"";"YEAR";"Litter_N_Min";"Litter_Ca_Min";"Litter_Mg_Min";"Litter_K_Min";"Litter_S_Min";"Litter_P_Min";"SOM_N_Min";"SOM_Ca_Min";"SOM_Mg_Min";"SOM_K_Min";"SOM_S_Min";"SOM_P_Min";"MB_NUP_SOM";"MB_CaUP_SOM";"MB_MgUP_SOM";"MB_KUP_SOM";"MB_SUP_SOM";"MB_PUP_SOM";"MB_NUP_DOC";"MB_CaUP_DOC";"MB_MgUP_DOC";"MB_KUP_DOC";"MB_SUP_DOC";"MB_PUP_DOC";"MB_NT";"MB_CaT";"MB_MgT";"MB_KT";"MB_ST";"MB_PT";"X";"Net_N_Minz";"Net_P_Minz";"Net_Ca_Minz";"Net_K_Minz";"Net_Mg_Minz";"Net_S_Minz"
"25";2029;122,866207;12,6212935;6,9764015;13,7263409;3,7662944;6,8095336;300,7592992;0,0031694;0,0032408;0,0028478;7,3248056;8,9237631;143,9125705;0,0031694;0,0032408;0,0028478;0,1562845;3,1256886;139,3862825;0,0284432;0,0284432;0,0284075;0,142216;2,844321;284,7663347;0,0318109;0,0318824;0,0311576;0,2999545;5,9990898;0;39,793491318;3,99171577429;5,047980854972;5,356731433576;1,689488941255;3,5102122104
"26";2030;102,0211659;10,6281424;5,8432568;11,4496161;3,1657935;5,6654645;300,8494883;0,0033096;0,003381;0,0029875;7,2974542;8,9111466;144,0590433;0,0033096;0,003381;0,0029875;0,1563855;3,1277113;137,1112055;0,0280538;0,0280538;0,0280538;0,1402684;2,8053697;282,7032489;0,0315478;0,0316191;0,0311221;0,2980366;5,9607292;0;37,206322818;3,64555346158;4,249417862632;4,466770480804;1,4142068412;3,30954716358
"27";2031;84,7759115;8,9612406;4,8994626;9,5567523;2,6644385;4,7167332;300,9246663;0,0034471;0,0035184;0,0031251;7,2702503;8,8983681;144,1912824;0,0034471;0,0035184;0,0031251;0,1564751;3,1295029;135,0610233;0,0277025;0,0277025;0,0277025;0,1385122;2,7702437;280,6931744;0,0313113;0,0313827;0,0309602;0,2962551;5,9251017;0;35,08953763;3,35865239872;3,581586188752;3,726889742402;1,184936439425;3,14065421796
"28";2032;70,5031812;7,565939;4,1128199;7,9822654;2,2455018;3,929649;300,9859457;0,0035821;0,0036536;0,0032602;7,2431924;8,8854487;144,3076738;0,0035821;0,0036536;0,0032602;0,156552;3,1310371;133,2126145;0,0273854;0,0273854;0,0273854;0,1369275;2,7385509;278,8377035;0,0311063;0,0311775;0,0307763;0,2946314;5,89263;0;33,358711736;3,12070654396;3,022586303132;3,111473655396;0,993852862705;2,99817640402
"29";2033;58,6854985;6,3968794;3,4566662;6,671938;1,895117;3,2763744;301,0345127;0,0037151;0,0037865;0,003393;7,2162811;8,872061;144,4071122;0,0037151;0,0037865;0,003393;0,156615;3,1322964;131,5448882;0,0270995;0,0270995;0,0270638;0,1354967;2,7099332;277,1489181;0,0309316;0,0310028;0,0305918;0,2931577;5,8631525;0;31,94451722;2,92310413134;2,5542418562;2,599339509856;0,83447649526;2,87767398884
"30";2034;48,8959432;5,4164029;2,9089147;5,5808665;1,6017852;2,7338973;301,0715219;0,003846;0,0039174;0,0035239;7,1895166;8,8576293;144,4888793;0,003846;0,0039174;0,0035239;0,1566634;3,1332688;129,217607;0,0268407;0,0268407;0,0264129;0,1342034;2,6840648;275,2791387;0,0307844;0,0308558;0,0302603;0,2918185;5,8363724;0;30,904980134;2,75864091946;2,161462270232;2,17305804295;0,70144020977;2,77546574704
"31";2035;40,7822344;4,5932301;2,451267;4,6718571;1,3559659;2,283192;301,0952223;0,0039755;0,0040467;0,0036529;7,1628981;8,8415543;144,5525168;0,0039755;0,0040467;0,0036529;0,1566973;3,1339482;125,7038634;0,0266065;0,0266065;0,0259437;0,1330324;2,6606496;272,5438098;0,0306622;0,0307335;0,0298623;0,290599;5,8119785;0;30,264303062;2,62133074799;1,831713295316;1,817887431974;0,59029728496;2,68849761096
"32";2036;34,0536788;3,9013624;2,0685542;3,9140872;1,1497414;1,9085265;301,1002558;0,004103;0,0041746;0,00378;7,1364253;8,82347;144,5978724;0,004103;0,0041746;0,00378;0,1567166;3,1343314;120,5936628;0,0263941;0,0263941;0,0256608;0,1319709;2,6394206;268,2773456;0,0305622;0,0306333;0,0295923;0,2894842;5,7896814;0;30,038438052;2,50627075623;1,554576614188;1,521774858272;0,497361648835;2,61423517348
"33";2037;28,47035;3,319183;1,7481993;3,2820071;0,9765367;1,5968878;301,0815974;0,0042297;0,0043008;0,0039056;7,1100985;8,8033668;144,6249815;0,0042297;0,0043008;0,0039056;0,156721;3,1344195;115,9672565;0,0262014;0,0262014;0,0253501;0,1310068;2,6201371;262,7731458;0,0304818;0,0305533;0,0293879;0,2884611;5,7692199;0;29,901856726;2,40950238975;1,321390400588;1,274814765348;0,419576899035;2,55057446504
"34";2038;23,8341773;2,8287083;1,4797687;2,7544323;0,8308907;1,3375103;301,0351876;0,0043545;0,0044258;0,0040298;7,0839161;8,7814277;144,6340362;0,0043545;0,0044258;0,0040298;0,1567109;3,1342156;112,1440568;0,0260096;0,0260257;0,0251114;0,1301292;2,6025822;256,3883192;0,0304114;0,0304905;0,0292305;0,2875181;5,7503605;0;29,781543134;2,32781539126;1,124954640432;1,068685456686;0,35440792684;2,49576763856
"35";2039;25,9445603;3,0189569;1,5756603;2,9705598;0,8536141;1,4383569;300,9130526;0,0044775;0,0045496;0,0041527;7,0578789;8,7505159;144,6255356;0,0044775;0,0045496;0,0041527;0,1566864;3,1337277;97,5779643;0,0227228;0,0259576;0,0249162;0,1297879;2,5957582;220,6193351;0,028838;0,0304688;0,0290984;0,2867724;5,735445;0;32,099150804;2,35158759162;1,202565180816;1,153311357374;0,377761021515;2,49481465506
"36";2040;37,7499587;4,1897891;2,1947082;4,2967769;1,1160949;2,0559107;300,6157103;0,0045919;0,0046732;0,0042748;7,0319893;8,7108511;144,6025958;0,0045919;0,0046732;0,0042748;0,1566502;3,133007;101,4184783;0,0199243;0,0260811;0,0249956;0,1304063;2,6081263;199,4812966;0,0259607;0,030611;0,029164;0,2868369;5,7367378;0;33,172606698;2,52672941435;1,672955267092;1,671852413978;0,528220637915;2,57046753474
"37";2041;47,4476781;5,146497;2,7014626;5,4033195;1,3302098;2,5627953;300,2875852;0,0047005;0,0047973;0,0043977;7,0062505;8,6704896;144,5698465;0,0047005;0,0047973;0,0043977;0,1566063;3,1321286;104,69516;0,0194911;0,0261795;0,0250937;0,130897;2,617939;197,5525389;0,0246657;0,0308173;0,0293431;0,287213;5,7442573;0;34,025614462;2,66817262523;2,056582656864;2,10449813603;0,65139354122;2,63070359398
"38";2042;55,0532169;5,88312;3,0967576;6,2671006;1,4959671;2,9596727;299,9547928;0,0048063;0,0049218;0,0045209;6,9806618;8,6278602;144,5300737;0,0048063;0,0049218;0,0045209;0,1565568;3,1311379;105,3326605;0,0175409;0,0262452;0,0250937;0,1312266;2,6245291;194,3910227;0,0238639;0,0310248;0,0295017;0,2875846;5,7516904;0;34,954548888;2,77584227686;2,352615652904;2,442267439244;0,74748428231;2,67553597738
"39";2043;58,6757163;6,1776299;3,2787585;6,7195774;1,5669523;3,1459185;299,5838147;0,0049098;0,0050468;0,0046445;6,9552213;8,5813216;144,4846092;0,0049098;0,0050468;0,0046445;0,1565029;3,1300558;104,4506581;0,0167669;0,0262444;0,0249715;0,1312229;2,6244595;186,715801;0,022559;0,0311811;0,0295607;0,2876933;5,7538638;0;35,533242206;2,81913115182;2,470995107328;2,619272921392;0,791750176745;2,69013879442
"40";2044;65,1522091;6,7029546;3,6155414;7,5606355;1,7095409;3,4847276;299,2057533;0,0050078;0,0051719;0,0047682;6,929927;8,5296637;144,4340854;0,0050078;0,0051719;0,0047682;0,1564447;3,1288927;110,6040024;0,0136039;0,0262951;0,0228205;0,1314757;2,6295129;195,9297086;0,0203913;0,031336;0,0291168;0,2877873;5,7557446;0;35,5255544;2,90649684048;2,68283111246;2,948999179536;0,87362334351;2,72766229932
"41";2045;74,3561504;7,4515165;4,1002359;8,7705657;1,9204011;3,9692596;298,984765;0,0050907;0,0052976;0,0048902;6,9047786;8,4926069;144,3802894;0,0050907;0,0052976;0,0048902;0,1563838;3,1276773;118,5484924;0,013771;0,026403;0,0206728;0,1320158;2,640316;232,1707611;0,0191892;0,0315349;0,0270703;0,2880987;5,7619737;0;35,67093922;3,04173418985;2,982791035512;3,422945096438;0,991432668025;2,78702834634
"42";2046;83,4465536;8,1546382;4,5798148;10,0079453;2,1300648;4,4484416;298,8844624;0,0051691;0,0054236;0,0050086;6,8797764;8,4612153;144,3256392;0,0051691;0,0054236;0,0050086;0,1563226;3,1264494;117,4478231;0,0138453;0,0265206;0,0179815;0,1326031;2,652063;242,2032108;0,0190209;0,031767;0,0247597;0,2885689;5,7713794;0;37,083647006;3,17677683083;3,26457573112;3,907834308952;1,10799636129;2,84604253486
"43";2047;90,9194844;8,6832677;4,9732349;11,0772856;2,3016825;4,8422668;298,7934217;0,0052468;0,0055503;0,0051196;6,8549206;8,4272188;144,2719873;0,0052468;0,0055503;0,0051196;0,1562619;3,1252376;118,0753793;0,0139058;0,026616;0,0168118;0,1330795;2,6615937;239,8763294;0,019077;0,0319972;0,022899;0,2890273;5,7805464;0;38,029253752;3,28526412143;3,476436182612;4,326425707532;1,20362472406;2,89294166616
"44";2048;97,0613231;9,0782411;5,2958463;11,9976274;2,442069;5,1658737;298,694952;0,005326;0,0056781;0,0052256;6,8302081;8,3915699;144,220438;0,005326;0,0056781;0,0052256;0,1562031;3,1240615;119,0592338;0,0147365;0,0266927;0,0168841;0,1334631;2,669262;237,073761;0,0196332;0,0322132;0,0222868;0,2894116;5,788229;0;38,737585782;3,37206984152;3,634424551256;4,686274120522;1,282047844685;2,9299037684
"45";2049;102,1078671;9,3729628;5,5602783;12,7848447;2,5568271;5,4317225;298,5896235;0,0054086;0,0058061;0,0053305;6,8056385;8,3553388;144,1716557;0,0054086;0,0058061;0,0053305;0,1561465;3,1229305;119,9074335;0,0147812;0,0267542;0,0169429;0,133771;2,6754205;235,0543652;0,0199981;0,0324138;0,0222349;0,2897179;5,7943541;0;39,310607994;3,44127515576;3,752552408552;4,994078364654;1,34633420511;2,95871948876
"46";2050;106,2532507;9,59285;5,7769161;13,454286;2,6505607;5,65007;298,4793863;0,0054929;0,0059348;0,0054349;6,7812103;8,318555;144,1260949;0,0054929;0,0059348;0,0054349;0,1560926;3,121852;120,4300131;0,0148174;0,0268036;0,0169907;0,1340178;2,6803573;233,5483704;0,0201897;0,0326008;0,0223323;0,2899563;5,7991289;0;39,802367346;3,49597650669;3,84069367938;5,255838653596;1,399007296265;2,98085967592
"47";2051;109,6573007;9,7567943;5,9543031;14,0208302;2,7270541;5,8293548;298,3663835;0,005579;0,0060638;0,00554;6,7569222;8,2811853;144,0840345;0,005579;0,0060638;0,00554;0,1560415;3,1208308;120,6731682;0,0158656;0,026843;0,0169319;0,1342153;2,6843058;233,6662655;0,0208592;0,0327767;0,0224553;0,2901398;5,8027971;0;40,22907224;3,53870476271;3,906010425852;5,477410186534;1,442142983895;2,9975333766
"48";2052;112,4515877;9,878941;6,0994617;14,4982529;2,789415;5,9765217;298,2588006;0,0056697;0,006193;0,0056448;6,7327735;8,2440602;144,0455929;0,0056697;0,006193;0,0056448;0,1559935;3,1198682;120,8722624;0,0158921;0,0268745;0,0169633;0,1343729;2,6874568;235,6446247;0,0213318;0,0329434;0,0225292;0,2902789;5,805577;0;40,577337626;3,57180884347;3,954987666136;5,664101611712;1,47744752761;3,00973368136
"49";2053;114,7444344;9,9697434;6,2181675;14,8991975;2,8401987;6,0972853;298,1609095;0,0057626;0,0063226;0,0057499;6,7087619;8,2074159;144,0107961;0,0057626;0,0063226;0,0057499;0,1559484;3,118965;121,1225268;0,0161378;0,0268996;0,0169894;0,1344983;2,6899646;238,4161032;0,0215909;0,0331031;0,0226457;0,2903824;5,8076489;0;40,849594394;3,59708392502;3,991316399832;5,82089381884;1,506324371025;3,01827661338
"50";2054;116,6249394;10,0369117;6,3151679;15,2340719;2,8815008;6,1963459;298,0741224;0,0058562;0,0064525;0,0058553;6,6848865;8,1713058;143,9796427;0,0058562;0,0064525;0,0058553;0,1559059;3,1181215;121,4388852;0,0162983;0,0269196;0,0170108;0,1345978;2,6919552;241,4759428;0,0218773;0,0332566;0,0227702;0,290458;5,8091632;0;41,056424724;3,61596320605;4,018207956896;5,951855854072;1,52992702944;3,0238317137
"51";2055;118,1664957;10,0968947;6,3943649;15,4809353;2,9150438;6,2775717;298,001106;0,0059505;0,0065822;0,0059609;6,661147;8,1394287;143,9520326;0,0059505;0,0065822;0,0059609;0,1558667;3,1173349;121,8738679;0,0163127;0,0269353;0,0170285;0,1346765;2,6935295;245,8098526;0,0221254;0,0334055;0,022895;0,290512;5,8102381;0;41,201122732;3,63075893773;4,0422787647;6,048408873346;1,54920356799;3,02694948458
"52";2056;120,2757039;10,2450632;6,5045278;15,7176642;2,9628685;6,3891134;297,93898;0,0060454;0,0067122;0,0060663;6,6375418;8,1074729;143,9278494;0,0060454;0,0067122;0,0060663;0,1558303;3,116604;122,0447116;0,016482;0,0269606;0,0171533;0,1348032;2,6960679;248,5930098;0,0222895;0,0335532;0,023029;0,2905622;5,8112469;0;41,463796122;3,65462054848;4,101628956216;6,140957553656;1,57600410817;3,03467363626
"53";2057;123,2607261;10,5021567;6,6622089;16,0047095;3,0324371;6,5473251;297,8822995;0,0061414;0,0068423;0,0061723;6,6140695;8,0759225;143,9073192;0,0061414;0,0068423;0,0061723;0,1557966;3,1159328;122,3299193;0,0179237;0,027006;0,0171976;0,13503;2,7005997;249,6528607;0,0231779;0,0337193;0,0232344;0,2907069;5,8141372;0;41,833834882;3,69244405463;4,204122444544;6,253210648516;1,61434908586;3,04937939796
"54";2058;125,7139701;10,7408455;6,7915801;16,178915;3,08939;6,6773838;297,8278238;0,0062443;0,0069729;0,0062788;6,5907312;8,0445545;143,890813;0,0062443;0,0069729;0,0062788;0,1557664;3,1153271;122,7830376;0,0187563;0,0270438;0,0172351;0,1352194;2,7043879;249,9851646;0,0240043;0,0338887;0,0233974;0,29087;5,8173989;0;42,106225882;3,72183535888;4,29948693346;6,321348492526;1,64581531106;3,06009551708
"55";2059;127,7295896;10,962177;6,89768;16,2681582;3,1359832;6,7842767;297,7746333;0,0063508;0,0071036;0,0063852;6,5675253;8,0130969;143,8784087;0,0063508;0,0071036;0,0063852;0,1557393;3,1147878;123,2505689;0,019241;0,0270756;0,0172672;0,1353776;2,7075545;250,2930641;0,024858;0,0340546;0,0235439;0,2910168;5,8203349;0;42,31551156;3,74421697527;4,388036177968;6,356269848676;1,6716269294;3,06754276654
"56";2060;129,3851329;11,16814;6,9846541;16,2963325;3,174073;6,87211;297,7234668;0,0064584;0,0072344;0,0064922;6,5444506;7,9818082;143,8700723;0,0064584;0,0072344;0,0064922;0,1557158;3,1143148;123,7479467;0,0196356;0,0271021;0,0172946;0,1355109;2,7102134;250,7703896;0,0255141;0,0342155;0,0236827;0,2911415;5,8228345;0;42,47049142;3,76090537656;4,470462891728;6,367316558498;1,69279133452;3,07231387162
"57";2061;130,7444911;11,3608795;7,0559132;16,2819771;3,2051843;6,9442645;297,6745234;0,006567;0,0073659;0,0065995;6,5215064;7,9506721;143,8657046;0,006567;0,0073659;0,0065995;0,1556953;3,1139064;124,0771235;0,0196558;0,0271244;0,0173182;0,1356229;2,7124579;251,1585256;0,0259881;0,0343724;0,0238166;0,2912468;5,8249384;0;42,60786474;3,77291365339;4,547740600932;6,361736609232;1,710137399835;3,07489633668
"58";2062;131,8602223;11,5422758;7,1142619;16,2390539;3,230572;7,0035242;297,6275196;0,0066759;0,0074971;0,0067067;6,4986914;7,9197698;143,8651514;0,0066759;0,0074971;0,0067067;0,155678;3,11356;124,5923823;0,0196733;0,0271436;0,017563;0,1357183;2,7143646;251,7275905;0,0262132;0,0345253;0,0239895;0,2913356;5,8267144;0;42,685350344;3,78110543518;4,620473611584;6,344900697648;1,72434627297;3,07569055906
