 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;Al;Si
;;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr
        2005;           1;      3.8949661;      2.3309767;      4.7089028;      8.1431236;      2.3054535;      0.0319416;      3.7220206;     17.1397972;      0.0945918;      9.3726902;      0.0000049;      6.7270312
        2005;           2;      0.6641225;      0.3991772;      0.7550322;      1.3084023;      0.4197653;      0.0073505;      0.5651242;      2.2846498;      0.0513947;      3.2042849;      0.0000048;      1.4454978
        2005;           3;      1.4000567;      0.8510705;      1.4101529;      2.4501588;      0.9747941;      0.0212233;      0.9501394;      3.4211152;      0.1087080;     10.3450203;      0.0000068;      3.1871324
        2005;           4;      0.7374410;      0.4512942;      0.6040794;      1.0522212;      0.5621463;      0.0111542;      0.3299706;      1.3522553;      0.0631391;      5.9222679;      0.0000089;      1.8955860
        2005;           5;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000231;      0.0000000
        2005;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000035;      0.0000000
        2005;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000011;      0.0000000
        2005;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000012;      0.0000000
        2005;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000018;      0.0000000
