 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;H;pH;Al;R;HR;Si
;;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;no unit;µmol/L;µmol/L;µmol/L;µmol/L
        2005;           1;     32.7021179;     26.7922897;     17.8782444;     45.8230705;     35.3721161;      1.0114037;     22.4144230;    105.6815033;      0.3810813;    145.4807587;     17.0348454;      4.7792969;      0.0160763;     14.9500341;      5.8329325;     49.3459358
        2005;           2;     36.2914619;     29.7002811;     19.4188766;     51.0405617;     41.4585648;      1.6353993;     23.5270004;     98.4064865;      1.3570231;    337.5988464;     17.5767441;      4.7871094;      0.0163640;     34.7753716;     13.4530401;     60.5222244
        2005;           3;     45.1518021;     36.9343033;     22.6732540;     62.2062531;     59.4363098;      2.9625430;     25.1871986;     91.0286102;      2.0041430;    702.8148804;     20.3310680;      4.7539062;      0.0200874;     71.6608734;     28.7412643;     86.5985870
        2005;           4;     61.8454437;     50.5491791;     26.7545757;     74.7295609;     91.7032318;      4.4303732;     24.9294224;     97.7913895;      3.1503639;   1157.8681641;     24.0155792;      4.6835938;      0.0273236;    115.4573593;     49.9523964;    125.6919098
        2005;           5;    105.1060791;     85.5530624;     37.2155380;    103.8025894;    170.6156616;      8.4308634;     27.0165806;    125.7499695;     11.3529978;   2573.9631348;     51.9005661;      4.4042969;      0.1271156;    232.8006287;    134.9083862;    166.0585938
        2005;           6;    146.6681061;    119.2610321;     44.1424713;    124.1596298;    255.9564209;      8.4371090;     27.8248920;    159.6005859;      0.0000000;   2935.7387695;     39.7453423;      4.5234375;      0.0675070;    277.2912292;    142.1000519;    221.3067932
        2005;           7;    148.3486328;    120.5894165;     38.5399208;    109.3731537;    285.0489502;      5.9136024;     20.3474541;    154.2968750;      0.0000000;   2495.3779297;     27.2613201;      4.5644531;      0.0413549;    239.1008301;    117.3817673;    222.3823853
        2005;           8;    144.4353027;    117.4556885;     37.9597435;    108.0132904;    310.1129150;      4.5640898;     20.0479298;    154.1015625;      0.0000000;   2121.0712891;     29.9614296;      4.5234375;      0.0508891;    200.3429108;    102.6672821;    223.6388397
        2005;           9;    139.7605743;    113.7123108;     37.2781372;    106.3446426;    329.2496338;      3.4498532;     20.0479298;    154.2968750;      0.0000000;   1802.9106445;     35.2269440;      4.4531250;      0.0737791;    166.0389252;     91.5197220;    224.7049255
        2005;          10;    135.2788391;    110.1316986;     36.6638412;    104.6752548;    353.3490601;      2.6618969;     21.0503826;    154.1015625;      0.0000000;   1532.4741211;     48.2607155;      4.3164062;      0.1598825;    134.0231934;     84.9016876;    225.3750610
        2005;          11;     58.6500816;     49.5005302;     25.2226009;     80.3641434;    147.8731079;      2.1972592;     21.3281651;     93.4597397;      0.4332311;    788.7381592;     32.9988861;      4.4824219;      0.0631861;     73.4162216;     39.2606621;    457.1698914
        2005;          12;     36.0728798;     30.9077473;     20.1168041;     65.6849518;     78.6357651;      1.9380229;     21.2618084;     75.2108536;      0.4205082;    463.3694153;     20.7914810;      4.6816406;      0.0237555;     46.1758842;     20.0197525;    257.7001343
        2006;           1;     19.8831425;     17.2697067;     15.3088236;     50.1411972;     29.1192608;      1.7884548;     21.5880947;     54.4727783;      0.4311842;    262.9419250;     13.1052380;      4.8886719;      0.0104499;     27.9073753;      9.6557550;     91.8440323
        2006;           2;     23.9018936;     20.7935333;     17.3780842;     56.7688713;     35.4506950;      2.3482647;     22.9710140;     56.1699677;      1.2104546;    392.5646973;     13.4644213;      4.9042969;      0.0105187;     41.8498268;     14.2308483;     91.2429199
        2006;           3;     28.3434849;     24.7988262;     19.2288952;     62.6296387;     47.2321930;      2.9571466;     24.0223484;     56.2973595;      1.0756955;    519.5613403;     15.1400948;      4.8613281;      0.0125388;     54.7119751;     19.5110760;     96.5805588
        2006;           4;     43.3779945;     38.0175705;     24.6310501;     79.8946991;     80.0156326;      4.5570598;     25.1867771;     62.6502342;      2.9536350;    984.0302124;     21.1009216;      4.7441406;      0.0212340;    100.0298233;     40.5459251;    134.5282898
        2006;           5;     99.4849396;     86.8703384;     45.0795517;    145.9623871;    192.9405975;     10.3286123;     34.8924980;    102.0316391;     11.9434414;   2844.4238281;     55.4628487;      4.4882812;      0.1043541;    265.3200684;    141.0262146;    230.4003448
        2006;           6;    109.2368317;     95.2507248;     36.2066307;    118.7155991;    222.1670837;      6.9847031;     20.2512321;     88.2812500;      0.0000000;   2417.7602539;     20.8141823;      4.6816406;      0.0237814;    240.9356232;    104.4586868;    231.3339386
        2006;           7;    108.8908539;     94.9499130;     36.0960693;    118.5967407;    249.2748413;      5.6777525;     19.9025345;     87.5000000;      0.0000000;   2055.0961914;     17.7827930;      4.7500000;      0.0176982;    209.2888641;     84.2963257;    232.3957672
        2006;           8;    107.9657516;     94.1524429;     35.8878365;    118.1701431;    273.9617920;      4.4995365;     20.2014179;     93.7500000;      0.0000000;   1746.8317871;     20.0786438;      4.6972656;      0.0221894;    174.9553375;     74.5920944;    233.6261749
        2006;           9;    106.1501007;     92.5899048;     35.5346870;    117.2556076;    293.9475708;      3.4777796;     20.2014179;     91.4062500;      0.0000000;   1484.8070068;     20.3513756;      4.6914062;      0.0227707;    148.4321136;     63.6831741;    234.6309662
        2006;          10;    103.7685089;     90.5451736;     35.1274757;    115.9708176;    319.6026611;      2.7305663;     21.2475109;     91.7968750;      0.0000000;   1262.0859375;     30.2321281;      4.5195312;      0.0519234;    119.0440750;     61.2539406;    235.2543182
        2006;          11;     49.4008942;     45.6002045;     24.9002686;     80.9451752;    147.8057098;      2.4367185;     21.5459290;     66.0889664;      0.5194076;    791.4321899;     32.4258080;      4.4902344;      0.0606559;     73.8745041;     39.1872520;    434.0768738
        2006;          12;     31.4871311;     29.7169590;     20.0917149;     64.2599487;     81.6637955;      2.1315954;     21.5182076;     58.0775909;      0.4438350;    480.8342590;     21.5056896;      4.6679688;      0.0253201;     47.7037201;     20.9868927;    249.7988434
        2007;           1;     26.2362328;     24.9907570;     18.6951809;     59.1841927;     59.7257156;      2.0987840;     22.1237335;     55.6984062;      0.5759029;    395.6039429;     17.6607018;      4.7656250;      0.0170780;     40.4832497;     16.0316029;    172.6460419
        2007;           2;     22.5514660;     21.7179813;     17.5002327;     54.5862770;     40.7978554;      2.2952600;     22.2647476;     55.0522003;      0.7222531;    375.9508362;     16.3207951;      4.8027344;      0.0147985;     38.9094620;     14.7978020;    102.6765747
        2007;           3;     31.6426563;     30.5571308;     21.5682068;     66.6451721;     59.4029388;      3.5411208;     23.9490356;     60.5642357;      2.3666096;    684.3984985;     20.8413448;      4.7285156;      0.0216156;     69.2311783;     28.5400391;    111.4839859
        2007;           4;     44.1331711;     42.7732353;     25.7533073;     79.0916748;     89.5097198;      4.7517633;     23.9856777;     68.3875809;      2.3755503;   1028.0393066;     24.3399658;      4.6679688;      0.0286571;    101.9921036;     44.8706551;    145.3199921
        2007;           5;     71.3674774;     68.9373627;     34.5399246;    105.9015808;    151.6662140;      7.6869960;     25.3262177;     82.6114578;      7.8630581;   2052.8015137;     44.7457924;      4.4492188;      0.0948657;    188.7822876;    104.4751053;    183.4801636
        2007;           6;    108.2679749;    104.4744797;     45.1235199;    139.2293091;    245.1302948;      8.7015047;     29.2067719;    110.5955276;      0.0000000;   2570.6230469;     40.1857948;      4.5468750;      0.0639317;    244.8111877;    122.4207230;    260.7742004
        2007;           7;    112.1312485;    108.1466293;     38.6106071;    120.2839432;    275.0139160;      6.0288243;     19.8509388;    101.5625000;      0.0000000;   2185.0295410;     23.9279919;      4.6210938;      0.0314178;    213.4411774;     98.7058945;    261.8453064
        2007;           8;    109.5283890;    105.6851273;     38.0977821;    118.9889679;    301.4707642;      4.6947336;     20.1572094;    103.1250000;      0.0000000;   1857.2751465;     28.9026394;      4.5390625;      0.0469834;    176.3935699;     88.9314651;    263.1148376
        2007;           9;    106.2962646;    102.6226425;     37.4749832;    117.3298340;    322.3651123;      3.5702505;     20.1572094;    103.1250000;      0.0000000;   1578.6839600;     34.9115181;      4.4570312;      0.0722360;    145.5965576;     79.9297409;    264.1988831
        2007;          10;    103.2155838;     99.6970444;     36.9185867;    115.6661758;    348.7467957;      2.7669740;     21.2291508;    100.0000000;      0.0000000;   1341.8813477;     47.1876259;      4.3261719;      0.1509879;    117.8016052;     73.8957367;    264.8772583
        2007;          11;     90.9872208;     90.4315567;     35.1766396;    109.7282944;    306.8955383;      3.0857446;     21.7401962;    109.4090805;      1.2246234;   1430.3997803;     66.3749847;      4.1835938;      0.3617401;    118.6078568;     85.7349701;    838.1588745
