 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;Al;Si
;;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr
        2005;           1;      5.9301500;      4.3053160;      3.1176813;      7.6173959;      3.1127188;      0.0448738;      3.5109160;     23.8440628;      0.0507133;      9.4980087;      0.0000092;      8.1576910
        2005;           2;      1.3302695;      0.9576987;      0.6868917;      1.7081032;      0.6580862;      0.0147617;      0.7568187;      4.7992525;      0.0335196;      4.4402122;      0.0000099;      1.7343972
        2005;           3;      1.2329767;      0.8811478;      0.5916600;      1.4894682;      0.6079848;      0.0202796;      0.6015283;      3.5159492;      0.0515670;      7.4156189;      0.0000126;      1.5836332
        2005;           4;      0.5113647;      0.3612317;      0.2186204;      0.5533006;      0.2389359;      0.0100171;      0.1948183;      1.2190700;      0.0293998;      4.0824971;      0.0000200;      0.6132692
        2005;           5;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000870;      0.0000000
        2005;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0001937;      0.0000000
        2005;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0003183;      0.0000000
        2005;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0004381;      0.0000000
        2005;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0002262;      0.0000000
        2005;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0002471;      0.0000000
        2005;          11;      7.8517094;      6.0727487;      3.1548073;      8.5271635;      8.6586914;      0.2079094;      2.7157691;     16.0810814;      0.0509959;     44.2746429;      0.0000491;     44.9369545
        2005;          12;      5.1559610;      4.0508547;      2.4320464;      6.4908185;      5.5913749;      0.1698382;      2.4825621;     11.4904127;      0.0390869;     23.8910637;      0.0000161;     32.3761787
        2006;           1;      4.5443006;      3.5136082;      2.7423854;      7.1160989;      3.6891868;      0.2096516;      3.5943065;     12.0266342;      0.0583996;     20.6310806;      0.0000047;     21.9889908
        2006;           2;      1.0257529;      0.7783349;      0.5959818;      1.5252676;      0.7059816;      0.0485040;      0.7510393;      2.3598440;      0.0297981;      5.6212072;      0.0000028;      3.8684361
        2006;           3;      1.2751390;      0.9484313;      0.6991783;      1.7707529;      0.8280748;      0.0613555;      0.8301858;      2.5270526;      0.0368223;      8.1026907;      0.0000025;      3.7783551
        2006;           4;      0.5115806;      0.3712071;      0.2440151;      0.6127585;      0.2976206;      0.0238761;      0.2486296;      0.7953991;      0.0336900;      4.4164677;      0.0000051;      1.1981776
        2006;           5;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000271;      0.0000000
        2006;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000230;      0.0000000
        2006;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000193;      0.0000000
        2006;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000234;      0.0000000
        2006;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000224;      0.0000000
        2006;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000206;      0.0000000
        2006;          11;      7.1292543;      5.0275478;      2.9395537;      7.7060456;      8.7265711;      0.3076934;      2.6858745;      9.9367619;      0.0602798;     41.2959938;      0.0000348;     43.4575615
        2006;          12;      4.9355288;      3.4055648;      2.3304136;      6.0409770;      5.7791877;      0.2481804;      2.4638953;      8.0620775;      0.0408778;     23.8755360;      0.0000153;     31.1922131
        2007;           1;      2.3169851;      1.5630668;      1.1585989;      2.9648566;      2.4135430;      0.1247818;      1.3003887;      3.7650762;      0.0279582;     10.5516739;      0.0000056;     12.7930593
