 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;H;pH;Al;R;HR;Si
;;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;no unit;µmol/L;µmol/L;µmol/L;µmol/L
        2005;           1;     28.8137779;     34.0968170;     16.9398632;     71.2025375;     42.3459969;      0.8264621;     21.8912315;    127.3033752;      0.3921604;    157.0290070;     14.9933481;      4.8320312;      0.0129714;     16.3945656;      6.0381513;     56.0145645
        2005;           2;     31.8251114;     37.6882591;     18.3022423;     78.7068329;     44.8680000;      1.3812671;     23.2162075;    124.2978592;      1.2779719;    360.9279785;     15.8087397;      4.8339844;      0.0136358;     37.7043152;     13.8568277;     59.7132683
        2005;           3;     39.1312294;     46.8788223;     20.7610931;     88.6074753;     56.7105141;      2.5694110;     24.3686523;    117.7226257;      2.3459694;    774.4700317;     18.7485752;      4.7812500;      0.0176332;     79.6343231;     31.0042591;     74.9175262
        2005;           4;     52.2161522;     61.9639397;     24.2642632;    102.8479156;     72.4110641;      4.0842280;     24.6814861;    125.8723526;      3.9075320;   1322.0832520;     21.7161407;      4.7265625;      0.0226097;    133.6546326;     55.2143936;     93.2957306
        2005;           5;     81.9582214;     92.7167206;     31.7350082;    134.0643768;     94.4556656;      7.8181558;     26.0643101;    154.2437744;     12.4141970;   2901.1147461;     44.4162407;      4.4492188;      0.0941670;    266.7958984;    147.6490784;    116.9157333
        2005;           6;    118.7079163;    132.9257507;     40.5455742;    173.3676453;    134.4896393;     10.1183128;     29.5421543;    211.7764740;      2.1474855;   4012.8112793;     48.3145103;      4.4628906;      0.0981746;    370.8795776;    202.3791046;    164.6220703
        2005;           7;    115.4370651;    129.6204987;     33.8044701;    147.4007568;    135.3497314;      7.9582443;     20.7848186;    203.1250000;      0.0000000;   3611.5302734;     34.2891159;      4.4648438;      0.0692579;    334.0291443;    181.9037628;    165.3040161
        2005;           8;    107.9784698;    122.5511627;     32.6199722;    142.9512939;    136.4627228;      7.2558084;     20.9274311;    204.6875000;      0.0000000;   3250.3771973;     36.5174141;      4.4375000;      0.0803340;    297.6297913;    166.7098389;    166.1194153
        2005;           9;    102.2540207;    116.9918365;     31.6858177;    139.4334259;    137.6021271;      6.6610999;     20.9274311;    203.9062500;      0.0000000;   2925.3393555;     35.7054367;      4.4472656;      0.0761640;    268.8308716;    149.0747986;    166.9248657
        2005;          10;     98.3295135;    113.3703156;     31.0481262;    136.8636169;    143.5734253;      6.3689604;     21.4265671;    204.2968750;      0.0000000;   2632.8054199;     35.2269440;      4.4531250;      0.0737791;    242.4680481;    133.6470184;    167.5488129
        2005;          11;     52.8281784;     65.4300232;     22.0225220;     93.9433746;    156.4417725;      4.5671563;     21.5873814;    109.9972000;      0.4907174;    896.2722168;     34.9851685;      4.4570312;      0.0723884;     82.6600800;     45.3788147;    419.0252075
        2005;          12;     37.3105888;     45.5204926;     18.1966267;     76.1252213;    104.2759323;      3.8169832;     21.5516891;     85.9705429;      0.4254654;    541.2658081;     22.6796188;      4.6445312;      0.0281650;     53.2870674;     24.0366192;    309.5709839
        2006;           1;     22.3501511;     26.2724152;     13.9295397;     56.9927673;     45.1495705;      3.0988710;     21.6480160;     62.4094505;      0.4413998;    320.9832764;     13.4600401;      4.8730469;      0.0109642;     33.9155121;     11.9392443;    136.2425537
        2006;           2;     26.1372509;     30.0170097;     15.6085978;     63.0904427;     45.7398300;      3.7699556;     23.3037167;     63.4059219;      1.1459795;    456.3963318;     10.8700533;      4.9980469;      0.0076367;     49.9166946;     15.2827883;    124.3725128
        2006;           3;     29.9858761;     33.5364075;     16.7787628;     67.1815414;     51.3057365;      4.4340801;     23.6036015;     61.7957535;      1.2299347;    594.0715942;     10.2798557;      5.0273438;      0.0070237;     65.4744339;     19.3929405;    112.9278564
        2006;           4;     43.4927826;     47.0633545;     20.9013157;     82.8643265;     68.3303833;      6.3800731;     25.0004463;     68.8402176;      3.6488554;   1135.0670166;     15.7300873;      4.8710938;      0.0128483;    119.8652344;     42.2872162;    129.7066345
        2006;           5;     78.0553970;     80.4174500;     30.3725739;    119.8824997;     99.7745972;     11.3687820;     28.4756355;     90.0892868;     12.4328299;   2822.7470703;     37.8778915;      4.5566406;      0.0586786;    269.7373352;    133.5122528;    177.3597565
        2006;           6;    100.3394089;    102.5077667;     33.0885696;    132.6829529;    127.6584625;     11.8539228;     26.4033260;    103.9267349;      0.0000000;   3190.2761230;     23.4485378;      4.7285156;      0.0243196;    322.7163391;    133.0374146;    223.1598358
        2006;           7;     98.7485046;    100.7768631;     29.3127346;    119.0254593;    130.3040619;     10.0164309;     20.8859844;     98.6328049;      0.0000000;   2871.2485352;     14.2018118;      4.8476562;      0.0119991;    301.1524353;    109.0259552;    223.7753448
        2006;           8;     94.6771469;     96.9740829;     28.6528893;    116.8005676;    133.2343903;      9.3549366;     20.8883190;    100.0000000;      0.0000000;   2584.1235352;     12.4093781;      4.9062500;      0.0096703;    275.6351624;     93.5253677;    224.4779968
        2006;           9;     91.5798721;     94.0233688;     28.1404781;    115.0841904;    136.2778168;      8.7802000;     20.8883190;    100.0000000;      0.0000000;   2325.7111816;      9.8217192;      5.0078125;      0.0068346;    255.0215912;     77.2228851;    225.1458130
        2006;          10;     89.8588638;     92.5707169;     27.8661137;    114.0517960;    143.3482819;      8.5236053;     21.4091873;     50.0000000;      0.0000000;   2093.1398926;      0.6236227;      6.2050781;      0.0003167;    279.7598267;     19.2601719;    225.5660400
        2006;          11;     50.2784500;     52.2994347;     20.4485588;     85.0084229;    158.3037262;      6.1578851;     21.5850315;     68.7803268;      0.5905157;    862.7957764;     33.4622688;      4.4765625;      0.0652154;     80.1397018;     43.1168442;    405.1889954
        2006;          12;     36.5527725;     37.3534126;     17.3104992;     71.4919891;    108.1812668;      5.1095576;     21.5882034;     62.1761780;      0.4491572;    549.6707764;     24.9824257;      4.6035156;      0.0342553;     53.3766937;     25.1477089;    299.5231323
        2007;           1;     32.4180374;     32.5200348;     16.4575310;     67.2063522;     85.2184067;      4.8755612;     22.0893631;     59.5158882;      0.5848229;    468.1127625;     18.1632385;      4.7519531;      0.0180109;     47.7010727;     19.1721764;    230.3582153
        2007;           2;     27.8300152;     27.4166374;     15.2979565;     61.6273232;     60.2114906;      4.7325816;     22.4535255;     57.8692017;      0.7774641;    452.5125427;     17.2208500;      4.7792969;      0.0162518;     46.5015259;     18.1431179;    149.8918304
        2007;           3;     37.1039696;     35.4244614;     18.3002377;     72.5606537;     68.8310013;      6.3509603;     24.0026798;     69.2993851;      2.4890924;    797.7996216;     23.1825848;      4.6796875;      0.0266000;     79.4523773;     34.5190048;    146.4131622
        2007;           4;     49.2102737;     45.7858582;     21.3590031;     83.9735413;     85.5300751;      8.0621090;     24.3634701;     72.6723404;      3.0637622;   1207.9190674;     23.7179832;      4.6796875;      0.0272143;    120.2959061;     52.2639542;    157.3237000
        2007;           5;     77.3422089;     68.8609085;     28.3365707;    111.0373383;    113.9255600;     12.2932854;     26.4569702;     89.0979156;      9.6309910;   2490.6843262;     42.4984322;      4.4726562;      0.0838137;    231.0170746;    124.7949677;    198.8799286
        2007;           6;    112.2546692;     98.6594162;     35.9300270;    142.4720306;    164.0360718;     15.3985767;     29.5641441;    117.8054504;      1.8402187;   3369.3662109;     42.4934921;      4.5156250;      0.0738032;    317.3698730;    163.9682007;    277.6622009
        2007;           7;    111.7497406;     97.8248978;     30.4174232;    122.7500000;    168.8613586;     12.4771376;     20.7809238;    109.3749924;      0.0000000;   3032.4294434;     26.5355511;      4.5761719;      0.0390253;    291.7357788;    141.4684448;    278.3361816
        2007;           8;    106.8015213;     93.8698654;     29.6780167;    120.2724457;    173.9944611;     11.6603785;     20.9334202;    110.9375000;      0.0000000;   2729.1865234;     26.4164829;      4.5781250;      0.0386521;    262.7383423;    127.1454544;    279.1258545
        2007;           9;    103.3275833;     91.0018921;     29.1458473;    118.5158005;    179.3018494;     10.9669962;     20.9334202;    110.9375000;      0.0000000;   2456.2678223;     24.1441822;      4.6171875;      0.0320048;    239.6224213;    111.2730179;    279.8936157
        2007;          10;    101.4885635;     89.6997147;     28.8756943;    117.5101624;    189.1063232;     10.6236610;     21.4671574;    110.1562500;      0.0000000;   2210.6408691;     21.6739216;      4.6640625;      0.0257418;    219.0385895;     96.7672577;    280.4774170
        2007;          11;     98.8554077;     88.7418518;     28.6184864;    116.5432739;    283.0341492;     10.4576740;     21.8541164;    109.4092102;      1.6026219;   1770.7714844;     55.9482079;      4.2578125;      0.2296132;    151.3215179;    101.6458359;    520.8618164
        2007;          12;     58.8596878;     56.2120171;     21.9107838;     89.4093094;    191.3744202;      7.4100595;     21.9283314;     96.3990555;      0.4250394;    860.4897461;     55.5888557;      4.2617188;      0.2248402;     73.6481323;     49.2789803;    493.6777954
        2008;           1;     36.1106567;     34.9964104;     17.0347919;     68.6696091;    105.1553345;      5.5037479;     21.7090015;     75.2792282;      0.3742289;    463.2565002;     33.2005424;      4.4804688;      0.0639467;     43.0898132;     23.0896893;    296.1563416
        2008;           2;     33.4325447;     32.1402397;     16.9790077;     67.4825897;     84.7380676;      5.6121068;     23.2079391;     73.0730591;      0.8358980;    484.9610596;     29.3085899;      4.5644531;      0.0444605;     46.4677467;     22.8124104;    228.4257355
        2008;           3;     33.2959518;     31.6785545;     16.9421120;     66.6442566;     75.3070526;      5.8402843;     23.1446266;     68.0977325;      1.1467423;    576.8124390;     26.3315639;      4.6093750;      0.0355820;     56.1233673;     26.2784195;    178.5597534
        2008;           4;     36.7166901;     34.5571251;     18.0885944;     70.5417175;     76.0684662;      6.5215335;     23.7204494;     66.8158646;      1.5196759;    758.5939331;     26.5245037;      4.6191406;      0.0349929;     74.0535202;     34.3170395;    165.8859711
        2008;           5;     61.1681824;     54.8049965;     24.8629799;     96.1897583;    100.0112076;     10.5033703;     26.0623627;     81.6403046;      9.4793425;   1951.7631836;     47.3056908;      4.4199219;      0.1100995;    177.5588379;    101.2644958;    206.4852295
        2008;           6;    108.9601974;     93.4857101;     35.9831924;    139.5397644;    156.6888428;     17.3739948;     30.6847916;    112.1903152;     13.1354876;   4016.3933105;     76.9377594;      4.2753906;      0.2958189;    345.6331482;    228.1373291;    300.1487427
        2008;           7;    109.0026550;     93.0330658;     29.9359169;    118.3339005;    162.0071716;     13.8873005;     20.8096027;    104.6875000;      0.0000000;   3614.7539062;     52.8027153;      4.2773438;      0.2015660;    311.3108521;    205.0825958;    300.9273071
        2008;           8;    103.9445496;     89.0684509;     29.1743679;    115.8262253;    167.6145935;     13.0102997;     20.9658775;    104.6875000;      0.0000000;   3253.2783203;     51.1663437;      4.2910156;      0.1857771;    281.6984863;    183.0555878;    301.8321533
        2008;           9;    100.2529449;     86.0955658;     28.6051102;    113.9696350;    173.4478760;     12.2616091;     20.9658775;    103.9062500;      0.0000000;   2927.9504395;     47.6139679;      4.3222656;      0.1544796;    256.6502075;    161.6284485;    302.7120056
        2008;          10;     98.1347580;     84.6233902;     28.2905674;    112.8205261;    183.4514465;     11.8835382;     21.5128384;    104.2968750;      0.0000000;   2635.1552734;     44.9100723;      4.3476562;      0.1332573;    233.2647247;    143.1860352;    303.3853149
        2008;          11;     89.9419479;     83.3678894;     27.3774414;    109.3629303;    289.0920410;     11.4911795;     22.1780434;     96.5108414;      1.6146034;   1902.8261719;     84.4918213;      4.0839844;      0.6858945;    151.3218384;    120.5104523;    649.1552734
        2008;          12;     65.1717987;     64.6062393;     23.2259407;     93.2731476;    227.5956573;      8.9664412;     22.0975323;     88.4009094;      0.4306646;   1154.3206787;     68.9321518;      4.1699219;      0.3963542;     95.1766510;     69.7263031;    590.4102173
        2009;           1;     53.9594116;     54.8772774;     22.3267498;     89.3172531;    181.8617706;      8.2538414;     24.5682163;     89.7639236;      0.5901839;    869.2987061;     57.7314110;      4.2929688;      0.2081279;     75.3297653;     48.8557663;    484.4385376
        2009;           2;     51.5919838;     52.2235641;     21.0756893;     84.3136673;    163.5547943;      7.8396883;     22.7353230;     86.0729065;      1.1192768;    832.2665405;     47.3351822;      4.3457031;      0.1414114;     73.6171112;     45.2781067;    412.9601440
