 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;Al;Si
;;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr
        2005;           1;      1.7815647;      2.1241293;      1.9438695;      7.7067490;      1.4924709;      0.0257598;      3.3932142;     11.2608709;      0.1098953;     10.0042887;      0.0000003;      4.2073960
        2005;           2;      0.4553404;      0.5423768;      0.3877656;      1.2903132;      0.4186946;      0.0080759;      0.5254566;      1.4884698;      0.0626129;      5.1869183;      0.0000005;      1.3082707
        2005;           3;      1.3102413;      1.5511907;      0.9484142;      2.5089018;      1.0753235;      0.0319876;      1.0814480;      3.4456360;      0.1434049;     15.4406977;      0.0000010;      2.8672833
        2005;           4;      0.8969691;      1.0539007;      0.4849361;      1.1556985;      0.7983072;      0.0191579;      0.3961600;      1.7446792;      0.0998615;     11.2713518;      0.0000028;      2.5176277
        2005;           5;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000114;      0.0000000
        2005;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0001678;      0.0000000
        2005;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0002591;      0.0000000
        2005;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0002647;      0.0000000
        2005;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0002981;      0.0000000
        2005;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0002846;      0.0000000
        2005;          11;      7.9586473;      9.7329216;      4.6588502;      9.5760145;      9.6868963;      0.0650368;      3.7605264;     16.3841743;      0.1296401;     78.2726517;      0.0000028;     58.1914253
        2005;          12;      2.1173129;      2.5726070;      1.8218883;      3.6486402;      1.6496547;      0.0356241;      2.1503897;      7.5651841;      0.0861625;     16.1648560;      0.0000007;      9.0769892
        2006;           1;      2.0343978;      2.4449818;      2.2525570;      4.5387416;      0.8152124;      0.0657504;      3.4128368;      9.3158493;      0.1280547;     13.7163992;      0.0000004;      4.0376382
        2006;           2;      0.4579978;      0.5471964;      0.4175166;      0.8023126;      0.3589079;      0.0142691;      0.5172978;      1.1391758;      0.0556586;      4.9041600;      0.0000007;      1.2762018
        2006;           3;      1.1363518;      1.3460929;      0.9896744;      1.8719804;      0.9378417;      0.0392875;      1.1648434;      2.6819339;      0.0964280;     11.8939457;      0.0000007;      3.0382631
        2006;           4;      0.7992764;      0.9366382;      0.5084260;      0.9309342;      0.7811559;      0.0224022;      0.4199899;      1.1852375;      0.1030747;     10.3434601;      0.0000028;      2.5163455
        2006;           5;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000006;      0.0000000
        2006;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0002511;      0.0000000
        2006;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0003587;      0.0000000
        2006;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0002544;      0.0000000
        2006;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0002320;      0.0000000
        2006;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0002702;      0.0000000
        2006;          11;      7.6669364;      9.1757059;      4.8651347;      8.9156914;     10.1597500;      0.0738886;      3.7282588;     12.4714098;      0.1537818;     80.9582596;      0.0000033;     58.3885155
        2006;          12;      2.0270598;      2.4026563;      1.8979398;      3.4594791;      1.7731768;      0.0387102;      2.1459687;      6.4703665;      0.0908736;     17.1959553;      0.0000008;      9.3058138
        2007;           1;      0.9410102;      1.1083614;      0.9516670;      1.7257795;      0.6825258;      0.0228495;      1.1592627;      3.2591400;      0.0651726;      7.8626909;      0.0000007;      3.2845569
