 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;H;pH;Al;R;HR;Si
;;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;no unit;µmol/L;µmol/L;µmol/L;µmol/L
        2005;           1;      8.5593596;     16.8279419;      9.5731506;     64.5478439;     20.5170269;      0.3541208;     20.3763180;     61.1596146;      0.6831723;    160.3849335;     14.1088772;      4.8808594;      0.0011370;     16.9845352;      5.9275990;     28.8454208
        2005;           2;     16.1180038;     31.6582260;     14.0699453;     79.6234665;     42.4073753;      0.8179616;     23.2480602;     59.5618401;      2.8678117;    612.6636963;     20.9883308;      4.7656250;      0.0020296;     62.6955833;     24.8278160;     66.0840302
        2005;           3;     25.5465164;     49.8719101;     18.9551239;     85.2775955;     59.9913330;      1.7845612;     26.3548717;     75.9456406;      3.6178951;   1004.5812378;     30.9222507;      4.6523438;      0.0037715;     99.1553879;     44.3562164;     79.7764816
        2005;           4;     53.0494080;    102.7810822;     29.3992100;    119.1567001;    135.0958862;      3.2420554;     29.2852211;    116.6464920;      7.6421008;   2224.4199219;     53.2530403;      4.4746094;      0.0104402;    206.4664764;    111.3077927;    212.4801788
        2005;           5;    114.6295395;    220.9472046;     44.8436813;    179.4376831;    331.7018738;      4.8703299;     27.7055111;    157.2748260;     17.7299137;   5340.0673828;     96.4836121;      4.2402344;      0.0422990;    453.1288757;    309.7378540;    624.2412109
        2005;           6;    273.7533264;    522.2174072;     79.4672470;    314.7681274;    949.6016846;      9.7335033;     38.0821648;    254.4629059;     46.7471924;  14104.6337891;    296.2210083;      3.8593750;      0.6218594;   1015.4003906;    999.5474854;   1615.5451660
        2005;           7;    351.1537476;    677.2796021;     69.2041092;    318.8351746;   1315.8148193;      4.4094448;     18.8186455;    294.6558838;      4.1360092;  15544.6201172;    238.2521973;      3.7109375;      0.9602035;   1044.1469727;   1176.5129395;   2756.1069336
        2005;           8;    345.2446594;    678.2977295;     62.8993874;    303.4286804;   1380.9338379;      1.8635181;     15.3863459;    291.7968750;      5.5862594;  13990.1582031;    210.0224152;      3.6777344;      0.9810320;    924.9718018;   1073.6223145;   3615.0402832
        2005;           9;    322.6143188;    645.6404419;     61.3333778;    301.2203064;   1374.3739014;      0.9085912;     15.3863459;    291.4062500;      3.6278634;  12591.1416016;    218.6974640;      3.6601562;      1.1047882;    825.4891357;    973.2453613;   4250.5351562
        2005;          10;    268.5094604;    544.6646729;     59.7573891;    288.0126038;   1209.5598145;      0.6175297;     21.0154667;    276.2764587;      2.6407347;  10319.0937500;    233.8042297;      3.6855469;      1.0547990;    684.8096924;    789.3466797;   3907.3012695
        2005;          11;     36.2980232;     73.1977005;     21.7806416;     76.1376343;    126.4146347;      0.8487348;     21.4371586;     84.4736786;      0.7650583;   1191.2186279;     43.8030052;      4.4101562;      0.0105240;    107.9755707;     62.1985245;    378.7272949
        2005;          12;     15.2995834;     30.6533794;     13.4947376;     45.9617386;     34.1080208;      0.7365586;     19.4216671;     61.7969589;      0.8056091;    389.7660828;     21.3741531;      4.6796875;      0.0024525;     38.8165627;     16.8643074;     93.5966263
        2006;           1;      9.5054703;     18.8375206;     10.7885141;     36.9695358;     10.8987684;      0.8790331;     19.9309521;     49.2054482;      0.7741853;    213.8530884;     16.7395897;      4.7968750;      0.0015328;     22.0938778;      8.4565630;     26.9208622
        2006;           2;     16.5521450;     32.6095314;     15.4672384;     50.5481606;     37.1144409;      1.4755591;     23.3671818;     46.5408859;      2.6027637;    591.4161987;     23.9909573;      4.7109375;      0.0025774;     59.4932251;     24.9947968;     65.8163986
        2006;           3;     18.8501186;     36.8202477;     16.8283615;     54.1344147;     44.5143242;      1.8647661;     24.1514759;     50.2924042;      2.0697415;    658.3623047;     25.0259037;      4.7070312;      0.0027101;     66.1452179;     27.9065323;     71.9201431
        2006;           4;     46.1218987;     89.1235428;     30.0736446;     93.6483307;    128.9783783;      3.6988816;     30.2917099;     77.3158722;      7.6961579;   1991.6531982;     54.2567024;      4.4824219;      0.0103890;    185.3842773;     99.1376266;    207.2069550
        2006;           5;     90.4890289;    174.6902618;     42.0294724;    135.6447449;    244.2536774;      3.9555354;     26.1338425;     97.5367737;      3.5346980;   3311.9760742;     25.1847153;      4.8066406;      0.0022689;    343.1796570;    129.9598083;    620.3393555
        2006;           6;    299.2666626;    567.4708252;     95.8025208;    306.7149658;   1116.7800293;     11.9574680;     43.6459846;    175.7214966;     72.9843597;  16213.1816406;    373.8359070;      3.8203125;      0.9304548;   1146.3892822;   1169.7795410;   1826.6529541
        2006;           7;    319.7772522;    612.4913940;     64.0374527;    242.3923187;   1289.2144775;      4.1782565;     14.3718386;    150.7812500;      4.2652035;  14591.8623047;    232.9096832;      3.6328125;      1.3293830;    944.1425171;   1140.4093018;   2588.4677734
        2006;           8;    320.6506042;    624.7925415;     64.9513397;    248.8631744;   1365.4057617;      1.9809784;     15.2282200;    151.1718750;      6.0670161;  13132.6757812;    207.2078857;      3.6835938;      0.9429693;    870.7152710;   1005.3813477;   3448.9553223
        2006;           9;    304.6528320;    603.7617188;     63.8425674;    249.2612152;   1364.4638672;      0.9567632;     15.2282200;    150.9765625;      3.6225491;  11819.4082031;    200.7864380;      3.6972656;      0.8598529;    788.7731934;    899.7138062;   4091.2111816
