 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;H;pH;Al;R;HR;Si
;;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;no unit;µmol/L;µmol/L;µmol/L;µmol/L
        2005;           1;     18.5456696;     28.3317471;     10.8524294;    100.0882950;     39.1028824;      0.3519412;     21.9485493;    117.4732819;      0.3834873;    147.2110443;     11.3244104;      4.9550781;      0.0083242;     15.9160557;      5.1140938;     52.8597794
        2005;           2;     24.7858696;     36.9006958;     12.9094372;     88.6335983;     43.5202751;      0.6166760;     23.1909866;    112.4340820;      1.3031164;    329.2090454;     12.2268381;      4.9453125;      0.0090876;     35.4983025;     11.5315647;     59.0197029
        2005;           3;     34.9428329;     49.7389946;     15.7601910;     81.9229279;     58.6174049;      1.1869265;     24.3446541;    102.8953247;      2.1288998;    692.5614624;     15.1081963;      4.8750000;      0.0122734;     73.2180786;     25.7192841;     78.9861984
        2005;           4;     49.7019539;     68.7769089;     19.0423374;     90.5134583;     83.6238632;      1.8663037;     24.4918499;    109.4678497;      3.4694118;   1151.9327393;     15.4422712;      4.8750000;      0.0125448;    121.7831116;     42.7787018;    104.9048538
        2005;           5;     80.8228073;    109.6801224;     25.3412323;    116.5750504;    129.0569916;      3.4514947;     25.4093151;    135.7477112;     11.5603418;   2363.4121094;     25.5096226;      4.6933594;      0.0284243;    236.4124756;    101.2178116;    132.5899200
        2005;           6;    118.6076126;    160.0475616;     32.1723747;    156.1616364;    193.8349762;      4.1632509;     28.6080246;    183.2380219;      0.0000000;   3076.0827637;     15.7650909;      4.9433594;      0.0117437;    331.5135193;    107.9268951;    184.3638306
        2005;           7;    121.9314346;    164.0172577;     27.7219715;    146.9087830;    208.8034210;      3.2486677;     19.9631939;    176.5625000;      0.0000000;   2768.4743652;      4.4109411;      5.3554688;      0.0024911;    328.9629822;     66.5333557;    185.2373657
        2005;           8;    122.1127014;    164.1231232;     27.6855583;    147.0321655;    224.1292419;      2.9244456;     20.2484150;    178.1250000;      0.0000000;   2491.6269531;      2.4582441;      5.6093750;      0.0013073;    309.9048767;     46.0418396;    186.1830597
        2005;           9;    122.0563812;    163.9510040;     27.6286259;    147.0784454;    239.1712799;      2.6119726;     20.2484150;    175.0000000;      0.0000000;   2242.4641113;      0.8777269;      6.0566406;      0.0004483;    295.5581055;     24.7939396;    186.9148560
