 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;H;pH;Al;R;HR;Si
;;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;no unit;µmol/L;µmol/L;µmol/L;µmol/L
        2005;           1;     10.1734800;     18.6796188;     11.3645906;     29.9372921;     13.8454590;      0.2776474;     20.2892857;     43.4159164;      1.0477657;    111.9624405;     10.7684698;      5.0019531;      0.0007536;     12.2581215;      3.7365136;     16.3420544
        2005;           2;     17.9554787;     32.6735458;     15.9330626;     41.2562256;     37.4750786;      0.5144475;     22.5999470;     46.7672577;      4.1746793;    472.2958069;     19.2184582;      4.7988281;      0.0017540;     48.8232422;     18.6475887;     38.3075333
        2005;           3;     23.2601337;     41.6918411;     19.0897884;     52.3727875;     41.6579437;      0.9089232;     25.1502991;     69.7027740;      5.2730575;    641.5195312;     24.4753304;      4.7421875;      0.0024721;     65.1727295;     26.4729233;     40.1529617
        2005;           4;     46.1931076;     81.7291794;     28.9034996;     76.7930298;     95.2245331;      1.4275949;     28.3269577;    116.6852417;     11.4467831;   1484.6072998;     45.9894066;      4.5292969;      0.0076829;    140.5166779;     71.5700760;    128.5265350
        2005;           5;     76.7413559;    134.2923737;     36.8251953;     94.9959869;    189.0343323;      1.7476948;     25.8932037;    100.8744888;     25.2981281;   3246.8769531;     70.9414749;      4.3281250;      0.0225429;    285.2543945;    178.5852356;    271.8182068
        2005;           6;    163.1920624;    282.2648010;     61.1964607;    152.9608765;    429.3847961;      2.6922011;     34.3781204;    126.6889420;     45.5159149;   7456.7392578;    131.1295776;      4.1679688;      0.0759801;    614.3299561;    450.9184875;    665.0400391
        2005;           7;    296.9609985;    514.4141846;     73.9967194;    190.5948029;    677.1024780;      1.5202237;     24.4647236;    166.7783661;      4.1833973;   9504.0937500;     18.6197701;      4.9101562;      0.0014438;   1014.8671265;    342.8606262;   1688.7467041
        2005;           8;    334.0102539;    581.3807373;     64.2976608;    169.8103790;    676.3692017;      0.5490069;     15.5767765;    160.9558258;      1.9135660;   8553.6923828;      0.0905901;      7.0429688;      0.0000045;   1196.8822021;     25.0738487;   2223.2492676
        2005;           9;    282.4061890;    492.5433960;     73.7351303;    209.3596191;    612.4153442;      0.8112499;     26.7241783;    283.1181641;     16.2518406;   7268.8251953;      4.7608461;      5.5136719;      0.0002577;    889.7200317;    148.6837158;   1878.3394775
