 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;Al;Si
;;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr
        2005;           1;      6.8264174;      3.3916919;      3.6407733;      5.4869409;      2.5805304;      0.0737858;      3.7434299;     19.5147438;      0.0614785;      9.1009092;      0.0000043;      7.2184582
        2005;           2;      1.2155068;      0.6032580;      0.6344960;      0.9806126;      0.4852865;      0.0191429;      0.6304414;      2.9155710;      0.0351260;      3.3885677;      0.0000044;      1.4205089
        2005;           3;      1.9550183;      0.9698292;      0.9577263;      1.5450372;      0.8994117;      0.0448303;      0.8725309;      3.4865873;      0.0670645;      9.1196671;      0.0000054;      2.6276207
        2005;           4;      0.9273890;      0.4596825;      0.3913850;      0.6428000;      0.4805847;      0.0232180;      0.2990830;      1.2971847;      0.0365093;      5.2032623;      0.0000074;      1.3208020
        2005;           5;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000343;      0.0000000
        2005;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000182;      0.0000000
        2005;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000112;      0.0000000
        2005;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000137;      0.0000000
        2005;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000199;      0.0000000
        2005;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000431;      0.0000000
        2005;          11;     11.5236216;      5.8982043;      4.8346171;      9.0575724;     10.1540794;      0.1508803;      3.3527334;     16.2439594;      0.0657852;     46.4424896;      0.0000170;     62.9468651
        2005;          12;      5.1387033;      2.6701131;      2.7956548;      5.3674474;      3.9149289;      0.0964856;      2.4232492;      9.4776382;      0.0462952;     19.7816410;      0.0000064;     25.7254810
        2006;           1;      4.2441955;      2.2355530;      3.1878953;      6.1395168;      2.1723096;      0.1334195;      3.6868024;     10.2857704;      0.0711315;     16.8202515;      0.0000028;     13.7384415
        2006;           2;      0.7947580;      0.4192957;      0.5637108;      1.0827845;      0.4119632;      0.0272886;      0.6110939;      1.6521661;      0.0311057;      3.9117959;      0.0000028;      2.1260719
        2006;           3;      1.5446285;      0.8195803;      1.0222968;      1.9578521;      0.8995803;      0.0563216;      1.0473973;      2.7139742;      0.0453053;      8.4853525;      0.0000034;      3.6883883
        2006;           4;      0.7496136;      0.3984207;      0.4152434;      0.7919817;      0.4832522;      0.0275222;      0.3482296;      0.9577178;      0.0394469;      5.0961084;      0.0000057;      1.6291374
        2006;           5;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000282;      0.0000000
        2006;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000064;      0.0000000
        2006;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000048;      0.0000000
        2006;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000060;      0.0000000
        2006;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000061;      0.0000000
        2006;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000140;      0.0000000
        2006;          11;      9.6178913;      5.3839550;      4.7293444;      9.0399323;     10.0569735;      0.1657988;      3.3561041;     11.3820620;      0.0781523;     46.1765060;      0.0000164;     59.2226448
