 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;Al;Si
        2008;           1;      4.2409825;      2.4383094;      2.0762820;      4.6466222;      3.8163850;      0.0916826;      2.2445948;      8.4084969;      0.0362621;     15.3776731;      0.0000135;     22.8159523
        2008;           2;      2.0005023;      1.1504107;      1.0572110;      2.2994673;      1.5928001;      0.0488499;      1.2101375;      3.9288116;      0.0425011;      8.4134312;      0.0000095;      8.6474199
        2008;           3;      1.5309666;      0.8799457;      0.8113585;      1.7414387;      1.1299365;      0.0397697;      0.9258665;      2.7540231;      0.0409929;      7.6319785;      0.0000082;      5.1234455
        2008;           4;      1.2940086;      0.7425734;      0.6599959;      1.4009509;      0.9128920;      0.0342403;      0.7109075;      2.0213330;      0.0381935;      7.5511484;      0.0000078;      3.8201733
        2008;           5;      0.0114751;      0.0064482;      0.0047709;      0.0095144;      0.0073665;      0.0002907;      0.0039700;      0.0128042;      0.0012957;      0.0923259;      0.0000194;      0.0248580
        2008;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000478;      0.0000000
        2008;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000226;      0.0000000
        2008;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000239;      0.0000000
        2008;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000244;      0.0000000
        2008;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000288;      0.0000000
        2008;          11;      5.6839495;      3.3103800;      1.7249460;      3.8579879;      6.5771894;      0.0877854;      1.0895246;      5.1030431;      0.0653930;     32.3800468;      0.0001536;     31.3343163
        2008;          12;      7.0398474;      4.3205991;      2.6229458;      5.8497782;      8.2098627;      0.1269903;      1.9815753;      8.5528431;      0.0365426;     36.3014603;      0.0000721;     45.2153854
        2009;           1;      4.2024069;      2.6365490;      1.8809533;      4.1286621;      4.6118994;      0.0894301;      1.6783924;      6.5031519;      0.0383638;     19.9897022;      0.0000368;     25.4849396
        2009;           2;      1.6218311;      1.0192840;      0.7292233;      1.6003295;      1.6969594;      0.0347552;      0.6463578;      2.5838978;      0.0292775;      7.6931100;      0.0000268;      8.5692816
        2009;           3;      2.5217309;      1.6034766;      1.3082192;      2.8375661;      2.4813683;      0.0642812;      1.3195292;      4.2225780;      0.0459374;     13.0572634;      0.0000167;     11.4144106
        2009;           4;      1.0403198;      0.6585823;      0.5118964;      1.0829909;      0.9413976;      0.0267808;      0.4794932;      1.5846289;      0.0381612;      6.3592949;      0.0000202;      3.9062893
        2009;           5;      0.7543514;      0.4712021;      0.3047626;      0.6396684;      0.6331249;      0.0184754;      0.2259581;      0.8625348;      0.0488103;      5.9745841;      0.0000387;      2.2905667
        2009;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0001448;      0.0000000
        2009;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0001245;      0.0000000
        2009;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0001634;      0.0000000
        2009;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0002178;      0.0000000
        2009;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0003349;      0.0000000
        2009;          11;      4.5705500;      2.9051218;      1.5638174;      3.5295937;      5.9100108;      0.0751443;      1.0091721;      4.9984822;      0.0518055;     24.9161930;      0.0001904;     27.2470188
        2009;          12;      3.8764675;      2.5391023;      1.6537313;      3.6579013;      4.9499249;      0.0754326;      1.3124794;      5.3578939;      0.0271500;     19.2619591;      0.0000731;     27.8756657
        2010;           1;      3.6314788;      2.4304659;      1.9115901;      4.1455507;      4.1143951;      0.0919716;      1.8427114;      6.2345791;      0.0667841;     19.8081646;      0.0000327;     23.9579887
        2010;           2;      1.5671788;      1.0520127;      0.8587176;      1.8191566;      1.5889999;      0.0438651;      0.8543006;      2.6914868;      0.0499286;      9.6791162;      0.0000251;      7.9766793
        2010;           3;      2.1564417;      1.4647388;      1.2568921;      2.6627467;      2.0069830;      0.0682638;      1.3125268;      4.0008473;      0.0578480;     14.2394876;      0.0000208;      8.2272758
        2010;           4;      1.8983984;      1.3015722;      1.1119924;      2.3461952;      1.6182952;      0.0641654;      1.1455927;      3.5936215;      0.0559895;     13.6130600;      0.0000193;      6.1255140
        2010;           5;      0.3531537;      0.2393720;      0.1798525;      0.3661650;      0.2839400;      0.0112957;      0.1549069;      0.5334861;      0.0246007;      3.0508659;      0.0000295;      0.9359429
        2010;           6;      1.5185813;      1.0210462;      0.6406369;      1.2823740;      1.2906632;      0.0475536;      0.4666854;      1.7576396;      0.1019366;     14.4299164;      0.0000737;      3.9715538
        2010;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0001937;      0.0000000
        2010;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0001970;      0.0000000
        2010;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0002699;      0.0000000
        2010;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0003954;      0.0000000
        2010;          11;      6.3689780;      4.5068889;      2.3363781;      5.1440892;      8.9266701;      0.1393044;      1.4717989;      7.1839824;      0.0535149;     38.6769867;      0.0002775;     36.0369339
        2010;          12;      6.6123581;      4.9239645;      3.3832278;      7.2973595;      8.6042442;      0.1977259;      2.9169741;     11.8737497;      0.0611741;     37.0441437;      0.0000658;     40.3249130
        2011;           1;      2.5736892;      1.9422134;      1.6108717;      3.3801455;      2.9365537;      0.0939389;      1.6773450;      5.7459831;      0.0454474;     14.3492422;      0.0000290;     13.4498215
        2011;           2;      1.1805085;      0.8944488;      0.8109387;      1.6667907;      1.2385103;      0.0476939;      0.9201815;      2.7620652;      0.0301399;      6.8851767;      0.0000210;      5.1269970
        2011;           3;      2.5348821;      1.9556189;      2.0115907;      4.1503592;      2.2530673;      0.1242030;      2.6008794;      6.9721761;      0.0656030;     16.1943951;      0.0000163;      8.7588091
        2011;           4;      1.3983628;      1.0862006;      1.1046792;      2.2600324;      1.1206670;      0.0707521;      1.4026921;      3.6477146;      0.0461365;     10.4171305;      0.0000146;      4.7776399
        2011;           5;      0.0403351;      0.0309480;      0.0268007;      0.0515749;      0.0300476;      0.0018302;      0.0270558;      0.0769611;      0.0049274;      0.4119754;      0.0000252;      0.1033591
        2011;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000686;      0.0000000
        2011;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000539;      0.0000000
        2011;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000441;      0.0000000
        2011;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000441;      0.0000000
        2011;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000519;      0.0000000
        2011;          11;      3.6252625;      2.8237755;      1.4623617;      3.0040219;      5.2295070;      0.0868292;      0.9447505;      3.9512472;      0.0348672;     24.2405758;      0.0001876;     25.8672447
        2011;          12;      4.0521121;      3.2609832;      1.8838716;      3.8769252;      6.0690184;      0.1043083;      1.3871036;      5.4732661;      0.0305440;     24.6671028;      0.0001257;     33.7469521
        2012;           1;      4.2763839;      3.5467861;      2.7207327;      5.5490575;      5.8349748;      0.1476475;      2.7061014;      8.8430958;      0.0494102;     24.6609402;      0.0000413;     33.6883774
        2012;           2;      1.2091190;      1.0035012;      0.8266150;      1.6350722;      1.4919745;      0.0456425;      0.8777791;      2.5904646;      0.0374107;      7.5871949;      0.0000306;      7.7009974
        2012;           3;      2.3382747;      1.9705551;      1.9587790;      3.9065294;      2.3137827;      0.1117612;      2.5287132;      6.7095771;      0.0540408;     15.3794155;      0.0000191;     11.2198410
        2012;           4;      1.1189590;      0.9408409;      0.8613694;      1.6652914;      0.9769529;      0.0539119;      1.0061237;      2.5433259;      0.0691313;     10.3185549;      0.0000224;      4.2001901
        2012;           5;      0.5957881;      0.4952143;      0.3726555;      0.6969986;      0.5038303;      0.0258759;      0.3430080;      0.9341821;      0.0546582;      6.8067536;      0.0000398;      1.8306404
        2012;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000960;      0.0000000
        2012;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000781;      0.0000000
        2012;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000731;      0.0000000
        2012;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000794;      0.0000000
        2012;          10;      1.4041240;      1.1646011;      0.5758721;      1.1735840;      2.0173738;      0.0330680;      0.3575359;      1.5155807;      0.0014730;     10.3875589;      0.0001828;      8.7514534
        2012;          11;      6.2175837;      5.4149070;      3.2498937;      6.5878706;      8.8629961;      0.1890268;      2.5454307;     10.2476969;      0.0809483;     45.8040237;      0.0001076;     50.3959007
        2012;          12;      4.0580835;      3.6339676;      2.9939358;      5.9818950;      4.9305115;      0.1740859;      3.2710507;     10.8192759;      0.0561937;     26.9445457;      0.0000354;     29.1723766
        2013;           1;      0.9859756;      0.8848205;      0.7686838;      1.5169902;      1.1206630;      0.0445962;      0.8862388;      2.7990744;      0.0238428;      6.2705193;      0.0000262;      6.0176783
        2013;           2;      0.6499441;      0.5818802;      0.4927004;      0.9480623;      0.7209195;      0.0295281;      0.5481647;      1.6701646;      0.0308603;      4.6997600;      0.0000278;      3.2600825
        2013;           3;      0.7180316;      0.6400703;      0.5007504;      0.9420502;      0.8100184;      0.0315865;      0.5110165;      1.5267498;      0.0402335;      5.9140267;      0.0000360;      2.9226916
        2013;           4;      0.9461724;      0.8383217;      0.5729825;      1.0663873;      1.0843134;      0.0385024;      0.4981602;      1.5858653;      0.0546754;      8.7957611;      0.0000557;      3.2678051
        2013;           5;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0001119;      0.0000000
        2013;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0001504;      0.0000000
        2013;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0001480;      0.0000000
        2013;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0001851;      0.0000000
        2013;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0002471;      0.0000000
        2013;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0009204;      0.0000000
        2013;          11;      3.8220158;      3.3998647;      1.2081302;      2.5024064;      6.5888910;      0.0626452;      0.5502907;      4.5071006;      0.0356657;     24.8449020;      0.0017725;     21.6445847
        2013;          12;      3.7831523;      3.4420578;      1.2770330;      2.6685202;      6.8232656;      0.0591681;      0.6178741;      4.7135887;      0.0173668;     22.4530315;      0.0014130;     25.3142929
        2014;           1;      3.8654728;      3.5863481;      1.5526223;      3.2306809;      7.1336532;      0.0676545;      0.8860134;      5.1565156;      0.0313716;     22.3431587;      0.0006558;     28.4392757
        2014;           2;      4.6973152;      4.4710870;      2.8280518;      5.8103971;      8.3439865;      0.1229221;      2.4034936;      8.7663603;      0.0498386;     28.6122246;      0.0001256;     34.9716377
        2014;           3;      2.2494998;      2.1659873;      1.7782786;      3.6516442;      3.3094616;      0.0845735;      1.9696087;      5.3432941;      0.0751158;     17.5971050;      0.0000450;     13.3870888
        2014;           4;      0.6308852;      0.6029150;      0.4683979;      0.9317678;      0.8260607;      0.0244925;      0.4798058;      1.1618081;      0.0484266;      6.5711746;      0.0000476;      2.9729350
        2014;           5;      0.7102251;      0.6679069;      0.4367624;      0.8326452;      0.8305175;      0.0273829;      0.3613396;      0.8345184;      0.0803842;      9.4940758;      0.0000899;      2.5520394
        2014;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0002530;      0.0000000
        2014;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0002151;      0.0000000
        2014;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0002471;      0.0000000
        2014;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0002876;      0.0000000
        2014;          10;      0.5530992;      0.5127916;      0.2207357;      0.4637170;      0.9644977;      0.0109789;      0.1220918;      0.4017175;      0.0014683;      4.7983313;      0.0004671;      3.1343081
        2014;          11;      5.4508886;      5.2857466;      2.6903436;      5.6680622;      9.8847847;      0.1331754;      1.8389935;      6.1318302;      0.0604887;     46.9918442;      0.0002914;     46.9368477
        2014;          12;      4.7660651;      4.7713509;      3.2518265;      6.7877083;      7.8948441;      0.1638858;      3.0486913;      9.7981911;      0.0657264;     39.1036949;      0.0000874;     40.8871078
        2015;           1;      1.0633895;      1.0636066;      0.7563495;      1.5351989;      1.6575841;      0.0387700;      0.7361922;      2.2534852;      0.0380303;      8.8069715;      0.0000674;      7.6567822
        2015;           2;      1.7533796;      1.7601446;      1.3533161;      2.7146149;      2.5206106;      0.0740314;      1.4207627;      3.9188881;      0.0709377;     16.4754581;      0.0000559;      9.6720695
        2015;           3;      0.6207221;      0.6182377;      0.4316821;      0.8388601;      0.8570509;      0.0256397;      0.4060188;      1.1151401;      0.0470271;      6.5780220;      0.0000723;      2.5659895
        2015;           4;      0.4345064;      0.4290346;      0.2685256;      0.5154976;      0.5963564;      0.0165314;      0.2192605;      0.7118310;      0.0254218;      4.6658869;      0.0001069;      1.5264860
        2015;           5;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0002234;      0.0000000
        2015;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0002846;      0.0000000
        2015;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0003307;      0.0000000
        2015;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0004325;      0.0000000
        2015;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0005593;      0.0000000
        2015;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0007830;      0.0000000
        2015;          11;      3.6595342;      3.6235979;      1.8052502;      3.7186539;      7.2942448;      0.0724446;      1.1981490;      4.7403669;      0.0433311;     25.0812664;      0.0003933;     35.5756226
        2015;          12;      5.7355986;      5.9471555;      4.5458250;      9.2887821;      9.9554586;      0.1890619;      4.8082023;     15.0939026;      0.0716029;     40.7204475;      0.0000731;     66.8483582
