 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;H;pH;Al;R;HR;Si
;;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;no unit;µmol/L;µmol/L;µmol/L;µmol/L
        2005;           1;     29.6125336;     35.4507370;     15.9584141;     66.3112488;     44.4752846;      0.6411673;     21.9131641;    134.5994263;      0.3276752;    158.2632751;     25.1735592;      4.6074219;      0.0341826;     15.3887377;      7.2203021;     58.1300888
        2005;           2;     32.8129692;     38.9533806;     17.3677025;     73.4498367;     46.4469948;      1.0418668;     23.3331032;    133.8235474;      1.0698338;    365.4663086;     26.8916035;      4.6054688;      0.0366935;     35.5126724;     16.6967983;     61.0489616
        2005;           3;     39.9339905;     47.0594635;     19.6430149;     84.0988235;     56.3442345;      1.8793885;     24.3511066;    128.7310944;      2.1610832;    801.4435425;     30.8728962;      4.5644531;      0.0468336;     76.7922974;     37.6996422;     73.1924438
        2005;           4;     51.5048981;     59.9948616;     22.5712986;     97.1515579;     68.8601685;      2.8868790;     24.5257473;    138.8031769;      3.8315387;   1372.0860596;     38.3330193;      4.4785156;      0.0742684;    127.5345917;     68.4777298;     88.1439896
        2005;           5;     78.0834961;     87.8562546;     28.9886169;    124.5998306;     91.4503632;      5.3071270;     25.6199894;    171.1374817;     13.4082880;   2956.9279785;     72.4352264;      4.2363281;      0.3222856;    250.5140839;    171.9042206;    110.4206924
        2005;           6;    119.9955063;    134.1803284;     39.6627693;    173.0788574;    143.5152740;      7.6950645;     31.7309227;    253.8122406;      5.7790155;   4677.5830078;    110.3155823;      4.1386719;      0.7179463;    380.6914978;    287.5346985;    168.4161224
        2005;           7;    110.8373413;    125.0780182;     30.9418182;    138.9519501;    145.8855133;      5.7145629;     20.2565155;    243.7500153;      0.0000000;   4209.8247070;    100.9034958;      3.9960938;      1.1797376;    322.2643127;    279.1392822;    169.3065643
        2005;           8;    102.1451645;    116.2757111;     29.6326733;    133.9277039;    148.5555420;      5.2199531;     20.4867382;    250.0000153;      0.0000000;   3788.8417969;    112.9105072;      3.9472656;      1.6235489;    283.8263245;    257.4368286;    170.3479614
        2005;           9;     94.3467255;    108.2694931;     28.4188328;    129.1956024;    151.3409576;      4.7754989;     20.4867382;    200.0000000;      0.0000000;   3409.9572754;     89.3659058;      4.0488281;      0.8383515;    267.1087952;    220.0279846;    171.3782959
        2005;          10;     90.2995148;    104.2754288;     27.7856312;    126.5688400;    158.5365601;      4.5665460;     21.2925205;    203.1250000;      0.0000000;   3068.9614258;     92.2239456;      4.0351562;      0.9156626;    238.9775238;    199.4455414;    172.1762238
        2005;          11;     49.7889633;     63.4986610;     20.5064201;     94.2636566;    157.1050262;      3.7723501;     21.5246716;    115.2755432;      0.4184235;    936.8318481;     50.8124313;      4.2949219;      0.1818877;     81.2443390;     52.5887909;    406.6271362
        2005;          12;     35.6390038;     46.1713943;     17.2320099;     78.2143173;    110.5868683;      3.3590806;     21.4482021;     89.7851868;      0.3495893;    551.0476074;     32.0365067;      4.4921875;      0.0595811;     51.4724083;     27.2486877;    319.3489075
        2006;           1;     21.8124352;     27.8099899;     13.4931641;     59.5456390;     50.6683464;      2.8794146;     21.5638866;     65.2580795;      0.3627094;    330.4431458;     17.5508595;      4.7558594;      0.0172778;     33.7132683;     13.4928999;    150.6143188
        2006;           2;     25.6031971;     32.0352707;     15.2486935;     66.3694839;     50.4212723;      3.4641619;     23.4308987;     66.5867615;      0.9623914;    468.1864319;     13.4343653;      4.9082031;      0.0104430;     49.9664955;     16.9172802;    137.7877960
        2006;           3;     28.9672108;     35.5275650;     16.2811565;     70.1258163;     53.8254471;      3.9881532;     23.5721474;     64.8957825;      1.0823587;    614.2088623;     12.5856199;      4.9394531;      0.0094179;     66.1230316;     21.6210957;    122.4829865
        2006;           4;     40.9373627;     48.9815407;     20.0156937;     85.4802780;     68.1455841;      5.4668612;     24.8675728;     71.9521637;      3.4883351;   1179.2841797;     19.7619629;      4.7714844;      0.0189096;    120.8971329;     47.5720558;    136.8203583
        2006;           5;     71.7436523;     82.8166351;     28.6593781;    121.9640579;    101.7588348;      9.1701765;     27.8535080;     93.7186432;     13.5392857;   2887.8610840;     47.8846436;      4.4531250;      0.1002893;    265.9573975;    146.5942230;    186.3666840
        2006;           6;     97.1175461;    111.8105164;     33.4682922;    145.2101898;    143.7544403;     10.3867884;     28.4824753;    119.1360550;      0.0000000;   3567.7797852;     44.8335686;      4.4843750;      0.0853455;    332.3250427;    177.3578186;    255.5863190
        2006;           7;     93.0674362;    107.3293762;     28.0141888;    123.8634720;    149.0043488;      8.4029932;     20.2763042;    110.1562500;      0.0000000;   3211.0017090;     34.7548676;      4.4589844;      0.0714781;    296.3509827;    162.3635864;    256.3617249
        2006;           8;     87.1578140;    100.9615784;     27.0569782;    120.2774887;    154.6473541;      7.8556380;     20.4433079;    110.5468750;      0.0000000;   2889.9013672;     37.6852913;      4.4238281;      0.0866091;    263.2864075;    149.5566711;    257.3045044
        2006;           9;     83.3633041;     96.7558212;     26.4211369;    117.9360123;    160.5950928;      7.4245601;     20.4433079;    110.3515625;      0.0000000;   2600.9111328;     37.0134315;      4.4316406;      0.0829588;    237.6447906;    133.9139404;    258.2434082
        2006;          10;     81.4133148;     94.7752151;     26.1032829;    116.6342926;    170.0268097;      7.2159615;     21.2841702;    110.5468750;      0.0000000;   2340.8200684;     35.7054367;      4.4472656;      0.0761640;    215.1150970;    119.2877960;    258.9695129
        2006;          11;     45.7312622;     53.1784477;     19.3285198;     86.1730423;    160.1701813;      5.6474996;     21.5342407;     72.0554733;      0.5003251;    883.9234619;     44.4194832;      4.3535156;      0.1291491;     78.4214706;     47.8533173;    397.7940369
        2006;          12;     34.3347054;     39.0660248;     16.6180763;     73.2618179;    115.0364380;      4.9401050;     21.4238091;     63.4015236;      0.3679584;    554.2305908;     31.3953648;      4.5019531;      0.0567327;     51.9510727;     27.2247276;    309.6490173
        2007;           1;     31.2290535;     34.7394981;     16.0072556;     69.6642761;     93.0806885;      4.8123355;     21.9070377;     57.3670349;      0.4875918;    474.5638123;     19.5768585;      4.7167969;      0.0207831;     47.8275223;     19.9673100;    246.0559540
        2007;           2;     27.6041203;     29.8798428;     15.1499348;     64.8188858;     67.5142746;      4.7464051;     22.3002243;     64.6730423;      0.6555156;    467.2046509;     23.0409031;      4.6523438;      0.0281021;     46.1146049;     20.6289272;    166.7278290
        2007;           3;     35.6943169;     37.6755714;     17.8695431;     75.5153503;     75.0179825;      6.0454855;     23.9174786;     55.5729179;      2.2140331;    821.4342041;     17.3481274;      4.8066406;      0.0156288;     85.1151962;     32.2325516;    163.3849487
        2007;           4;     46.7708893;     48.2200546;     20.6893444;     86.9272537;     89.1763535;      7.4271665;     24.1434975;     68.1145782;      2.9263294;   1258.0749512;     24.9150524;      4.6582031;      0.0299847;    124.4155655;     55.3094177;    172.3132477
        2007;           5;     72.3099289;     72.2004776;     27.1799202;    113.9243851;    121.5746384;     10.7461433;     25.8418503;     83.1399765;     10.3238068;   2549.6247559;     47.5311089;      4.4238281;      0.1092370;    232.2852631;    131.9468384;    217.7034302
        2007;           6;    112.3732834;    111.1076813;     37.0150604;    157.2698822;    192.4598541;     14.6511955;     31.3741646;    119.7659683;      3.1649771;   3836.2619629;     62.5293388;      4.3808594;      0.1655883;    343.9181519;    204.1192780;    327.9243774
        2007;           7;    109.8834152;    108.4679642;     29.8793755;    129.9883575;    201.4837189;     11.4738350;     20.2324352;    109.3749924;      0.0000000;   3452.6357422;     46.5552597;      4.3320312;      0.1459103;    303.7908325;    189.4429016;    328.7376099
        2007;           8;    103.6599808;    102.6722412;     28.9608288;    126.6565933;    211.0267792;     10.7974167;     20.4786186;    109.3749924;      0.0000000;   3107.3723145;     50.9367523;      4.2929688;      0.1836325;    269.2717896;    174.6385345;    329.7251587
        2007;           9;    100.0498581;     99.1512146;     28.4075699;    124.7184906;    221.0727081;     10.2785540;     20.4786186;    106.2500000;      0.0000000;   2796.6350098;     49.3582077;      4.3066406;      0.1693481;    243.6493988;    155.8699188;    330.7031250
        2007;          10;     98.6452179;     97.9613342;     28.2021770;    123.8972626;    235.0415039;     10.0204029;     21.3402576;    106.2500000;      0.0000000;   2516.9714355;     48.2607117;      4.3164062;      0.1598825;    220.1228485;    139.4445343;    331.4586487
        2007;          11;     93.9486160;     93.1126404;     27.5423393;    120.8096619;    269.5996094;      9.4939375;     21.5793457;    107.8072586;      0.0699218;   1945.1846924;     54.4415245;      4.2656250;      0.2170248;    166.7452087;    111.1383438;    419.7690125
        2007;          12;     60.7006950;     62.6569214;     22.8505173;    100.0072937;    218.2038879;      7.8725786;     23.7134609;    105.8085251;      0.3818342;    977.8933105;     73.3098679;      4.1757812;      0.4119372;     80.8254166;     58.8736382;    526.6055298
        2008;           1;     36.8304939;     38.0314636;     16.9300365;     73.1316528;    121.3336411;      5.7822089;     21.5527763;     79.4914246;      0.3155686;    497.6017761;     42.4980392;      4.3710938;      0.1163278;     44.4445610;     26.6414108;    325.2984314
        2008;           2;     33.5892982;     34.2577057;     16.6926327;     70.9803696;     96.2053070;      5.8110356;     22.9757366;     75.6089172;      0.6782921;    498.8839111;     34.7544479;      4.4863281;      0.0657733;     46.5018234;     24.7673130;    252.5031281
        2008;           3;     33.8986893;     34.0733910;     16.8221359;     70.7362900;     85.2984238;      6.0368085;     23.0643864;     71.7914200;      1.0084853;    599.7913818;     30.5136318;      4.5449219;      0.0488054;     57.0816956;     28.6027889;    202.2573853
        2008;           4;     36.9596519;     36.6327629;     17.8087158;     74.2477875;     83.9353561;      6.6003442;     23.5253906;     71.2219696;      1.3071318;    785.0874023;     31.0397148;      4.5488281;      0.0491177;     74.8181229;     37.3372345;    183.6328888
        2008;           5;     60.9207268;     58.1683159;     24.3815517;    100.8307800;    113.1563187;      9.9912739;     25.5916119;     85.5794754;     10.1748667;   1987.0692139;     53.4452858;      4.3671875;      0.1482551;    177.2162628;    106.6507721;    228.7796631
        2008;           6;    113.9189987;    105.1591110;     37.0393639;    153.6558228;    190.3489532;     16.7359409;     31.9967899;    124.4523392;     16.3626099;   4410.8491211;     98.3401108;      4.1914062;      0.5198788;    366.9218140;    263.1994629;    350.3060303
        2008;           7;    111.9374161;    103.0354385;     29.7268620;    126.3290939;    200.0885468;     13.0724802;     20.1877022;    112.5000076;      0.0000000;   3969.7639160;     73.9844742;      4.1308594;      0.4967861;    322.0274048;    245.0817413;    351.2006226
        2008;           8;    106.2049942;     97.9546432;     28.8964710;    123.4195938;    210.3683472;     12.3755608;     20.4399834;    118.7500076;      0.0000000;   3572.7873535;     80.2226257;      4.0957031;      0.6208495;    285.5484314;    224.8498230;    352.2581787
        2008;           9;    102.8513794;     94.8268585;     28.3917847;    121.7204285;    221.2390137;     11.8370419;     20.4399834;    118.7500076;      0.0000000;   3215.5085449;     79.1475525;      4.1015625;      0.5981178;    257.6343384;    201.7240753;    353.2964478
        2008;          10;    101.5403519;     93.7955170;     28.2055397;    120.9932709;    235.8347931;     11.5679569;     21.3229675;    118.7500076;      0.0000000;   2893.9575195;     77.0404358;      4.1132812;      0.5552166;    233.0252075;    180.3973236;    354.0952759
        2008;          11;     86.0228271;     81.9226837;     26.1878204;    111.8415222;    289.4481506;     10.9657936;     22.2120628;    101.1146927;      1.5637676;   2003.0759277;    100.6886215;      4.0078125;      1.1206619;    154.1277466;    132.0259857;    605.5936890
        2008;          12;     63.4533768;     64.1228104;     22.2991524;     95.3651581;    239.8185883;      9.0967779;     22.0672951;     89.8714828;      0.3625913;   1174.2410889;     83.1501083;      4.0878906;      0.6643196;     93.5371323;     74.2115936;    593.3809814
        2009;           1;     52.6718292;     54.1170349;     20.9141045;     88.6495972;    191.2744598;      8.3972960;     23.3853378;     94.3983459;      0.4712580;    849.3414307;     70.0577774;      4.1875000;      0.3760374;     70.5401917;     50.7943115;    492.2576904
        2009;           2;     53.0503998;     54.2249222;     20.7047005;     87.4823914;    181.8705597;      8.3193836;     22.6753292;     89.1265564;      1.0042170;    854.7921143;     57.5473022;      4.2597656;      0.2344614;     73.1034393;     49.0097275;    447.2911682
        2009;           3;     41.6467171;     43.0635719;     18.3790779;     77.4478683;    137.6580353;      7.4371238;     22.7291431;     77.7826920;      0.7138528;    719.5463257;     50.6448021;      4.3164062;      0.1677807;     62.9282494;     39.8641052;    318.8140869
        2009;           4;     52.7433853;     53.7169342;     22.2600861;     93.0863190;    153.1521454;      9.2913084;     26.0123329;     91.7981186;      2.1093059;   1097.9827881;     55.6392670;      4.3378906;      0.1708232;     96.8285980;     60.0260925;    331.9651794
        2009;           5;     76.7745972;     75.5812988;     26.9916382;    112.8057098;    188.4544983;     12.2679329;     25.4877644;    104.8487854;      7.2582631;   2235.6796875;     74.2251434;      4.2148438;      0.3584310;    187.7678375;    131.6149597;    378.3937378
        2009;           6;    167.8003540;    158.3086853;     48.3161087;    202.1195679;    364.9136353;     25.0457191;     37.3041649;    182.5817719;     26.3183079;   6224.4394531;    170.0259857;      4.0175781;      1.8165435;    480.9943237;    408.2114563;    670.7493286
        2009;           7;    164.7379913;    155.2154694;     36.0609932;    156.6090546;    384.6957397;     18.1129112;     20.2124710;    165.6250000;      0.0000000;   5601.9951172;    135.7727203;      3.8671875;      2.7552555;    404.7350159;    395.5500793;    671.6030884
        2009;           8;    155.7594910;    147.5919342;     34.9754257;    152.7621613;    405.2297363;     17.0144939;     20.4715538;    167.1875000;      0.0000000;   5041.7954102;    148.5507965;      3.8281250;      3.5732458;    357.7814026;    362.4751282;    672.5590210
        2009;           9;    151.1916351;    143.4281006;     34.3973312;    150.8273315;    426.6238098;     16.1884594;     20.4715538;    166.4062500;      0.0000000;   4537.6157227;    151.9289856;      3.8183594;      3.8138568;    320.5523071;    327.6785889;    673.4791870
        2009;          10;    149.6072388;    142.2147064;     34.2094154;    150.0891724;    453.6120605;     15.6863737;     21.3783360;    166.7968750;      0.0000000;   4083.8537598;    154.6867523;      3.8105469;      4.0181503;    287.4541931;    295.9534607;    674.1798096
        2009;          11;     93.2745209;     92.2243805;     27.1085091;    118.6838455;    345.1471558;     12.3311205;     21.8740101;    120.9556961;      1.1965854;   2096.2639160;    127.2782669;      3.9003906;      2.2374792;    153.7571106;    145.7091522;    656.3609619
        2009;          12;     63.8054199;     65.5630875;     22.3458366;     97.5771790;    255.1388855;      9.8711596;     21.7814064;     96.6830063;      0.4195458;   1168.3488770;     94.5698776;      4.0273438;      0.9700030;     90.6697388;     76.2372360;    583.0009766
        2010;           1;     43.2989273;     45.7304726;     18.6424961;     80.6546402;    165.0074768;      8.3046293;     22.2909660;     78.9100723;      0.6767808;    792.4656982;     67.5340195;      4.1835938;      0.3680567;     65.7107773;     47.4986305;    421.0141602
        2010;           2;     41.4566154;     43.5843468;     18.5172596;     79.3355331;    141.2101135;      8.4233208;     22.8647385;     74.3649750;      1.2841830;    849.7553711;     57.1160049;      4.2675781;      0.2260423;     72.8994293;     48.4942017;    344.7843018
        2010;           3;     35.3464317;     37.5033989;     17.1823006;     73.1909943;    110.9027100;      7.9819756;     22.9853725;     70.1154175;      0.9442108;    793.6338501;     51.7976036;      4.3125000;      0.1740155;     69.3018646;     44.0744095;    241.3762817
        2010;           4;     34.0327644;     36.3115921;     17.0076656;     72.0990143;     96.0271759;      8.0929585;     23.1940784;     69.7987823;      1.0779926;    856.3090820;     49.2935982;      4.3398438;      0.1503080;     75.5729523;     46.7569313;    189.1272430
        2010;           5;     47.3459930;     49.2048645;     20.6873531;     87.1798859;    113.4447021;     10.3259621;     23.9118671;     78.2296448;      4.6830950;   1531.9101562;     59.6170082;      4.2832031;      0.2227313;    132.2381287;     86.6061630;    207.7508087
        2010;           6;     67.8178177;     68.7872391;     25.4650917;    106.7198334;    152.1085358;     14.0464249;     25.7753544;     88.4877777;      6.0614319;   2602.1374512;     84.4633942;      4.1542969;      0.5165642;    213.1652374;    158.5686646;    241.6906891
        2010;           7;    149.4688721;    145.5084381;     45.9255295;    192.4264374;    298.4329529;     28.1448746;     36.7907181;    151.0611420;     25.0678997;   6704.8417969;    175.0017395;      4.0039062;      1.9799615;    515.0242310;    442.8103333;    427.7595825
        2010;           8;    147.0695343;    142.8887787;     34.3555145;    149.1638794;    317.1318359;     20.5660381;     20.4399147;    137.5000000;      0.0000000;   6034.3579102;    137.6169434;      3.8613281;      2.8646040;    434.8055420;    427.2456360;    428.7555237
        2010;           9;    138.5439453;    135.4258728;     33.2680664;    145.2286835;    336.3764648;     19.4268494;     20.4399147;    125.0000076;      0.0000000;   5430.9218750;    138.2372284;      3.8593750;      2.9020267;    390.9750977;    384.8709717;    429.7092285
        2010;          10;    134.9265747;    132.4945526;     32.8151627;    143.4446259;    360.1006775;     18.8123379;     21.3623924;    126.5625076;      0.0000000;   4887.8295898;    140.7464752;      3.8515625;      3.0567634;    350.6192017;    347.6421814;    430.4343872
        2010;          11;     81.6849060;     86.6924820;     25.5538635;    111.5224380;    322.2021790;     14.3624296;     21.7107315;    105.1997070;      0.8652697;   2013.3529053;    124.4687119;      3.9062500;      2.1335666;    148.0677338;    139.5541382;    560.0235596
        2010;          12;     46.9140549;     53.9967232;     19.6157799;     85.1871262;    196.4607391;     10.7245417;     22.1764545;     88.2143021;      0.4015934;    925.7048340;     83.2773056;      4.0898438;      0.6600559;     73.8008194;     58.4427299;    407.0697327
        2011;           1;     32.0167732;     37.6594734;     15.9522867;     68.7261581;    125.6149521;      8.6007786;     21.3617439;     71.5863190;      0.4937857;    602.1329346;     57.5130196;      4.2343750;      0.2577927;     50.9731522;     35.0458412;    264.6372681
        2011;           2;     28.8560162;     33.9664154;     15.5911207;     66.5234909;    103.0939713;      8.3889856;     22.5460930;     69.1758194;      0.7273417;    561.8659058;     49.8233337;      4.3203125;      0.1627751;     49.2130699;     31.0534782;    205.1682281
        2011;           3;     20.1135445;     24.2629337;     13.1768341;     55.8878937;     62.8172951;      7.1330481;     22.9268761;     60.6197968;      0.5039188;    442.8952942;     43.6768379;      4.3847656;      0.1141531;     39.7639999;     23.5067616;    118.9735870
        2011;           4;     19.0073490;     23.0859451;     12.7593994;     53.8812180;     51.6597214;      6.9744554;     22.5447273;     54.7462807;      0.7028765;    508.9736633;     39.7711334;      4.4199219;      0.0925635;     46.3031425;     26.4073849;    100.0572662
        2011;           5;     29.2941074;     34.7844963;     16.6418343;     69.7289505;     64.2968979;      9.4213047;     23.9179230;     62.6969185;      4.9968114;   1161.2325439;     52.7992363;      4.3398438;      0.1609975;    102.4837418;     63.4066200;    115.1978302
        2011;           6;     56.7229233;     64.9345779;     24.7992096;    103.0577316;     98.3628693;     15.2584419;     27.7462463;     79.4175491;     15.1847944;   2933.2861328;     87.6801453;      4.1777344;      0.4889288;    242.6393433;    176.4015503;    152.7103119
        2011;           7;     73.9044876;     84.2715683;     28.1754856;    118.8537674;    135.6373291;     17.0402508;     26.8946476;     95.5360489;      0.0000000;   3457.1040039;     88.0421600;      4.1718750;      0.5023633;    285.2775879;    208.5944366;    200.6939392
        2011;           8;     72.4920959;     82.4606323;     24.3925991;    104.3241806;    143.7846680;     14.5085297;     20.4952621;     88.2812500;      0.0000000;   3111.3933105;     72.0148163;      4.1425781;      0.4614327;    253.6394043;    190.8453522;    201.7791901
        2011;           9;     69.3254929;     78.8970184;     23.8174267;    102.2775192;    152.3520050;     13.9283590;     20.4220200;     87.5000000;      0.0000000;   2800.2539062;     71.3699875;      4.1464844;      0.4502420;    228.6484833;    171.3878174;    202.8452911
        2011;          10;     68.1121674;     77.6556396;     23.6048050;    101.4315567;    163.2878113;     13.6848421;     21.3589516;     93.7500000;      0.0000000;   2520.2285156;     72.9930038;      4.1367188;      0.4787681;    204.9443970;    155.0882721;    203.6701965
        2011;          11;     63.4441643;     74.3574448;     22.8343678;     97.6733780;    243.5855865;     12.8701181;     21.6629677;     84.7609634;      0.6513896;   1618.6668701;     87.4748001;      4.0585938;      0.7881513;    127.3291245;    103.9090195;    507.3641052
        2011;          12;     52.9554939;     65.3458099;     20.9904518;     89.6213913;    240.2322845;     11.3862705;     21.8583164;     79.6614227;      0.4475095;   1124.5957031;     90.6278458;      4.0468750;      0.8570943;     88.0174561;     72.6390686;    582.9957886
