"";"Year";"Month";"RF";"PET";"AET";"TF";"In";"Date"
"24";2006;12;397,2185669;38,439518;16,4301319;313,7400208;83,4785843;2006-12-01
"25";2007;1;636,4997559;43,3682365;14,6274366;504,1899109;132,309845;2007-01-01
"26";2007;2;132,5275421;54,5658913;43,2575645;99,6279984;32,8995361;2007-02-01
"27";2007;3;258,2542114;92,6669693;79,2204208;193,4024506;64,8517532;2007-03-01
"28";2007;4;111,7077408;89,3491135;79,8779602;81,0631409;30,6446018;2007-04-01
"29";2007;5;82,497879;109,8804321;109,8804321;60,0455284;22,4523487;2007-05-01
"30";2007;6;54,0071678;113,7720642;110,0753326;37,5569534;16,4502106;2007-06-01
"31";2007;7;5,3802967;133,1656647;121,377533;2,5621226;2,8181739;2007-07-01
"32";2007;8;0,6658783;105,2270508;3,8419371;0;0,6658783;2007-08-01
"33";2007;9;39,6685905;217,3886414;20,4505177;27,9258709;11,7427187;2007-09-01
"34";2007;10;56,9814224;106,0839005;17,1349049;39,9450645;17,0363617;2007-10-01
"35";2007;11;724,5911255;56,9273643;26,0846367;576,4246826;148,1662598;2007-11-01
"36";2007;12;397,2185669;38,439518;16,4301319;313,7400208;83,4785843;2007-12-01
"37";2008;1;636,4997559;43,3682365;14,6274366;504,1899109;132,309845;2008-01-01
"38";2008;2;132,5275421;54,5658913;43,2575645;99,6279984;32,8995361;2008-02-01
"39";2008;3;258,2542114;92,6669693;79,2204208;193,4024506;64,8517532;2008-03-01
"40";2008;4;111,7077408;89,3491135;79,8779602;81,0631409;30,6446018;2008-04-01
"41";2008;5;82,497879;109,8804321;109,8804321;60,0455284;22,4523487;2008-05-01
"42";2008;6;54,0071678;113,7720642;110,0753326;37,5569534;16,4502106;2008-06-01
"43";2008;7;5,3802967;133,1656647;121,377533;2,5621226;2,8181739;2008-07-01
"44";2008;8;0,6658783;105,2270508;3,8419371;0;0,6658783;2008-08-01
"45";2008;9;39,6685905;217,3886414;20,4505177;27,9258709;11,7427187;2008-09-01
"46";2008;10;56,9814224;106,0839005;17,1349049;39,9450645;17,0363617;2008-10-01
"47";2008;11;724,5911255;56,9273643;26,0846367;576,4246826;148,1662598;2008-11-01
"48";2008;12;397,2185669;38,439518;16,4301319;313,7400208;83,4785843;2008-12-01
"49";2009;1;636,4997559;43,3682365;14,6274366;504,1899109;132,309845;2009-01-01
"50";2009;2;132,5275421;54,5658913;43,2575645;99,6279984;32,8995361;2009-02-01
"51";2009;3;258,2542114;92,6669693;79,2204208;193,4024506;64,8517532;2009-03-01
"52";2009;4;111,7077408;89,3491135;79,8779602;81,0631409;30,6446018;2009-04-01
"53";2009;5;82,497879;109,8804321;109,8804321;60,0455284;22,4523487;2009-05-01
"54";2009;6;54,0071678;113,7720642;110,0753326;37,5569534;16,4502106;2009-06-01
"55";2009;7;5,3802967;133,1656647;121,377533;2,5621226;2,8181739;2009-07-01
"56";2009;8;0,6658783;105,2270508;3,8419371;0;0,6658783;2009-08-01
"57";2009;9;39,6685905;217,3886414;20,4505177;27,9258709;11,7427187;2009-09-01
"58";2009;10;56,9814224;106,0839005;17,1349049;39,9450645;17,0363617;2009-10-01
"59";2009;11;724,5911255;56,9273643;26,0846367;576,4246826;148,1662598;2009-11-01
"60";2009;12;397,2185669;38,439518;16,4301319;313,7400208;83,4785843;2009-12-01
"61";2010;1;636,4997559;43,3682365;14,6274366;504,1899109;132,309845;2010-01-01
"62";2010;2;132,5275421;54,5658913;43,2575645;99,6279984;32,8995361;2010-02-01
"63";2010;3;258,2542114;92,6669693;79,2204208;193,4024506;64,8517532;2010-03-01
"64";2010;4;111,7077408;89,3491135;79,8779602;81,0631409;30,6446018;2010-04-01
"65";2010;5;82,497879;109,8804321;109,8804321;60,0455284;22,4523487;2010-05-01
"66";2010;6;54,0071678;113,7720642;110,0753326;37,5569534;16,4502106;2010-06-01
"67";2010;7;5,3802967;133,1656647;121,377533;2,5621226;2,8181739;2010-07-01
"68";2010;8;0,6658783;105,2270508;3,8419371;0;0,6658783;2010-08-01
"69";2010;9;39,6685905;217,3886414;20,4505177;27,9258709;11,7427187;2010-09-01
"70";2010;10;56,9814224;106,0839005;17,1349049;39,9450645;17,0363617;2010-10-01
"71";2010;11;724,5911255;56,9273643;26,0846367;576,4246826;148,1662598;2010-11-01
"72";2010;12;397,2185669;38,439518;16,4301319;313,7400208;83,4785843;2010-12-01
"73";2011;1;636,4997559;43,3682365;14,6274366;504,1899109;132,309845;2011-01-01
"74";2011;2;132,5275421;54,5658913;43,2575645;99,6279984;32,8995361;2011-02-01
"75";2011;3;258,2542114;92,6669693;79,2204208;193,4024506;64,8517532;2011-03-01
"76";2011;4;111,7077408;89,3491135;79,8779602;81,0631409;30,6446018;2011-04-01
"77";2011;5;82,497879;109,8804321;109,8804321;60,0455284;22,4523487;2011-05-01
"78";2011;6;54,0071678;113,7720642;110,0753326;37,5569534;16,4502106;2011-06-01
"79";2011;7;5,3802967;133,1656647;121,377533;2,5621226;2,8181739;2011-07-01
"80";2011;8;0,6658783;105,2270508;3,8419371;0;0,6658783;2011-08-01
"81";2011;9;39,6685905;217,3886414;20,4505177;27,9258709;11,7427187;2011-09-01
"82";2011;10;56,9814224;106,0839005;17,1349049;39,9450645;17,0363617;2011-10-01
"83";2011;11;724,5911255;56,9273643;26,0846367;576,4246826;148,1662598;2011-11-01
"84";2011;12;397,2185669;38,439518;16,4301319;313,7400208;83,4785843;2011-12-01
"85";2012;1;636,4997559;43,3682365;14,6274366;504,1899109;132,309845;2012-01-01
"86";2012;2;132,5275421;54,5658913;43,2575645;99,6279984;32,8995361;2012-02-01
"87";2012;3;258,2542114;92,6669693;79,2204208;193,4024506;64,8517532;2012-03-01
"88";2012;4;111,7077408;89,3491135;79,8779602;81,0631409;30,6446018;2012-04-01
"89";2012;5;82,497879;109,8804321;109,8804321;60,0455284;22,4523487;2012-05-01
"90";2012;6;54,0071678;113,7720642;110,0753326;37,5569534;16,4502106;2012-06-01
"91";2012;7;5,3802967;133,1656647;121,377533;2,5621226;2,8181739;2012-07-01
"92";2012;8;0,6658783;105,2270508;3,8419371;0;0,6658783;2012-08-01
"93";2012;9;39,6685905;217,3886414;20,4505177;27,9258709;11,7427187;2012-09-01
"94";2012;10;56,9814224;106,0839005;17,1349049;39,9450645;17,0363617;2012-10-01
"95";2012;11;724,5911255;56,9273643;26,0846367;576,4246826;148,1662598;2012-11-01
"96";2012;12;397,2185669;38,439518;16,4301319;313,7400208;83,4785843;2012-12-01
"97";2013;1;636,4997559;43,3682365;14,6274366;504,1899109;132,309845;2013-01-01
"98";2013;2;132,5275421;54,5658913;43,2575645;99,6279984;32,8995361;2013-02-01
"99";2013;3;258,2542114;92,6669693;79,2204208;193,4024506;64,8517532;2013-03-01
"100";2013;4;111,7077408;89,3491135;79,8779602;81,0631409;30,6446018;2013-04-01
"101";2013;5;82,497879;109,8804321;109,8804321;60,0455284;22,4523487;2013-05-01
"102";2013;6;54,0071678;113,7720642;110,0753326;37,5569534;16,4502106;2013-06-01
"103";2013;7;5,3802967;133,1656647;121,377533;2,5621226;2,8181739;2013-07-01
"104";2013;8;0,6658783;105,2270508;3,8419371;0;0,6658783;2013-08-01
"105";2013;9;39,6685905;217,3886414;20,4505177;27,9258709;11,7427187;2013-09-01
"106";2013;10;56,9814224;106,0839005;17,1349049;39,9450645;17,0363617;2013-10-01
"107";2013;11;724,5911255;56,9273643;26,0846367;576,4246826;148,1662598;2013-11-01
"108";2013;12;397,2185669;38,439518;16,4301319;313,7400208;83,4785843;2013-12-01
"109";2014;1;636,4997559;43,3682365;14,6274366;504,1899109;132,309845;2014-01-01
"110";2014;2;132,5275421;54,5658913;43,2575645;99,6279984;32,8995361;2014-02-01
"111";2014;3;258,2542114;92,6669693;79,2204208;193,4024506;64,8517532;2014-03-01
"112";2014;4;111,7077408;89,3491135;79,8779602;81,0631409;30,6446018;2014-04-01
"113";2014;5;82,497879;109,8804321;109,8804321;60,0455284;22,4523487;2014-05-01
"114";2014;6;54,0071678;113,7720642;110,0753326;37,5569534;16,4502106;2014-06-01
"115";2014;7;5,3802967;133,1656647;121,377533;2,5621226;2,8181739;2014-07-01
"116";2014;8;0,6658783;105,2270508;3,8419371;0;0,6658783;2014-08-01
"117";2014;9;39,6685905;217,3886414;20,4505177;27,9258709;11,7427187;2014-09-01
"118";2014;10;56,9814224;106,0839005;17,1349049;39,9450645;17,0363617;2014-10-01
"119";2014;11;724,5911255;56,9273643;26,0846367;576,4246826;148,1662598;2014-11-01
"120";2014;12;397,2185669;38,439518;16,4301319;313,7400208;83,4785843;2014-12-01
"121";2015;1;636,4997559;43,3682365;14,6274366;504,1899109;132,309845;2015-01-01
"122";2015;2;132,5275421;54,5658913;43,2575645;99,6279984;32,8995361;2015-02-01
"123";2015;3;258,2542114;92,6669693;79,2204208;193,4024506;64,8517532;2015-03-01
"124";2015;4;111,7077408;89,3491135;79,8779602;81,0631409;30,6446018;2015-04-01
"125";2015;5;82,497879;109,8804321;109,8804321;60,0455284;22,4523487;2015-05-01
"126";2015;6;54,0071678;113,7720642;110,0753326;37,5569534;16,4502106;2015-06-01
"127";2015;7;5,3802967;133,1656647;121,377533;2,5621226;2,8181739;2015-07-01
"128";2015;8;0,6658783;105,2270508;3,8419371;0;0,6658783;2015-08-01
"129";2015;9;39,6685905;217,3886414;20,4505177;27,9258709;11,7427187;2015-09-01
"130";2015;10;56,9814224;106,0839005;17,1349049;39,9450645;17,0363617;2015-10-01
"131";2015;11;724,5911255;56,9273643;26,0846367;576,4246826;148,1662598;2015-11-01
"132";2015;12;397,2185669;38,439518;16,4301319;313,7400208;83,4785843;2015-12-01
