"";"id";"YEAR";"Month";"Ca";"Mg";"K";"Na";"NO3";"NH4";"SO4";"Cl";"P";"DOC";"Al";"Si";"H";"pH";"R";"HR";"group_id";"Date"
"242";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 2.csv";2014;2;0,4681334;0,4826529;0,3245816;0,7637194;0,8530173;0,0542507;0,2633246;1,1070124;0,0002277;0,8715435;0,0023824;0,0454604;NA;NA;NA;NA;2;2014-02-01
"243";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 2.csv";2014;3;1,137343;1,1712019;0,714541;1,6672895;2,157136;0,1256589;0,5197309;2,5717561;0;1,8443378;0,0031965;0,0947872;NA;NA;NA;NA;2;2014-03-01
"244";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 2.csv";2014;4;0,5060156;0,5211598;0,2940519;0,7015227;0,4592705;0,0227544;0,1476494;1,0742986;0;0,9709605;0;0,0723859;NA;NA;NA;NA;2;2014-04-01
"245";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 2.csv";2014;5;0,009416;0,0097107;0,0050484;0,0125067;0;0;0,0005409;0,0190269;0;0,020819;0;0,0022847;NA;NA;NA;NA;2;2014-05-01
"246";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 2.csv";2014;6;0,2423154;0,250275;0,1167707;0,3027668;0;0;0,0447154;0,4703763;0;0,5049812;0;0,0712985;NA;NA;NA;NA;2;2014-06-01
"247";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 2.csv";2014;7;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;2;2014-07-01
"248";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 2.csv";2014;8;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;2;2014-08-01
"249";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 2.csv";2014;9;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;2;2014-09-01
"250";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 2.csv";2014;10;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;2;2014-10-01
"251";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 2.csv";2014;11;3,1848061;3,2924938;2,0656521;5,9457889;5,2200656;0,2122795;1,6594616;12,3203039;0,0206739;3,328542;0,0028672;0,9683295;NA;NA;NA;NA;2;2014-11-01
"252";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 2.csv";2014;12;1,4501483;1,496513;1,0744585;3,1501122;2,0323682;0,1472193;0,9950193;6,6471195;0,0136439;1,8676561;0,0020212;0,2292587;NA;NA;NA;NA;2;2014-12-01
"253";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 2.csv";2015;1;1,4572496;1,5006224;1,3536053;4,0542169;1,6071496;0,246578;1,5634643;8,4306936;0,0228148;2,0884075;0,0014689;0,1317018;NA;NA;NA;NA;2;2015-01-01
"254";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 2.csv";2015;2;0,4417371;0,4545666;0,3076561;0,893737;0,8065941;0,0533969;0,2672058;1,2569203;0,0002101;0,8797964;0,0023667;0,0455453;NA;NA;NA;NA;2;2015-02-01
"255";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 2.csv";2015;3;1,0223323;1,0507981;0,6612348;1,8392981;2,0339699;0,120986;0,5319716;2,4052806;0;1,8608478;0,0030251;0,0957816;NA;NA;NA;NA;2;2015-03-01
"256";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 2.csv";2015;4;0,4657502;0,4787851;0,2753955;0,7767659;0,4046013;0,0209151;0,1535265;1,0393622;0;0,9792586;0;0,0729444;NA;NA;NA;NA;2;2015-04-01
"257";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 2.csv";2015;5;0,008594;0,008846;0,0047074;0,0136749;0;0;0,0006246;0,0179076;0;0,0209641;0;0,0022902;NA;NA;NA;NA;2;2015-05-01
"258";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 2.csv";2015;6;0,221046;0,2278658;0,1088351;0,3276681;0;0;0,0450597;0,4703763;0;0,507915;0;0,0717581;NA;NA;NA;NA;2;2015-06-01
"259";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 2.csv";2015;7;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;2;2015-07-01
"260";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 2.csv";2015;8;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;2;2015-08-01
"261";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 2.csv";2015;9;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;2;2015-09-01
"262";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 2.csv";2015;10;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;2;2015-10-01
"263";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 2.csv";2015;11;2,8029845;2,893472;1,892054;5,7542896;4,8583465;0,2008937;1,6982168;10,4415464;0,0206356;3,3541298;0,00266;0,9768327;NA;NA;NA;NA;2;2015-11-01
"264";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 2.csv";2015;12;1,3083761;1,3484021;0,9969846;3,0029602;1,9054528;0,1416902;0,9998429;5,8537531;0,0136283;1,8837568;0,0019323;0,2312433;NA;NA;NA;NA;2;2015-12-01
"265";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2005;1;1,483439;1,4420348;1,7464795;11,361145;2,7788768;0,0755473;1,3924383;13,9031143;0,0159214;2,7857635;0,0002076;2,8692956;NA;NA;NA;NA;3;2005-01-01
"266";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2005;2;0,3326966;0,3234636;0,3286821;2,1071203;0,7387754;0,0161945;0,2296613;1,899807;0;0,9348531;8,49e-05;0,3341347;NA;NA;NA;NA;3;2005-02-01
"267";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2005;3;0,8064798;0,7845764;0,7223406;4,4521933;2,0161235;0,044893;0,4294997;3,3911335;0;1,9782965;1,34e-05;0,360512;NA;NA;NA;NA;3;2005-03-01
"268";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2005;4;0,3756651;0,3655848;0,2939292;1,7972645;0,3164641;0,0088249;0,1149073;1,2833804;0;1,0459441;0;0,1238923;NA;NA;NA;NA;3;2005-04-01
"269";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2005;5;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;3;2005-05-01
"270";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2005;6;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;3;2005-06-01
"271";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2005;7;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;3;2005-07-01
"272";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2005;8;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;3;2005-08-01
"273";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2005;9;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;3;2005-09-01
"274";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2005;10;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;3;2005-10-01
"275";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2005;11;2,2839661;2,2330978;2,1264071;12,2025719;5,8092809;0,0785001;1,341989;13,1024237;0,010914;2,4201903;0,0007413;1,0319469;NA;NA;NA;NA;3;2005-11-01
"276";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2005;12;1,1238445;1,0998497;1,1955059;6,1019969;2,5396652;0,0656648;0,8563989;7,2511292;0,0086922;1,4560292;0,0007902;0,2958772;NA;NA;NA;NA;3;2005-12-01
"277";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2006;1;1,1255088;1,1023588;1,4980557;6,6351528;1,8601876;0,118508;1,3378991;8,9348679;0,01592;1,6682026;0,0005211;0,1584567;NA;NA;NA;NA;3;2006-01-01
"278";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2006;2;0,2721424;0,2665972;0,2927481;1,2433031;0,5597584;0,0233939;0,2109867;0;0;0,769922;0;0,0340058;NA;NA;NA;NA;3;2006-02-01
"279";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2006;3;0,7289124;0,7144963;0,6762509;2,6517675;1,6582268;0,0590702;0,4311826;1,8787299;0;1,7127934;0,0005499;0,0809937;NA;NA;NA;NA;3;2006-03-01
"280";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2006;4;0,3487554;0,341986;0,27888;1,071227;0,2253199;0,0094532;0,0940372;0,786768;0;0,9807028;0;0,0485013;NA;NA;NA;NA;3;2006-04-01
"281";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2006;5;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;3;2006-05-01
"282";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2006;6;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;3;2006-06-01
"283";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2006;7;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;3;2006-07-01
"284";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2006;8;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;3;2006-08-01
"285";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2006;9;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;3;2006-09-01
"286";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2006;10;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;3;2006-10-01
"287";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2006;11;2,853724;2,809015;2,3344603;8,0812082;6,155149;0,0874405;1,3042527;10,1223307;0,0107017;2,4311779;0,0014551;0,9409209;NA;NA;NA;NA;3;2006-11-01
"288";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2006;12;1,4720933;1,4497533;1,3427205;4,157095;2,7206149;0,0741685;0,8129712;6,0568256;0,0085805;1,4665027;0,0011116;0,287418;NA;NA;NA;NA;3;2006-12-01
"289";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2007;1;1,525393;1,5026283;1,7093174;4,7645197;2,0581784;0,13452;1,2964499;8,1347313;0,0158639;1,6820475;0,0007347;0,1606946;NA;NA;NA;NA;3;2007-01-01
"290";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2007;2;0,3907753;0,3849235;0,3436992;0,927052;0,6098494;0,027135;0,2035276;1,3367064;0;0,7767305;0,0012603;0,0352409;NA;NA;NA;NA;3;2007-02-01
"291";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2007;3;1,0407746;1,0253097;0,7912018;2,051271;1,8128507;0,0678665;0,3978993;2,9724753;0;1,7274301;0,0019768;0,0837831;NA;NA;NA;NA;3;2007-03-01
"292";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2007;4;0,4539605;0,4473659;0,3115202;0,8171422;0,2717939;0,0112575;0,1017381;1,2052616;0;0,9885633;0;0,0499491;NA;NA;NA;NA;3;2007-04-01
"293";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2007;5;0;0;0;0;0;0;0;0;0;0;2e-07;0;NA;NA;NA;NA;3;2007-05-01
"294";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2007;6;0;0;0;0;0;0;0;0;0;0;0,0001043;0;NA;NA;NA;NA;3;2007-06-01
"295";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2007;7;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;3;2007-07-01
"296";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2007;8;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;3;2007-08-01
"297";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2007;9;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;3;2007-09-01
"298";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2007;10;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;3;2007-10-01
"299";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2007;11;3,5307388;3,4904096;2,5369451;6,4533887;6,5581608;0,0961563;1,2683975;10,9714069;0,0105991;2,4508145;0,0019874;0,9629534;NA;NA;NA;NA;3;2007-11-01
"300";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2007;12;1,907923;1,8865724;1,4927566;3,5673764;2,906512;0,0839581;0,8141361;7,3684263;0,0085271;1,4788105;0,0015386;0,2922762;NA;NA;NA;NA;3;2007-12-01
"301";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2008;1;1,7030028;1,6838211;1,7623981;3,855613;2,2372897;0,1379415;1,3303227;7,3345928;0,0157951;1,6961613;0,0008688;0,166674;NA;NA;NA;NA;3;2008-01-01
"302";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2008;2;0,4237371;0,418902;0,3492013;0,7414245;0,6570722;0,0274075;0,2105998;1,1367266;0;0,7811173;0,0014798;0,0366109;NA;NA;NA;NA;3;2008-02-01
"303";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2008;3;1,0956457;1,0832092;0,7919787;1,6335708;1,9199171;0,0675295;0,411864;2,3863535;0;1,7374809;0,0021819;0,0857945;NA;NA;NA;NA;3;2008-03-01
"304";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2008;4;0,4512089;0,4462739;0,3030059;0,6380349;0,1397518;0,006028;0,0958676;0,9523056;0;0,9931244;0;0,0507927;NA;NA;NA;NA;3;2008-04-01
"305";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2008;5;0;0;0;0;0;0;0;0;0;0;2e-07;0;NA;NA;NA;NA;3;2008-05-01
"306";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2008;6;0;0;0;0;0;0;0;0;0;0;9,97e-05;0;NA;NA;NA;NA;3;2008-06-01
"307";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2008;7;0;0;0;0;0;0;0;0;0;0;0,000121;0;NA;NA;NA;NA;3;2008-07-01
"308";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2008;8;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;3;2008-08-01
"309";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2008;9;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;3;2008-09-01
"310";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2008;10;0;0;0;0;0;0;0;0;0;0;6,65e-05;0;NA;NA;NA;NA;3;2008-10-01
"311";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2008;11;3,9336348;3,8998344;2,60672;6,1240115;6,5109496;0,1004594;1,2437994;13,1690178;0,0104569;2,4668477;0,0023222;0,9701972;NA;NA;NA;NA;3;2008-11-01
"312";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2008;12;1,9276721;1,911106;1,4601144;3,3829393;2,9344265;0,0828439;0,812869;7,1658216;0,0084586;1,4892627;0,0016053;0,2949552;NA;NA;NA;NA;3;2008-12-01
"313";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2009;1;1,8533642;1,8372787;1,7890052;4,1377769;2,2322536;0,143573;1,2567614;8,8515205;0,0157137;1,7082818;0,0009619;0,1653888;NA;NA;NA;NA;3;2009-01-01
"314";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2009;2;0,4374768;0,4336053;0,3452474;0,7895704;0,663211;0,0277513;0,1998147;1,3051305;0;0,7843882;0,0015694;0,0366359;NA;NA;NA;NA;3;2009-02-01
"315";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2009;3;1,0799234;1,0703353;0,764982;1,7290802;1,9331181;0,0666731;0,3903208;2,4700851;0;1,7453513;0,0022233;0,0868019;NA;NA;NA;NA;3;2009-03-01
"316";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2009;4;0,4413146;0,4375703;0,2915309;0,6768904;0,1332393;0,0056466;0,0969508;0,9671853;0;0,9964491;0;0,0513962;NA;NA;NA;NA;3;2009-04-01
"317";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2009;5;0;0;0;0;0;0;0;0;0;0;1e-07;0;NA;NA;NA;NA;3;2009-05-01
"318";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2009;6;0;0;0;0;0;0;0;0;0;0;0,0001309;0;NA;NA;NA;NA;3;2009-06-01
"319";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2009;7;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;3;2009-07-01
"320";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2009;8;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;3;2009-08-01
"321";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2009;9;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;3;2009-09-01
"322";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2009;10;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;3;2009-10-01
"323";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2009;11;3,2610114;3,2424698;2,3067272;5,9087191;5,7248335;0,0906786;1,2399026;10,6550846;0,0102923;2,4810934;0,0018776;0,9731201;NA;NA;NA;NA;3;2009-11-01
"324";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2009;12;1,6346576;1,6258422;1,3072664;3,2623382;2,687546;0,076604;0,8007497;5,8009028;0,0083778;1,4987464;0,0013345;0,2971678;NA;NA;NA;NA;3;2009-12-01
"325";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2010;1;1,7305934;1,7212952;1,6810778;4,0893426;2,1751466;0,1401914;1,2491679;8,2014084;0,015655;1,7194275;0,0009263;0,168116;NA;NA;NA;NA;3;2010-01-01
"326";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2010;2;0,435279;0,4328794;0,334887;0,8037222;0,6592985;0,0279553;0,1985604;1,3261811;0;0,7872834;0,0015787;0,0368605;NA;NA;NA;NA;3;2010-02-01
"327";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2010;3;1,1409649;1,1346946;0,7646471;1,8298315;1,9525312;0,0690532;0,3874557;2,9724753;0;1,7525734;0,0024299;0,0871908;NA;NA;NA;NA;3;2010-03-01
"328";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2010;4;0,4619873;0,4596428;0,2900606;0,7178535;0,1279815;0,0055786;0,0952402;1,2052616;0;0,9994458;0;0,0518159;NA;NA;NA;NA;3;2010-04-01
"329";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2010;5;0;0;0;0;0;0;0;0;0;0;5,01e-05;0;NA;NA;NA;NA;3;2010-05-01
"330";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2010;6;0;0;0;0;0;0;0;0;0;0;0,0006409;0;NA;NA;NA;NA;3;2010-06-01
"331";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2010;7;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;3;2010-07-01
"332";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2010;8;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;3;2010-08-01
"333";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2010;9;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;3;2010-09-01
"334";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2010;10;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;3;2010-10-01
"335";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2010;11;3,2790573;3,271939;2,2463412;5,8191242;5,6143918;0,0909191;1,243557;10,9714069;0,010181;2,4962933;0,0019499;0,9859408;NA;NA;NA;NA;3;2010-11-01
"336";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2010;12;1,8345777;1,8310277;1,3448161;3,3615518;2,635051;0,0817132;0,8006963;7,3684263;0,0083271;1,5088775;0,0015859;0,300036;NA;NA;NA;NA;3;2010-12-01
"337";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2011;1;1,6724306;1,6692543;1,6047184;3,7482789;2,1752961;0,1367891;1,253835;7,3345928;0,0156179;1,7313452;0,0009313;0,1721138;NA;NA;NA;NA;3;2011-01-01
"338";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2011;2;0,4218519;0,4209903;0,3201308;0,7279699;0,6598561;0,0273465;0,1973197;1,1367266;0;0,7903299;0,0015881;0,0377991;NA;NA;NA;NA;3;2011-02-01
"339";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2011;3;1,0962455;1,0940722;0,7278376;1,6166253;1,9464482;0,0675016;0,3881852;2,3863535;0;1,7602311;0,0023534;0,0884947;NA;NA;NA;NA;3;2011-03-01
"340";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2011;4;0,4362382;0,4355658;0,2737081;0,6236413;0,1154645;0,0049675;0,096415;0,9523056;0;1,0025939;0;0,0526417;NA;NA;NA;NA;3;2011-04-01
"341";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2011;5;0;0;0;0;0;0;0;0;0;0;2,55e-05;0;NA;NA;NA;NA;3;2011-05-01
"342";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2011;6;0;0;0;0;0;0;0;0;0;0;0,0005286;0;NA;NA;NA;NA;3;2011-06-01
"343";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2011;7;0;0;0;0;0;0;0;0;0;0;0,0008542;0;NA;NA;NA;NA;3;2011-07-01
"344";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2011;8;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;3;2011-08-01
"345";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2011;9;0;0;0;0;0;0;0;0;0;0;2,2e-06;0;NA;NA;NA;NA;3;2011-09-01
"346";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2011;10;0;0;0;0;0;0;0;0;0;0;0,0012145;0;NA;NA;NA;NA;3;2011-10-01
"347";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2011;11;3,5223651;3,5246603;2,2561662;5,8762012;5,3972507;0,093203;1,2453532;13,1690178;0,0101073;2,5120101;0,0021746;1,000944;NA;NA;NA;NA;3;2011-11-01
"348";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2011;12;1,7808502;1,7820008;1,2836615;3,3200984;2,5541079;0,0789077;0,8127097;7,1658216;0,0082918;1,5192863;0,0015763;0,3034135;NA;NA;NA;NA;3;2011-12-01
"349";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2012;1;1,7713134;1,7723041;1,5998168;4,1397972;2,0534403;0,139988;1,2547373;8,8515205;0,0155807;1,7435558;0,0010101;0,1706648;NA;NA;NA;NA;3;2012-01-01
"350";"C:/Users/siahl/Documents/NutsforBASHN/Base/Output data/Soil solution/Leaching Layer 3.csv";2012;2;0,4220914;0,4222533;0,3102045;0,7939092;0,6323386;0,027273;0,1996545;1,3051305;0;0,7934337;0,0016264;0,0377842;NA;NA;NA;NA;3;2012-02-01
