"";"Ca_L1";"Mg_L1";"K_L1";"Na_L1";"NO3_L1";"NH4_L1";"SO4_L1";"Cl_L1";"P_L1";"DOC_L1";"pH_L1";"Al_L1";"R_L1";"HR_L1";"Si_L1";"Ca_L2";"Mg_L2";"K_L2";"Na_L2";"NO3_L2";"NH4_L2";"SO4_L2";"Cl_L2";"P_L2";"DOC_L2";"pH_L2";"Al_L2";"R_L2";"HR_L2";"Si_L2";"Ca_L3";"Mg_L3";"K_L3";"Na_L3";"NO3_L3";"NH4_L3";"SO4_L3";"Cl_L3";"P_L3";"DOC_L3";"pH_L3";"Al_L3";"R_L3";"HR_L3";"Si_L3";"Ca_L4";"Mg_L4";"K_L4";"Na_L4";"NO3_L4";"NH4_L4";"SO4_L4";"Cl_L4";"P_L4";"DOC_L4";"pH_L4";"Al_L4";"R_L4";"HR_L4";"Si_L4";"Ca_L5";"Mg_L5";"K_L5";"Na_L5";"NO3_L5";"NH4_L5";"SO4_L5";"Cl_L5";"P_L5";"DOC_L5";"pH_L5";"Al_L5";"R_L5";"HR_L5";"Si_L5";"Ca_L6";"Mg_L6";"K_L6";"Na_L6";"NO3_L6";"NH4_L6";"SO4_L6";"Cl_L6";"P_L6";"DOC_L6";"pH_L6";"Al_L6";"R_L6";"HR_L6";"Si_L6";"Ca_L7";"Mg_L7";"K_L7";"Na_L7";"NO3_L7";"NH4_L7";"SO4_L7";"Cl_L7";"P_L7";"DOC_L7";"pH_L7";"Al_L7";"R_L7";"HR_L7";"Si_L7";"Ca_L8";"Mg_L8";"K_L8";"Na_L8";"NO3_L8";"NH4_L8";"SO4_L8";"Cl_L8";"P_L8";"DOC_L8";"pH_L8";"Al_L8";"R_L8";"HR_L8";"Si_L8";"Date"
"12";18,0484657;23,9887085;19,149992;50,4289246;1,1210008;1,231518;22,5146713;73,3016968;0,4965626;514,3041382;4,8007812;0,1588589;53,1971626;20,2748604;42,2754326;19,1570511;26,3001556;19,0861397;56,9457207;0,7318814;0,6487778;21,1286278;77,7930222;0,4252237;723,6850586;4,6367188;0,2981619;71,0617142;32,3218689;81,0894852;27,1017437;31,9783897;22,3362675;48,6946678;0,3801406;0,3364829;21,1436768;87,8346863;0,3960787;805,9122314;4,6894531;0,2347568;80,5141678;34,6161537;120,4012985;13,9966822;24,2514782;17,5940151;59,3930283;0;0;12,2357197;98,9858475;0,3168749;641,1523438;4,5214844;0,0516896;60,5173721;31,0758305;177,1029358;25,0000458;31,049633;22,9301529;60,2381516;0;0,0665296;12,1358757;107,9849319;0,2089491;636,5583496;5,0898438;0,0053113;71,2759628;19,6609497;177,3302917;15,1722546;24,1155033;18,9909286;85,0027237;0;0,3598012;12,0976458;113,4900131;0,2394502;633,8198853;4,7285156;0,0195154;64,1148376;26,4308624;179,0273132;16,3459816;23,5820103;15,886035;106,9723511;0;0,8742752;12,1022425;115,5529099;0,2444034;650,4727783;5,0683594;0,0056751;72,4447556;20,4799366;176,493988;11,2016096;25,2180634;16,7753258;115,9633942;0;1,2268708;12,0992889;116,8156281;0,2067547;626,819397;5,2050781;0,0037829;72,1284409;17,4171925;171,7386322;2005-11-01
"13";12,0704679;16,0259857;15,0877151;41,0931931;1,4169142;1,586596;21,0305157;60,6595688;0,543576;229,4584656;4,8632812;0,1166474;24,176609;8,6031752;12,4574718;13,4796238;18,5059757;16,1113644;47,4693184;1,1077218;0,9878547;21,3941193;65,7322693;0,4703153;373,1212769;4,7441406;0,1875373;37,928978;15,3740683;29,9429874;19,7038097;23,2480888;19,1646118;42,6260681;0,7263114;0,6456606;21,5119705;72,0330582;0,4163018;466,8759155;4,8183594;0,1391282;48,5465965;18,1499691;51,3062172;10,138689;17,5755081;14,9864788;49,8955193;0,2105451;0,3262531;12,2076941;79,6542053;0,2979918;416,8616028;4,6191406;0,0318526;40,6938019;18,8578568;87,4019012;18,3067513;22,7382679;19,5830097;51,6578293;0,0879882;0,4601544;12,1257086;88,0135727;0,193142;429,3425293;5,1425781;0,0045278;48,6928482;12,6418018;108,4327087;11,8387079;18,821249;16,796833;70,4151688;0,0565313;0,654901;12,1263418;94,3050766;0,2052407;443,5395508;4,8144531;0,013717;46,0662842;17,2965126;124,9687271;13,3457966;19,2687683;14,3855267;89,6856613;0,0384432;1,0530721;12,1297703;100,1060028;0,1967191;472,9674683;5,1289062;0,0047155;53,4654236;14,1013565;137,3607178;9,2894602;20,8668499;15,2101316;99,2231674;0,0292118;1,309558;12,076438;103,2865753;0,1637751;465,6980896;5,2539062;0,003282;54,1729736;12,3553333;142,6273346;2005-12-01
"14";9,386898;12,4403105;13,4224577;37,3889275;1,0432758;1,6657701;21,5045757;49,4968338;0,5242782;142,0818787;4,9277344;0,0950232;15,246439;5,050972;4,0836411;7,9261427;10,8902559;12,469656;37,1555099;0,9593729;1,2324229;21,7571583;0;0,4449199;225,0931549;9,6796875;1,1e-06;32,1491699;0,0069996;9,1759033;9,9831371;11,7835207;13,6945066;31,5005703;0,8007498;0,9907749;21,687727;15,398674;0,393793;277,7987366;5,46875;0,0194008;33,7318802;5,9536572;16,119318;5,2002449;9,0193825;10,8171597;35,6980667;0,5035319;0,8799527;12,481287;32,2178421;0,2840373;255,9117432;5,0117188;0,0068607;28,0902824;8,4685354;30,6099777;9,7827682;12,1518812;14,3591022;37,9907341;0,3684918;1,1649022;12,2440929;44,7276421;0,1935423;271,5397644;5,3574219;0,0025168;32,2782516;6,5131488;42,734272;6,9520397;11,0535975;12,9276838;50,4998932;0,3020398;1,3534828;12,1885805;54,9405365;0,2054131;282,2191162;5,0136719;0,0067788;30,9937572;9,3232584;55,4533806;8,4890842;12,2596741;11,5121555;65,1168518;0,247609;1,7085375;12,1432714;64,119194;0,1955757;310,9394836;5,2851562;0,0030288;36,4146271;8,0053043;68,2732468;6,0789967;13,6248693;12,2842426;73,6531754;0,2139914;1,932361;12,0863705;69,1051025;0,1642312;312,573822;5,4199219;0,0021103;37,6116142;7,0417914;76,2325211;2006-01-01
"15";12,1058607;16,033865;16,439043;44,4202805;3,239161;3,1552231;24,9792824;39,4538422;1,3142263;412,6568909;4,890625;0,1264015;43,8217621;15,1292276;9,0569859;11,8938408;16,3412037;16,7479877;49,6085434;2,0096877;1,7713406;26,1872749;31,8981228;1,2474803;548,1564941;4,8320312;0,1609397;57,2301178;21,0779667;17,2857208;15,8315668;18,6863308;19,6238136;45,2742348;1,11919;1,1179507;28,0172367;24,2985802;1,2419271;611,5053101;5,0078125;0,0924228;67,0534897;20,3044128;27,0132866;5,4506965;9,4551573;11,4306459;37,7265015;0,4888386;1,3009484;13,2389231;31,2831955;0,5993743;345,8026733;4,8730469;0,0118087;36,5379601;12,862422;33,9474068;10,6708374;13,2545118;15,5811672;41,1785393;0,3805418;2,5093055;13,2041216;43,0705795;0,3537068;364,572998;5,296875;0,0031965;42,8017082;9,2801523;41,6181946;7,2279692;11,4924612;13,7063408;52,837326;0,3296709;2,7424457;13,1462574;53,6522331;0,3835698;342,0582581;5;0,0076587;37,4306831;11,434783;51,7598915;9,2501783;13,3549337;12,5099602;68,9415894;0,2825553;3,4030745;13,1386604;64,7464828;0,3538499;388,2533875;5,2421875;0,0036913;45,048336;10,4164352;63,6458931;6,5483413;14,6665411;13,2973137;77,9151993;0,252335;3,7335205;13,1489401;69,8156052;0,2828226;385,7195435;5,3554688;0,0027189;45,8329887;9,269805;71,303215;2006-02-01
"16";14,4624634;19,1402111;18,0435486;48,8381538;3,3510845;4,1030254;25,0816326;49,7808304;1,2998332;484,9567566;4,8847656;0,1305823;51,4136238;17,8659134;10,7221994;16,0048618;21,9881668;19,8292198;58,4621391;2,7184114;2,506937;27,2008667;44,9670067;1,2428374;759,0811768;4,765625;0,2182373;77,6788788;30,7612896;22,6406307;22,2370968;26,2469139;23,5126419;54,7257042;1,5715241;1,4687499;28,5381012;35,8924294;1,2816484;929,3886719;4,9121094;0,1308513;99,2964706;33,4733429;36,0296021;6,8511543;11,8862972;12,7949238;42,2007141;0,5484931;1,6223415;13,1580124;30,9463234;0,7135619;495,5452271;4,8417969;0,0132245;51,8863335;18,9058418;39,9895935;12,5226965;15,5541706;16,900219;44,6635857;0,4008165;3,9540963;13,1885233;41,2680359;0,4225893;518,7285767;5,234375;0,0038072;60,0834198;14,0206623;44,5168304;8,1347942;12,9343338;14,5996714;55,9041443;0,3402754;4,5587401;13,1798296;52,6589966;0,5422906;460,5224304;4,9628906;0,008735;49,896225;15,8926945;52,9759026;10,9486227;15,8015347;13,674819;74,4487991;0,2925376;6,0314131;13,2208481;64,9102097;0,5704544;557,6746826;5,1640625;0,0046515;63,5686798;16,0991344;65,6362534;7,657352;17,1435375;14,4369354;84,1305084;0,2612838;6,7946548;13,1949739;68,7763901;0,5264193;559,0057983;5,2773438;0,003381;65,3570938;14,5008841;74,2975845;2006-03-01
"17";30,5989361;40,4620094;29,7575474;80,081192;4,0611863;4,4776425;31,3016758;77,2863541;3,6279309;1357,3852539;4,78125;0,2503522;139,5721588;54,3400345;25,7191086;32,5908432;44,7672653;31,72859;93,2532959;0;0;33,034996;69,7423248;3,3141203;1978,9055176;4,5703125;0,6640753;189,9976349;92,7031708;53,5390549;42,8777313;50,6067734;36,0815315;84,4987106;0;0;33,5192223;57,1439781;2,7481806;2185,689209;4,6914062;0,3839883;218,4974213;93,743927;78,5441208;9,5781975;16,6195469;15,5304136;51,2088814;0;0;13,5376453;34,4834747;1,0808637;809,6564941;4,6894531;0,0260787;80,888237;34,7769814;60,8652115;17,9000778;22,2310905;20,8513603;55,0125694;0,0597062;1,6153067;13,5766125;44,4349518;0,3282351;888,7443848;5,0117188;0,0079137;97,5534897;29,4100037;56,8539276;10,774045;17,130127;17,2909126;65,9023972;0,0302444;0,7767455;13,4532518;56,9059639;0,7217383;710,2973022;4,8164062;0,0157711;73,8149719;27,6560688;62,4435349;15,5381126;22,407917;16,7611961;90,1322327;0,0873518;3,5175064;13,731576;71,0098419;0,9085029;947,8864746;4,9257812;0,0105146;101,66008;33,7522697;76,0527344;10,6747732;23,8782578;17,5301189;101,300621;0,1094468;5,2538776;13,5538397;77,3507996;0,745087;930,4271851;4,9726562;0,0089454;101,0751953;31,8429794;85,2116318;2006-04-01
"18";43,1774063;57,0583344;33,9336815;89,3345718;0;0;27,4676361;65,3336029;5,3076305;2386,9780273;4,6640625;0,3827039;236,5107269;104,4861526;47,0902061;58,0922813;79,8091736;43,2155609;128,5496521;0;0;29,3554115;98,7047272;0;3114,0554199;4,7753906;0,2739726;319,6273804;125,2376862;164,6807709;74,0317459;87,37603;46,6223793;110,048851;0;0;26,5649109;74,3117523;0;3233,4313965;5,1191406;0,0786414;364,655304;97,263504;197,9152222;22,9070663;39,7505264;33,8067207;111,8635483;0;0;25,2049541;72,5362244;0;2167,5368652;4,5742188;0,0886882;208,3884888;101,2596359;199,5775909;40,6679039;50,4991417;38,0788765;100,3398285;0;0;18,3008614;70,3714371;0;2332,5224609;4,8007812;0,02481;241,2649994;91,9525375;103,6189575;19,6369438;31,2199478;27,3801517;104,5871582;0;0;17,0531178;85,3148499;0;1510,9102783;4,6601562;0,0420812;149,515213;66,3291321;105,8521881;30,0771408;43,309536;25,7726879;137,3304138;0;0;16,1665993;96,0597992;0,7828922;2141,7624512;4,6660156;0,0363731;212,3494263;93,6166382;112,7730789;19,3479557;43,2006073;25,7325115;147,617157;0;0;15,2574892;103,6430817;1,5198359;1938,9119873;4,6835938;0,032749;193,3395081;83,6479416;118,898613;2006-05-01
"19";109,9623642;145,1617889;65,7485046;169,7372131;0;0;42,4887085;98,2398224;22,3037739;7764,2827148;4,3144531;3,5522971;678,5119629;430,6712646;137,6921082;99,9138336;137,3012085;58,271225;175,0733032;0;0;34,0628166;129,7381592;3,1029265;6256,8081055;4,4570312;1,3110229;577,0437622;316,7860413;339,8536072;74,6430054;88,1034927;36,6857071;87,1654739;0;0;17,131815;59,375;0;2910,0878906;5,5527344;0,0150408;358,5982971;57,1285362;273,3797302;24,4585056;42,4471664;23,2902451;78,2497787;0;0;11,0349245;44,7265625;0;1690,6787109;4,9160156;0,0093396;180,8309326;60,6946144;271,3217773;46,4768524;57,7068443;31,0011082;82,3077011;0;0;10,815197;51,8554688;0;1982,644165;5,7050781;0,0010349;250,2377625;32,9971275;110,359314;20,7706451;33,0227699;22,7071571;88,1952972;0;0;11,3611126;71,8323669;0;1420,7857666;4,7265625;0,0204172;143,6328735;59,3365326;117,9031982;39,2635841;56,5011749;26,8360386;145,4859161;0;0;13,6603346;99,9050903;0;2282,4499512;4,9863281;0,0086865;248,8592377;77,2050095;140,0860596;27,6933765;61,7815933;30,001585;175,5508728;0;0;14,9275808;123,8175201;0;2305,7548828;4,9199219;0,0121657;246,8873749;82,506218;157,9274597;2006-06-01
"20";142,3361359;187,9497528;55,8258781;147,3940125;0;0;20,7799473;88,8704758;0;8027,5668945;4,5605469;0,5157757;768,1417847;378,6535034;289,4528198;99,0881424;136,2164307;43,1117134;131,8250732;0;0;16,1113415;108,984375;0;5631,1269531;4,5371094;0,4745215;534,4465942;270,0001526;464,1930542;70,8034515;83,5852585;35,7290573;84,9981461;0;0;16,0380993;60,9375;0;2619,0791016;5,8671875;0,0070141;337,8864441;36,2677078;360,4511719;21,7268772;37,7158508;21,9461193;74,0370178;0;0;10,6862259;44,7265625;0;1318,7293701;5,2753906;0,0030889;154,1169891;34,2729263;351,2809448;46,4438553;57,666378;30,9708595;82,2953186;0;0;10,4298782;51,8554688;0;1685,2475586;9,1503906;4e-07;240,6048279;0,1448182;117,0301132;18,6905956;29,7181568;21,0581093;82,2542648;0;0;10,4365206;71,875;0;1278,7071533;4,6914062;0,0227707;127,8288879;54,843586;126,9740295;39,4601707;56,7758484;24,7171745;135,4082184;0;0;11,2668438;94,921875;0;2054,204834;5,2832031;0,0030237;240,4712982;52,9865532;146,8295288;27,9681301;62,3697472;26,2189884;156,3982849;0;0;10,779233;115,2343826;0;2075,1794434;5,1210938;0,0047981;234,1422272;62,3120155;158,848175;2006-07-01
"21";142,0513916;187,707016;50,2763786;134,1296082;0;0;17,0087376;83,59375;0;7224,8095703;4,7832031;0,1544127;743,3284302;288,7872925;435,9883728;91,6995544;126,1312866;41,4896202;127,2244415;0;0;16,9127903;108,7890625;0;5068,0141602;4,5839844;0,375577;488,8775635;235,1245422;606,5599365;68,4854584;80,861969;35,1401939;83,6809616;0;0;16,9127903;60,546875;0;2357,1711426;6,5761719;0,0013372;323,3878479;13,3508959;454,849884;19,9657879;34,6667824;21,0329494;71,2097473;0;0;10,9851103;44,7265625;0;1028,6088867;6,0644531;0,0004401;135,6788788;11,2652426;434,2523193;46,4966965;57,7324562;30,9691849;82,3555832;0;0;10,7287626;51,8554688;0;1432,4604492;9,828125;1e-07;204,6040344;0,0331889;123,7086105;17,0958405;27,1844501;20,1243248;78,9101257;0;0;10,7341595;71,484375;0;1150,8364258;4,6914062;0,0227707;115,04599;49,3592262;137,7667542;37,6374512;54,1616173;24,1275234;132,6579742;0;0;11,3790426;94,7265625;0;1848,7843018;5,5078125;0,0016831;226,062973;38,0490875;154,1102142;25,9075851;57,7849312;25,2055397;151,2834473;0;0;10,9828596;115,0390701;0;1867,6616211;5,1777344;0,0040627;213,5709839;53,2378197;159,8865662;2006-08-01
"22";123,7303314;163,5543671;56,4585686;148,3144531;0;0;26,829649;85,5882492;0,0190566;5696,3549805;5,1699219;0,0602976;650,2093506;163,5557098;432,4457092;83,4295044;114,8126221;39,5842476;121,7465286;0;0;16,9127903;108,7890625;0;4561,2124023;4,59375;0,3581372;441,458374;210,1434479;713,4744263;64,293129;75,923027;34,04562;81,1725845;0;0;16,9127903;60,4492188;0;2121,4538574;7,7695312;8,52e-05;301,0352783;2,0295708;521,8649902;17,5933743;30,5536518;19,7396374;67,0578461;0;0;10,9851103;44,7265625;0;802,3148804;8,5410156;1,4e-06;114,407814;0,2086119;494,2473145;46,2951012;57,4827728;30,8852406;82,195076;0;0;10,7287626;51,8554688;0;1217,5914307;10,0957031;0;173,9252167;0,0164329;129,2733917;15,7832451;25,0987625;19,3233471;76,0210876;0;0;10,7341595;71,3867188;0;1035,7528076;4,7070312;0,0212603;104,0613937;43,9032936;146,7123718;35,9684334;51,7676735;23,5763607;130,0630188;0;0;11,3790426;94,7265625;0;1663,9058838;5,8144531;0,0007954;213,2174988;24,4833546;160,8564301;24,0411186;53,6311684;24,2563457;146,4239197;0;0;10,9828596;115,2343826;0;1680,8953857;5,234375;0,0034595;194,6951752;45,4327583;160,8864594;2006-09-01
"23";118,6391983;156,8304291;52,4646187;139,9988403;0,8878337;0,6869622;26,0549183;106,9784088;1,9838229;5143,6826172;5,2089844;0,0485132;592,4096069;142,4022369;425,7287598;73,9605713;101,819519;37,28442;114,9983368;0;0;19,9742146;108,7890625;0,1235333;4105,0908203;4,5175781;0,5244958;386,9376526;199,503891;773,4646606;58,3665199;68,9362106;32,4472466;77,4390182;0;0;19,9742146;60,3515625;0;1909,3084717;6,7597656;0,0008745;264,361084;8,3972626;559,6512451;14,5084944;25,2006302;17,9287682;61,0922279;0;0;12,0312033;44,7265625;0,043802;625,805603;8,1679688;3,4e-06;89,0909729;0,3098321;529,0906982;46,07341;57,2082405;30,8117027;82,0112076;0;0;11,7748556;51,8554688;0;1034,9527588;10,3652344;0;147,842392;0,0080018;132,7801819;14,741703;23,4434776;18,676363;73,6219482;0;0;11,7758942;71,2890625;0;932,1774902;4,7050781;0,0214423;93,5968933;39,5713196;152,1565247;34,2148209;49,2598038;22,9966888;127,2324905;0;0;11,89991;94,7265625;0;1497,5152588;6,1601562;0,0003517;199,3541718;14,5765972;165,8917084;22,3734169;49,9318733;23,4032803;141,8671112;0;0;11,8237209;115,0390701;0;1512,8056641;5,2695312;0,0031389;176,5759277;39,5391922;161,6568909;2006-10-01
"24";16,2592297;21,4817429;17,6837635;49,0570717;1,2318469;1,2943685;22,0280495;59,9239693;0,5824397;556,8033447;4,7734375;0,1760422;57,1162453;22,4270878;42,1675072;16,8051949;23,1440945;17,8824692;53,459095;0,8218067;0,687928;20,9516182;59,9843063;0,4959767;715,9472656;4,6738281;0,2494379;71,1651535;31,1130409;80,9183731;21,6318531;25,5619965;19,8746376;48,8276405;0,4659534;0,389399;20,9600525;56,9945488;0,4597489;765,0543213;4,8222656;0,1340199;79,6443253;29,6491623;111,2383347;11,0360231;19,1792469;15,6913776;52,6596146;0,0503642;0,0990226;12,3612957;54,4782524;0,3565546;614,2894287;4,8378906;0,0124952;64,245636;23,5099945;150,6759186;17,6350288;21,9107914;19,0829754;51,6593246;0,0174632;0,3780701;12,1013088;54,0367737;0,2353792;608,1264648;5,5449219;0,0015402;74,8379059;12,0373049;149,336792;11,3570347;18,0636635;16,4566059;61,6683235;0,0125831;0,7533882;12,0632353;58,0569;0,2724841;606,1517334;4,9824219;0,0074637;66,0208511;20,572258;150,0941162;14,444171;20,8214741;15,0106993;78,130722;0,009572;1,3820541;12,0681496;65,9017105;0,2765458;708,4765015;5,1992188;0,0038362;81,4163361;19,7945995;152,844986;10,6281748;23,691206;16,14464;91,3636551;0,0078316;1,8049321;12,0657892;72,1721268;0,2324154;747,7440186;5,2636719;0,003203;87,1670074;19,653574;153,8172607;2006-11-01
"25";11,0030165;14,5224686;14,1009541;40,1784401;1,267152;1,7251018;20,817976;53,1875114;0,5706505;249,2362976;4,8417969;0,1270401;26,0964222;9,5087624;12,4790678;12,3658381;17,0290604;15,5338221;45,9087944;1,0164293;1,0599768;21,4911499;55,7874107;0,4947649;391,5971375;4,7578125;0,1779445;39,9766502;15,9657955;30,0421829;17,1616802;20,2798939;17,9353123;44,4402733;0,6789494;0,6911881;21,5369854;58,5496979;0,4374951;476,9691772;4,8613281;0,1186323;50,226841;17,9116154;49,6617012;8,5863457;14,9280014;13,8742647;46,4026375;0,2125202;0,3785857;12,4310999;56,1797714;0,3066394;417,6448364;4,7851562;0,0154079;42,995182;16,6683655;78,8612976;13,75562;17,0943565;16,8656387;45,9753304;0,1011974;0,6042551;12,1443415;55,4877281;0,1991251;426,958313;5,3085938;0,0028437;50,2491188;10,7449312;95,5415497;9,2785378;14,7589273;14,9180241;54,1692352;0,0701595;0,8779151;12,1449223;56,4742126;0,2123179;437,5571899;4,984375;0,0074393;47,6827278;14,8254461;108,4919662;11,1377611;16,0597496;13,2307596;65,4335938;0,0508514;1,3721813;12,148407;59,8220139;0,2029228;483,3062439;5,2421875;0,0034105;56,0771561;12,9666071;119,3011551;7,9469433;17,6861305;13,9378672;74,2122955;0,0404324;1,6899942;12,0948381;62,3511963;0,1684136;493,1249084;5,3730469;0,0023858;58,8007889;11,6456299;124,716774;2006-12-01
"26";11,5876398;15,28407;14,9086914;42,5563583;1,716887;2,5461993;22,0043907;53,4418411;0,7551363;286,7907715;4,8574219;0,1274727;30,1660137;10,8040943;10,1120119;12,8063126;17,6342297;16,3327198;47,946003;1,330264;1,4719245;22,9322433;57,1679039;0,6577126;407,5974426;4,765625;0,1839168;41,7105789;16,5176315;22,6518822;17,4037266;20,5662556;18,6753311;46,4659195;0,852185;0,9239752;23,1040535;59,133297;0,5794011;474,9397583;4,8886719;0,1146908;50,4077988;17,4407425;37,2759476;7,8604255;13,6692801;13,4134665;44,8466721;0,309625;0,6270702;12,7024698;55,9272385;0,3701214;369,8312683;4,7675781;0,016874;37,8686371;14,964406;57,4851761;13,0158873;16,1759415;16,5896606;45,3107262;0,171184;1,0449419;12,4275522;56,6981277;0,2316154;381,4161072;5,2988281;0,0029887;44,7975273;9,6904898;72,7120514;8,6847725;13,8149672;14,599762;52,2538452;0,120191;1,3170184;12,4073868;57,1088791;0,249367;385,6972046;4,9785156;0,0077527;41,965477;13,1341276;86,9067612;10,4123211;15,0133228;12,9333735;62,2522774;0,0872253;1,8572434;12,3906384;58,8159637;0,2370229;425,6697998;5,2734375;0,0031917;49,7262573;11,0837173;100,1025467;7,3169026;16,2691879;13,4893751;69,5773087;0,0695961;2,1840725;12,3166752;60,6629219;0,1953368;427,8365173;5,3925781;0,0023091;51,2113686;9,9081392;107,0847702;2007-01-01
"27";11,1146469;14,64468;14,5696039;42,6692009;1,9376338;3,0699334;21,9804535;55,9383774;0,777876;244,903717;4,8535156;0,1295317;25,7308559;9,2553921;5,6105971;12,427146;17,1084347;16,0908833;46,8771935;1,7042791;2,143486;22,9350681;57,4106522;0,6977589;376,7121887;4,765625;0,1840008;38,5500031;15,2660255;12,7159605;16,9180374;19,9917793;18,4099312;46,0564995;1,3307559;1,6341753;23,0998783;59,1466331;0,6378597;452,6977539;4,8847656;0,1163626;47,9936295;16,6774845;21,4992218;7,7077174;13,4071617;13,3183556;44,4109421;0,715319;1,3736628;12,7678471;55,4725342;0,4142796;357,6260376;4,7792969;0,0161432;36,7507095;14,3387222;34,9570961;12,820034;15,9331264;16,4934826;45,1198692;0,4890279;2,0200064;12,4865789;58,3086624;0,2636223;372,2806702;5,2480469;0,0034523;43,2506447;9,9323139;46,3603516;8,6122694;13,6996536;14,5989609;51,2343788;0,3657777;2,365103;12,484642;58,5048141;0,2952289;369,8943787;4,96875;0,0080654;40,1404991;12,7015553;58,8718376;10,2881126;14,8306561;12,9253092;60,0895996;0,2717858;3,05375;12,4910021;59,1060257;0,286118;412,5871277;5,2441406;0,0034892;47,8922958;11,0487299;72,3433838;7,2046118;15,9989033;13,4625969;66,7915726;0,2181782;3,4944191;12,4739962;59,8405075;0,2366295;416,8790283;5,3652344;0,0025129;49,6322136;9,9219341;80,9475784;2007-02-01
"28";20,9858627;27,6263371;22,1130581;64,7708511;4,8099465;6,0010977;27,2390556;77,3302078;2,5301018;760,5267334;4,7558594;0,2329922;77,5922852;31,0543919;11,8778982;22,6347275;31,1522598;24,1618214;69,8930893;3,0258009;3,2832949;28,3408051;77,2427902;2,429606;1060,9576416;4,6054688;0,4647715;103,0941696;48,4712143;25,2793045;29,039423;34,3119888;26,9388218;67,3970261;1,4336543;1,6326274;28,6341362;79,749115;2,3312826;1118,3067627;4,7050781;0,2977963;112,2855225;47,4725838;38,1895752;9,3586454;16,2806053;15,1450777;50,4961815;0,625995;2,4329195;13,5278664;61,1876869;1,1506035;559,2315063;4,6503906;0,0300168;55,1624374;24,7277813;44,8735733;16,5572224;20,5764408;19,5605183;53,4175186;0,4962729;5,4536304;13,5286779;63,7587433;0,6671298;622,836792;5,1132812;0,0055484;70,1416092;18,835083;51,4129333;10,3509722;16,4652557;16,697506;58,3089027;0,4042252;5,5101342;13,5088425;64,5326157;0,7557721;540,312439;4,8789062;0,0120417;57,1862984;20,0011997;62,029686;13,0877018;18,8554974;15,1989594;69,4591522;0,3183024;6,89363;13,5382948;65,3831787;0,6920905;644,8580933;5,0800781;0,0061205;72,0303955;20,0921822;75,2832336;9,0446901;20,0660038;15,6976156;76,4217911;0,2649762;7,4929433;13,4800568;66,0748291;0,5432804;632,098877;5,1699219;0,0046627;72,1508102;18,1490402;83,2505112;2007-03-01
"29";31,8283195;41,868042;28,0809822;82,3955078;4,016726;4,9152627;28,0949726;95,6170883;2,7851882;1329,1413574;4,7285156;0,2782124;134,4509583;55,4264107;25,0715981;37,5927925;51,7299309;32,3910332;93,9762039;0;0;29,4399128;103,6737671;2,8797114;2061,4177246;4,4921875;0,8890756;192,5534668;101,9347839;55,6690826;50,4217644;59,5734673;37,4380074;94,066185;0;0;30,1895313;112,7451172;2,6004412;2285,3825684;4,5820312;0,5852565;220,3082275;106,1749954;83,7360229;11,1770697;19,4455185;16,7326851;55,9095612;0;0;13,3222837;66,7859192;1,1232781;740,4803467;4,5664062;0,0458412;70,9988556;34,7840538;69,9344101;23,8423119;29,6269417;24,0125046;65,5067139;0,0955538;2,2562544;13,3736544;71,5922012;0,1498914;1028,5057373;4,9941406;0,0084527;112,3728027;34,556591;63,3014297;13,0923815;20,825491;19,2267513;67,2903214;0,0033909;0,0778655;13,3715458;72,0362396;0,6825558;761,4672852;4,7402344;0,0217971;77,311142;31,4699078;75,9998474;19,1295891;27,5398598;18,8191757;85,5579071;0,0873496;3,339052;13,8098145;73,8538361;0,9203891;1077,0257568;4,8964844;0,0118354;114,5642853;39,2965279;91,4700851;12,5249548;27,7665062;18,944746;91,9687119;0,0988395;4,7823319;13,581419;74,9507294;0,689822;1002,6233521;4,9355469;0,0102964;107,8218307;35,4100876;98,6056442;2007-04-01
"30";72,8593063;95,7990799;50,3345451;148,2150421;0;0;37,0638733;169,2444;7,9715233;3822,6875;4,5039062;1,1373906;358,5713501;187,526825;83,157692;94,3062744;129,7408295;61,1984406;178,6909027;0;0;37,8416634;191,3529205;9,0558796;6371,3662109;4,2695312;4,4601016;547,0165405;363,1786194;185,2489319;99,9696884;118,11129;57,8975372;146,5671387;0;0;31,1835442;197,6695557;0;4627,112793;4,5292969;0,918713;437,9519043;223,0642395;229,9174652;19,3659458;33,6943817;26,1006107;87,4335327;0;0;17,7010593;101,2187729;1,7746271;1466,9849854;4,4746094;0,1033788;136,162796;73,4065018;157,9865112;35,7109604;44,3707581;30,5523834;83,4297104;0;0;13,1437302;85,9698181;0;1627,3607178;4,9570312;0,0103611;176,0393982;56,4406967;85,9629135;17,7870998;28,2931099;23,5953808;83,0621185;0;0;13,4839687;88,6830063;0;1111,9467773;4,6796875;0,0314823;110,7381058;48,111454;105,3603745;29,7135487;42,7435226;24,9256439;113,542366;0;0;14,9223814;91,844429;0;1733,3660889;4,8378906;0,016637;181,2846069;66,3391418;127,0499878;20,9485893;46,3898621;27,0558186;131,7107849;0;0;15,4913511;101,4982071;0;1776,7399902;4,8027344;0,0206143;183,8857269;69,9342575;142,9922333;2007-05-01
