"";"YEAR";"Ca_WET";"Mg_WET";"K_WET";"X.2";"X.3";"N_WET";"S_WET";"X.6";"X.7";"X.8";"Dry.Deposition.kg.ha.yr";"X.9";"X.10";"X.11";"X.12";"X.13";"X.14";"X.15";"X.16";"X.17";"Total.Deposition.kg.ha.yr";"X.18";"X.19";"X.20";"X.21";"X.22";"X.23";"X.24";"X.25";"X.26";"Throughfall.kg.ha.yr";"X.27";"X.28";"X.29";"X.30";"X.31";"X.32";"X.33";"X.34";"X.35";"Ca_THRU";"Mg_THRU";"K_THRU";"X.38";"X.39";"N_THRU";"S_THRU";"X.42";"X.43";"X.44";"Litterflow.flux.kg.ha.yr";"X.45";"X.46";"X.47";"X.48";"X.49";"X.50";"X.51";"X.52";"X.53";"Leaching.flux.kg.ha.yr";"X.54";"X.55";"X.56";"X.57";"X.58";"X.59";"X.60";"X.61";"X.62";"Ca_WTH";"Mg_WTH";"K_WTH";"X.65";"X.66";"X.67";"P_WTH"
"1";2005;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;0;0;0;0;0;0;0;0;0;0;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;1,8530655;2,0168884;6,6045117;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;0,7629756;0,2705492;5,8511252;0;0;0;0;0;0;0;16,7508945;4,766325;4,5020642;6,7644029;12,5618896;19,3262939;4,6882849;16,1032791;29,2413216;0;8,0888433;7,4241409;1,7170095;0,1925929;0,5448827;0,7374755;7,2820187;27,0400257;65,8877029;0,7370242;1,9190912;2,4184937;3,9477551;0,375846;12,5774269;20,2242565;0,6444731
"2";2006;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;0;0;0;0;0;0;0;0;0;0;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;2,42099;2,0842416;7,4608383;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;0,8801745;0,3121077;6,7499027;0;0;0;0;0;0;0;14,397995;4,4566984;5,3533349;5,7705078;11,6682348;17,4387436;4,3429942;16,1259956;28,8638268;0;4,8446178;4,471385;1,3460219;0;0;0;7,009356;20,9518814;40,0618019;0,3911962;1,9397026;2,4351568;3,9776719;0,3843417;12,7017431;20,414629;0,641946
"3";2007;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;0;0;0;0;0;0;0;0;0;0;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;2,1334071;2,1563973;8,0828648;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;0,9600204;0,3404209;7,3622293;0;0;0;0;0;0;0;12,7338076;4,4149528;6,4318433;5,9555054;11,7096643;17,6651688;4,3297668;16,3639107;30,0533886;0;3,4834197;3,2346034;1,1412033;0;0;0;6,8856654;18,1385403;25,0221767;0,2344337;1,9299932;2,4048305;3,9141304;0,3793517;12,5324144;20,1516533;0,6464586
"4";2008;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;0;0;0;0;0;0;0;0;0;0;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;2,1341348;2,116555;8,759984;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;1,044045;0,3702159;8,0065975;0;0;0;0;0;0;0;11,9778509;4,3468523;7,4002719;6,5562468;12,0306826;18,5869293;4,1603937;16,1032791;29,2413216;0;3,3808315;3,1583817;1,120472;0;0;0;6,7153859;17,9875031;27,5549603;0,2785576;1,9226093;2,389745;3,8832753;0,3762186;12,4452238;20,0160828;0,6477184
"5";2009;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;0;0;0;0;0;0;0;0;0;0;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;2,6425898;2,1628201;9,1602497;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;1,1017743;0,3906865;8,4493122;0;0;0;0;0;0;0;12,0244026;4,3992109;8,1328764;6,0612173;12,3473282;18,4085445;4,1377363;16,1259956;28,8638268;0;4,337831;4,0748572;1,2735366;0;0;0;6,5001826;20,0496826;38,0304527;0,4288099;1,9142512;2,3677664;3,8389752;0,3715378;12,3209124;19,819849;0,6513773
"6";2010;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;0;0;0;0;0;0;0;0;0;0;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;2,2780311;2,2076805;9,1919613;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;1,1046442;0,3917042;8,471324;0;0;0;0;0;0;0;11,3231621;4,4547458;8,6976376;6,3350224;12,5972404;18,9322624;4,2372746;16,3639107;30,0533886;0;3,0627832;2,8946421;1,0590829;0;0;0;6,3359423;16,9843826;23,3217983;0,2215661;1,9070698;2,3574979;3,8185594;0,3697289;12,2633009;19,730402;0,6499333
"7";2011;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;0;0;0;0;0;0;0;0;0;0;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;2,2552295;2,1594949;9,6886387;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;1,1651393;0,4131559;8,9352522;0;0;0;0;0;0;0;10,9558764;4,3873396;9,1385469;6,8727155;12,7530928;19,6258068;4,0980344;16,1032791;29,2413216;0;3,3464463;3,1755798;1,1151208;0;0;0;6,1518307;17,0974731;28,2154293;0,3295085;1,9049388;2,3591177;3,8217461;0,3704224;12,2725582;19,7467899;0,6469378
"8";2012;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;0;0;0;0;0;0;0;0;0;0;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;2,7705264;2,2081864;10,1413746;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;1,2297109;0,4360527;9,4304371;0;0;0;0;0;0;0;11,1788454;4,414782;9,4222708;6,2711339;12,8283978;19,0995312;4,0789924;16,1259956;28,8638268;0;3,8815312;3,6955743;1,201666;0;0;0;6,0494242;18,1048927;33,7999611;0,4121833;1,9003642;2,3508604;3,8052897;0,3685714;12,2252102;19,6720505;0,6471973
"9";2013;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;0;0;0;0;0;0;0;0;0;0;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;2,4696608;2,2756317;10,6615343;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;1,2962738;0,4596556;9,9408979;0;0;0;0;0;0;0;10,6276207;4,4600859;9,6962805;6,4923382;12,9466553;19,4389954;4,1859746;16,3639107;30,0533886;0;2,6619258;2,5450554;0,977548;0;0;0;4,6016746;15,7168779;21,0163956;0,1222951;1,8947053;2,3484995;3,8024042;0,3680916;12,2144852;19,6541386;0,6434673
"10";2014;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;0;0;0;0;0;0;0;0;0;0;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;2,4549074;2,2302999;11,2199316;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;1,3648175;0,483961;10,4665461;0;0;0;0;0;0;0;10,399333;4,3931184;9,9501295;7,0145755;13,0524616;20,0670376;4,0575876;16,1032791;29,2413216;0;3,2085376;3,0776782;1,086355;0;0;0;5,8519211;16,6759586;27,8596268;0,3435258;1,8933616;2,3534691;3,8135564;0,3693022;12,2453384;19,7025604;0,6395115
