"";"V1";"Ca_Wet";"Mg_Wet";"K_Wet";"NO3_Wet";"NH4_Wet";"Ntot_Wet";"SO4_Wet";"Na_Wet";"Cl_Wet";"K_Folx";"NO3_Folx";"NH4_Folx";"Ntot_Folx";"SO4_Folx";"Na_Folx";"Cl_Folx";"Ca_WTH";"Mg_WTH";"K_WTH";"Na_WTH";"Al_WTH";"Si_Wet";"P_WTH";"V79";"Year";"N_TU";"Ca_TU";"Mg_TU";"K_TU";"S_TU";"P_TU";"N_LF";"Ca_LF";"Mg_LF";"K_LF";"S_LF";"P_LF";"N_L_Min";"Ca_L_Min";"Mg_L_Min";"K_L_Min";"S_L_Min";"P_L_Min";"N_SOM_Min";"Ca_SOM_Min";"Mg_SOM_Min";"K_SOM_Min";"S_SOM_Min";"P_SOM_Min";"V26"
"19";"        2023";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;6,2600489;0;0;0;0;0;0;1,2042381;0,9550011;0,5311937;0,1799247;5,1186619;8,4498978;0,3964256;NA;2023;35,3660812;18,3464127;4,6806421;23,1171017;5,9487619;4,7688727;22,3712234;8,5100021;2,743295;11,0944805;1,640027;3,4504204;7,7491589;9,5782585;2,9293487;11,2558699;1,7591314;2,4065137;23,9987469;-0,0181358;-0,0109983;-0,0176925;4,6747441;3,1967323;NA
"20";"        2024";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;6,2932048;0;0;0;0;0;0;1,2033221;0,9533831;0,5298105;0,1794174;5,1074486;8,4325275;0,3973278;NA;2024;35,0504951;18,1926842;4,6569066;23,027647;5,8889942;4,7280002;22,3690414;8,5100021;2,743295;11,0944805;1,6400269;3,4504204;7,7513785;9,5410767;2,9250913;11,2675085;1,7562021;2,408874;23,7993813;-0,0180138;-0,0109243;-0,0175734;4,6195922;3,1561487;NA
"21";"        2025";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;6,3266392;0;0;0;0;0;0;1,2026138;0,9521402;0,5287417;0,1790085;5,0986352;8,418931;0,3980719;NA;2025;34,9565506;18,0884571;4,6478324;23,0065098;5,8450751;4,7212758;22,3670731;8,510006;2,7432957;11,0944881;1,6400273;3,4504216;7,7525849;9,5072575;2,9208753;11,2754173;1,7533486;2,4105961;23,6444302;-0,0178908;-0,0108497;-0,0174535;4,5668979;3,1492417;NA
"22";"        2026";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;1,21231;0,9629952;0,5376297;0,1823405;5,1704335;8,5317049;0,395848;NA;2026;0;0;0;0;0;0;0;0;0;0;0;0;7,2561793;8,7691374;2,6887925;10,358695;1,6143109;2,2421432;5,1891313;-0,0176903;-0,0107281;-0,0172579;3,8237412;-0,5300775;NA
"23";"        2027";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;1,2232277;0,972779;0,5453631;0,1850372;5,2333608;8,6306829;0,3963145;NA;2027;0;0;0;0;0;0;0;0;0;0;0;0;5,9434061;7,0151672;2,1285765;8,112464;1,279138;1,8030827;-5,0839381;-0,0170545;-0,0103426;-0,0166376;3,8012249;-0,7784788;NA
"24";"        2028";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,0228004;0;0;0;0;0;0;1,2343137;0,9837638;0,5541788;0,1881278;5,304625;8,7426128;0,3956568;NA;2028;0;0,0049906;0,0023961;0,0228004;0;0;0;0;0;0;0;0;4,835587;5,6444621;1,6913809;6,3617697;1,0175365;1,4392489;-6,8026948;-0,0162511;-0,0098554;-0,0158539;3,7809327;-0,8230987;NA
"25";"        2029";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,0475888;0;0;0;0;0;0;1,2446178;0,9944425;0,5628237;0,1911511;5,3742328;8,8518181;0,3945327;NA;2029;0;0,0104164;0,005001;0,0475888;0;0;0;0;0;0;0;0;3,9411459;4,5723982;1,350027;4,9970841;0,8132538;1,1480654;-6,277463;-0,0154876;-0,0093923;-0,015109;3,7609801;-0,8144792;NA
"26";"        2030";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,0723772;0;0;0;0;0;0;1,2537322;1,0041116;0,5707074;0,1939243;5,4377332;8,9512758;0,3932166;NA;2030;0;0,0158421;0,007606;0,0723772;0;0;0;0;0;0;0;0;3,2311978;3,7330582;1,0833459;3,9330897;0,6536303;0,9182459;-5,3045435;-0,014825;-0,0089905;-0,0144626;3,7408936;-0,7946905;NA
"27";"        2031";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,0971657;0;0;0;0;0;0;1,2619116;1,0130793;0,578069;0,1965094;5,4969225;9,0438557;0,3917007;NA;2031;0;0,0212679;0,010211;0,0971657;0;0;0;0;0;0;0;0;2,6712177;3,0750952;0,8748481;3,1033335;0,5288045;0,7378513;-4,3647504;-0,0142681;-0,0086528;-0,0139194;3,7206538;-0,7750657;NA
"28";"        2032";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,1219541;0;0;0;0;0;0;1,2687495;1,0204633;0,5841479;0,1986659;5,54601;9,1205168;0,3904515;NA;2032;0;0,0266936;0,0128159;0,1219541;0;0;0;0;0;0;0;0;2,2302372;2,5585105;0,7116886;2,456054;0,4310952;0,5965165;-3,5590703;-0,013804;-0,0083713;-0,0134665;3,7002609;-0,7582054;NA
"29";"        2033";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,2379441;0;0;0;0;0;0;1,2745699;1,0265336;0,5891606;0,2005014;5,5869718;9,1843224;0,3894323;NA;2033;0;0,0520818;0,0250051;0,2379441;0;0;0;0;0;0;0;0;1,8827466;2,1521473;0,5838625;1,9509305;0,3545191;0,4858049;-2,8966539;-0,0134159;-0,008136;-0,0130879;3,6796868;-0,7444814;NA
"30";"        2034";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,4331375;0;0;0;0;0;0;1,2797782;1,0321347;0,593806;0,2021894;5,6247978;9,2432184;0,3883557;NA;2034;0;0,0948062;0,0455177;0,4331375;0;0;0;0;0;0;0;0;1,6084063;1,8317353;0,483576;1,556558;0,2944154;0,399022;-2,3616712;-0,0130886;-0,0079375;-0,0127686;3,6590836;-0,7332543;NA
"31";"        2035";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,7770458;0;0;0;0;0;0;1,2831495;1,0346365;0,5958101;0,2029344;5,6419215;9,2697163;0,388723;NA;2035;0;0,1700818;0,0816584;0,7770458;1,1455222;0;0;0;0;0;0;0;1,3912123;1,578366;0,4047581;1,2484735;0,2471534;0,3309112;-1,925136;-0,0128092;-0,007768;-0,0124961;3,6386096;-0,7246302;NA
"32";"        2036";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;1,2331311;0;0;0;0;0;0;1,2865736;1,0376805;0,5982993;0,2038698;5,6625409;9,3018389;0,3886106;NA;2036;0;0,6165871;0,1295876;1,2331311;2,6635921;0;0;0;0;0;0;0;1,2186427;1,3773103;0,3426795;1,0076216;0,2099049;0,2773641;-1,571954;-0,0125678;-0,0076216;-0,0122605;3,6564291;-0,7180902;NA
"33";"        2037";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;1,7691653;0;0;0;0;0;0;1,2877684;1,0387532;0,5992143;0,2042567;5,6706786;9,3141966;0,3883469;NA;2037;2,8254051;11,8439531;0,1859186;1,7691653;2,7674894;0;0;0;0;0;0;0;1,0809234;1,2170924;0,2936562;0,8191601;0,1804667;0,2351753;-1,0759095;-0,012356;-0,0074932;-0,012054;3,6468737;-0,7125471;NA
"34";"        2038";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;2,3541627;0;0;0;0;0;0;1,285951;1,0372243;0,5979868;0,203723;5,660347;9,2979546;0,3883546;NA;2038;12,8931456;13,9320688;0,2885312;2,3541627;2,8095968;0;0;0;0;0;0;0;0,9704335;1,0887722;0,2548182;0,6715267;0,1571224;0,2018461;4,144012;-0,0121676;-0,007379;-0,0118702;3,6306515;-0,7080447;NA
"35";"        2039";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;2,6816614;0;0;0;0;0;0;1,2840263;1,0346401;0,5957955;0,2028901;5,6425261;9,2702408;0,3893844;NA;2039;24,046032;19,3668442;2,6322389;9,4213905;3,6313272;0;9,8479881;3,7;1,192737;4,823689;0,7130554;1,5001823;1,1000652;1,2927892;0,3230252;0,9564795;0,1977772;0,2492042;12,9216671;-0,0120316;-0,0072964;-0,0117375;3,6959999;-0,7066577;NA
"36";"        2040";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;2,7832081;0;0;0;0;0;0;1,2753755;1,0250756;0,5878196;0,199971;5,577631;9,1692324;0,3915417;NA;2040;24,9110317;20,4212151;3,1352355;14,4127388;3,7527587;2,8579662;9,8479853;3,6999989;1,1927366;4,8236876;0,7130551;1,5001817;1,6055187;1,9589614;0,5401335;1,8433247;0,3274539;0,4194472;17,783865;-0,0120996;-0,0073377;-0,0118038;3,6871572;1,2769058;NA
"37";"        2041";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;3,3236165;0;0;0;0;0;0;1,2679107;1,016326;0,5805231;0,1973684;5,5189042;9,0776491;0,3937263;NA;2041;25,5918999;20,9743271;3,2677715;15,2891245;3,9306855;3,1927269;9,8479891;3,6999996;1,1927372;4,823689;0,7130554;1,5001823;2,033627;2,4745791;0,7086355;2,5333221;0,428076;0,5610679;19,4618816;-0,0122525;-0,0074304;-0,011953;3,6838424;1,6988457;NA
"38";"        2042";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;3,8660071;0;0;0;0;0;0;1,2613341;1,0083486;0,5738794;0,195021;5,465682;8,9945498;0,3958362;NA;2042;28,637104;22,372179;3,6900113;17,3431396;4,3264298;3,6321073;12,3099861;4,624999;1,4909214;6,0296116;0,8913193;1,8752276;2,4326193;2,9498603;0,8640667;3,170202;0,5208871;0,6927395;21,3213634;-0,0124063;-0,0075237;-0,0121031;3,7055075;2,1890712;NA
"39";"        2043";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;3,9571722;0;0;0;0;0;0;1,2542053;0,9997401;0,5667422;0,1925342;5,4087539;8,9055147;0,3979546;NA;2043;31,2949505;23,0638561;4,01894;18,7726841;4,6932826;4,0255346;14,722743;5,5499997;1,7891055;7,2355323;1,0695832;2,2502728;2,9017057;3,5214539;1,0504812;3,9321494;0,6322243;0,8480469;23,5318222;-0,01258;-0,007629;-0,0122724;3,7403293;2,5901699;NA
"40";"        2044";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;3,9602921;0;0;0;0;0;0;1,2462701;0,9904636;0,5590863;0,1898502;5,3474498;8,8096066;0,4000137;NA;2044;35,5105972;24,5166988;4,6190896;21,2516861;5,2671108;4,7741685;19,6119022;7,4000001;2,3854744;9,6473751;1,4261109;3,0003636;3,4850519;4,2449942;1,2858176;4,8917217;0,7728115;1,0418731;26,6417351;-0,0127968;-0,0077605;-0,012484;3,8338993;3,326371;NA
"41";"        2045";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;4,0208473;0;0;0;0;0;0;1,2373185;0,9804115;0,5508497;0,1869705;5,2813044;8,7060614;0,4018715;NA;2045;36,4251671;25,3216839;4,9875069;22,8203182;5,6837749;5,2236252;22,5539951;8,5099993;2,7432959;11,0944805;1,6400275;3,450418;4,2190413;5,1531339;1,5806049;6,0915141;0,9489431;1,2849995;28,0495186;-0,013098;-0,0079432;-0,0127778;3,9040926;3,7649333;NA
"42";"        2046";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;4,170126;0;0;0;0;0;0;1,2288494;0,9706123;0,5428449;0,184227;5,2174721;8,6059475;0,4037305;NA;2046;36,3036041;24,9128132;5,0016356;23,0152054;5,9164782;5,2163024;22,4814644;8,5099993;2,7432954;11,0944843;1,6400273;3,4504178;4,9338317;6,0107894;1,8590637;7,225069;1,1153157;1,5202373;27,97435;-0,013449;-0,0081561;-0,0131203;3,9328451;3,7426202;NA
"43";"        2047";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;4,3089504;0;0;0;0;0;0;1,2222694;0,9628038;0,5364835;0,1820747;5,1669908;8,5266466;0,4052584;NA;2047;36,2434769;24,3974266;4,997622;23,1220169;6,0858526;5,1930261;22,3586655;8,5099993;2,7432952;11,0944862;1,640027;3,4504178;5,5033689;6,6760068;2,0754359;8,107336;1,2445735;1,7082528;27,4442081;-0,013769;-0,0083501;-0,0134325;3,9486179;3,7027426;NA
"44";"        2048";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;4,514101;0;0;0;0;0;0;1,2170789;0,9564549;0,5313168;0,1803394;5,1261129;8,4623756;0,406597;NA;2048;36,2268105;23,811161;5,0111604;23,3271675;6,2369571;5,1806984;22,2647076;8,5100012;2,7432954;11,0944862;1,6400274;3,4504178;5,9465003;7,191402;2,2434616;8,7938919;1,3449305;1,8563735;26,9246216;-0,0140236;-0,0085045;-0,0136808;3,9621382;3,6757376;NA
"45";"        2049";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;4,7268944;0;0;0;0;0;0;1,2132069;0,9519317;0,5276499;0,1790998;5,0968976;8,4164867;0,4074246;NA;2049;36,2500725;20,8920383;5,0314069;23,5759258;5,9552336;5,1731138;22,2001877;8,5099993;2,7432957;11,0944862;1,6400274;3,4504178;6,2886648;7,5901651;2,373841;9,3280249;1,4227843;1,9723628;26,5168705;-0,0142108;-0,008618;-0,0138634;3,8423789;3,6563759;NA
"46";"        2050";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;4,9171314;0;0;0;0;0;0;1,2101617;0,9482406;0,5246631;0,178118;5,0733166;8,3793755;0,4081284;NA;2050;35,9450378;20,5150738;4,9896879;23,5407162;5,375844;5,1087036;22,1661854;8,5100012;2,7432957;11,0944881;1,6400275;3,450418;6,5527043;7,8981471;2,47491;9,7434425;1,4831176;2,0629656;26,0424652;-0,0143398;-0,0086963;-0,0139893;3,6433873;3,5833983;NA
"47";"        2051";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;5,0835528;0;0;0;0;0;0;1,2076834;0,9450018;0,5220267;0,1772474;5,0525818;8,3467417;0,408925;NA;2051;35,9216766;20,4068851;4,996707;23,681263;5,5095158;5,0947318;22,1508789;8,5100012;2,7432957;11,0944881;1,6400276;3,4504189;6,7573271;8,1354856;2,5531604;10,0664091;1,5298115;2,1336696;25,6759605;-0,0144213;-0,0087457;-0,0140688;3,6545737;3,5618327;NA
"48";"        2052";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;5,2292871;0;0;0;0;0;0;1,205795;0,9425067;0,5199933;0,1765682;5,0365486;8,3215208;0,4095761;NA;2052;35,9168663;20,3921547;5,0103507;23,8519955;5,6655378;5,0893888;22,1414299;8,5100012;2,7432957;11,0944862;1,6400276;3,4504189;6,9165111;8,3178577;2,6136489;10,3173819;1,5658884;2,1888337;25,4389591;-0,0144654;-0,0087724;-0,0141118;3,6692655;3,5509889;NA
"49";"        2053";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;5,3603845;0;0;0;0;0;0;1,2042583;0,9402971;0,5181915;0,1759874;5,022511;8,2993975;0,4102246;NA;2053;35,806942;20,2257824;5,0061946;23,9273949;5,7562432;5,0689535;22,1342449;8,5100031;2,7432964;11,0944901;1,640028;3,4504192;7,0405784;8,4574757;2,6603138;10,512289;1,5937036;2,2318749;25,2177525;-0,0144801;-0,0087813;-0,0141261;3,6685288;3,5263584;NA
