"";"YEAR";"Month";"C";"N";"Ca";"Mg";"K";"S";"P";"Date"
"645";"        2058";"           9";39174,7773438;120,6971664;29,8108807;6,4083734;14,0781565;5,4520855;12,793478;2058-09-01
"646";"        2058";"          10";39234,9765625;120,8685379;30,1124916;6,5102077;14,5657158;5,5460014;12,8122177;2058-10-01
"647";"        2058";"          11";39210,8046875;120,828476;30,1647453;6,5324755;14,6915197;5,5667448;12,8089085;2058-11-01
"648";"        2058";"          12";39145,1796875;120,6836243;30,1039925;6,5197573;14,6590624;5,5550704;12,7945395;2058-12-01
"649";"        2059";"           1";39076,9726562;120,5315704;30,0302467;6,5026135;14,6057787;5,5394888;12,779356;2059-01-01
"650";"        2059";"           2";39017,890625;120,4004593;29,9740429;6,4905806;14,5736732;5,5284796;12,766324;2059-02-01
"651";"        2059";"           3";38942,203125;120,2315598;29,8948193;6,4724822;14,5191603;5,5120201;12,7494736;2059-03-01
"652";"        2059";"           4";38858,0078125;120,0419922;29,7943554;6,4477735;14,4356833;5,4896865;12,730444;2059-04-01
"653";"        2059";"           5";38767,5039062;119,8398209;29,7000446;6,4263177;14,371974;5,4708056;12,7102261;2059-05-01
"654";"        2059";"           6";38688,3085938;119,6630096;29,6202812;6,4085588;14,3213463;5,4552212;12,6925812;2059-06-01
"655";"        2059";"           7";38640,8710938;119,5578079;29,5778484;6,3998442;14,3007479;5,4476495;12,6821098;2059-07-01
"656";"        2059";"           8";38673,4921875;119,6373367;29,6604004;6,4254289;14,4134493;5,4709826;12,6904345;2059-08-01
"657";"        2059";"           9";38638,5585938;119,5676575;29,6844635;6,4392052;14,5001993;5,484005;12,6839657;2059-09-01
"658";"        2059";"          10";38704,0859375;119,749382;30,0000782;6,545022;15,0018797;5,5808029;12,7041788;2059-10-01
"659";"        2059";"          11";38686,625;119,7224884;30,06143;6,5696149;15,135499;5,6033893;12,7023621;2059-11-01
"660";"        2059";"          12";38640,125;119,6188736;30,025074;6,563139;15,1255207;5,5972519;12,6922197;2059-12-01
"661";"        2060";"           1";38577,3320312;119,4768448;29,9549904;6,546669;15,0737267;5,5822301;12,6780901;2060-01-01
"662";"        2060";"           2";38511,8164062;119,3288116;29,8855381;6,5308151;15,0262728;5,567728;12,6634007;2060-02-01
"663";"        2060";"           3";38446,1953125;119,1803818;29,8165054;6,5151153;14,9796257;5,5533652;12,6486683;2060-03-01
"664";"        2060";"           4";38342,2734375;118,9428177;29,6815434;6,4807892;14,8587503;5,5223737;12,6248178;2060-04-01
"665";"        2060";"           5";38237,59375;118,7049866;29,5609379;6,451889;14,7656889;5,4967446;12,601038;2060-05-01
"666";"        2060";"           6";38112,7539062;118,4204102;29,4097347;6,4146447;14,6407013;5,4636045;12,5725212;2060-06-01
"667";"        2060";"           7";38091,25;118,3733978;29,403038;6,4153113;14,6546602;5,4644008;12,5679798;2060-07-01
"668";"        2060";"           8";38117,2890625;118,4380493;29,4783535;6,4390645;14,7606993;5,4859719;12,5748739;2060-08-01
"669";"        2060";"           9";38182,6953125;118,5986404;29,6510887;6,4926167;14,9964666;5,534503;12,5918646;2060-09-01
"670";"        2060";"          10";38250,8242188;118,7855682;29,9762516;6,6010761;15,5075064;5,633019;12,6130514;2060-10-01
"671";"        2060";"          11";38222,3125;118,731842;30,0194607;6,6205988;15,6210346;5,6508279;12,6087179;2060-11-01
"672";"        2060";"          12";38166,59375;118,6053314;29,9659672;6,6092381;15,5917788;5,6402459;12,5963306;2060-12-01
