"";"Year";"Month";"Dry weight";"N";"Ca";"Mg";"K";"S";"P";"Date"
"103";2013;7;28282,90625;69,167305;51,9704857;9,2096729;51,2905388;5,471765;10,1664801;2013-07-01
"104";2013;8;28377,7949219;69,3617401;52,150795;9,2414627;51,4678688;5,4905791;10,1807137;2013-08-01
"105";2013;9;28498,0507812;69,6081467;52,3792953;9,2817516;51,6925964;5,5144219;10,206501;2013-09-01
"106";2013;10;28507,1289062;69,627594;52,3965416;9,2847929;51,7095642;5,516222;10,210392;2013-10-01
"107";2013;11;28508,4609375;69,6303177;52,3970909;9,2849903;51,7101822;5,5162673;10,2104979;2013-11-01
"108";2013;12;28508,4609375;69,6303177;52,3970909;9,2849903;51,7101822;5,5162673;10,2104979;2013-12-01
"109";2014;1;28508,4375;69,6303177;52,3970909;9,2849903;51,7101517;5,5162673;10,2104979;2014-01-01
"110";2014;2;28508,421875;69,6303177;52,3970947;9,2849903;51,7101212;5,5162673;10,2104979;2014-02-01
"111";2014;3;28508,390625;69,6303101;52,3971024;9,2849903;51,7100716;5,5162668;10,210495;2014-03-01
"112";2014;4;28526,5253906;69,6402664;52,4000931;9,2854166;51,7371864;5,5175271;10,2120609;2014-04-01
"113";2014;5;28939,234375;70,5032806;53,0274582;9,411356;52,4104958;5,5993547;10,3550787;2014-05-01
"114";2014;6;29108,9804688;70,8510895;53,3499947;9,4682245;52,7277069;5,6330099;10,3955746;2014-06-01
"115";2014;7;29194,3476562;71,0260086;53,5122108;9,4968243;52,8872452;5,6499357;10,4058743;2014-07-01
"116";2014;8;29287,0136719;71,2158813;53,6882858;9,5278692;53,0604134;5,6683087;10,4190989;2014-08-01
"117";2014;9;29394,1835938;71,4354706;53,8919258;9,5637732;53,260685;5,6895571;10,4378614;2014-09-01
"118";2014;10;29403,0292969;71,4535904;53,9087334;9,5667362;53,2772179;5,6913109;10,4416523;2014-10-01
"119";2014;11;29404,2773438;71,4561462;53,909359;9,5669336;53,2778854;5,6913614;10,44174;2014-11-01
"120";2014;12;29404,2773438;71,4561462;53,909359;9,5669336;53,2778854;5,6913614;10,44174;2014-12-01
"121";2015;1;29404,2539062;71,4561386;53,909359;9,5669336;53,2778473;5,6913614;10,4417391;2015-01-01
"122";2015;2;29404,2382812;71,4561462;53,909359;9,5669336;53,2778244;5,6913614;10,4417391;2015-02-01
"123";2015;3;29404,2070312;71,4561386;53,909359;9,5669336;53,277771;5,691361;10,4417381;2015-03-01
"124";2015;4;29422,7890625;71,4667206;53,9125061;9,5673857;53,3055573;5,6926999;10,4433956;2015-04-01
"125";2015;5;29834,4609375;72,3352356;54,5382996;9,6946421;53,9864807;5,774322;10,587471;2015-05-01
"126";2015;6;29936,7792969;72,5448761;54,7327194;9,7289219;54,1776848;5,7946095;10,5993776;2015-06-01
"127";2015;7;30020,6210938;72,7166672;54,8920212;9,7570095;54,3343658;5,8112321;10,6076174;2015-07-01
"128";2015;8;30111,1289062;72,9021149;55,0639915;9,7873316;54,5034981;5,8291769;10,619874;2015-08-01
"129";2015;9;30214,5039062;73,1139297;55,2604218;9,8219633;54,6966896;5,8496737;10,6374435;2015-09-01
"130";2015;10;30222,6523438;73,1306152;55,2758942;9,8246927;54,7119102;5,8512888;10,640913;2015-10-01
"131";2015;11;30223,8203125;73,1330032;55,2765846;9,8248901;54,7126007;5,8513422;10,6409817;2015-11-01
"132";2015;12;30223,8203125;73,1330032;55,2765846;9,8248901;54,7126007;5,8513422;10,6409817;2015-12-01
"133";2016;1;30223,796875;73,1330032;55,2765846;9,8248901;54,7125664;5,8513422;10,6409817;2016-01-01
"134";2016;2;30223,78125;73,1330032;55,2765846;9,8248901;54,7125397;5,8513422;10,6409817;2016-02-01
"135";2016;3;30223,7519531;73,1330032;55,2765846;9,8248901;54,7124977;5,8513408;10,6409807;2016-03-01
"136";2016;4;30242,2558594;73,1435776;55,2797508;9,8253441;54,7401619;5,8526845;10,6426401;2016-04-01
"137";2016;5;30653,03125;74,0362396;55,9041786;9,9538689;55,428688;5,9341292;10,7879601;2016-05-01
"138";2016;6;30753,5625;74,242218;56,0951996;9,9875479;55,6165543;5,9540606;10,7998495;2016-06-01
"139";2016;7;30835,9414062;74,4110107;56,2517319;10,0151482;55,770504;5,9703946;10,8096762;2016-07-01
"140";2016;8;30924,3632812;74,5921936;56,4197464;10,0447702;55,9357452;5,9879251;10,8219643;2016-08-01
"141";2016;9;31024,1191406;74,7965851;56,6092949;10,0781908;56,1221619;6,0077033;10,8387938;2016-09-01
"142";2016;10;31031,9121094;74,8125458;56,6240997;10,080802;56,1367226;6,0092483;10,8420696;2016-10-01
"143";2016;11;31033,0097656;74,8147964;56,6248627;10,0809984;56,1374474;6,0093045;10,8421316;2016-11-01
"144";2016;12;31033,0097656;74,8147964;56,6248627;10,0809984;56,1374474;6,0093045;10,8421316;2016-12-01
"145";2017;1;31032,9863281;74,8147964;56,6248627;10,0809984;56,137413;6,0093045;10,8421316;2017-01-01
"146";2017;2;31032,9707031;74,8147964;56,6248627;10,0809984;56,1373863;6,0093045;10,8421316;2017-02-01
"147";2017;3;31032,9414062;74,8147964;56,6248627;10,0809984;56,1373482;6,009304;10,8421307;2017-03-01
"148";2017;4;31051,2597656;74,8252411;56,628006;10,0814476;56,1647301;6,0106359;10,8437672;2017-04-01
"149";2017;5;31460,7207031;75,7116623;57,2504311;10,2113228;56,8609123;6,0918198;10,9900084;2017-05-01
"150";2017;6;31614,3164062;76,0263748;57,5422821;10,2627792;57,147953;6,122273;11,0151157;2017-06-01
"151";2017;7;31707,71875;76,2177505;57,7197609;10,2940712;57,3225021;6,1407924;11,0249224;2017-07-01
"152";2017;8;31794,4570312;76,3954773;57,8845749;10,3231297;57,4845924;6,1579895;11,0370293;2017-08-01
"153";2017;9;31891,2578125;76,593811;58,068512;10,3555593;57,665493;6,1771817;11,0535297;2017-09-01
"154";2017;10;31898,3691406;76,6083908;58,0820274;10,3579426;57,6787796;6,1785922;11,0563278;2017-10-01
"155";2017;11;31899,40625;76,6105194;58,0828056;10,3581352;57,6795082;6,1786504;11,0563841;2017-11-01
"156";2017;12;31899,40625;76,6105194;58,0828056;10,3581352;57,6795082;6,1786504;11,0563841;2017-12-01
"157";2018;1;31899,3828125;76,6105194;58,0828056;10,3581352;57,6794739;6,1786504;11,0563841;2018-01-01
"158";2018;2;31899,3671875;76,6105194;58,0828056;10,3581352;57,6794472;6,1786504;11,0563841;2018-02-01
"159";2018;3;31899,3378906;76,6105194;58,0828056;10,3581352;57,679409;6,1786499;11,0563822;2018-03-01
"160";2018;4;31918,0839844;76,6215973;58,0861053;10,358613;57,7074318;6,1800637;11,0581179;2018-04-01
