"";"V1";"Ca_Wet";"Mg_Wet";"K_Wet";"NO3_Wet";"NH4_Wet";"Ntot_Wet";"SO4_Wet";"Na_Wet";"Cl_Wet";"K_Folx";"NO3_Folx";"NH4_Folx";"Ntot_Folx";"SO4_Folx";"Na_Folx";"Cl_Folx";"Ca_WTH";"Mg_WTH";"K_WTH";"Na_WTH";"Al_WTH";"Si_Wet";"P_WTH";"V79";"Year";"N_TU";"Ca_TU";"Mg_TU";"K_TU";"S_TU";"P_TU";"N_LF";"Ca_LF";"Mg_LF";"K_LF";"S_LF";"P_LF";"N_L_Min";"Ca_L_Min";"Mg_L_Min";"K_L_Min";"S_L_Min";"P_L_Min";"N_SOM_Min";"Ca_SOM_Min";"Mg_SOM_Min";"K_SOM_Min";"S_SOM_Min";"P_SOM_Min"
"103";2107;1,09009;1,7463391;0,7533862;6,6738267;4,7059512;11,3797779;2,2869554;16,1032791;29,2413216;31,0955296;0;0;0;0;0;0;1,8953903;2,2410631;3,4984345;0,3365971;11,4592953;18,5166492;0,7137383;NA;2107;22,4005775;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2084522;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3480301;8,5336342;2,1649506;8,7393808;1,4167383;2,3820517;-7,0592332;-0,0098918;-0,0059988;-0,00965;1,3450383;1,405145
"104";2108;1,5408158;1,7721338;0,7109369;6,0000706;4,6652975;10,6653671;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,8980907;2,2419994;3,49949;0,3368351;11,4644127;18,5246258;0,715436;NA;2108;22,3864803;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2129154;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3567352;8,5301533;2,1643016;8,7387772;1,4162114;2,3816774;-6,8438373;-0,009845;-0,0059704;-0,0096043;1,339983;1,3968879
"105";2109;1,1733867;1,8159763;0,720636;6,1262236;4,7108202;10,8370438;2,4052696;16,3639107;30,0533886;31,0955296;0;0;0;0;0;0;1,8953902;2,2387662;3,4939206;0,3361768;11,4475937;18,4975643;0,714662;NA;2109;22,3874359;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2166538;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3638153;8,5267391;2,1636655;8,7381849;1,4156953;2,381309;-6,7656937;-0,0097989;-0,0059425;-0,0095594;1,3350164;1,3894881
"106";2110;1,09009;1,7463391;0,7533862;6,6738267;4,7059512;11,3797779;2,2869554;16,1032791;29,2413216;31,0955296;0;0;0;0;0;0;1,8958167;2,2402754;3,4966531;0,3364848;11,4549417;18,5098324;0,7143909;NA;2110;22,4017105;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2197819;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,369463;8,5233974;2,1630428;8,7376022;1,4151893;2,3809483;-6,914968;-0,0097529;-0,0059146;-0,0095145;1,3300188;1,3812647
"107";2111;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,9018397;2,2511249;3,5175083;0,3384736;11,5148554;18,6037407;0,7145423;NA;2111;22,3333073;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2224026;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3738766;8,5201244;2,1624315;8,73703;1,4146935;2,3805945;-3,7142558;-0,0097074;-0,005887;-0,0094701;1,3251141;1,3738927
"108";2112;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0955296;0;0;0;0;0;0;1,8990625;2,247777;3,5117385;0,3377987;11,4973154;18,5756207;0,7137898;NA;2112;21,9861908;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2245941;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3772106;8,5169182;2,1618335;8,7364664;1,4142082;2,3802481;-2,0268226;-0,0096622;-0,0058596;-0,009426;1,3201572;1,3658929
"109";2113;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;31,0955296;0;0;0;0;0;0;1,899622;2,2496819;3,5151074;0,3381585;11,5065842;18,5909958;0,7134713;NA;2113;22,2027206;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,226429;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3796043;8,5137768;2,1612475;8,7359142;1,4137328;2,3799081;-1,7181224;-0,0096172;-0,0058323;-0,0093821;1,3153173;1,3590031
"110";2114;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,9022756;2,2512281;3,5175905;0,3385065;11,515337;18,6045647;0,7148522;NA;2114;21,9909992;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2279625;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3812008;8,5107012;2,1606731;8,7353735;1,413267;2,379575;-1,4063833;-0,0095728;-0,0058054;-0,0093388;1,3104533;1,3506976
"111";2115;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0955296;0;0;0;0;0;0;1,8993202;2,2474535;3,510884;0,3377522;11,4953442;18,5726223;0,7141294;NA;2115;21,9861679;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2292519;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3821068;8,5076895;2,1601114;8,7348413;1,4128113;2,3792486;-1,3236645;-0,0095288;-0,0057787;-0,0092959;1,3056779;1,3436118
"112";2116;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;31,0955296;0;0;0;0;0;0;1,9000111;2,249727;3,5150666;0,3381805;11,5067701;18,5913315;0,7137567;NA;2116;22,2043781;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2303314;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3824368;8,5047398;2,1595612;8,7343216;1,412365;2,3789291;-1,423715;-0,009485;-0,0057521;-0,0092532;1,3008858;1,335844
"113";2117;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,9025112;2,2505858;3,5160978;0,3384115;11,5116758;18,5988808;0,7152919;NA;2117;21,9900417;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2312336;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3822651;8,5018511;2,1590226;8,7338123;1,4119277;2,3786163;-1,2328979;-0,0094417;-0,0057259;-0,0092109;1,2961394;1,3287218
"114";2118;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0955296;0;0;0;0;0;0;1,8998114;2,2473769;3,5105202;0,3377475;11,4947357;18,5717449;0,7145654;NA;2118;21,984869;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2319927;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3816795;8,4990234;2,1584949;8,7333107;1,4114996;2,3783095;-1,1847427;-0,0093987;-0,0056998;-0,009169;1,2914165;1,3212037
"115";2119;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;31,0955296;0;0;0;0;0;0;1,9003924;2,2497747;3,515038;0,3381998;11,5069494;18,5916557;0,7140426;NA;2119;22,2048111;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,232626;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3807449;8,4962578;2,1579781;8,7328205;1,4110805;2,3780091;-1,290537;-0,0093559;-0,0056738;-0,0091272;1,2867056;1,3143891
"116";2120;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,9027934;2,2504885;3,5157676;0,3384025;11,5110455;18,5979404;0,7155597;NA;2120;21,9880447;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2331543;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3795071;8,4935465;2,1574719;8,7323399;1,41067;2,3777149;-1,107267;-0,0093137;-0,0056482;-0,0090861;1,2820715;1,3069283
"117";2121;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0955296;0;0;0;0;0;0;1,9001076;2,2468252;3,509259;0,3376788;11,4917469;18,567049;0,7149881;NA;2121;21,9810753;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2336006;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3780422;8,4908924;2,1569767;8,7318707;1,4102682;2,3774271;-1,0619172;-0,0092717;-0,0056227;-0,0090451;1,2774229;1,304126
"118";2122;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;31,0955296;0;0;0;0;0;0;1,9005458;2,2490978;3,5135236;0,3380819;11,5030518;18,585598;0,714469;NA;2122;22,2044048;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2339725;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3763714;8,4882946;2,1564915;8,73141;1,409875;2,3771451;-1,1632365;-0,00923;-0,0055975;-0,0090044;1,2728221;1,2928494
"119";2123;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,903241;2,2503362;3,5152674;0,3383895;11,5100784;18,5964756;0,7159824;NA;2123;21,9817371;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2342892;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3745346;8,4857521;2,1560166;8,7309589;1,40949;2,3768692;-0,9838403;-0,0091888;-0,0055725;-0,0089641;1,2682046;1,2862585
"120";2124;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0955296;0;0;0;0;0;0;1,9004205;2,2468488;3,5092063;0,3376891;11,4918251;18,5671883;0,7152321;NA;2124;21,9774323;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2345543;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3725815;8,4832611;2,1555521;8,7305193;1,4091129;2,3765986;-0,9387577;-0,0091476;-0,0055475;-0,008924;1,2636826;1,2790122
"121";2125;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;31,0955296;0;0;0;0;0;0;1,9007783;2,2484968;3,5121377;0,3379939;11,4996452;18,5802898;0,7148886;NA;2125;22,2033615;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2073326;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,368309;8,4808235;2,1550972;8,7300863;1,4087439;2,3763344;-1,0386076;-0,0091071;-0,0055229;-0,0088845;1,259156;1,2729459
"122";2126;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,9032785;2,2493854;3,5132854;0,3382301;11,5047998;18,5882034;0,7164196;NA;2126;21,9739189;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2049904;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,360878;8,4784374;2,1546516;8,7296638;1,4083823;2,3760748;-0,8618497;-0,0090668;-0,0054985;-0,0088451;1,2546699;1,2653943
"123";2127;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0953655;0;0;0;0;0;0;1,9005545;2,2464671;3,5083041;0,3376312;11,4896402;18,5637951;0,7154846;NA;2127;21,9751091;16,8309345;4,2923884;39,8052864;1,3915441;2,3640001;22,1796513;8,3672285;2,1338916;8,7099209;1,3915455;2,3639998;22,3522778;8,476099;2,1542144;8,7292461;1,4080278;2,3758199;-0,8139617;-0,0090269;-0,0054743;-0,0088062;1,2502102;1,258968
"124";2128;1,09009;1,7463391;0,7533862;6,6738267;4,7059512;11,3797779;2,2869554;16,1032791;29,2413216;31,0949936;0;0;0;0;0;0;1,8971916;2,2376661;3,4905145;0,3361112;11,4401045;18,4868031;0,7165152;NA;2128;22,3636532;16,83078;4,2923493;39,8048592;1,3915358;2,3639863;22,157114;8,3671761;2,133878;8,7098665;1,391537;2,3639851;22,3399773;8,4737988;2,1537843;8,7288265;1,4076796;2,3755689;-3,8067586;-0,0089872;-0,0054502;-0,0087675;1,2457672;1,2519485
"125";2129;1,5408158;1,7721338;0,7109369;6,0000706;4,6652975;10,6653671;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,8994669;2,2387216;3,4919143;0,3363383;11,4457645;18,4956474;0,7178597;NA;2129;22,3878384;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,1678486;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3279591;8,4715595;2,1533668;8,7284317;1,4073408;2,3753257;-5,2421951;-0,0089478;-0,0054263;-0,0087291;1,2413697;1,2463107
"126";2130;1,1733867;1,8159763;0,720636;6,1262236;4,7108202;10,8370438;2,4052696;16,3639107;30,0533886;31,0955296;0;0;0;0;0;0;1,8980967;2,2361031;3,4882569;0,3360057;11,4358978;18,4785099;0,7173524;NA;2130;22,3884716;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,1789093;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3201313;8,469367;2,1529584;8,7280483;1,4070095;2,3750885;-5,641295;-0,0089085;-0,0054025;-0,0086908;1,2369651;1,2386986
"127";2131;1,09009;1,7463391;0,7533862;6,6738267;4,7059512;11,3797779;2,2869554;16,1032791;29,2413216;31,0955296;0;0;0;0;0;0;1,8974189;2,2367947;3,4886103;0,3359711;11,4353867;18,4793377;0,7170349;NA;2131;22,404295;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,1881733;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,315321;8,4672232;2,1525581;8,7276678;1,4066845;2,3748565;-5,9206414;-0,0088696;-0,0053789;-0,0086528;1,232565;1,2324884
"128";2132;1,5408158;1,7721338;0,7109369;6,0000706;4,6652975;10,6653671;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,8997233;2,2379272;3,4901507;0,3362103;11,4413795;18,4887657;0,7183849;NA;2132;22,3880253;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,1959286;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3126431;8,4651222;2,1521661;8,7272959;1,4063669;2,374629;-5,7548704;-0,0088316;-0,0053559;-0,0086157;1,2282584;1,2256397
"129";2133;1,1733867;1,8159763;0,720636;6,1262236;4,7108202;10,8370438;2,4052696;16,3639107;30,0533886;31,0955296;0;0;0;0;0;0;1,8960477;2,233737;3,4822168;0,3354976;11,4174881;18,4521084;0,7173057;NA;2133;22,3758488;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2024307;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3114147;8,463069;2,151783;8,7269335;1,4060556;2,3744059;-6,2247334;-0,0089108;-0,0054039;-0,0086929;1,1585482;1,2173193
"130";2134;1,09009;1,7463391;0,7533862;6,6738267;4,7059512;11,3797779;2,2869554;16,1032791;29,2413216;31,0955296;0;0;0;0;0;0;1,8963028;2,235137;3,4852085;0,3355883;11,424861;18,4634686;0,7171375;NA;2134;22,3173218;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2078724;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3111515;8,4610558;2,1514068;8,7265759;1,4057509;2,3741879;-6,061233;-0,0087736;-0,0053207;-0,0085591;1,1549925;1,2111852
"131";2135;1,5408158;1,7721338;0,7109369;6,0000706;4,6652975;10,6653671;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,9009587;2,2417588;3,4987559;0,3367417;11,462553;18,5217094;0,7181628;NA;2135;22,2587757;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2124252;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3114872;8,4590836;2,1510394;8,7262287;1,4054524;2,3739743;-5,806365;-0,0087087;-0,0052813;-0,0084958;1,1511617;1,2053653
"132";2136;1,1733867;1,8159763;0,720636;6,1262236;4,7108202;10,8370438;2,4052696;16,3639107;30,0533886;31,0955296;0;0;0;0;0;0;1,8963487;2,2336519;3,4819396;0,3354583;11,4169149;18,4511662;0,7176149;NA;2136;22,2594013;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2162399;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3121529;8,4571552;2,1506789;8,7258863;1,4051602;2,373765;-5,7249155;-0,0086644;-0,0052545;-0,0084526;1,1472591;1,1986601
"133";2137;1,09009;1,7463391;0,7533862;6,6738267;4,7059512;11,3797779;2,2869554;16,1032791;29,2413216;31,0955296;0;0;0;0;0;0;1,8991818;2,238544;3,4920545;0,3364399;11,4457493;18,4956627;0,7175084;NA;2137;22,3140907;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2194328;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3129616;8,455266;2,1503263;8,7255535;1,4048741;2,37356;-5,3175335;-0,0085053;-0,005158;-0,0082974;1,2082603;1,195116
"134";2138;1,5408158;1,7721338;0,7109369;6,0000706;4,6652975;10,6653671;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,9002525;2,2368708;3,4880569;0,3360367;11,4360952;18,4800758;0,7192158;NA;2138;22,3891144;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2221069;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3137817;8,4534178;2,1499813;8,7252245;1,4045943;2,3733592;-5,4231272;-0,0085689;-0,0051965;-0,0083594;1,2036213;1,202844
"135";2139;1,1733867;1,8159763;0,720636;6,1262236;4,7108202;10,8370438;2,4052696;16,3639107;30,0533886;31,0955296;0;0;0;0;0;0;1,899262;2,2355928;3,4873567;0,3359742;11,4343214;18,4756718;0,7184014;NA;2139;22,3898411;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2243538;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3145332;8,4516068;2,1496434;8,7249031;1,40432;2,3731625;-5,4239287;-0,0085606;-0,0051915;-0,0083513;1,1993241;1,1816113
"136";2140;1,09009;1,7463391;0,7533862;6,6738267;4,7059512;11,3797779;2,2869554;16,1032791;29,2413216;31,0955296;0;0;0;0;0;0;1,8988266;2,2361693;3,4873953;0,3361315;11,4341717;18,4771023;0,7179433;NA;2140;22,4074211;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2262306;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,315155;8,4498339;2,1493127;8,7245893;1,4040517;2,3729699;-5,5882978;-0,0085325;-0,0051745;-0,0083239;1,1951513;1,1753631
"137";2141;1,5408158;1,7721338;0,7109369;6,0000706;4,6652975;10,6653671;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,9009254;2,2367969;3,4878402;0,336134;11,4365921;18,4807816;0,7195629;NA;2141;22,3894348;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2278004;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3156204;8,4480982;2,1489882;8,7242832;1,4037889;2,3727813;-5,4031911;-0,0084988;-0,0051541;-0,0082911;1,1910839;1,169217
"138";2142;1,1733867;1,8159763;0,720636;6,1262236;4,7108202;10,8370438;2,4052696;16,3639107;30,0533886;31,0955296;0;0;0;0;0;0;1,8993006;2,2340899;3,4843302;0,3357308;11,4263268;18,463089;0,7190474;NA;2142;22,3901634;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2291145;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3159065;8,4463987;2,1486709;8,7239809;1,4035314;2,3725967;-5,3357334;-0,008464;-0,0051329;-0,0082571;1,1869996;1,1632862
"139";2143;1,09009;1,7463391;0,7533862;6,6738267;4,7059512;11,3797779;2,2869554;16,1032791;29,2413216;31,0955296;0;0;0;0;0;0;1,8994489;2,2359688;3,4872034;0,3360696;11,4340544;18,4763947;0,7184858;NA;2143;22,408268;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2302189;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3160095;8,4447365;2,1483605;8,7236872;1,4032795;2,3724165;-5,4786959;-0,0084291;-0,0051118;-0,008223;1,1829081;1,157124
"140";2144;1,5408158;1,7721338;0,7109369;6,0000706;4,6652975;10,6653671;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,9015929;2,2369223;3,4880462;0,3362357;11,4380064;18,4828968;0,7198853;NA;2144;22,3897381;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2311401;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3159389;8,4431086;2,1480565;8,7234001;1,403033;2,3722396;-5,2908511;-0,0083941;-0,0050905;-0,0081889;1,1789147;1,1513079
"141";2145;1,1733867;1,8159763;0,720636;6,1262236;4,7108202;10,8370438;2,4052696;16,3639107;30,0533886;31,0955296;0;0;0;0;0;0;1,8996764;2,2342553;3,4846792;0,3357589;11,427393;18,4647579;0,7192995;NA;2145;22,3904381;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2319145;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3157043;8,441514;2,1477587;8,7231169;1,4027916;2,372067;-5,2230935;-0,0083593;-0,0050694;-0,0081549;1,1748855;1,1464635
"142";2146;1,09009;1,7463391;0,7533862;6,6738267;4,7059512;11,3797779;2,2869554;16,1032791;29,2413216;31,0955296;0;0;0;0;0;0;1,8997947;2,2351179;3,4854658;0,3359605;11,4298458;18,4696598;0,7190452;NA;2146;22,4090576;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2325668;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3153114;8,4399529;2,1474674;8,7228403;1,4025553;2,3718977;-5,3631511;-0,0083249;-0,0050486;-0,0081214;1,1709231;1,1397167
"143";2147;1,5408158;1,7721338;0,7109369;6,0000706;4,6652975;10,6653671;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,9021889;2,2365401;3,4874005;0,3362454;11,4369917;18,4810123;0,7203591;NA;2147;22,3899689;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2331066;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3147793;8,4384241;2,1471825;8,7225704;1,4023237;2,3717318;-5,1791129;-0,0082909;-0,0050279;-0,0080882;1,1669321;1,1342289
"144";2148;1,1733867;1,8159763;0,720636;6,1262236;4,7108202;10,8370438;2,4052696;16,3639107;30,0533886;31,0955296;0;0;0;0;0;0;1,8999951;2,2336955;3,4835474;0,3356612;11,4244204;18,4600773;0,7198235;NA;2148;22,3906517;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2335625;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,314127;8,4369287;2,1469028;8,7223053;1,4020972;2,3715694;-5,1114221;-0,0082571;-0,0050075;-0,0080553;1,1629889;1,1283628
"145";2149;1,09009;1,7463391;0,7533862;6,6738267;4,7059512;11,3797779;2,2869554;16,1032791;29,2413216;31,0955296;0;0;0;0;0;0;1,9000177;2,2347708;3,4848447;0,3359226;11,4283829;18,4672661;0,7193255;NA;2149;22,4097805;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,233942;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,313364;8,4354649;2,1466296;8,7220459;1,4018759;2,3714101;-5,2509451;-0,0082235;-0,0049871;-0,0080224;1,1591102;1,1229585
"146";2150;1,5408158;1,7721338;0,7109369;6,0000706;4,6652975;10,6653671;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,9025122;2,2363923;3,487112;0,3362502;11,4366169;18,4803143;0,7206128;NA;2150;22,3901482;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2342606;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3125038;8,4340305;2,1463618;8,7217913;1,4016587;2,3712549;-5,069478;-0,0081901;-0,0049668;-0,0079899;1,1552029;1,1172199
"147";2151;1,1733867;1,8159763;0,720636;6,1262236;4,7108202;10,8370438;2,4052696;16,3639107;30,0533886;31,0955296;0;0;0;0;0;0;1,9002602;2,2337205;3,4835784;0,3356503;11,4245367;18,4602852;0,7200752;NA;2151;22,3908138;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2345276;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3115597;8,4326277;2,1461;8,7215433;1,4014461;2,3711023;-5,0029221;-0,008157;-0,0049467;-0,0079576;1,1513267;1,1116728
"148";2152;1,09009;1,7463391;0,7533862;6,6738267;4,7059512;11,3797779;2,2869554;16,1032791;29,2413216;31,0955296;0;0;0;0;0;0;1,90047;2,2348499;3,4850633;0,3359582;11,4292707;18,4685364;0,7196199;NA;2152;22,4104366;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2347527;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3105526;8,4312525;2,145844;8,7212992;1,4012382;2,3709531;-5,1410093;-0,0081244;-0,004927;-0,0079258;1,1475185;1,1104907
"149";2153;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,9059254;2,2470779;3,5073161;0,3379204;11,4914675;18,5675316;0,7194431;NA;2153;22,3813305;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2349358;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3094864;8,4299078;2,1455925;8,7210608;1,4010345;2,3708074;-1,9652095;-0,0080917;-0,0049072;-0,0078939;1,1436877;1,1008224
"150";2154;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0955296;0;0;0;0;0;0;1,9041094;2,2441561;3,5031173;0,3375289;11,479785;18,5476284;0,7187283;NA;2154;22,0287685;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2350883;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3083763;8,4285898;2,1453469;8,7208261;1,4008349;2,3706646;-0,2913685;-0,0080597;-0,0048877;-0,0078626;1,1398569;1,0955354
"151";2155;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;31,0955296;0;0;0;0;0;0;1,9034036;2,2451673;3,5040934;0,3375332;11,4808865;18,5510483;0,718273;NA;2155;22,2338161;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,235218;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3072262;8,4273014;2,1451061;8,7205973;1,4006399;2,3705246;0,0271833;-0,0080275;-0,0048682;-0,0078313;1,1361004;1,0903546
"152";2156;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,9058763;2,245928;3,5048878;0,3377638;11,4852219;18,5577621;0,7198107;NA;2156;21,9928684;16,8309994;4,2924051;39,8054619;1,3915477;2,3640063;22,2353325;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,3060532;8,4260397;2,1448703;8,7203722;1,4004488;2,3703873;0,2817174;-0,0079959;-0,004849;-0,0078004;1,1323292;1,0854571
