"";"Date";"V2";"Dry.weight";"Ca";"Mg";"K";"N";"P";"S";"V10";"V11";"V12";"V13";"V14";"V15"
"485";2045;5;32,8312035;249,5678253;82,7912979;38,5314713;97,689415;19,1898365;15,9579344;"    819.3612061";"    271.8138123";"    126.5034561";"    320.7261047";"     63.0025444";"     52.3918190"
"486";2045;6;31,0519638;250,0665741;82,7912979;38,5318871;97,690567;19,1915073;15,9860954;"    776.5058594";"    257.0832520";"    119.6490784";"    303.3484192";"     59.5934029";"     49.6399689"
"487";2045;7;23,1724739;250,6468658;82,7912979;38,5326958;97,6928329;19,1947765;16,0411263;"    580.8107910";"    191.8479156";"     89.2897873";"    226.3784637";"     44.4790459";"     37.1712570"
"488";2045;8;33,6784592;250,1942444;82,7912979;38,5334587;97,6949692;19,1978569;16,0930309;"    842.6156006";"    278.8283081";"    129.7747498";"    329.0215759";"     64.6554184";"     54.1988449"
"489";2045;9;68,5007172;249,920166;82,7912979;38,5338326;97,6960297;19,199379;16,1016617;"   1711.9710693";"    567.1263428";"    263.9595337";"    669.2248535";"    131.5171204";"    110.2975388"
"490";2045;10;205,8834076;249,4332428;82,7912979;38,5348511;97,6988754;19,2034817;16,0966167;"   5135.4165039";"   1704.5354004";"    793.3686523";"   2011.4577637";"    395.3678284";"    331.4026184"
"491";2045;11;79,3032379;248,8285522;82,7912979;38,5365219;97,7035675;19,2102318;16,1179276;"   1973.2908936";"    656.5617676";"    305.6070862";"    774.8209229";"    152.3433533";"    127.8203812"
"492";2045;12;29,7387142;245,6185608;82,7913055;38,5409126;97,7158737;19,2279701;15,9203815;"    730.4380493";"    246.2107086";"    114.6157227";"    290.5944519";"     57.1815109";"     47.3451691"
"493";2046;1;21,0073757;243,8826599;82,7912979;38,5434074;97,7228622;19,2281342;15,8051405;"    512.3334961";"    173.9227905";"     80.9695816";"    205.2900848";"     40.3932648";"     33.2024536"
"494";2046;2;25,0815315;243,2226715;82,7912903;38,5446129;97,7262497;19,1610775;15,7594709;"    610.0397339";"    207.6532440";"     96.6757965";"    245.1124115";"     48.0589180";"     39.5271683"
"495";2046;3;25,4634838;243,1660767;82,7912903;38,5451088;97,727623;19,1519279;15,7691679;"    619.1855469";"    210.8154602";"     98.1492767";"    248.8485718";"     48.7674789";"     40.1537933"
"496";2046;4;16,8059006;243,2832489;82,7912903;38,5456963;97,7292862;19,1545048;15,8115931;"    408.8594055";"    139.1382141";"     64.7795105";"    164.2428589";"     32.1908684";"     26.5728054"
"497";2046;5;32,8903351;244,4260559;82,7912903;38,5208321;97,6629105;19,157114;15,8545732;"    803.9254761";"    272.3033142";"    126.6963043";"    321.2165833";"     63.0083885";"     52.1462212"
"498";2046;6;31,107893;245,0415802;82,7912903;38,5212631;97,6641083;19,1588326;15,8828793;"    762.2727051";"    257.5462646";"    119.8315353";"    303.8124695";"     59.5990906";"     49.4082909"
"499";2046;7;23,2142105;245,9782257;82,7912903;38,5221024;97,6664505;19,1621895;15,9381971;"    571.0190430";"    192.1934509";"     89.4260254";"    226.7249603";"     44.4835129";"     36.9992676"
"500";2046;8;33,7391167;246,4084167;82,7912827;38,522892;97,668663;19,1653576;15,9903746;"    831.3602295";"    279.3304749";"    129.9728394";"    329.5254517";"     64.6622238";"     53.9501114"
"501";2046;9;68,6240997;246,1355286;82,7912827;38,5234795;97,6702957;19,1677151;16,0292072;"   1689.0827637";"    568.1477051";"    264.3638916";"    670.2536011";"    131.5367126";"    109.9989853"
"502";2046;10;206,2542419;246,1064148;82,7912827;38,524334;97,6726837;19,1711349;16,0816288;"   5076.0488281";"   1707.6052246";"    794.5806885";"   2014.5404053";"    395.4127808";"    331.6903992"
"503";2046;11;79,4460678;245,5402222;82,7912827;38,5260658;97,6775284;19,178072;16,1054535;"   1950.7204590";"    657.7442017";"    306.0744324";"    776.0095825";"    152.3622437";"    127.9514923"
"504";2046;12;29,7922783;242,4164581;82,7912903;38,5305634;97,690094;19,1960945;15,9099169;"    722.2138672";"    246.6541138";"    114.7913284";"    291.0410461";"     57.1895370";"     47.3992653"
"505";2047;1;21,0829544;240,6616974;82,7912827;38,5331993;97,6974716;19,2061462;15,7917538;"    507.3859558";"    174.5484772";"     81.2393646";"    205.9751282";"     40.4922295";"     33.2936821"
"506";2047;2;25,171772;239,5977325;82,7912827;38,5349655;97,7024078;19,1055794;15,7188702;"    603.1099243";"    208.4003143";"     96.9993362";"    245.9342651";"     48.0921288";"     39.5671806"
"507";2047;3;25,5550957;239,5506439;82,7912827;38,5354767;97,7038345;19,0968208;15,7291327;"    612.1739502";"    211.5739136";"     98.4777756";"    249.6830902";"     48.8021088";"     40.1959496"
"508";2047;4;16,8663635;239,6809387;82,7912827;38,5360832;97,7055435;19,0995121;15,7716417;"    404.2546082";"    139.6387939";"     64.9963608";"    164.7937317";"     32.2139320";"     26.6010265"
"509";2047;5;33,008667;240,8314514;82,7912827;38,500679;97,6120377;19,1022415;15,8147087;"    794.9525146";"    273.2829895";"    127.0856018";"    322.2043152";"     63.0539513";"     52.2022438"
"510";2047;6;31,2198105;241,2674561;82,7912827;38,5011368;97,6133041;19,1040382;15,8430729;"    753.2324219";"    258.4728088";"    120.1998215";"    304.7468872";"     59.6424484";"     49.4617767"
"511";2047;7;23,2977295;242,1103516;82,7912827;38,5020294;97,6157837;19,1075497;15,8985033;"    564.0621338";"    192.8848877";"     89.7009888";"    227.4226074";"     44.5162506";"     37.0399017"
"512";2047;8;33,8605042;242,0935059;82,7912827;38,5028725;97,6181259;19,1108608;15,9451628;"    819.7407837";"    280.3354492";"    130.3726654";"    330.5398865";"     64.7103348";"     53.9911232"
"513";2047;9;68,8709869;242,1076508;82,7912827;38,5035019;97,619873;19,1133251;15,9434052;"   1667.4193115";"    570.1917725";"    265.1774292";"    672.3176880";"    131.6353607";"    109.8038101"
"514";2047;10;206,9962921;241,7307129;82,7912827;38,5044136;97,622406;19,1169014;15,9319992;"   5003.7358398";"   1713.7487793";"    797.0270996";"   2020.7475586";"    395.7127686";"    329.7864685"
"515";2047;11;79,7318954;241,1516266;82,7912827;38,5062599;97,627533;19,1241531;15,9539022;"   1922.7476807";"    660.1105957";"    307.0177307";"    778.4028320";"    152.4804993";"    127.2034912"
"516";2047;12;29,8994637;238,0853271;82,7912827;38,5110664;97,6408844;19,1430435;15,7606678;"    711.8623657";"    247.5414886";"    115.1460266";"    291.9410095";"     57.2366753";"     47.1235504"
"517";2048;1;21,1207218;236,3843079;82,7912827;38,5138664;97,6486588;19,1537476;15,6448708;"    499.2607422";"    174.8611755";"     81.3440704";"    206.2410278";"     40.4540977";"     33.0430984"
"518";2048;2;25,2168636;235,7526703;82,7912827;38,5151978;97,6523514;19,0870037;15,5997152;"    594.4942627";"    208.7736511";"     97.1232452";"    246.2485962";"     48.1314354";"     39.3375893"
"519";2048;3;25,6008739;235,7039032;82,7912827;38,5157433;97,653862;19,0777225;15,60923;"    603.4226074";"    211.9529266";"     98.6036682";"    250.0024261";"     48.8406372";"     39.9609947"
"520";2048;4;16,8965797;235,8297119;82,791275;38,5163956;97,6556625;19,0804558;15,6519938;"    398.4715271";"    139.8889313";"     65.0795364";"    165.0046692";"     32.2394447";"     26.4465160"
"521";2048;5;33,0677986;236,9884796;82,791275;38,4971466;97,6037445;19,0832233;15,6953173;"    783.6687622";"    273.7725220";"    127.3015900";"    322.7540894";"     63.1040192";"     51.9009590"
"522";2048;6;31,2757378;237,6530609;82,7912674;38,497612;97,6050339;19,0850487;15,7238493;"    743.2774658";"    258.9357910";"    120.4041214";"    305.2669373";"     59.6898956";"     49.1774979"
"523";2048;7;23,3394642;238,2882233;82,7912674;38,4985161;97,6075439;19,0886097;15,7796087;"    556.1519775";"    193.2303925";"     89.8534775";"    227.8107758";"     44.5517921";"     36.8287621"
"524";2048;8;33,9211617;238,289917;82,7912674;38,4993668;97,6099091;19,0919724;15,8322001;"    808.3070679";"    280.8375854";"    130.5943146";"    331.1041260";"     64.7621841";"     53.7046585"
"525";2048;9;68,9943619;238,3195648;82,7912674;38,5;97,6116714;19,0944748;15,8688927;"   1644.2707520";"    571.2130737";"    265.6282959";"    673.4655151";"    131.7411194";"    109.4864197"
"526";2048;10;207,3670959;237,8324585;82,7912674;38,5009193;97,6142273;19,0981026;15,8589363;"   4931.8627930";"   1716.8184814";"    798.3823853";"   2024.1978760";"    396.0317993";"    328.8621521"
"527";2048;11;79,874733;237,3183594;82,7912674;38,5027847;97,6194077;19,1054611;15,8969498;"   1895.5739746";"    661.2930298";"    307.5399475";"    779.7323608";"    152.6043549";"    126.9764557"
"528";2048;12;29,9530239;234,3842316;82,7912674;38,5075302;97,6325607;19,1241646;15,7080183;"    702.0516357";"    247.9848785";"    115.3416977";"    292.4390564";"     57.2826576";"     47.0502663"
"529";2049;1;21,1963043;232,616272;82,7912674;38,5104828;97,6407318;19,1284618;15,586071;"    493.0605164";"    175.4868774";"     81.6279907";"    206.9622498";"     40.5452690";"     33.0367088"
"530";2049;2;25,3071003;231,5969086;82,791275;38,5123825;97,6460037;19,0284576;15,514245;"    586.1046143";"    209.5207062";"     97.4636688";"    247.1137238";"     48.1555061";"     39.2620544"
"531";2049;3;25,6924858;231,5569153;82,791275;38,5129356;97,6475372;19,0194836;15,524209;"    594.9273071";"    212.7113800";"     98.9493103";"    250.8807983";"     48.8657837";"     39.8855553"
"532";2049;4;16,9570427;231,694397;82,791275;38,5135918;97,649353;19,0223408;15,567153;"    392.8851624";"    140.3895111";"     65.3076630";"    165.5844269";"     32.2562637";"     26.3972874"
"533";2049;5;33,1861305;232,8619995;82,791275;38,4761086;97,5498886;19,0252323;15,6106558;"    772.7788696";"    274.7521973";"    127.6873169";"    323.7303467";"     63.1373825";"     51.8057251"
"534";2049;6;31,3876572;233,5726013;82,791275;38,4766006;97,5512466;19,0271378;15,639308;"    733.1296997";"    259.8624268";"    120.7690353";"    306.1905212";"     59.7217293";"     49.0881233"
"535";2049;7;23,4229851;234,1119537;82,791275;38,477562;97,5539017;19,0308609;15,6953011;"    548.3601074";"    193.9218750";"     90.1259384";"    228.5003510";"     44.5759583";"     36.7630806"
"536";2049;8;34,0425453;234,1209259;82,791275;38,4784698;97,5564117;19,0343723;15,7480917;"    797.0072632";"    281.8425903";"    130.9905090";"    332.1068726";"     64.7978516";"     53.6105156"
"537";2049;9;69,2412567;234,1553497;82,791275;38,4791451;97,5582733;19,0369873;15,7483187;"   1621.3210449";"    573.2572021";"    266.4344482";"    675.5057373";"    131.8144989";"    109.0433350"
"538";2049;10;208,1091461;234,2785339;82,791275;38,4801254;97,5609818;19,0407791;15,7661285;"   4875.5507812";"   1722.9621582";"    800.8066406";"   2030.3332520";"    396.2560425";"    328.1075745"
"539";2049;11;80,1605606;233,7996521;82,791275;38,4821129;97,5664597;19,0484676;15,8040752;"   1874.1511230";"    663.6594849";"    308.4747620";"    782.0982056";"    152.6935883";"    126.6863556"
"540";2049;12;30,0602112;230,9164276;82,7912674;38,4871635;97,5803909;19,0680218;15,6167965;"    694.1396484";"    248.8722839";"    115.6932220";"    293.3287048";"     57.3188744";"     46.9444199"
"541";2050;1;21,2341137;229,184494;82,7912674;38,490303;97,5890503;19,0723839;15,4959993;"    486.6529846";"    175.7999268";"     81.7307510";"    207.2217102";"     40.4985161";"     32.9043808"
"542";2050;2;25,3522453;228,5880127;82,7912674;38,4917336;97,5930023;19,0063152;15,4518394;"    579.5219116";"    209.8944397";"     97.5851822";"    247.4201660";"     48.1852760";"     39.1738815"
"543";2050;3;25,7383194;228,552887;82,7912674;38,492321;97,5946274;18,9973888;15,4619465;"    588.2567139";"    213.0908203";"     99.0727692";"    251.1921844";"     48.8960876";"     39.7964516"
"544";2050;4;16,9872913;228,6965942;82,7912674;38,4930229;97,5965652;19,0002918;15,505023;"    388.4935608";"    140.6399384";"     65.3892212";"    165.7901306";"     32.2763481";"     26.3388348"
"545";2050;5;33,2453308;229,8706665;82,7787018;38,4675674;97,5287323;19,003231;15,5486603;"    764.2125854";"    275.2005310";"    127.8866959";"    324.2374878";"     63.1768684";"     51.6920357"
"546";2050;6;31,4436493;230,6028748;82,7748032;38,468071;97,5301285;19,005167;15,5774002;"    725.0995483";"    260.2741699";"    120.9576492";"    306.6703186";"     59.7591782";"     48.9810295"
"547";2050;7;23,4647675;231,1876373;82,7748566;38,469059;97,5328369;19,0089512;15,6335669;"    542.4764404";"    194.2292786";"     90.2667542";"    228.8585358";"     44.6040611";"     36.6838036"
"548";2050;8;34,1032715;231,203537;82,7749023;38,4699898;97,5354004;19,0125217;15,6865416;"    788.4797363";"    282.2894897";"    131.1952515";"    332.6276245";"     64.8389206";"     53.4962387"
"549";2050;9;69,364769;231,2428894;82,7749405;38,4706841;97,5373001;19,0151787;15,7184277;"   1604.0109863";"    574.1665039";"    266.8510132";"    676.5652466";"    131.8983459";"    109.0305176"
"550";2050;10;208,4803925;231,2524109;82,7749939;38,4716873;97,5400696;19,0190334;15,7180109;"   4821.1596680";"   1725.6964111";"    802.0592651";"   2033.5192871";"    396.5095520";"    327.6897278"
"551";2050;11;80,3035583;230,7725983;82,7750854;38,4737206;97,5456772;19,0268478;15,7567234;"   1853.1860352";"    664.7133789";"    308.9576416";"    783.3264771";"    152.7923584";"    126.5320892"
"552";2050;12;30,1138325;227,9457397;82,7753143;38,4788742;97,5598526;19,0466385;15,5709352;"    686.4320068";"    249.2682037";"    115.8746414";"    293.7901001";"     57.3567276";"     46.8900528"
"553";2051;1;21,3096504;226,2270813;82,7754669;38,4821129;97,5687561;19,0499134;15,4496346;"    482.0820007";"    176.3916168";"     82.0040359";"    207.9156036";"     40.5946999";"     32.9226303"
"554";2051;2;25,4424305;225,2510681;82,7755585;38,4841766;97,57444;18,9507904;15,3790054;"    573.0934448";"    210.6011505";"     97.9131012";"    248.2530975";"     48.2154160";"     39.1279297"
"555";2051;3;25,8298779;225,2219391;82,775589;38,4847794;97,5760956;18,9420223;15,3893328;"    581.7455444";"    213.8083344";"     99.4057159";"    252.0378571";"     48.9270134";"     39.7504578"
"556";2051;4;17,0477219;225,3733978;82,7756271;38,4854927;97,578064;18,9450397;15,43256;"    384.2102966";"    141.1135864";"     65.6089935";"    166.3483582";"     32.2969742";"     26.3089981"
"557";2051;5;33,3635941;226,5546112;82,7454453;38,4491158;97,4816055;18,9480991;15,4763527;"    755.8676147";"    276.0685425";"    128.2800751";"    325.2336731";"     63.2176704";"     51.6346779"
"558";2051;6;31,5555019;227,332489;82,741394;38,4496498;97,4830704;18,9501152;15,5051947;"    717.3590698";"    261.0946350";"    121.3298035";"    307.6127319";"     59.7980423";"     48.9274216"
"559";2051;7;23,5482407;228,3548431;82,7415314;38,4506874;97,4859161;18,954052;15,5615606;"    537.7354736";"    194.8417511";"     90.5446014";"    229.5621796";"     44.6334572";"     36.6447372"
"560";2051;8;34,2245903;228,376709;82,7416611;38,451664;97,4885941;18,9577656;15,5549297;"    781.6099243";"    283.1799316";"    131.5992432";"    333.6506958";"     64.8821716";"     53.2361069"
"561";2051;9;69,6115265;228,1368561;82,7417603;38,4523926;97,490593;18,9605293;15,5544243;"   1588.0954590";"    575.9780273";"    267.6729736";"    678.6469116";"    131.9871368";"    108.2767181"
"562";2051;10;209,2220306;228,1531525;82,7419052;38,4534492;97,4934769;18,9645386;15,5562744;"   4773.4667969";"   1731.1429443";"    804.5308838";"   2039.7783203";"    396.7799377";"    325.4715271"
"563";2051;11;80,5892181;227,5456085;82,7421951;38,4555893;97,4993439;18,9726715;15,5785227;"   1833.7722168";"    666.8128662";"    309.9105835";"    785.7395630";"    152.8992767";"    125.5460968"
"564";2051;12;30,2209587;224,7745056;82,7429199;38,4609909;97,5141678;18,9931984;15,3959036;"    679.2901001";"    250.0570374";"    116.2328033";"    294.6971741";"     57.3992691";"     46.5278969"
"565";2052;1;21,3474197;223,076004;82,7433777;38,4644089;97,5235519;18,9957485;15,2755928;"    476.2097168";"    176.6357727";"     82.1115875";"    208.1876221";"     40.5510216";"     32.6094513"
"566";2052;2;25,4875221;222,4967194;82,7435837;38,4659424;97,5277634;18,9298019;15,2318592;"    567.0890503";"    210.8928986";"     98.0401611";"    248.5741119";"     48.2473755";"     38.8222351"
"567";2052;3;25,8756599;222,4633636;82,7436676;38,4665756;97,5295029;18,9204712;15,2413912;"    575.6386108";"    214.1046906";"     99.5347977";"    252.3640137";"     48.9579659";"     39.4381027"
"568";2052;4;17,0779343;222,606781;82,7437668;38,4673309;97,5315781;18,9235344;15,2849312;"    380.1664124";"    141.3092651";"     65.6942596";"    166.5637970";"     32.3174896";"     26.1035061"
"569";2052;5;33,4227257;223,7938995;82,7381821;38,4453239;97,4715729;18,9266396;15,3290405;"    747.9802246";"    276.5335388";"    128.4947510";"    325.7765503";"     63.2579880";"     51.2338295"
"570";2052;6;31,6114311;224,5756989;82,735611;38,4458618;97,4730453;18,9286861;15,3580894;"    709.9158936";"    261.5390930";"    121.5328674";"    308.1262512";"     59.8362846";"     48.5491180"
"571";2052;7;23,5899754;225,2754822;82,7357635;38,4469109;97,4759064;18,9326801;15,4148626;"    531.4243164";"    195.1734619";"     90.6961670";"    229.9454346";"     44.6621475";"     36.3636246"
"572";2052;8;34,2852478;225,3158112;82,7359009;38,4478989;97,4786148;18,9364471;15,4369402;"    772.5008545";"    283.6620789";"    131.8195648";"    334.2078552";"     64.9240799";"     52.9259300"
"573";2052;9;69,7349014;225,3747711;82,7360077;38,4486351;97,480629;18,9392548;15,4377851;"   1571.6488037";"    576.9587402";"    268.1211853";"    679.7802124";"    132.0727081";"    107.6552429"
"574";2052;10;209,5928345;225,4082947;82,7361603;38,4496994;97,483551;18,9433231;15,4390984;"   4724.3964844";"   1734.0906982";"    805.8781738";"   2043.1854248";"    397.0384827";"    323.5924377"
"575";2052;11;80,732048;224,9933777;82,7364731;38,4518623;97,4894791;18,9515781;15,4786453;"   1816.4176025";"    667.9484863";"    310.4297791";"    787.0525513";"    152.9999695";"    124.9622803"
"576";2052;12;30,2745209;222,3293304;82,7372589;38,4571838;97,5040741;18,9718857;15,3007011;"    673.0913696";"    250.4830780";"    116.4272766";"    295.1889038";"     57.4364738";"     46.3221397"
"577";2053;1;21,385231;220,5575256;82,737793;38,4607773;97,5139313;18,9680729;15,1747351;"    471.6673584";"    176.9366760";"     82.2492599";"    208.5357971";"     40.5636635";"     32.4515228"
"578";2053;2;25,5326672;219,9915466;82,7380142;38,4623299;97,5181808;18,9023819;15,1316175;"    561.6970825";"    211.2522278";"     98.2045898";"    248.9899292";"     48.2628250";"     38.6350555"
"579";2053;3;25,9214897;219,9638672;82,7381058;38,4629707;97,5199432;18,8932133;15,1415443;"    570.1791382";"    214.4694977";"     99.7017517";"    252.7862244";"     48.9740257";"     39.2491379"
"580";2053;4;17,1081848;220,1150208;82,7382202;38,4637299;97,5220261;18,8963375;15,1852961;"    376.5768433";"    141.5500641";"     65.8044586";"    166.8424835";"     32.3282013";"     25.9792843"
"581";2053;5;33,481926;221,3074951;82,7107391;38,4335213;97,4416199;18,8994999;15,2296209;"    740.9801636";"    276.9314880";"    128.6828308";"    326.2533264";"     63.2791672";"     50.9917068"
"582";2053;6;31,6674232;222,0928345;82,707901;38,4340744;97,4431305;18,9015827;15,258811;"    703.3107910";"    261.9146118";"    121.7108078";"    308.5772705";"     59.8564415";"     48.3207245"
"583";2053;7;23,6317596;222,963562;82,7081299;38,435154;97,4460831;18,9056549;15,3158579;"    526.9020996";"    195.4538574";"     90.8290253";"    230.2822266";"     44.6773872";"     36.1940651"
"584";2053;8;34,345974;223,0071869;82,7083511;38,4361725;97,4488678;18,9094925;15,3513441;"    765.9399414";"    284.0698853";"    132.0127869";"    334.6976318";"     64.9464951";"     52.7256889"
"585";2053;9;69,8584137;222,6886139;82,7085114;38,4369278;97,450943;18,9123516;15,3515835;"   1555.6673584";"    577.7885742";"    268.5142822";"    680.7768555";"    132.1186981";"    107.2437363"
"586";2053;10;209,9640808;222,3959961;82,7087479;38,4380264;97,4539566;18,9164963;15,3535328;"   4669.5170898";"   1736.5866699";"    807.0604858";"   2046.1831055";"    397.1784973";"    322.3690491"
"587";2053;11;80,8750458;221,7543182;82,7092209;38,4402542;97,4600601;18,9249039;15,3703995;"   1793.4389648";"    668.9111938";"    310.8857117";"    788.2086792";"    153.0552368";"    124.3081741"
"588";2053;12;30,3281441;219,138382;82,7103958;38,4457397;97,4750748;18,9455795;15,1943502;"    664.6060791";"    250.8452911";"    116.5988007";"    295.6238098";"     57.4584274";"     46.0816460"
"589";2054;1;21,4607658;217,3973541;82,7111969;38,4494514;97,4852219;18,9415703;15,0694265;"    466.5513916";"    177.5045776";"     82.5154724";"    209.2107544";"     40.6500626";"     32.3401451"
"590";2054;2;25,6228542;216,473465;82,7116852;38,4517059;97,4913864;18,8433838;15,00109;"    554.6668091";"    211.9309387";"     98.5242462";"    249.8007507";"     48.2821274";"     38.4370728"
"591";2054;3;26,0130501;216,4542084;82,7118225;38,4523621;97,493187;18,8345623;15,0115919;"    563.0634155";"    215.1586761";"    100.0263214";"    253.6095123";"     48.9944420";"     39.0497284"
"592";2054;4;17,1686134;216,6168976;82,7119904;38,4531479;97,4953308;18,8378086;15,0556173;"    371.9011841";"    142.0050201";"     66.0187225";"    167.3859711";"     32.3419075";"     25.8484077"
"593";2054;5;33,6001892;217,816864;82,6718521;38,4122429;97,387085;18,8410969;15,1002188;"    731.8687744";"    277.7789917";"    129.0658722";"    327.2224426";"     63.3064423";"     50.7370224"
"594";2054;6;31,7792778;218,4168854;82,6684036;38,4128265;97,3886719;18,8432598;15,1295948;"    694.1130981";"    262.7142029";"    122.0731888";"    309.4941711";"     59.8825188";"     48.0807571"
"595";2054;7;23,7152309;219,0996399;82,6687469;38,4139633;97,3917847;18,8474941;15,17103;"    519.5998535";"    196.0508423";"     91.0996017";"    230.9668732";"     44.6972694";"     35.9784470"
"596";2054;8;34,467289;219,1489868;82,6690674;38,4150391;97,3947144;18,8514862;15,1640377;"    755.3471680";"    284.9378662";"    132.4062195";"    335.6931763";"     64.9759598";"     52.2663269"
"597";2054;9;70,1051712;218,8367767;82,6693039;38,4158401;97,3968887;18,8544559;15,1658792;"   1534.1589355";"    579.5545654";"    269.3149109";"    682.8025513";"    132.1794891";"    106.3206558"
"598";2054;10;210,7057037;218,560791;82,6696472;38,4169998;97,4000397;18,8587666;15,1691532;"   4605.2006836";"   1741.8966064";"    809.4680786";"   2052.2744141";"    397.3649597";"    319.6227112"
"599";2054;11;81,1607208;217,9286957;82,6703491;38,4193497;97,4064484;18,8675098;15,1889057;"   1768.7249756";"    670.9584961";"    311.8142090";"    790.5577393";"    153.1300659";"    123.2742462"
"600";2054;12;30,4352684;215,3635101;82,6720734;38,4251404;97,422226;18,8890362;15,0155287;"    655.4646606";"    251.6146851";"    116.9479446";"    296.5071716";"     57.4892883";"     45.7001648"
"601";2055;1;21,4985352;213,66745;82,6732407;38,4290428;97,4328766;18,8853912;14,89291;"    459.3536987";"    177.7353516";"     82.6168137";"    209.4664001";"     40.6008224";"     32.0175743"
"602";2055;2;25,6679497;213,1304779;82,6737442;38,4307251;97,4374619;18,8202038;14,8510027;"    547.0621948";"    212.2065430";"     98.6437912";"    250.1019745";"     48.3076019";"     38.1194763"
"603";2055;3;26,0588284;213,1125183;82,6739502;38,4314232;97,4393539;18,8111553;14,8612652;"    555.3462524";"    215.4386292";"    100.1477890";"    253.9155426";"     49.0196686";"     38.7267151"
"604";2055;4;17,1988277;213,2755585;82,674202;38,4322548;97,4416122;18,8144493;14,9056091;"    366.8089600";"    142.1899414";"     66.0989761";"    167.5881500";"     32.3586502";"     25.6359024"
"605";2055;5;33,6593208;214,482666;82,6577454;38,4055328;97,369812;18,8177891;14,9505329;"    721.9341431";"    278.2203674";"    129.2704163";"    327.7401733";"     63.3394012";"     50.3224792"
"606";2055;6;31,8352051;215,2358856;82,6549454;38,4061241;97,3714142;18,8199883;14,9801188;"    685.2078857";"    263.1337280";"    122.2666855";"    309.9838867";"     59.9138184";"     47.6895142"
"607";2055;7;23,7569656;215,3587494;82,6553192;38,40728;97,3745651;18,8242855;15,0379391;"    511.6270752";"    196.3639679";"     91.2440491";"    231.3324280";"     44.7207909";"     35.7255821"
"608";2055;8;34,5279465;214,9999695;82,6556778;38,408371;97,3775406;18,8283405;15,0625868;"    742.3507690";"    285.3930969";"    132.6162262";"    336.2246704";"     65.0103989";"     52.0080223"
"609";2055;9;70,2285461;214,6564178;82,6559372;38,4091835;97,3797455;18,831356;15,0631456;"   1507.5008545";"    580.4806519";"    269.7421265";"    683.8837891";"    132.2498779";"    105.7862854"
"610";2055;10;211,0765228;214,255127;82,6563263;38,4103661;97,3829651;18,8357315;15,0541563;"   4522.4228516";"   1744.6810303";"    810.7526855";"   2055.5258789";"    397.5780640";"    317.7579041"
"611";2055;11;81,3035507;213,7844391;82,6571121;38,4127579;97,389473;18,8446083;15,0759001;"   1738.1433105";"    672.0316772";"    312.3093567";"    791.8109741";"    153.2133484";"    122.5724182"
"612";2055;12;30,4888306;211,3208466;82,6590042;38,4185448;97,4052353;18,8660965;14,906354;"    644.2925415";"    252.0176239";"    117.1336441";"    296.9771729";"     57.5205193";"     45.4477272"
"613";2056;1;21,5741577;209,606308;82,6603317;38,4226151;97,4163208;18,858284;14,7807961;"    452.2079773";"    178.3327179";"     82.8935623";"    210.1675110";"     40.6851616";"     31.8883247"
"614";2056;2;25,7582378;208,7208862;82,6611176;38,4250221;97,4228897;18,760519;14,7137299;"    537.6282349";"    212.9204712";"     98.9760895";"    250.9441986";"     48.3237915";"     37.8999748"
"615";2056;3;26,1504936;208,7055206;82,6613464;38,4257278;97,4248047;18,7512722;14,7237215;"    545.7752686";"    216.1634979";"    100.4851761";"    254.7706757";"     49.0355034";"     38.5032578"
"616";2056;4;17,2593269;208,8704529;82,6616287;38,4265709;97,4270935;18,754694;14,7683563;"    360.4963379";"    142.6683960";"     66.3216705";"    168.1526031";"     32.3693390";"     25.4891872"
"617";2056;5;33,7777214;210,0870209;82,6293182;38,3866119;97,3200912;18,7581615;14,8135748;"    709.6260986";"    279.1029968";"    129.6612244";"    328.7250977";"     63.3607941";"     50.0368805"
"618";2056;6;31,9471893;210,6941376;82,6273193;38,3872299;97,3217773;18,7604446;14,8433552;"    673.1085205";"    263.9710388";"    122.6364059";"    310.9157104";"     59.9343452";"     47.4203453"
"619";2056;7;23,8405342;211,3547058;82,6277771;38,3884392;97,3250732;18,7649078;14,9015551;"    503.8809204";"    196.9890442";"     91.5200882";"    232.0281830";"     44.7365417";"     35.5261040"
"620";2056;8;34,6494026;210,9507904;82,6282043;38,3895836;97,3281784;18,7691174;14,9564466;"    730.9318848";"    286.3017883";"    133.0176086";"    337.2363281";"     65.0338745";"     51.8231964"
"621";2056;9;70,4755859;211,0393982;82,6285248;38,3904343;97,3304901;18,7722492;14,9905872;"   1487.3125000";"    582.3293457";"    270.5588379";"    685.9423218";"    132.2985229";"    105.6470413"
"622";2056;10;211,8190002;211,1126099;82,6289902;38,3916664;97,3338318;18,7767944;14,9939613;"   4471.7661133";"   1750.2390137";"    813.2084351";"   2061.7155762";"    397.7281799";"    317.6005859"
"623";2056;11;81,5895386;210,6235352;82,6299286;38,394165;97,3406296;18,7860107;15,0149174;"   1718.4676514";"    674.1737671";"    313.2562256";"    794.1976929";"    153.2741852";"    122.5060120"
"624";2056;12;30,596077;208,2430267;82,632164;38,400116;97,3568115;18,8079662;14,8482819;"    637.1419678";"    252.8220062";"    117.4892960";"    297.8736572";"     57.5449982";"     45.4299164"
"625";2057;1;21,611927;206,5056152;82,6337967;38,4044647;97,3686447;18,7964249;14,7195768;"    446.2984314";"    178.5875549";"     82.9994507";"    210.4324036";"     40.6226959";"     31.8118420"
