 ;;µmol/kg;;;kg/ha;;
 YEAR;Month;SO4;PO4;Chloride;SO4;PO4;Chloride
        2005;           1;   8800.1992188;  10032.6542969;     63.7600746;    165.3518372;    182.0939789;      9.2722483
        2005;           2;   8764.8925781;  10032.6542969;     62.7547150;    164.6884155;    182.0939789;      9.1260471
        2005;           3;   8706.2089844;  10051.7275391;     69.9954605;    163.5857849;    182.4401855;     10.1790247
        2005;           4;   8682.7929688;  10070.8007812;     68.9507523;    163.1458130;    182.7863464;     10.0270996
        2005;           5;   8682.7929688;  10089.8740234;     75.1386414;    163.1458130;    183.1325378;     10.9269676
        2005;           6;   8682.7929688;  10128.0214844;     75.8458252;    163.1458130;    183.8249207;     11.0298090
        2005;           7;   8694.4970703;  10166.1679688;     84.2398224;    163.3657379;    184.5172882;     12.2504969
        2005;           8;   8706.2089844;  10166.1679688;     89.5782776;    163.5857849;    184.5172882;     13.0268383
        2005;           9;   8706.2089844;  10166.1679688;     90.9604492;    163.5857849;    184.5172882;     13.2278385
        2005;          10;   8706.2089844;  10185.2421875;     88.1743469;    163.5857849;    184.8634644;     12.8226728
        2005;          11;   8496.6269531;  10223.3886719;     73.4067535;    159.6478424;    185.5558319;     10.6751080
        2005;          12;   8381.3281250;  10223.3886719;     71.3326874;    157.4814148;    185.5558319;     10.3734894
        2006;           1;   8175.8295898;  10223.3886719;     66.3433685;    153.6202087;    185.5558319;      9.6479216
        2006;           2;   8130.5195312;  10223.3886719;     54.2579002;    152.7688446;    185.5558319;      7.8904042
        2006;           3;   8062.7968750;  10223.3886719;     62.2806892;    151.4963531;    185.5558319;      9.0571117
        2006;           4;   8040.2880859;  10223.3886719;     67.4028778;    151.0734406;    185.5558319;      9.8020020
        2006;           5;   8029.0449219;  10242.4619141;     63.0647087;    150.8621674;    185.9020081;      9.1711264
        2006;           6;   8017.8105469;  10280.6093750;     61.1979141;    150.6511078;    186.5944214;      8.8996487
        2006;           7;   8040.2880859;  10337.8300781;     73.0624924;    151.0734406;    187.6329651;     10.6250448
        2006;           8;   8040.2880859;  10337.8300781;     77.7700348;    151.0734406;    187.6329651;     11.3096352
        2006;           9;   8029.0449219;  10337.8300781;     67.2552414;    150.8621674;    187.6329651;      9.7805300
        2006;          10;   8029.0449219;  10356.9033203;     77.3659973;    150.8621674;    187.9791565;     11.2508774
        2006;          11;   7839.1601562;  10395.0498047;     69.5679550;    147.2943268;    188.6715088;     10.1168547
        2006;          12;   7728.5541992;  10395.0498047;     68.6792908;    145.2160950;    188.6715088;      9.9876213
        2007;           1;   7662.5786133;  10395.0498047;     67.2057571;    143.9764404;    188.6715088;      9.7733345
        2007;           2;   7575.0644531;  10395.0498047;     68.7702484;    142.3320770;    188.6715088;     10.0008488
        2007;           3;   7553.2666016;  10395.0498047;     71.6027069;    141.9225159;    188.6715088;     10.4127560
        2007;           4;   7531.5004883;  10414.1230469;     74.1373138;    141.5135498;    189.0177002;     10.7813492
        2007;           5;   7531.5004883;  10433.1972656;     78.2577896;    141.5135498;    189.3639221;     11.3805666
        2007;           6;   7531.5004883;  10471.3437500;     81.8649750;    141.5135498;    190.0562439;     11.9051371
        2007;           7;   7531.5004883;  10490.4179688;     86.1884384;    141.5135498;    190.4024658;     12.5338726
        2007;           8;   7531.5004883;  10490.4179688;     90.2665405;    141.5135498;    190.4024658;     13.1269264
        2007;           9;   7520.6298828;  10490.4179688;     85.6323853;    141.3092957;    190.4024658;     12.4530096
        2007;          10;   7488.0664062;  10490.4179688;     80.8732376;    140.6974335;    190.4024658;     11.7609158
        2007;          11;   7433.9550781;  10509.4912109;     67.2057571;    139.6806946;    190.7486420;      9.7733345
        2007;          12;   7315.6210938;  10509.4912109;     76.6815872;    137.4572601;    190.7486420;     11.1513491
        2008;           1;   7187.6430664;  10509.4912109;     57.3790131;    135.0525970;    190.7486420;      8.3442898
        2008;           2;   7145.2412109;  10509.4912109;     59.5535660;    134.2559052;    190.7486420;      8.6605215
        2008;           3;   7092.4213867;  10509.4912109;     68.9955750;    133.2634430;    190.7486420;     10.0336180
        2008;           4;   7039.8022461;  10509.4912109;     65.0535355;    132.2747498;    190.7486420;      9.4603491
        2008;           5;   7039.8022461;  10509.4912109;     68.8155518;    132.2747498;    190.7486420;     10.0074368
        2008;           6;   7029.3027344;  10547.6376953;     67.3045807;    132.0774689;    191.4410095;      9.7877064
        2008;           7;   7039.8022461;  10566.7109375;     78.5883331;    132.2747498;    191.7871857;     11.4286346
        2008;           8;   7050.3095703;  10566.7109375;     86.4100037;    132.4721832;    191.7871857;     12.5660954
        2008;           9;   7060.8256836;  10643.0058594;     90.9369354;    132.6697693;    193.1719513;     13.2244177
        2008;          10;   7039.8022461;  10662.0791016;     83.9576797;    132.2747498;    193.5181274;     12.2094679
        2008;          11;   6956.0312500;  10681.1523438;     75.4672089;    130.7007294;    193.8643188;     10.9747477
        2008;          12;   6872.7763672;  10681.1523438;     72.5310364;    129.1363983;    193.8643188;     10.5477581
        2009;           1;   6790.0366211;  10681.1523438;     68.1703491;    127.5817642;    193.8643188;      9.9136095
        2009;           2;   6748.8603516;  10681.1523438;     54.6653748;    126.8080826;    193.8643188;      7.9496608
        2009;           3;   6687.3369141;  10681.1523438;     61.9259872;    125.6520920;    193.8643188;      9.0055285
        2009;           4;   6666.8935547;  10681.1523438;     67.1561432;    125.2679672;    193.8643188;      9.7661200
        2009;           5;   6636.2890625;  10700.2255859;     58.1661453;    124.6929092;    194.2104950;      8.4587574
        2009;           6;   6646.4819336;  10719.2988281;     62.6293793;    124.8844376;    194.5566864;      9.1078186
        2009;           7;   6646.4819336;  10757.4462891;     69.2180023;    124.8844376;    195.2490540;     10.0659637
        2009;           8;   6646.4819336;  10757.4462891;     72.2766113;    124.8844376;    195.2490540;     10.5107594
        2009;           9;   6636.2890625;  10757.4462891;     65.2747040;    124.6929092;    195.2490540;      9.4925137
        2009;          10;   6615.9262695;  10776.5195312;     78.3055420;    124.3103180;    195.5952454;     11.3875093
        2009;          11;   6555.0302734;  10795.5937500;     72.0551682;    123.1661072;    195.9414368;     10.4785557
        2009;          12;   6484.3510742;  10795.5937500;     69.5679550;    121.8380737;    195.9414368;     10.1168547
        2010;           1;   6414.0664062;  10795.5937500;     67.6945648;    120.5174484;    195.9414368;      9.8444195
        2010;           2;   6364.1040039;  10795.5937500;     69.1737442;    119.5786819;    195.9414368;     10.0595264
        2010;           3;   6304.4140625;  10795.5937500;     71.2937393;    118.4571228;    195.9414368;     10.3678246
        2010;           4;   6254.8945312;  10795.5937500;     71.8682098;    117.5266724;    195.9414368;     10.4513683
        2010;           5;   6245.0141602;  10795.5937500;     74.9561386;    117.3410339;    195.9414368;     10.9004259
        2010;           6;   6225.2783203;  10814.6669922;     67.0564957;    116.9701920;    196.2876129;      9.7516279
        2010;           7;   6235.1420898;  10833.7402344;     75.9602661;    117.1555405;    196.6338196;     11.0464516
        2010;           8;   6235.1420898;  10833.7402344;     76.4637146;    117.1555405;    196.6338196;     11.1196632
        2010;           9;   6215.4223633;  10833.7402344;     66.0291138;    116.7850266;    196.6338196;      9.6022234
        2010;          10;   6176.0795898;  10890.9609375;     73.6765900;    116.0457916;    197.6723785;     10.7143488
        2010;          11;   6097.7783203;  10910.0341797;     58.4735146;    114.5745392;    198.0185242;      8.5034552
        2010;          12;   5990.9536133;  10910.0341797;     75.8458252;    112.5673523;    198.0185242;     11.0298090
        2011;           1;   5913.8725586;  10910.0341797;     60.1629066;    111.1190338;    198.0185242;      8.7491341
        2011;           2;   5856.3989258;  10910.0341797;     60.5135002;    110.0391388;    198.0185242;      8.8001175
        2011;           3;   5770.7285156;  10910.0341797;     69.2621384;    108.4294205;    198.0185242;     10.0723820
        2011;           4;   5713.9765625;  10910.0341797;     63.4305229;    107.3630753;    198.0185242;      9.2243252
        2011;           5;   5704.5458984;  10910.0341797;     64.8297882;    107.1858826;    198.0185242;      9.4278107
        2011;           6;   5704.5458984;  10929.1074219;     67.1561432;    107.1858826;    198.3647308;      9.7661200
        2011;           7;   5713.9765625;  10986.3281250;     71.4489670;    107.3630753;    199.4032745;     10.3903980
        2011;           8;   5723.4150391;  11043.5488281;     83.7259064;    107.5404205;    200.4418488;     12.1757612
        2011;           9;   5723.4150391;  11062.6220703;     89.6359787;    107.5404205;    200.7880249;     13.0352278
        2011;          10;   5685.7084961;  11062.6220703;     77.4936218;    106.8319321;    200.7880249;     11.2694368
        2011;          11;   5629.3886719;  11081.6953125;     73.7432938;    105.7737045;    201.1342316;     10.7240486
        2011;          12;   5564.0463867;  11081.6953125;     71.4489670;    104.5459518;    201.1342316;     10.3903980
        2012;           1;   5462.1582031;  11081.6953125;     66.8555603;    102.6315308;    201.1342316;      9.7224083
        2012;           2;   5416.1660156;  11081.6953125;     51.3058701;    101.7673492;    201.1342316;      7.4611077
        2012;           3;   5315.6865234;  11081.6953125;     61.5651131;     99.8793793;    201.1342316;      8.9530487
        2012;           4;   5279.3881836;  11081.6953125;     66.6523895;     99.1973495;    201.1342316;      9.6928616
        2012;           5;   5261.2871094;  11100.7695312;     58.3587418;     98.8572388;    201.4804230;      8.4867659
        2012;           6;   5252.2485352;  11119.8427734;     52.4105377;     98.6874161;    201.8266144;      7.6217537
        2012;           7;   5261.2871094;  11157.9892578;     58.4735146;     98.8572388;    202.5189667;      8.5034552
        2012;           8;   5270.3339844;  11234.2832031;     70.5761414;     99.0272369;    203.9037170;     10.2634697
        2012;           9;   5270.3339844;  11234.2832031;     71.9806519;     99.0272369;    203.9037170;     10.4677191
        2012;          10;   5225.1806641;  11234.2832031;     77.7700348;     98.1788177;    203.9037170;     11.3096352
        2012;          11;   5144.4091797;  11253.3574219;     70.2051849;     96.6611481;    204.2499084;     10.2095232
        2012;          12;   5028.8813477;  11253.3574219;     68.6336365;     94.4904480;    204.2499084;      9.9809818
        2013;           1;   4993.6054688;  11253.3574219;     67.3537979;     93.8276291;    204.2499084;      9.7948637
        2013;           2;   4976.0156250;  11253.3574219;     69.2621384;     93.4971161;    204.2499084;     10.0723820
        2013;           3;   4958.4575195;  11253.3574219;     71.5644073;     93.1672134;    204.2499084;     10.4071875
        2013;           4;   4940.9316406;  11272.4306641;     72.7102432;     92.8378983;    204.5960999;     10.5738201
        2013;           5;   4932.1806641;  11291.5039062;     75.4376602;     92.6734772;    204.9422607;     10.9704514
        2013;           6;   4932.1806641;  11310.5771484;     73.8096924;     92.6734772;    205.2884521;     10.7337055
        2013;           7;   4940.9316406;  11367.7978516;     82.6760559;     92.8378983;    206.3270111;     12.0230885
        2013;           8;   4940.9316406;  11405.9453125;     85.6800842;     92.8378983;    207.0194092;     12.4599447
        2013;           9;   4897.2558594;  11405.9453125;     63.1261406;     92.0172501;    207.0194092;      9.1800594
        2013;          10;   4888.5449219;  11444.0917969;     71.8682098;     91.8535843;    207.7117462;     10.4513683
        2013;          11;   4853.7797852;  11463.1650391;     61.7954826;     91.2003555;    208.0579376;      8.9865503
        2013;          12;   4836.4453125;  11463.1650391;     73.7432938;     90.8746567;    208.0579376;     10.7240486
        2014;           1;   4784.6323242;  11463.1650391;     60.4786987;     89.9011078;    208.0579376;      8.7950573
        2014;           2;   4698.9165039;  11463.1650391;     60.1629066;     88.2905502;    208.0579376;      8.7491341
        2014;           3;   4630.9165039;  11463.1650391;     68.8607407;     87.0128632;    208.0579376;     10.0140076
        2014;           4;   4605.5483398;  11463.1650391;     65.3843307;     86.5361938;    208.0579376;      9.5084543
