 ;;µmol/kg;;;kg/ha;;
 YEAR;Month;SO4;PO4;Chloride;SO4;PO4;Chloride
        2005;           1;   3024.9660645;   9994.5068359;     80.7961349;    109.0183640;    347.9394836;     22.5366554
        2005;           2;   3024.9660645;   9994.5068359;     78.5416412;    109.0183640;    347.9394836;     21.9078083
        2005;           3;   3024.9660645;   9994.5068359;     76.1301575;    109.0183640;    347.9394836;     21.2351646
        2005;           4;   3024.9660645;   9994.5068359;     78.4005203;    109.0183640;    347.9394836;     21.8684444
        2005;           5;   3024.9660645;   9994.5068359;     80.2006073;    109.0183640;    347.9394836;     22.3705463
        2005;           6;   3030.5546875;  10013.5800781;     86.7947845;    109.2197647;    348.6034851;     24.2098732
        2005;           7;   3036.1474609;  10013.5800781;     90.1344147;    109.4213409;    348.6034851;     25.1414013
        2005;           8;   3036.1474609;  10013.5800781;     90.0808182;    109.4213409;    348.6034851;     25.1264572
        2005;           9;   3036.1474609;  10013.5800781;     90.4471588;    109.4213409;    348.6034851;     25.2286415
        2005;          10;   3036.1474609;  10013.5800781;     90.3960648;    109.4213409;    348.6034851;     25.2143860
        2005;          11;   3019.3813477;  10013.5800781;     80.5616226;    108.8170776;    348.6034851;     22.4712429
        2005;          12;   3008.2236328;  10013.5800781;     76.4911423;    108.4149551;    348.6034851;     21.3358536
        2006;           1;   2991.5168457;  10013.5800781;     70.3297653;    107.8128510;    348.6034851;     19.6172466
        2006;           2;   2991.5168457;  10013.5800781;     68.4035187;    107.8128510;    348.6034851;     19.0799561
        2006;           3;   2985.9560547;  10013.5800781;     67.4518204;    107.6124496;    348.6034851;     18.8144951
        2006;           4;   2985.9560547;  10013.5800781;     69.7830658;    107.6124496;    348.6034851;     19.4647541
        2006;           5;   2985.9560547;  10013.5800781;     71.7549667;    107.6124496;    348.6034851;     20.0147839
        2006;           6;   2997.0817871;  10013.5800781;     82.9962769;    108.0134277;    348.6034851;     23.1503468
        2006;           7;   2997.0817871;  10013.5800781;     82.9330292;    108.0134277;    348.6034851;     23.1327057
        2006;           8;   2997.0817871;  10013.5800781;     82.9330292;    108.0134277;    348.6034851;     23.1327057
        2006;           9;   2997.0817871;  10013.5800781;     82.9330292;    108.0134277;    348.6034851;     23.1327057
        2006;          10;   2997.0817871;  10013.5800781;     82.9330292;    108.0134277;    348.6034851;     23.1327057
        2006;          11;   2980.3991699;  10013.5800781;     74.3942337;    107.4121704;    348.6034851;     20.7509575
        2006;          12;   2969.2971191;  10013.5800781;     71.4875412;    107.0120621;    348.6034851;     19.9401855
        2007;           1;   2963.7519531;  10013.5800781;     70.0796661;    106.8122177;    348.6034851;     19.5474834
        2007;           2;   2958.2106934;  10013.5800781;     69.7830658;    106.6125183;    348.6034851;     19.4647541
        2007;           3;   2958.2106934;  10013.5800781;     70.8989944;    106.6125183;    348.6034851;     19.7760239
        2007;           4;   2958.2106934;  10013.5800781;     74.0071411;    106.6125183;    348.6034851;     20.6429863
        2007;           5;   2958.2106934;  10013.5800781;     75.9031677;    106.6125183;    348.6034851;     21.1718502
        2007;           6;   2963.7519531;  10013.5800781;     79.6157913;    106.8122177;    348.6034851;     22.2074223
        2007;           7;   2969.2971191;  10013.5800781;     87.3599319;    107.0120621;    348.6034851;     24.3675137
        2007;           8;   2969.2971191;  10013.5800781;     87.4760742;    107.0120621;    348.6034851;     24.3999062
        2007;           9;   2969.2971191;  10013.5800781;     87.5144119;    107.0120621;    348.6034851;     24.4106007
        2007;          10;   2969.2971191;  10013.5800781;     87.2024231;    107.0120621;    348.6034851;     24.3235779
        2007;          11;   2963.7519531;  10013.5800781;     84.3778610;    106.8122177;    348.6034851;     23.5357170
        2007;          12;   2952.6735840;  10013.5800781;     79.7011414;    106.4129562;    348.6034851;     22.2312260
        2008;           1;   2947.1406250;  10013.5800781;     71.6027069;    106.2135620;    348.6034851;     19.9723110
