"","X","Sens_Coeff_LNSED_Min_Ca","Sens_Coeff_HNSED_Min_Ca","Sens_Coeff_LNBAS_Min_Ca","Sens_Coeff_HNBAS_Min_Ca","Sens_Coeff_LNSED_Max_Ca","Sens_Coeff_HNSED_Max_Ca","Sens_Coeff_LNBAS_Max_Ca","Sens_Coeff_HNBAS_Max_Ca","Sens_Coeff_LNSED_Min_Mg","Sens_Coeff_HNSED_Min_Mg","Sens_Coeff_LNBAS_Min_Mg","Sens_Coeff_HNBAS_Min_Mg","Sens_Coeff_LNSED_Max_Mg","Sens_Coeff_HNSED_Max_Mg","Sens_Coeff_LNBAS_Max_Mg","Sens_Coeff_HNBAS_Max_Mg","Sens_Coeff_LNSED_Min_K","Sens_Coeff_HNSED_Min_K","Sens_Coeff_LNBAS_Min_K","Sens_Coeff_HNBAS_Min_K","Sens_Coeff_LNSED_Max_K","Sens_Coeff_HNSED_Max_K","Sens_Coeff_LNBAS_Max_K","Sens_Coeff_HNBAS_Max_K","ID"
"1",1,1.08360543048534,0.363675293847244,0.0155306897371129,0.13719458046676,0.92576468776682,0.580605850790506,0.034916093558792,0.229419547422708,0.808566193564575,0.364602278689519,0.000919126468621926,0.409711324805668,0.603767455728637,0.680386696793473,0.118120115858232,0.602109941284987,1.12112279581205,0.884833106693634,0.000536686517372808,0.442446872642923,0.667171908554274,1.44985416042226,0.116014224917664,0.604273693375216,"Atm"
"2",1,1.99092882909793,0.292205355094931,0.157922837448649,0.196480163897971,0.999724265745648,0.217311203386466,0.121452802250162,0.132282483939961,1.53532871358539,0.00213838178597768,0.265190053292589,0.0959161999800182,0.804344472921337,0.203986118772673,0.154937705848501,0.105214217062097,1.98414004525216,0.0600951485368569,1.14697544245968,0.539764803768631,1.00415987798451,0.516324599316446,1.15888027660816,0.274765333237064,"Exch"
"3",1,0.394785054502062,1.06172977476244,0.336187001730748,0.151696660554983,0.224781305060313,3.13730220562694,0.192691714418533,0.784840703174382,0.18035557239673,0.0423091628974084,0.086852136320858,0.00365596210966775,0.201482959620206,0.310103577439046,0.400145859706923,0.125159811624856,0.708320110007094,0.392503391286489,1.05887284197094,0.704454436488719,3.66989465299201,11.8712207682538,4.5548593803914,2.55059657137027,"Growth"
"4",1,1.08398016046562,0.30078725173312,0.405699044678369,0.00148630837289578,0.935691316421982,0.349711912889079,0.401320086740814,0.454260113748343,0.8031525435177,0.0750723787808917,0.115854163777221,0.00259862263227462,0.6312720385704,0.178589104631616,0.142460291459858,0.0783155379509914,1.50092133396057,1.40335671034554,0.0284309793561073,0.00876908495228734,0.273387319286237,0.870649198016922,0.0262220013356274,0.0399667554724069,"Mineral"
"5",1,1.06378841399218,0.0854968302081513,0.0561529071792537,0.143478946311405,1.01386598330462,0.0400615066809332,0.0171112878497357,0.00873012196795275,0.778570634741053,0.000653138126699911,0.0311780574620829,0.0312669441688917,0.718597994022449,0.0515812993054446,0.0176869244753434,0.00075825992320678,0.991663956897035,0.111258707162514,0.00146330965894437,0.332459306818614,0.930122651240777,1.24058923650411,0.000224651957140382,0.0221129274844733,"Nit"
"6",1,1.03482609527521,0.0345331815832162,0.015528687731266,0,1.03483914169273,0.0345331815832162,0.0155301661443989,0,0.743453468445449,0.0517673276373432,0.00091861843097633,0,0.743466567867919,0.0517673276373432,0.000920787453637376,0,0.955326920104787,1.24861892197563,0.000536689128731729,0,0.955356555029245,1.24861892197563,0.000536689128731729,0,"SOMP"
