"","X","LNS_Min","LNS_Max","LNB_Min","LNB_Max","HNB_Min","HNB_Max","HNS_Max","HNS_Min","ID"
"1",1,0.00226984881331945,0.00324352018140712,0.149762687412022,0.0903413034312079,0.360246720461154,0.390488941045227,0.538691342490513,0.285650311973873,"Atm"
"2",1,0.000865408340618794,0.000528653019489508,0.254136201807088,0.108226245397027,0.692105828646714,0.505895993203947,0.0860845129148073,0.331702969383644,"Exch"
"3",1,0.233787541272154,0.21381276648553,0.000483345881257287,0.0126114291857747,0.0353751087305413,0.0264481228156354,0.00467328079342997,0.0147056527594768,"Growth"
"4",1,0.0732423747486593,0.0214907172672281,0.0101629295175987,0.00492216034640828,0.02918001875018,0.0105753895902849,0.0247851861771583,0.342275453504557,"Mineral"
"5",1,0.000999509236434806,0.000829248950177154,0.0076216961386838,0.0062973883302644,0,0,0.119486722373856,0.0294847890014082,"Nit"
"6",1,4.61306895439029e-05,1.33900735350051e-05,4.20857151117375e-08,0,0,0,0.000539260912184813,0.000539260912184813,"SOMP"
