"","X","LNS_Ca_Min","LNS_Ca_Max","LNB_Ca_Min","LNB_Ca_Max","HNS_Ca_Min","HNS_Ca_Max","HNB_Ca_Min","HNB_Ca_Min.1","LNS_K_Min","LNS_K_Max","LNB_K_Min","LNB_K_Max","HNS_K_Min","HNS_K_Max","HNB_K_Min","HNB_K_Max","ID"
"1",1,0.00469920469066794,0.00762036297564085,0,0.0527702696367641,0.0190050125856755,0.0245280670417821,0.13337071658202,0.13337071658202,0.0103222497863483,0.015280740913415,0,0.00316754967786132,0.0170226779034508,0.0148851441320809,0.0118879593613394,0.0523882282091153,"Atm"
"2",1,0.00428730689595316,0.000152676407744347,0.03008722816681,0.0318414544979841,0.00358894162558051,0.00748621401613254,0.0149134922645449,0.0149134922645449,0.0189665016217459,0.00452321966180621,0.00255053638300897,0.0027308321016893,0.00110247569720695,0.00779675047087152,0.0332160148052817,0.102721501144145,"Exch"
"3",1,1.98778264366004,0.338437302778585,0.025811681057198,0.732407512549767,0.0382738853282111,0.101687750540771,0.0509666304915817,0.0509666304915817,1.98770443157688,0.832483705240469,0.0885760386834901,0.898467991286246,0.109922332487119,0.378562538069874,0.00204979491139566,0.0507272113367774,"Growth"
"4",1,0.787992733410317,0.780280833068572,0.814309609799778,0.750202826400092,0.798922947327725,0.792485538346477,0,0,0.658833621967049,0.662216207105327,0.0802622890377167,0.0830176870953429,0.659183026377593,0.653769822330616,0,0.445014825550274,"Mineral"
"5",1,0.00743711545701771,0.00493520655166905,0.0135413940730347,0.00772757762039934,0.340625532829273,0.000215410879883819,0.0981361965978317,0.0981361965978317,0.0254807703144585,0.016685218919684,0.0189293096246199,0.0146592301479827,0.282713151575797,0.00106668119749656,0.0961288110969612,0.0100981512292789,"Nit"
"6",1,1.07678797316771e-06,1.06364348514699e-06,3.91804575162405e-07,2.0125202239052e-08,0,0,0.00107295344789893,0.00107295344789893,3.96478330507332e-06,2.23879063626521e-06,8.4293150219149e-08,1.61780021475756e-07,0,0,0.000980410270530853,0.000980410270530853,"SOMP"
