"","PerChange_LNSED_Min_Ca","PerChange_HNSED_Min_Ca","PerChange_LNBAS_Min_Ca","PerChange_HNBAS_Min_Ca","PerChange_LNSED_Max_Ca","PerChange_HNSED_Max_Ca","PerChange_LNBAS_Max_Ca","PerChange_HNBAS_Max_Ca","PerChange_LNSED_Min_K","PerChange_HNSED_Min_K","PerChange_LNBAS_Min_K","PerChange_HNBAS_Min_K","PerChange_LNSED_Max_K","PerChange_HNSED_Max_K","PerChange_LNBAS_Max_K","PerChange_HNBAS_Max_K","PerChange_LNSED_Min_Mg","PerChange_HNSED_Min_Mg","PerChange_LNBAS_Min_Mg","PerChange_HNBAS_Min_Mg","PerChange_LNSED_Max_Mg","PerChange_HNSED_Max_Mg","PerChange_LNBAS_Max_Mg","PerChange_HNBAS_Max_Mg"
"1",-99.0601395972963,12.6649285371302,-7.17532626859685,9.90568506486891,3.6381702604869,-12.3784850131421,6.90277704365853,-6.54467247910502,-98.4817871967007,158.178560546641,-57.3373238814501,27.5474775213489,-4.67203423208905,97.4597769462913,57.986408418071,-13.3583828110866,-63.019568599794,-2.41883888016262,-13.2196215932541,-4.67194918383015,-4.84486885648239,7.41891095958786,7.79642456594573,5.39765521922552
