"","PerChange_LNSED_Min_Ca","PerChange_HNSED_Min_Ca","PerChange_LNBAS_Min_Ca","PerChange_HNBAS_Min_Ca","PerChange_LNSED_Max_Ca","PerChange_HNSED_Max_Ca","PerChange_LNBAS_Max_Ca","PerChange_HNBAS_Max_Ca","PerChange_LNSED_Min_K","PerChange_HNSED_Min_K","PerChange_LNBAS_Min_K","PerChange_HNBAS_Min_K","PerChange_LNSED_Max_K","PerChange_HNSED_Max_K","PerChange_LNBAS_Max_K","PerChange_HNBAS_Max_K","PerChange_LNSED_Min_Mg","PerChange_HNSED_Min_Mg","PerChange_LNBAS_Min_Mg","PerChange_HNBAS_Min_Mg","PerChange_LNSED_Max_Mg","PerChange_HNSED_Max_Mg","PerChange_LNBAS_Max_Mg","PerChange_HNBAS_Max_Mg"
"1",-7.86339555358405,-15.7136356644541,-0.170595879502968,-3.97499919254183,14.4612237355844,18.5204816890946,1.90597690635806,12.5549345029674,-11.190798341719,5.7345196050785,-3.57082710881906,-24.1056518027326,17.9197867294899,-7.25084670880819,7.43818140396938,19.0324810981719,-7.19980678636136,-19.2830312146481,-3.01804475200511,-18.2668015466329,13.1359418495655,28.5262636151503,4.38921988407261,28.1811609576544
