"";"Sens_Coeff_LNSED_Min_Ca";"Sens_Coeff_HNSED_Min_Ca";"Sens_Coeff_LNBAS_Min_Ca";"Sens_Coeff_HNBAS_Min_Ca";"Sens_Coeff_LNSED_Max_Ca";"Sens_Coeff_HNSED_Max_Ca";"Sens_Coeff_LNBAS_Max_Ca";"Sens_Coeff_HNBAS_Max_Ca";"Sens_Coeff_LNSED_Min_Mg";"Sens_Coeff_HNSED_Min_Mg";"Sens_Coeff_LNBAS_Min_Mg";"Sens_Coeff_HNBAS_Min_Mg";"Sens_Coeff_LNSED_Max_Mg";"Sens_Coeff_HNSED_Max_Mg";"Sens_Coeff_LNBAS_Max_Mg";"Sens_Coeff_HNBAS_Max_Mg";"Sens_Coeff_LNSED_Min_K";"Sens_Coeff_HNSED_Min_K";"Sens_Coeff_LNBAS_Min_K";"Sens_Coeff_HNBAS_Min_K";"Sens_Coeff_LNSED_Max_K";"Sens_Coeff_HNSED_Max_K";"Sens_Coeff_LNBAS_Max_K";"Sens_Coeff_HNBAS_Max_K";"ID"
"1";0,0140124560453341;0,0458247736390191;0,0417188725155188;0,0512083892176249;0,0193887128133437;0,0391723072922529;0,0327035037166186;0,0926222309412851;0,0119011131441127;0,000607609754859938;0,00360216038385365;0,00225460247870647;0,00911121041076119;0,00211617127678979;0,00239177085969964;0,0132443078571972;0,0553488786359432;0,018751286544055;0,165296158798737;0,0993355985333895;0,125083010828346;0,000483788953782565;0,0999548699535312;0,0722614269983879;"Growth"
