"";"Sens_Coeff_LNSED_Min_Ca";"Sens_Coeff_HNSED_Min_Ca";"Sens_Coeff_LNBAS_Min_Ca";"Sens_Coeff_HNBAS_Min_Ca";"Sens_Coeff_LNSED_Max_Ca";"Sens_Coeff_HNSED_Max_Ca";"Sens_Coeff_LNBAS_Max_Ca";"Sens_Coeff_HNBAS_Max_Ca";"Sens_Coeff_LNSED_Min_Mg";"Sens_Coeff_HNSED_Min_Mg";"Sens_Coeff_LNBAS_Min_Mg";"Sens_Coeff_HNBAS_Min_Mg";"Sens_Coeff_LNSED_Max_Mg";"Sens_Coeff_HNSED_Max_Mg";"Sens_Coeff_LNBAS_Max_Mg";"Sens_Coeff_HNBAS_Max_Mg";"Sens_Coeff_LNSED_Min_K";"Sens_Coeff_HNSED_Min_K";"Sens_Coeff_LNBAS_Min_K";"Sens_Coeff_HNBAS_Min_K";"Sens_Coeff_LNSED_Max_K";"Sens_Coeff_HNSED_Max_K";"Sens_Coeff_LNBAS_Max_K";"Sens_Coeff_HNBAS_Max_K";"ID"
"1";0,0799952882942403;0,0266331205709653;0,290531580988378;0,468719492402872;0,0732226172762277;0,0910296847581602;0,271619047573647;0,2463843004938;0,0839016219110196;0,092603745661633;0,26591987537624;0,0483012030615829;0,008918589369257;0,100750991673552;0,0431581944569951;0,0731885993824483;0,698288066055005;0,192744728892318;0,30943260084412;9,51147888357471;0,892368596825469;0,297345848174332;0,356531881005991;1,43528611535125;"Exch"
