"";"Sens_Coeff_LNSED_Min_Ca";"Sens_Coeff_HNSED_Min_Ca";"Sens_Coeff_LNBAS_Min_Ca";"Sens_Coeff_HNBAS_Min_Ca";"Sens_Coeff_LNSED_Max_Ca";"Sens_Coeff_HNSED_Max_Ca";"Sens_Coeff_LNBAS_Max_Ca";"Sens_Coeff_HNBAS_Max_Ca";"Sens_Coeff_LNSED_Min_Mg";"Sens_Coeff_HNSED_Min_Mg";"Sens_Coeff_LNBAS_Min_Mg";"Sens_Coeff_HNBAS_Min_Mg";"Sens_Coeff_LNSED_Max_Mg";"Sens_Coeff_HNSED_Max_Mg";"Sens_Coeff_LNBAS_Max_Mg";"Sens_Coeff_HNBAS_Max_Mg";"Sens_Coeff_LNSED_Min_K";"Sens_Coeff_HNSED_Min_K";"Sens_Coeff_LNBAS_Min_K";"Sens_Coeff_HNBAS_Min_K";"Sens_Coeff_LNSED_Max_K";"Sens_Coeff_HNSED_Max_K";"Sens_Coeff_LNBAS_Max_K";"Sens_Coeff_HNBAS_Max_K";"ID"
"1";0,0736360395063755;0,269811312052751;0,386963464174559;0,61353073279218;0,115498003905796;0,138024974760894;0,307124302514319;0,517016044722458;0,0492178360675159;0,0190324138101347;0,0333286015098935;0,154113827089382;0,0697384639536085;0,00833721798687719;0,0155079168016717;0,140324326957787;0,00784886168514869;0,529927747608244;0,00573716196276445;0,0611682534989029;0,0458698068425724;0,269391774113448;0,00757084527945441;0,0310358380369258;"Mineral"
