"","PerChange_LNSED_Min_Ca","PerChange_HNSED_Min_Ca","PerChange_LNBAS_Min_Ca","PerChange_HNBAS_Min_Ca","PerChange_LNSED_Max_Ca","PerChange_HNSED_Max_Ca","PerChange_LNBAS_Max_Ca","PerChange_HNBAS_Max_Ca","PerChange_LNSED_Min_K","PerChange_HNSED_Min_K","PerChange_LNBAS_Min_K","PerChange_HNBAS_Min_K","PerChange_LNSED_Max_K","PerChange_HNSED_Max_K","PerChange_LNBAS_Max_K","PerChange_HNBAS_Max_K","PerChange_LNSED_Min_Mg","PerChange_HNSED_Min_Mg","PerChange_LNBAS_Min_Mg","PerChange_HNBAS_Min_Mg","PerChange_LNSED_Max_Mg","PerChange_HNSED_Max_Mg","PerChange_LNBAS_Max_Mg","PerChange_HNBAS_Max_Mg"
"1",-17.0945293197648,15.7836936478581,-26.6526826728262,22.9692099549651,6.69973336955297,-37.588411485362,16.9891091386499,-12.801654530406,32.8691706993755,92.4891411640773,-61.5167618746221,50.6082898726993,-14.2451800914099,-61.1859040341714,56.9926146423847,-35.7987382509712,5.15505750158389,-1.58147341979645,-25.2009038540446,-3.68678065495044,-2.40258009425811,0.666409118156327,9.04759810303056,4.38412098347177
