 ;;µmol/kg;;;;;;;kg/ha;;;;;
        2012;           2;  20332.0683594;  11816.8300781;   3056.8720703;    652.7918701;      0.0000248;  50151.7421875;   5444.8437500;   1163.8503418;    410.2099304;    170.7043762;     21.4348011;      0.0000005;   1932.6875000
        2012;           3;  20334.4433594;  11821.0898438;   3054.8120117;    653.3865967;      0.0000293;  50148.9296875;   5441.6445312;   1163.9863281;    410.3577576;    170.5893555;     21.4543304;      0.0000006;   1932.5794678
        2012;           4;  20334.7167969;  11821.9599609;   3053.0749512;    652.0212402;      0.0000000;  50147.0781250;   5447.7402344;   1164.0019531;    410.3880005;    170.4923553;     21.4094982;      0.0000000;   1932.5078125
        2012;           5;  20332.8164062;  11820.8056641;   3049.1782227;    651.5520020;      0.0000000;  50145.4414062;   5463.2412109;   1163.8930664;    410.3479309;    170.2747650;     21.3940887;      0.0000000;   1932.4449463
        2012;           6;  20330.3085938;  11818.5683594;   3046.2985840;    653.1245117;      0.0000000;  50144.1757812;   5477.9145508;   1163.7495117;    410.2702942;    170.1139374;     21.4457245;      0.0000000;   1932.3959961
        2012;           7;  20328.6406250;  11817.6865234;   3044.1967773;    657.3305664;      0.0000000;  50142.6718750;   5485.1791992;   1163.6541748;    410.2396545;    169.9965820;     21.5838337;      0.0000000;   1932.3381348
        2012;           8;  20327.4941406;  11817.6494141;   3041.6557617;    660.0189819;      0.0000000;  50141.1445312;   5491.9184570;   1163.5883789;    410.2384033;    169.8546600;     21.6721077;      0.0000000;   1932.2792969
        2012;           9;  20326.8398438;  11818.1826172;   3039.0954590;    661.2327881;      0.0000000;  50139.8007812;   5497.7202148;   1163.5510254;    410.2568970;    169.7116852;     21.7119637;      0.0000000;   1932.2274170
        2012;          10;  20329.7089844;  11823.1083984;   3038.7180176;    662.6444702;      0.0000000;  50135.6875000;   5493.3681641;   1163.7153320;    410.4279175;    169.6906281;     21.7583179;      0.0000000;   1932.0688477
        2012;          11;  20335.4765625;  11833.1542969;   3036.1909180;    663.1715088;      0.0000065;  50126.9609375;   5489.9497070;   1164.0455322;    410.7766113;    169.5495148;     21.7756214;      0.0000001;   1931.7327881
        2012;          12;  20339.8789062;  11840.8164062;   3033.3237305;    662.1602173;      0.0000135;  50121.5000000;   5486.1049805;   1164.2974854;    411.0426025;    169.3893738;     21.7424183;      0.0000003;   1931.5222168
        2013;           1;  20341.0058594;  11842.7753906;   3032.7634277;    662.4715576;      0.0000203;  50119.7500000;   5485.4902344;   1164.3619385;    411.1105652;    169.3580933;     21.7526398;      0.0000004;   1931.4548340
        2013;           2;  20341.5878906;  11843.8007812;   3032.2653809;    662.0762939;      0.0000357;  50118.4062500;   5487.2983398;   1164.3951416;    411.1461792;    169.3302765;     21.7396603;      0.0000007;   1931.4029541
        2013;           3;  20342.0683594;  11844.6679688;   3031.7309570;    661.5303955;      0.0000508;  50116.8789062;   5490.2988281;   1164.4227295;    411.1763000;    169.3004303;     21.7217350;      0.0000010;   1931.3441162
        2013;           4;  20342.0800781;  11845.0322266;   3030.6713867;    660.7873535;      0.0000020;  50114.6875000;   5497.8344727;   1164.4234619;    411.1889648;    169.2412720;     21.6973381;      0.0000000;   1931.2596436
        2013;           5;  20339.6972656;  11843.0009766;   3027.5961914;    661.8863525;      0.0000000;  50113.3437500;   5512.7915039;   1164.2869873;    411.1184387;    169.0695496;     21.7334251;      0.0000000;   1931.2077637
        2013;           6;  20338.0136719;  11842.1005859;   3025.2126465;    665.3452759;      0.0000000;  50111.8125000;   5521.3403320;   1164.1906738;    411.0871582;    168.9364471;     21.8469982;      0.0000000;   1931.1488037
        2013;           7;  20336.6152344;  11841.6650391;   3023.1623535;    669.9898682;      0.0000000;  50110.0664062;   5527.7924805;   1164.1107178;    411.0720520;    168.8219452;     21.9995079;      0.0000000;   1931.0816650
        2013;           8;  20335.8085938;  11842.1914062;   3020.1665039;    671.2512817;      0.0000000;  50108.5273438;   5534.4199219;   1164.0644531;    411.0903015;    168.6546326;     22.0409279;      0.0000000;   1931.0220947
        2013;           9;  20335.1015625;  11842.6474609;   3017.5515137;    672.4039917;      0.0000000;  50107.1562500;   5540.4819336;   1164.0239258;    411.1061707;    168.5086212;     22.0787773;      0.0000000;   1930.9694824
        2013;          10;  20336.2871094;  11844.6621094;   3017.4135742;    672.5388794;      0.0000366;  50104.2890625;   5542.8149414;   1164.0919189;    411.1760864;    168.5009155;     22.0832062;      0.0000007;   1930.8588867
        2013;          11;  20340.4042969;  11851.6474609;   3017.6281738;    676.7413940;      0.0000228;  50095.1289062;   5543.8476562;   1164.3275146;    411.4185791;    168.5129089;     22.2212009;      0.0000005;   1930.5058594
        2013;          12;  20344.1542969;  11857.9414062;   3017.6059570;    679.5744629;      0.0000108;  50086.8789062;   5545.6284180;   1164.5422363;    411.6370544;    168.5116577;     22.3142242;      0.0000002;   1930.1879883
        2014;           1;  20347.3925781;  11863.3974609;   3016.9479980;    680.7060547;      0.0000066;  50080.0546875;   5548.0795898;   1164.7275391;    411.8264771;    168.4749146;     22.3513813;      0.0000001;   1929.9251709
        2014;           2;  20351.1503906;  11869.7646484;   3014.7956543;    679.7505493;      0.0000155;  50074.2460938;   5548.5424805;   1164.9426270;    412.0475159;    168.3547211;     22.3200054;      0.0000003;   1929.7011719
        2014;           3;  20353.1757812;  11873.2275391;   3013.2148438;    679.0133057;      0.0000364;  50070.9414062;   5549.7304688;   1165.0585938;    412.1677246;    168.2664490;     22.2957973;      0.0000007;   1929.5739746
        2014;           4;  20353.0234375;  11873.2636719;   3012.2385254;    678.2473145;      0.0000002;  50069.2851562;   5556.5810547;   1165.0498047;    412.1689758;    168.2119293;     22.2706470;      0.0000000;   1929.5101318
        2014;           5;  20350.7773438;  11871.5156250;   3008.0163574;    676.5346069;      0.0000000;  50066.9492188;   5577.5590820;   1164.9211426;    412.1083069;    167.9761658;     22.2144070;      0.0000000;   1929.4200439
        2014;           6;  20348.0214844;  11868.8837891;   3005.0468750;    678.0572510;      0.0000000;  50065.1835938;   5594.8500977;   1164.7634277;    412.0169067;    167.8103333;     22.2644062;      0.0000000;   1929.3520508
        2014;           7;  20346.1093750;  11867.6259766;   3003.7072754;    685.4383545;      0.0000000;  50062.8554688;   5602.2128906;   1164.6540527;    411.9732361;    167.7355194;     22.5067692;      0.0000000;   1929.2623291
        2014;           8;  20345.4960938;  11868.4697266;   3000.7382812;    686.9012451;      0.0000000;  50060.8046875;   5609.6923828;   1164.6190186;    412.0025635;    167.5697327;     22.5548038;      0.0000000;   1929.1832275
        2014;           9;  20344.9628906;  11869.2109375;   2998.1503906;    688.2485352;      0.0000000;  50058.9960938;   5615.9282227;   1164.5885010;    412.0282898;    167.4251862;     22.5990410;      0.0000000;   1929.1135254
        2014;          10;  20347.2773438;  11873.0400391;   2998.2023926;    689.4892578;      0.0000000;  50055.1210938;   5614.0375977;   1164.7209473;    412.1611938;    167.4281006;     22.6397820;      0.0000000;   1928.9639893
        2014;          11;  20353.0234375;  11882.5966797;   2997.0009766;    690.2051392;      0.0000022;  50045.6406250;   5612.0283203;   1165.0498047;    412.4929810;    167.3610229;     22.6632881;      0.0000000;   1928.5988770
        2014;          12;  20358.2988281;  11891.3476562;   2995.2822266;    690.0776978;      0.0000091;  50038.5039062;   5607.3706055;   1165.3518066;    412.7967224;    167.2650452;     22.6591034;      0.0000002;   1928.3238525
        2015;           1;  20359.4492188;  11893.2558594;   2994.8779297;    689.8660889;      0.0000228;  50036.3984375;   5608.1425781;   1165.4177246;    412.8629456;    167.2424622;     22.6521530;      0.0000005;   1928.2426758
        2015;           2;  20361.1054688;  11896.0107422;   2993.9843750;    688.8353271;      0.0000362;  50033.5078125;   5609.8066406;   1165.5124512;    412.9586487;    167.1925507;     22.6183090;      0.0000007;   1928.1311035
        2015;           3;  20361.4882812;  11896.6562500;   2993.7543945;    688.6572876;      0.0000616;  50031.8281250;   5613.3139648;   1165.5344238;    412.9810181;    167.1797333;     22.6124649;      0.0000012;   1928.0667725
        2015;           4;  20361.2753906;  11896.5595703;   2993.3847656;    689.1645508;      0.0000067;  50030.1250000;   5619.0161133;   1165.5222168;    412.9776917;    167.1590729;     22.6291218;      0.0000001;   1928.0008545
        2015;           5;  20358.7695312;  11894.3398438;   2990.1748047;    690.0069580;      0.0000000;  50028.6679688;   5635.0810547;   1165.3786621;    412.9006348;    166.9798279;     22.6567822;      0.0000000;   1927.9447021
        2015;           6;  20357.0507812;  11893.3955078;   2987.9331055;    694.3521118;      0.0000000;  50026.9804688;   5643.4140625;   1165.2803955;    412.8678284;    166.8546600;     22.7994556;      0.0000000;   1927.8797607
        2015;           7;  20355.7304688;  11893.1103516;   2985.7485352;    698.9338379;      0.0000000;  50025.1250000;   5649.8344727;   1165.2048340;    412.8579407;    166.7326355;     22.9498997;      0.0000000;   1927.8082275
        2015;           8;  20354.9687500;  11893.7275391;   2982.7192383;    700.3189087;      0.0000000;  50023.4960938;   5656.5737305;   1165.1612549;    412.8793640;    166.5634918;     22.9953823;      0.0000000;   1927.7453613
        2015;           9;  20354.3105469;  11894.2792969;   2980.0798340;    701.6016846;      0.0000000;  50022.0585938;   5662.4956055;   1165.1235352;    412.8984985;    166.4160919;     23.0375004;      0.0000000;   1927.6900635
        2015;          10;  20355.0390625;  11895.4628906;   2980.4355469;    702.7469482;      0.0000000;  50020.7851562;   5661.0346680;   1165.1651611;    412.9395752;    166.4359436;     23.0751057;      0.0000000;   1927.6409912
        2015;          11;  20359.2031250;  11902.2910156;   2979.8962402;    702.4739380;      0.0000029;  50015.2304688;   5656.5131836;   1165.4036865;    413.1766052;    166.4058380;     23.0661411;      0.0000001;   1927.4268799
        2015;          12;  20366.3710938;  11913.9785156;   2978.0393066;    699.7155762;      0.0000095;  50007.5664062;   5646.5263672;   1165.8138428;    413.5823364;    166.3021393;     22.9755688;      0.0000002;   1927.1315918
