 ;;µmol/kg;;;;;;;kg/ha;;;;;
 YEAR;Month;Ca;Mg;K;Na;NH4;Al;H;Ca;Mg;K;Na;NH4;Al
        2005;           1;  63358.0820312;  17955.9453125;  12008.0683594;    933.1249390;      5.4126725;  10915.6855469;   5133.6787109;   2124.1909180;    365.0811462;    392.7503052;     17.9457016;      0.0634212;    246.3783875
        2005;           2;  63369.5468750;  17943.9335938;  11991.4306641;    924.4254761;     11.3265429;  10914.7851562;   5156.7817383;   2124.5754395;    364.8369141;    392.2060852;     17.7783947;      0.1327150;    246.3580627
        2005;           3;  63370.1796875;  17916.8515625;  11954.2246094;    954.8671265;     15.3195333;  10913.2382812;   5217.1879883;   2124.5964355;    364.2862854;    390.9892273;     18.3638458;      0.1795015;    246.3231506
        2005;           4;  63387.8164062;  17911.1074219;  11944.0927734;    953.2656250;     11.2488194;  10911.6416016;   5214.0024414;   2125.1877441;    364.1694946;    390.6578369;     18.3330441;      0.1318043;    246.2871246
        2005;           5;  63372.4765625;  17890.7402344;  11919.6767578;    939.7986450;      0.1261280;  10909.2187500;   5341.5610352;   2124.6735840;    363.7553711;    389.8592529;     18.0740490;      0.0014779;    246.2324066
        2005;           6;  63351.3398438;  17867.6484375;  11901.7382812;    924.9573364;      0.0000000;  10905.2392578;   5474.8750000;   2123.9645996;    363.2858887;    389.2725525;     17.7886238;      0.0000000;    246.1426086
        2005;           7;  63314.3085938;  17861.8691406;  11897.7089844;    940.8775024;      0.0000000;  10899.3876953;   5566.3632812;   2122.7233887;    363.1683960;    389.1407166;     18.0947990;      0.0000000;    246.0105286
        2005;           8;  63277.7500000;  17861.3261719;  11890.6445312;    953.3781128;      0.0000000;  10891.8095703;   5657.5791016;   2121.4975586;    363.1573486;    388.9096985;     18.3352089;      0.0000000;    245.8394928
        2005;           9;  63258.4531250;  17848.2011719;  11871.3095703;    998.5957031;      0.0000000;  10882.7783203;   5723.9130859;   2120.8508301;    362.8904724;    388.2773132;     19.2048264;      0.0000000;    245.6356506
        2005;          10;  63285.6914062;  17848.6757812;  11872.9970703;    990.2762451;      5.7086105;  10873.5888672;   5697.0043945;   2121.7639160;    362.9001465;    388.3324890;     19.0448265;      0.0668887;    245.4281921
        2005;          11;  63268.5820312;  17820.3261719;  11768.4794922;   1054.8314209;      7.0815535;  10869.6777344;   5838.1611328;   2121.1901855;    362.3237305;    384.9140320;     20.2863407;      0.0829757;    245.3399353
        2005;          12;  63249.7929688;  17789.1445312;  11712.1572266;   1099.2038574;      8.7423716;  10869.1679688;   5949.9448242;   2120.5603027;    361.6897278;    383.0718994;     21.1397057;      0.1024358;    245.3284454
        2006;           1;  63237.5664062;  17745.2519531;  11626.9472656;   1122.8560791;      8.9322996;  10869.3886719;   6122.9677734;   2120.1503906;    360.7973328;    380.2849121;     21.5945797;      0.1046612;    245.3334351
        2006;           2;  63250.9140625;  17737.7929688;  11615.1445312;   1083.6517334;     14.4893408;  10869.0566406;   6157.6137695;   2120.5979004;    360.6456604;    379.8988647;     20.8406105;      0.1697740;    245.3259430
        2006;           3;  63256.2226562;  17722.4667969;  11587.3662109;   1086.4638672;     16.2562885;  10868.2255859;   6203.2319336;   2120.7758789;    360.3340454;    378.9902954;     20.8946915;      0.1904776;    245.3071899
        2006;           4;  63264.8007812;  17709.3281250;  11574.4267578;   1079.4979248;     10.8678551;  10866.8837891;   6241.7656250;   2121.0634766;    360.0669250;    378.5671387;     20.7607250;      0.1273405;    245.2768707
        2006;           5;  63246.8007812;  17691.8671875;  11552.4042969;   1047.0585938;      0.0000000;  10865.1611328;   6383.1938477;   2120.4602051;    359.7118835;    377.8467712;     20.1368561;      0.0000000;    245.2379913
        2006;           6;  63220.5468750;  17661.8085938;  11534.3730469;   1014.0380859;      0.0000000;  10863.7099609;   6551.2226562;   2119.5798340;    359.1007080;    377.2570496;     19.5018120;      0.0000000;    245.2052307
        2006;           7;  63180.3906250;  17654.9394531;  11530.8447266;   1034.5457764;      0.0000000;  10857.2050781;   6647.7109375;   2118.2333984;    358.9610901;    377.1416626;     19.8962097;      0.0000000;    245.0584412
        2006;           8;  63143.1796875;  17655.8710938;  11522.5693359;   1044.5931396;      0.0000000;  10849.3984375;   6742.0444336;   2116.9858398;    358.9800110;    376.8709717;     20.0894394;      0.0000000;    244.8822327
        2006;           9;  63135.8632812;  17655.9218750;  11507.1484375;   1019.3524170;      0.0000000;  10842.8720703;   6816.6801758;   2116.7407227;    358.9810486;    376.3666077;     19.6040154;      0.0000000;    244.7349091
        2006;          10;  63152.2773438;  17649.8769531;  11509.2607422;   1036.9414062;      5.7468629;  10835.0000000;   6794.1699219;   2117.2910156;    358.8581543;    376.4357300;     19.9422836;      0.0673369;    244.5572357
