 ;;µmol/kg;;;;;;;kg/ha;;;;;
 YEAR;Month;Ca;Mg;K;Na;NH4;Al;H;Ca;Mg;K;Na;NH4;Al
        2005;           1;  30896.2949219;  13348.9658203;   5527.1264648;    744.8964233;      0.0000091;  33666.1132812;   5104.1962891;   1838.8253174;    481.8049622;    320.9115295;     25.4307461;      0.0000002;   1348.9228516
        2005;           2;  30903.0195312;  13354.7783203;   5530.7587891;    741.7125854;      0.0000138;  33662.4492188;   5089.7563477;   1839.2253418;    482.0147400;    321.1224060;     25.3220482;      0.0000003;   1348.7760010
        2005;           3;  30916.7167969;  13364.6367188;   5537.0415039;    731.8145752;      0.0000169;  33655.7187500;   5066.5083008;   1840.0405273;    482.3705750;    321.4872131;     24.9841328;      0.0000004;   1348.5063477
        2005;           4;  30923.8300781;  13370.2392578;   5540.3603516;    730.5467529;      0.0000000;  33649.8984375;   5056.3266602;   1840.4641113;    482.5728149;    321.6799011;     24.9408474;      0.0000000;   1348.2731934
        2005;           5;  30923.5468750;  13371.0390625;   5538.9033203;    732.6784668;      0.0000000;  33645.4023438;   5067.9521484;   1840.4472656;    482.6016846;    321.5952759;     25.0136242;      0.0000000;   1348.0930176
        2005;           6;  30924.6386719;  13374.1787109;   5540.1962891;    742.9989014;      0.0000000;  33639.8593750;   5064.5561523;   1840.5120850;    482.7149963;    321.6703796;     25.3659630;      0.0000000;   1347.8708496
        2005;           7;  30926.4667969;  13378.6093750;   5540.5781250;    750.1947632;      0.0000000;  33634.1484375;   5061.6455078;   1840.6209717;    482.8748779;    321.6925354;     25.6116314;      0.0000000;   1347.6419678
        2005;           8;  30928.7207031;  13383.7285156;   5539.9194336;    753.5571289;      0.0000000;  33629.2148438;   5059.1289062;   1840.7550049;    483.0596619;    321.6542664;     25.7264233;      0.0000000;   1347.4443359
        2005;           9;  30930.6308594;  13388.1435547;   5539.3066406;    756.7019043;      0.0000000;  33625.1171875;   5056.1835938;   1840.8688965;    483.2189941;    321.6187439;     25.8337860;      0.0000000;   1347.2801514
        2005;          10;  30933.1093750;  13392.2275391;   5540.6923828;    759.7177124;      0.0000000;  33622.0039062;   5047.9077148;   1841.0162354;    483.3663940;    321.6991577;     25.9367447;      0.0000000;   1347.1553955
        2005;          11;  30989.0742188;  13428.7236328;   5562.3447266;    729.3410645;      0.0000017;  33596.1210938;   4949.4340820;   1844.3470459;    484.6836853;    322.9563293;     24.8996868;      0.0000000;   1346.1184082
        2005;          12;  31014.6601562;  13447.2177734;   5574.4897461;    721.3590698;      0.0000059;  33585.1523438;   4889.8632812;   1845.8698730;    485.3511963;    323.6614990;     24.6271801;      0.0000001;   1345.6789551
