 ;;µmol/kg;;;;;;;kg/ha;;;;;
        2009;           7;  24720.1542969;  12155.4160156;   4216.1440430;    724.0414429;      0.0000000;  41934.3515625;   6196.1787109;   1469.9674072;    438.3449097;    244.5816193;     24.6972790;      0.0000000;   1678.7519531
        2009;           8;  24719.5996094;  12156.1699219;   4213.4047852;    725.0471802;      0.0000000;  41932.1562500;   6204.0478516;   1469.9344482;    438.3720703;    244.4227295;     24.7315865;      0.0000000;   1678.6640625
        2009;           9;  24719.2714844;  12157.0820312;   4211.0629883;    726.1253662;      0.0000000;  41930.2031250;   6210.2812500;   1469.9150391;    438.4049683;    244.2868652;     24.7683620;      0.0000000;   1678.5856934
        2009;          10;  24720.1933594;  12158.5937500;   4211.3579102;    727.1361694;      0.0000000;  41928.4609375;   6209.0693359;   1469.9697266;    438.4595032;    244.3039703;     24.8028393;      0.0000000;   1678.5159912
        2009;          11;  24717.3632812;  12156.9082031;   4214.4736328;    734.7285767;      0.0020932;  41924.1796875;   6220.5703125;   1469.8013916;    438.3987122;    244.4847260;     25.0618210;      0.0000435;   1678.3447266
        2009;          12;  24713.6289062;  12152.7675781;   4216.2270508;    737.7989502;      0.0032795;  41921.2734375;   6240.0844727;   1469.5794678;    438.2493591;    244.5864258;     25.1665516;      0.0000682;   1678.2283936
        2010;           1;  24708.7734375;  12146.7880859;   4217.5605469;    738.7521362;      0.0128028;  41918.7617188;   6267.1152344;   1469.2906494;    438.0337524;    244.6638031;     25.1990643;      0.0002661;   1678.1279297
        2010;           2;  24705.5976562;  12142.6748047;   4218.0107422;    738.2598877;      0.0221744;  41917.2343750;   6286.1987305;   1469.1018066;    437.8854370;    244.6898956;     25.1822758;      0.0004608;   1678.0666504
        2010;           3;  24701.6875000;  12137.9394531;   4219.4770508;    739.9734497;      0.0248110;  41915.2421875;   6306.3969727;   1468.8692627;    437.7146606;    244.7749786;     25.2407246;      0.0005156;   1677.9870605
        2010;           4;  24697.2460938;  12132.4892578;   4220.1953125;    740.5119019;      0.0000086;  41913.1679688;   6330.9941406;   1468.6051025;    437.5181580;    244.8166351;     25.2590904;      0.0000002;   1677.9039307
        2010;           5;  24693.1074219;  12127.8134766;   4216.8359375;    738.8400879;      0.0000000;  41911.8984375;   6357.4951172;   1468.3591309;    437.3494873;    244.6217499;     25.2020645;      0.0000000;   1677.8531494
        2010;           6;  24686.0371094;  12119.2851562;   4213.9604492;    737.6304321;      0.0000000;  41908.9179688;   6401.8002930;   1467.9387207;    437.0419617;    244.4549255;     25.1608047;      0.0000000;   1677.7337646
        2010;           7;  24682.8320312;  12115.7265625;   4211.3154297;    739.1497803;      0.0000000;  41906.9609375;   6422.1528320;   1467.7480469;    436.9135742;    244.3014984;     25.2126293;      0.0000000;   1677.6555176
        2010;           8;  24680.8027344;  12114.0917969;   4210.4677734;    747.0069580;      0.0000000;  41904.3085938;   6430.5151367;   1467.6274414;    436.8546753;    244.2523346;     25.4806385;      0.0000000;   1677.5491943
        2010;           9;  24680.6113281;  12115.2568359;   4208.1093750;    748.2173462;      0.0000000;  41901.9531250;   6436.9599609;   1467.6160889;    436.8967285;    244.1155090;     25.5219250;      0.0000000;   1677.4548340
        2010;          10;  24680.7890625;  12116.4365234;   4209.1396484;    751.1521606;      0.0000000;  41898.8671875;   6439.1708984;   1467.6264648;    436.9392395;    244.1752777;     25.6220341;      0.0000000;   1677.3314209
        2010;          11;  24675.3164062;  12111.2841797;   4212.0268555;    755.8081665;      0.0000000;  41892.4140625;   6472.4091797;   1467.3011475;    436.7534180;    244.3427734;     25.7808514;      0.0000000;   1677.0732422
        2010;          12;  24667.0507812;  12101.7958984;   4215.0151367;    757.0517578;      0.0055546;  41887.6054688;   6518.2465820;   1466.8095703;    436.4112854;    244.5161133;     25.8232708;      0.0001154;   1676.8804932
        2011;           1;  24663.0429688;  12096.9775391;   4216.2124023;    756.4782715;      0.0121959;  41885.6289062;   6541.2426758;   1466.5712891;    436.2374878;    244.5855713;     25.8037090;      0.0002535;   1676.8015137
        2011;           2;  24660.4882812;  12093.8232422;   4216.8442383;    755.6951904;      0.0181481;  41884.4570312;   6556.3056641;   1466.4194336;    436.1237488;    244.6222229;     25.7769985;      0.0003772;   1676.7545166
        2011;           3;  24655.5039062;  12088.0527344;   4219.2128906;    756.3314819;      0.0231777;  41882.4218750;   6580.7739258;   1466.1230469;    435.9156799;    244.7596588;     25.7987003;      0.0004817;   1676.6730957
        2011;           4;  24651.8730469;  12083.7480469;   4219.9858398;    755.7960815;      0.0000000;  41881.0468750;   6600.5585938;   1465.9071045;    435.7604370;    244.8044739;     25.7804413;      0.0000000;   1676.6179199
        2011;           5;  24648.7382812;  12080.3466797;   4216.0888672;    753.0280762;      0.0000000;  41880.5078125;   6621.8681641;   1465.7207031;    435.6377563;    244.5784149;     25.6860218;      0.0000000;   1676.5963135
        2011;           6;  24644.3906250;  12074.9541016;   4212.1240234;    750.0562744;      0.0000000;  41879.5898438;   6650.8408203;   1465.4622803;    435.4433289;    244.3484192;     25.5846558;      0.0000000;   1676.5595703
        2011;           7;  24642.4179688;  12073.4394531;   4209.8310547;    753.0688477;      0.0000000;  41878.4257812;   6660.8378906;   1465.3449707;    435.3886719;    244.2154236;     25.6874142;      0.0000000;   1676.5129395
        2011;           8;  24640.9941406;  12072.8164062;   4207.5014648;    755.9735718;      0.0000000;  41877.1679688;   6668.1215820;   1465.2602539;    435.3662109;    244.0802460;     25.7864952;      0.0000000;   1676.4625244
        2011;           9;  24640.2675781;  12073.1142578;   4205.0019531;    756.8560791;      0.0000000;  41876.0390625;   6674.0424805;   1465.2170410;    435.3769531;    243.9352417;     25.8165970;      0.0000000;   1676.4174805
        2011;          10;  24640.8593750;  12074.0820312;   4205.2290039;    757.6691284;      0.0000000;  41875.0195312;   6672.7099609;   1465.2521973;    435.4118652;    243.9484406;     25.8443298;      0.0000000;   1676.3765869
        2011;          11;  24636.8808594;  12071.5292969;   4209.1572266;    764.3204956;      0.0000000;  41870.2265625;   6689.7968750;   1465.0155029;    435.3197937;    244.1763000;     26.0712128;      0.0000000;   1676.1848145
        2011;          12;  24633.3613281;  12068.4941406;   4211.8994141;    767.2371216;      0.0000000;  41866.7070312;   6707.6230469;   1464.8063965;    435.2103577;    244.3353882;     26.1706963;      0.0000000;   1676.0439453
        2012;           1;  24628.6855469;  12063.7841797;   4215.0087891;    768.0599365;      0.0064475;  41863.9335938;   6730.8876953;   1464.5281982;    435.0404968;    244.5157623;     26.1987629;      0.0001340;   1675.9328613
        2012;           2;  24626.4335938;  12061.0488281;   4215.5151367;    766.3770142;      0.0155660;  41862.8515625;   6745.3022461;   1464.3945312;    434.9418335;    244.5451355;     26.1413574;      0.0003235;   1675.8895264
        2012;           3;  24622.2519531;  12056.5478516;   4218.3447266;    766.6710205;      0.0176264;  41861.0703125;   6764.7924805;   1464.1457520;    434.7795410;    244.7092896;     26.1513882;      0.0003663;   1675.8182373
        2012;           4;  24618.6699219;  12052.0498047;   4218.3457031;    763.8402710;      0.0000070;  41859.8320312;   6787.5776367;   1463.9327393;    434.6173401;    244.7093353;     26.0548267;      0.0000001;   1675.7686768
        2012;           5;  24614.0058594;  12046.7910156;   4215.0722656;    761.4593506;      0.0000000;  41858.6093750;   6816.6044922;   1463.6552734;    434.4276733;    244.5194397;     25.9736137;      0.0000000;   1675.7197266
        2012;           6;  24610.1992188;  12042.2841797;   4211.7812500;    760.9790649;      0.0000000;  41857.4960938;   6840.4379883;   1463.4289551;    434.2651367;    244.3285217;     25.9572334;      0.0000000;   1675.6752930
        2012;           7;  24608.1972656;  12040.7197266;   4209.8764648;    765.5343018;      0.0000000;  41856.0664062;   6849.3168945;   1463.3099365;    434.2087708;    244.2180481;     26.1126137;      0.0000000;   1675.6179199
        2012;           8;  24607.1015625;  12040.6357422;   4207.2348633;    767.4231567;      0.0000000;  41854.6757812;   6856.6191406;   1463.2447510;    434.2057190;    244.0647736;     26.1770401;      0.0000000;   1675.5621338
        2012;           9;  24606.4375000;  12041.0458984;   4204.7329102;    768.3861084;      0.0000000;  41853.4335938;   6862.4511719;   1463.2053223;    434.2205200;    243.9196625;     26.2098885;      0.0000000;   1675.5125732
        2012;          10;  24604.3906250;  12040.4531250;   4207.5644531;    772.8561401;      0.0000000;  41849.7031250;   6871.3784180;   1463.0836182;    434.1991272;    244.0839233;     26.3623619;      0.0000000;   1675.3631592
        2012;          11;  24598.0800781;  12034.9472656;   4212.1801758;    774.8162842;      0.0029117;  41844.3554688;   6904.7075195;   1462.7082520;    434.0005798;    244.3516693;     26.4292240;      0.0000605;   1675.1491699
        2012;          12;  24591.7089844;  12028.3779297;   4215.9140625;    772.3508301;      0.0083844;  41841.0546875;   6939.2363281;   1462.3294678;    433.7637024;    244.5682678;     26.3451271;      0.0001742;   1675.0169678
        2013;           1;  24589.8222656;  12026.3232422;   4217.0288086;    771.9639893;      0.0125985;  41839.9609375;   6949.4042969;   1462.2172852;    433.6896057;    244.6329193;     26.3319302;      0.0002618;   1674.9732666
        2013;           2;  24588.1015625;  12024.1894531;   4217.3637695;    770.4050293;      0.0215787;  41839.0742188;   6960.9858398;   1462.1149902;    433.6126709;    244.6523895;     26.2787552;      0.0004484;   1674.9376221
        2013;           3;  24585.9785156;  12021.5292969;   4217.7416992;    768.7583618;      0.0286414;  41837.9882812;   6975.0419922;   1461.9887695;    433.5167542;    244.6743164;     26.2225895;      0.0005952;   1674.8942871
        2013;           4;  24582.6250000;  12017.3642578;   4217.8813477;    767.1566772;      0.0030221;  41836.3789062;   6996.6171875;   1461.7893066;    433.3665466;    244.6824188;     26.1679535;      0.0000628;   1674.8298340
        2013;           5;  24578.8808594;  12012.9775391;   4214.3505859;    765.9320679;      0.0000000;  41835.2343750;   7020.9023438;   1461.5666504;    433.2083130;    244.4775848;     26.1261826;      0.0000000;   1674.7840576
        2013;           6;  24576.4804688;  12010.7792969;   4211.8896484;    768.5932007;      0.0000000;  41833.7656250;   7034.3183594;   1461.4239502;    433.1290588;    244.3348236;     26.2169552;      0.0000000;   1674.7252197
        2013;           7;  24574.8847656;  12009.8906250;   4209.8242188;    772.7323608;      0.0000000;  41832.0859375;   7042.2221680;   1461.3291016;    433.0969849;    244.2149963;     26.3581390;      0.0000000;   1674.6579590
        2013;           8;  24574.1132812;  12010.3388672;   4206.9121094;    773.7649536;      0.0000000;  41830.5859375;   7049.4243164;   1461.2830811;    433.1131897;    244.0460663;     26.3933640;      0.0000000;   1674.5979004
        2013;           9;  24573.5019531;  12010.8417969;   4204.3964844;    774.7944946;      0.0000000;  41829.2539062;   7055.2309570;   1461.2468262;    433.1312866;    243.9001312;     26.4284801;      0.0000000;   1674.5446777
        2013;          10;  24571.9824219;  12010.3955078;   4206.1518555;    778.0003662;      0.0101451;  41824.6289062;   7067.9101562;   1461.1564941;    433.1152344;    244.0019531;     26.5378342;      0.0002108;   1674.3593750
        2013;          11;  24567.9824219;  12006.9130859;   4211.9736328;    793.8179932;      0.0044720;  41816.7929688;   7084.8496094;   1460.9185791;    432.9895935;    244.3396912;     27.0773792;      0.0000929;   1674.0458984
        2013;          12;  24565.9394531;  12005.6835938;   4213.8007812;    796.1651611;      0.0000134;  41811.5781250;   7102.6616211;   1460.7971191;    432.9452820;    244.4456635;     27.1574421;      0.0000003;   1673.8370361
        2014;           1;  24563.2402344;  12003.3691406;   4215.4418945;    796.6665039;      0.0003791;  41807.8203125;   7122.0717773;   1460.6367188;    432.8618469;    244.5408936;     27.1745415;      0.0000079;   1673.6866455
        2014;           2;  24559.0468750;  11999.5527344;   4218.3901367;    796.0856323;      0.0102228;  41804.8125000;   7144.6772461;   1460.3872070;    432.7242126;    244.7119293;     27.1547260;      0.0002125;   1673.5661621
        2014;           3;  24554.7519531;  11994.9833984;   4220.7690430;    794.4611816;      0.0231198;  41802.8281250;   7167.2739258;   1460.1318359;    432.5594177;    244.8499298;     27.0993195;      0.0004805;   1673.4866943
        2014;           4;  24551.9316406;  11991.3779297;   4220.4956055;    791.9594727;      0.0035568;  41801.7343750;   7186.3115234;   1459.9641113;    432.4294128;    244.8340607;     27.0139828;      0.0000739;   1673.4428711
        2014;           5;  24546.1113281;  11984.5966797;   4217.0053711;    787.9379883;      0.0000000;  41800.0117188;   7224.1142578;   1459.6180420;    432.1848450;    244.6315765;     26.8768120;      0.0000000;   1673.3740234
        2014;           6;  24542.1230469;  11979.8173828;   4213.6997070;    787.5953369;      0.0000000;  41798.5625000;   7249.8735352;   1459.3808594;    432.0125122;    244.4398346;     26.8651199;      0.0000000;   1673.3159180
        2014;           7;  24539.8378906;  11977.8085938;   4212.4458008;    794.9553833;      0.0000000;  41796.4921875;   7258.6821289;   1459.2449951;    431.9400635;    244.3670807;     27.1161747;      0.0000000;   1673.2329102
        2014;           8;  24539.1328125;  11978.3701172;   4209.5161133;    796.0317383;      0.0000000;  41794.6328125;   7266.1982422;   1459.2031250;    431.9603271;    244.1971283;     27.1528912;      0.0000000;   1673.1586914
        2014;           9;  24538.6152344;  11979.0205078;   4206.9931641;    797.1347046;      0.0000000;  41792.9765625;   7272.2656250;   1459.1722412;    431.9837646;    244.0507812;     27.1905136;      0.0000000;   1673.0922852
        2014;          10;  24537.1015625;  11978.9482422;   4209.2021484;    800.2989502;      0.0000753;  41789.2304688;   7281.2797852;   1459.0821533;    431.9811707;    244.1789398;     27.2984447;      0.0000016;   1672.9422607
        2014;          11;  24532.0566406;  11975.6464844;   4213.7465820;    802.5712280;      0.0000001;  41783.3007812;   7308.9902344;   1458.7822266;    431.8621216;    244.4425507;     27.3759537;      0.0000000;   1672.7048340
        2014;          12;  24526.4296875;  11971.2304688;   4218.9833984;    802.0898438;      0.0053594;  41779.1054688;   7336.9848633;   1458.4476318;    431.7028503;    244.7463531;     27.3595314;      0.0001114;   1672.5371094
        2015;           1;  24524.4746094;  11969.1474609;   4219.7968750;    800.2675171;      0.0135028;  41777.8046875;   7349.9150391;   1458.3312988;    431.6277466;    244.7935333;     27.2973747;      0.0002806;   1672.4848633
        2015;           2;  24520.9863281;  11965.5039062;   4221.6528320;    797.6538086;      0.0201273;  41775.9726562;   7370.5966797;   1458.1239014;    431.4963684;    244.9011993;     27.2082176;      0.0004183;   1672.4116211
        2015;           3;  24518.6542969;  11962.6298828;   4222.2207031;    795.7058105;      0.0343549;  41774.7773438;   7385.8686523;   1457.9853516;    431.3927002;    244.9341278;     27.1417713;      0.0007140;   1672.3637695
        2015;           4;  24516.6191406;  11960.0908203;   4222.2094727;    794.9829102;      0.0044934;  41773.5781250;   7399.4692383;   1457.8642578;    431.3011169;    244.9334717;     27.1171150;      0.0000934;   1672.3156738
        2015;           5;  24512.7089844;  11955.4521484;   4218.5268555;    793.3197021;      0.0000000;  41772.3945312;   7425.4057617;   1457.6318359;    431.1338806;    244.7198639;     27.0603848;      0.0000000;   1672.2683105
        2015;           6;  24510.6367188;  11953.7949219;   4216.4604492;    797.7415771;      0.0000000;  41770.9257812;   7434.9956055;   1457.5086670;    431.0740967;    244.5999908;     27.2112141;      0.0000000;   1672.2094727
        2015;           7;  24509.2558594;  11953.2666016;   4214.0927734;    801.0610352;      0.0000000;  41769.3476562;   7442.3520508;   1457.4263916;    431.0550232;    244.4626312;     27.3244419;      0.0000000;   1672.1463623
        2015;           8;  24508.4414062;  11953.6562500;   4211.1318359;    802.1223145;      0.0000000;  41767.9414062;   7449.4501953;   1457.3780518;    431.0690918;    244.2908630;     27.3606415;      0.0000000;   1672.0899658
        2015;           9;  24507.7519531;  11954.0380859;   4208.5581055;    803.1232910;      0.0000000;  41766.6835938;   7455.2534180;   1457.3370361;    431.0828552;    244.1415405;     27.3947849;      0.0000000;   1672.0396729
        2015;          10;  24508.4140625;  11955.1181641;   4208.8051758;    804.0619507;      0.0000000;  41765.5546875;   7453.9467773;   1457.3764648;    431.1218262;    244.1558838;     27.4268017;      0.0000000;   1671.9943848
        2015;          11;  24505.2812500;  11954.3564453;   4213.4594727;    807.3717041;      0.0000317;  41761.3945312;   7466.5205078;   1457.1900635;    431.0943604;    244.4258881;     27.5397015;      0.0000007;   1671.8280029
        2015;          12;  24497.6972656;  11948.8544922;   4221.6694336;    804.9596558;      0.0057483;  41756.5625000;   7501.3032227;   1456.7391357;    430.8959351;    244.9021606;     27.4574223;      0.0001195;   1671.6345215
