 ;;µmol/kg;;;;;;;kg/ha;;;;;
 YEAR;Month;Ca;Mg;K;Na;NH4;Al;H;Ca;Mg;K;Na;NH4;Al
        2011;           6;  16224.6708984;   2931.0996094;   2509.0878906;    445.1063232;      0.0000000;  58563.6640625;   6306.7719727;    840.2135010;     92.0521545;    126.7597809;     13.2222900;      0.0000000;   2041.7476807
        2011;           7;  16222.1337891;   2929.1948242;   2508.3513184;    448.4097290;      0.0000000;  58562.1132812;   6317.8457031;    840.0821533;     91.9923248;    126.7225800;     13.3204203;      0.0000000;   2041.6936035
        2011;           8;  16220.3808594;   2928.3576660;   2507.6252441;    451.7813110;      0.0000000;  58560.3593750;   6325.5009766;    839.9913330;     91.9660416;    126.6858902;     13.4205770;      0.0000000;   2041.6324463
        2011;           9;  16219.6025391;   2928.6479492;   2506.3693848;    452.6378784;      0.0000000;  58558.7226562;   6331.8549805;    839.9510498;     91.9751511;    126.6224442;     13.4460220;      0.0000000;   2041.5754395
        2011;          10;  16220.4345703;   2929.8188477;   2506.6948242;    453.5145264;      0.0000000;  58557.2109375;   6331.2192383;    839.9940796;     92.0119247;    126.6388779;     13.4720631;      0.0000000;   2041.5227051
        2011;          11;  16217.8564453;   2932.7019043;   2508.1887207;    456.1922607;      0.0020846;  58553.2265625;   6338.3134766;    839.8605957;     92.1024780;    126.7143631;     13.5516090;      0.0000377;   2041.3837891
        2011;          12;  16213.8369141;   2934.6594238;   2509.7458496;    458.2450562;      0.0019544;  58548.8632812;   6352.0942383;    839.6524658;     92.1639557;    126.7930222;     13.6125879;      0.0000354;   2041.2316895
        2012;           1;  16207.3476562;   2935.2385254;   2511.1938477;    458.5611572;      0.0046713;  58544.7187500;   6374.4394531;    839.3164062;     92.1821289;    126.8661880;     13.6219778;      0.0000845;   2041.0871582
        2012;           2;  16204.6269531;   2934.2709961;   2511.1064453;    456.9486389;      0.0116399;  58543.2070312;   6388.2001953;    839.1755371;     92.1517410;    126.8617554;     13.5740776;      0.0002107;   2041.0346680
        2012;           3;  16199.0039062;   2932.9177246;   2511.6074219;    455.9668274;      0.0134589;  58540.8515625;   6409.5371094;    838.8842773;     92.1092529;    126.8870773;     13.5449104;      0.0002436;   2040.9522705
        2012;           4;  16194.1650391;   2929.6005859;   2510.5463867;    452.2881165;      0.0001357;  58539.2695312;   6435.3886719;    838.6337891;     92.0050735;    126.8334808;     13.4356318;      0.0000025;   2040.8972168
