"";"Year";"Month";"RF";"PET";"AET";"TF";"In";"Date"
"72";2010;12;397,2185669;40,4450531;17,3351994;313,7400208;83,4785843;2010-12-01
"73";2011;1;636,4997559;43,3682365;14,6274366;504,1899109;132,309845;2011-01-01
"74";2011;2;132,5275421;47,4672432;37,1531372;99,6279984;32,8995361;2011-02-01
"75";2011;3;258,2542114;76,5842743;53,6664047;193,4024506;64,8517532;2011-03-01
"76";2011;4;111,7077408;73,8422394;64,4866028;81,0631409;30,6446018;2011-04-01
"77";2011;5;82,497879;90,8102646;88,6090851;60,0455284;22,4523487;2011-05-01
"78";2011;6;54,0071678;102,3254013;96,6330948;37,5569534;16,4502106;2011-06-01
"79";2011;7;5,3802967;156,9083405;152,7210846;2,5621226;2,8181739;2011-07-01
"80";2011;8;0,6658783;119,8951035;13,2689381;0;0,6658783;2011-08-01
"81";2011;9;39,6685905;117,7861176;13,4617395;27,9258709;11,7427187;2011-09-01
"82";2011;10;56,9814224;106,0839005;21,5876751;39,9450645;17,0363617;2011-10-01
"83";2011;11;724,5911255;71,5655975;43,5438499;576,4246826;148,1662598;2011-11-01
"84";2011;12;397,2185669;40,4450531;17,3351994;313,7400208;83,4785843;2011-12-01
"85";2012;1;636,4997559;43,3682365;14,6274366;504,1899109;132,309845;2012-01-01
"86";2012;2;132,5275421;47,4672432;37,1531372;99,6279984;32,8995361;2012-02-01
"87";2012;3;258,2542114;76,5842743;53,6664047;193,4024506;64,8517532;2012-03-01
"88";2012;4;111,7077408;73,8422394;64,4866028;81,0631409;30,6446018;2012-04-01
"89";2012;5;82,497879;90,8102646;88,6090851;60,0455284;22,4523487;2012-05-01
"90";2012;6;54,0071678;102,3254013;96,6330948;37,5569534;16,4502106;2012-06-01
"91";2012;7;5,3802967;156,9083405;152,7210846;2,5621226;2,8181739;2012-07-01
"92";2012;8;0,6658783;119,8951035;13,2689381;0;0,6658783;2012-08-01
"93";2012;9;39,6685905;117,7861176;13,4617395;27,9258709;11,7427187;2012-09-01
"94";2012;10;56,9814224;106,0839005;21,5876751;39,9450645;17,0363617;2012-10-01
"95";2012;11;724,5911255;71,5655975;43,5438499;576,4246826;148,1662598;2012-11-01
"96";2012;12;397,2185669;40,4450531;17,3351994;313,7400208;83,4785843;2012-12-01
"97";2013;1;636,4997559;43,3682365;14,6274366;504,1899109;132,309845;2013-01-01
"98";2013;2;132,5275421;47,4672432;37,1531372;99,6279984;32,8995361;2013-02-01
"99";2013;3;258,2542114;76,5842743;53,6664047;193,4024506;64,8517532;2013-03-01
"100";2013;4;111,7077408;73,8422394;64,4866028;81,0631409;30,6446018;2013-04-01
