"";"Year";"NG_PP";"CaG_PP";"MgG_PP";"KG_PP";"SG_PP";"PG_PP";"NG_PU";"CaG_PU";"MgG_PU";"KG_PU";"SG_PU";"PG_PU";"NG_AU";"CaG_AU";"MgG_AU";"KG_AU";"SG_AU";"PG_AU";"NG_Diff";"CaG_Diff";"MgG_Diff";"KG_Diff";"SG_Diff";"PG_Diff"
"11";2015;431775,0251466;568512,9882813;165682,2001951;35020,7783356;216413,1728515;100786,2656249;323639,0998533;40469,3852538;16180,9108581;44535,5023191;15930,2913361;12579,6061936;297246,3518064;44228,5516356;18378,9580688;62961,6555175;15930,289749;12579,60717;26392,7480469;-3759,1663818;-2198,0472107;-18426,1531984;0,00158709999959683;-0,000976400000581634
"12";2016;437506,2094727;567998,3320312;165477,2226561;35951,8896484;215744,2714843;111104,772461;323629,097412;40329,8471681;16142,3215942;44482,7829589;16136,1230622;12546,1952439;297190,2089842;44244,7712403;18431,4455107;64023,9645996;16136,1213532;12546,1952438;26438,8884278;-3914,9240722;-2289,1239165;-19541,1816407;0,00170900000011898;9,99989424599335e-08
"13";2017;441710,2910155;567765,2929689;164992,0341796;34488,3247375;215917,5048829;120738,0820311;321933,2158202;40092,4462891;16182,8589784;44211,3035889;16078,3818358;12465,7419051;297110,2160643;44165,240387;18564,2923738;64710,6105955;16078,3807068;12465,7427446;24822,9997559;-4072,7940979;-2381,4333954;-20499,3070066;0,00112900000021909;-0,00083950000043842
"14";2018;435754,5939942;569717,0585938;166005,3085938;35725,9985658;215922,1162109;131419,4423829;321920,3125;39754,5124512;16006,1214904;44181,015625;16068,4553375;12450,4227751;295450,3649901;43969,8339538;18470,8957826;65835,5107422;16068,4542086;12450,4231034;26469,9475099;-4215,3215026;-2464,7742922;-21654,4951172;0,00112889999945764;-0,000328300000546733
"15";2019;438126,640625;567879,9531249;165107,0039061;35779,6254883;215524,9453124;141044,1865233;318269,2529296;39387,5416259;15971,8977965;43604,4090575;16038,1472473;12282,2782058;292851,6955569;43744,121643;18519,2663269;66409,2810058;16038,1457367;12282,2789383;25417,5573727;-4356,5800171;-2547,3685304;-22804,8719483;0,0015105999991647;-0,000732500000594882
"16";2020;451630,6081543;568753,0937501;165353,3378905;35594,4243317;215930,2832031;150566,1865234;314485,6296387;38735,2908934;15790,827881;43033,4129639;15767,271561;12128,6071777;291371,3835449;43222,1500245;18414,3741607;66770,3625489;15767,2695923;12128,6070939;23114,2460938;-4486,8591311;-2623,5462797;-23736,949585;0,00196869999854243;8,37999996292638e-05
"17";2021;431794,3798827;570156,1054687;165530,3203126;35103,380905;216375,4414062;156346,1064455;315118,2182617;38766,6423341;15843,2157289;43109,6970213;15697,1784365;11707,5078736;290180,1242677;43382,7745056;18542,3486938;67882,4768065;15697,1779939;11707,5079956;24938,093994;-4616,13217149999;-2699,1329649;-24772,7797852;0,000442599999587401;-0,000122000001283595
"18";2022;442000,3977051;569673,1953125;165762,5439453;36250,5263978;215843,1796875;158202,0390625;314086,5322265;38391,6232909;15693,2109072;42930,2098389;15808,676834;11342,3625794;289323,1994631;43130,1620179;18463,9207155;68596,3002931;15808,6753541;11342,3624953;24763,3327634;-4738,538727;-2770,7098083;-25666,0904542;0,00147990000004938;8,41000000946224e-05
"19";2023;453415,244873;568652,7734376;165172,897461;36183,0805664;215534,78125;158615,3408203;312504,5632323;38290,9683838;15688,5352477;42667,7093506;15827,9167328;11282,16716;289266,3776859;43145,3781433;18526,993393;69102,1000977;15827,9152832;11282,1669158;23238,1855464;-4854,40975950001;-2838,4581453;-26434,3907471;0,00144960000034189;0,000244199998633121
"20";2024;440679,8737793;568893,2265626;165207,8232421;36627,8887176;215380,8935547;158607,8144529;313554,9113771;38404,6072997;15722,9722596;42832,6121824;15906,6240235;11251,4489362;288311,8120118;43370,0760193;18626,3703918;70145,6638184;15906,6223755;11251,4499588;25243,0993653;-4965,4687196;-2903,3981322;-27313,051636;0,00164799999947718;-0,00102259999948728
"21";2025;447228,8278808;567565,8242189;164891,9726561;37179,2807617;215048,6816408;158893,9169922;310549,3803711;38085,6348878;15616,9363405;42362,578125;15854,8753968;11230,8838881;286095,859619;43158,6435242;18583,217987;70546,9882811;15854,873352;11230,8842163;24453,5207521;-5073,0086364;-2966,2816465;-28184,4101561;0,00204480000138574;-0,000328199999785284
"22";2026;454852,6140136;568455,8359377;165038,1660157;36776,8442383;215452,9189452;159270,3896483;309771,284912;37905,5048828;15577,3867799;42261,6160889;15705,6153869;11145,9816818;286609,847412;43077,9619447;18601,814972;71080,9929201;15705,6133272;11145,9822157;23161,4375;-5172,4570619;-3024,4281921;-28819,3768312;0,00205969999842637;-0,000533899999936693
"23";2027;440920,9523927;568237,7187502;164962,9570311;36625,9926911;215794,0859377;159293,2968752;305585,6591795;37353,6185304;15462,5332032;41609,8532714;15430,7300875;11024,8840942;282089,1953125;42625,4201966;18545,0493774;71465,5856932;15430,728012;11024,8854828;23496,463867;-5271,8016662;-3082,5161742;-29855,7324218;0,00207550000050105;-0,00138859999970009
"24";2028;446773,8898926;569207,8789062;165318,4951172;37363,7429198;215484,5751953;159600,006836;306379,5632323;37167,9648437;15400,6460877;41718,6663817;15559,1163178;11037,0772477;282551,956299;42532,3900145;18537,3206482;72181,4777831;15559,11438;11037,0778198;23827,6069333;-5364,4251708;-3136,6745605;-30462,8114014;0,00193779999790422;-0,000572100001591025
"25";2029;453239,1513673;569396,8632814;165298,5712891;36828,0665589;215626,8496092;159894,7988283;304927,2814942;36927,2098388;15351,6343382;41472,9832765;15478,9218293;10945,4848937;282522,8168945;42378,3204651;18538,9943848;72547,3696287;15478,9190522;10945,4851989;22404,4645997;-5451,1106263;-3187,3600466;-31074,3863522;0,00277710000045772;-0,000305199999274919
"26";2030;441332,7548829;569516,4570312;165304,6806642;37261,7624664;215693,4892578;159808,5849611;304794,7551272;37089,6311034;15363,6730042;41478,6032714;15405,8095245;10945,5279008;280779,3957521;42627,7138673;18601,8883362;73309,4895019;15405,8074645;10945,5282901;24015,3593751;-5538,0827639;-3238,215332;-31830,8862305;0,00206000000071072;-0,000389299999369541
"27";2031;446338,4665527;568968,9726562;165372,2861329;37789,2915191;215475,5644531;160129,7109376;303630,4687499;36905,6678465;15283,0690611;41304,7210692;15398,3786771;10925,8204117;279832,5300291;42524,1885988;18568,3167725;73762,6953126;15398,3773649;10925,8206178;23797,9387208;-5618,5207523;-3285,2477114;-32457,9742434;0,0013122000018484;-0,000206099999559228
"28";2032;453048,0668945;569447,4687501;165439,0800781;37235,3982238;215916,3017578;160403,2451172;301915,8745116;36770,49646;15224,9866333;41047,8125;15178,2150726;10832,4948731;279664,316162;42463,2251892;18553,6240846;74053,2768554;15178,2133332;10832,4954071;22251,5583496;-5692,7287292;-3328,6374513;-33005,4643554;0,00173940000058792;-0,000534000000698143
"29";2033;452781,1818848;568825,6093752;165444,0009764;37587,130127;215671,881836;160822,9921874;300735,9375;36689,4305418;15142,7130735;40866,09375;15134,7813875;10819,6392594;277231,7219236;42451,1599121;18511,6994323;74574,7167972;15134,7789614;10819,6400987;23504,2155764;-5761,7293703;-3368,9863588;-33708,6230472;0,00242609999986598;-0,000839299998915521
"30";2034;443110,6020509;568869,5273439;165240,8085938;37559,8852692;215924,2666015;160681,7138673;300735,8752441;36723,7937013;15208,5967712;40866,09375;15115,3559267;10764,5029601;277102,6721191;42555,0821839;18618,2493593;75076,9138182;15115,3543093;10764,5033646;23633,203125;-5831,2884826;-3409,6525881;-34210,8200682;0,00161739999748534;-0,000404500000513508
"31";2035;456030,3627929;569567,7031249;165658,2529297;37472,703125;215676,2900391;160833,1484372;301789,1323242;36559,4007569;15147,076477;41008,5642089;15242,381363;10795,72583;278791,2412108;42456,193512;18595,0369567;75584,0161133;15242,3789366;10795,7261352;22997,8911134;-5896,7927551;-3447,9604797;-34575,4519044;0,00242640000033134;-0,000305200001093908
"32";2036;449350,2702636;568421,9882813;165186,4814455;37719,1811524;215103,8261719;160987,7080078;302032,6584472;36840,0974122;15201,90625;41034,3599853;15349,6260375;10823,2494736;277274,2119139;42801,8862609;18687,869171;76203,6828612;15349,6238097;10823,2500687;24758,4465333;-5961,78884869999;-3485,962921;-35169,3228759;0,00222779999967315;-0,0005951000002824
"33";2037;444050,0898437;569096,1015626;165492,7470703;37411,3310547;215620,5273437;161196,2373048;299558,7229002;36376,1915284;15103,3022155;40661,9140625;15130,7195132;10689,7423553;275436,6477052;42397,9499512;18624,3301696;76401,2507324;15130,7172852;10689,7421113;24122,075195;-6021,7584228;-3521,0279541;-35739,3366699;0,00222799999937706;0,000243999998929212
"34";2038;460094,3562013;569875,0000001;165842,6230469;37377,7104646;215471,7607421;161351,0302735;300735,8752441;36530,8796388;15062,6495056;40866,09375;15108,68631;10706,0002746;277266,2854003;42606,9000854;18615,4036865;76887,0786131;15108,6848452;10706,0008012;23469,5898438;-6076,02044660001;-3552,7541809;-36020,9848631;0,00146479999966687;-0,000526599998920574
"35";2039;445095,3603516;567761,3398438;164994,1601563;37456,23584;215081,3906251;161177,4736328;299688,3808595;36540,1929931;15148,0900574;40678,7424929;15216,8874816;10749,9916229;274880,8439941;42676,9106445;18736,3382874;77301,8723146;15216,8858031;10749,9920503;24807,5368654;-6136,7176514;-3588,24823;-36623,1298217;0,00167850000070757;-0,000427400000262423
"36";2040;446267,3479004;569986,7304688;165887,3623048;37188,9373017;215756,5429687;161646,8193359;297584,8779296;36165,3337404;14969,8746337;40371,3746947;14877,9792021;10599,0777208;273326,5471193;42353,0885011;18587,9653014;77487,034668;14877,978241;10599,0775987;24258,3308103;-6187,7547607;-3618,0906677;-37115,6599733;0,000961100000495207;0,000122100000226055
"37";2041;454706,7795412;569836,1757812;165856,9824217;37272,9160156;215449,0742187;161512,9570315;300074,5925294;36447,0223387;15039,6445009;40751,6721804;15083,2497866;10657,6158905;276040,0007323;42684,7351074;18686,9464417;78041,8203124;15083,2485658;10657,6158904;24034,5917971;-6237,7127687;-3647,3019408;-37290,148132;0,00122079999891866;9,99989424599335e-08
"38";2042;438062,6013184;568362,4414063;165177,8955077;37368,5745086;215307,8544922;161175,5888672;299672,623535;36588,2891847;15136,6098328;40670,8984375;15161,8707427;10730,2209475;274066,436035;42885,1705322;18818,5097962;78474,6982422;15161,8698428;10730,2210466;25606,1875;-6296,8813475;-3681,8999634;-37803,7998047;0,000899899998330511;-9,90999997156905e-05
"39";2043;450919,3830565;569542,4374999;165977,8515625;37477,9892883;214787,6923829;161634,8945312;301112,0305175;36548,6121824;15019,9817505;40886,2815554;15234,0876768;10630,4628373;274894,715088;42890,7292481;18728,3320617;78974,437256;15234,0860596;10630,4631043;26217,3154295;-6342,1170657;-3708,3503112;-38088,1557006;0,00161719999960042;-0,000267000001258566
"40";2044;450460,1447754;568485,9960939;165405,0888672;36774,5752259;215326,8437499;161523,8681643;296275,161621;36187,3676756;14973,1695252;40172,8200071;14877,3508604;10596,5810851;272561,7744141;42575,7374877;18708,5666197;78734,3066406;14877,3496095;10596,5810471;23713,3872069;-6388,3698121;-3735,3970945;-38561,4866335;0,00125089999892225;3,80000001314329e-05
"41";2045;438720,3530274;569508,6249999;165703,7519532;37259,7119294;215107,4824217;161505,1689453;300321,0937499;36471,640381;15057,2504578;40755,0390625;15193,7684021;10668,7435839;273445,359375;42909,4573365;18821,5584412;79511,9868163;15193,7677306;10668,7430727;26875,7343749;-6437,81695550001;-3764,3079834;-38756,9477538;0,000671499999953085;0,000511199999891687
"42";2046;442377,3999024;569524,2499999;165968,2324219;37080,0449219;215020,3535156;161798,0654298;298492,5612795;36272,9807127;14949,0332946;40489,1571657;15039,6259763;10560,5076676;271969,3718262;42751,6336668;18737,2210083;79670,0986331;15039,6237487;10560,5081787;26523,1894533;-6478,6529541;-3788,1877137;-39180,9414674;0,00222759999996924;-0,000511099999130238
"43";2047;449069,2905273;569866,9414061;166052,8046876;37323,9516602;214437,3623048;161693,3095702;302279,1301272;36596,02771;15042,8900451;41037,7288817;15431,0954893;10635,3622513;275454,6730959;43111,6511841;18852,6885986;80271,0397948;15431,09375;10635,3627397;26824,4570313;-6515,6234741;-3809,7985535;-39233,3109131;0,00173929999982647;-0,000488400000904221
"44";2048;431022,3759766;568665,6640623;165487,3232421;36903,1545411;215331,9638671;161558,7441404;296778,0922851;36342,4736328;14992,6492615;40232,2731321;14913,9988859;10608,7110518;270179,7753904;42903,623291;18829,0734557;80129,3271483;14913,9977873;10608,7111739;26598,3168947;-6561,1496582;-3836,4241942;-39897,0540162;0,00109860000156914;-0,000122100000226055
"45";2049;439786,6247559;570065,8007813;166153,2001954;37190,507843;215034,5966797;161846,1308593;298884,5988771;36070,1916503;14928,2561646;40517,2145386;15095,6683197;10546,5928726;271987,5249024;42672,6557618;18788,8339538;80683,6882325;15095,6668397;10546,5935669;26897,0739747;-6602,4641115;-3860,5777892;-40166,4736939;0,00148000000081083;-0,00069430000075954
"46";2050;445381,4177247;570119,9648438;166049,3408203;37017,8672181;214729,4023438;161794,3095704;299529,9665525;36272,1682128;14965,2699278;40623,7740478;15199,9784395;10573,6192398;273232,5976564;42911,9326783;18847,6556395;80919,436035;15199,9753724;10573,6193238;26297,3688961;-6639,7644655;-3882,3857117;-40295,6619872;0,00306710000040766;-8,3999999333173e-05
"47";2051;437692,5332033;569538,9960937;165948,3789062;37353,8982392;214486,9404296;161705,4189454;301083,3479004;36630,8702394;15026,1896972;40848,1445311;15321,5396881;10619,364746;272984,054199;43308,0352172;18930,4488221;81450,432373;15321,5386048;10619,3652343;28099,2937014;-6677,1649778;-3904,2591249;-40602,2878419;0,00108329999966372;-0,000488300000142772
"48";2052;444208,0517578;569073,8632812;166034,4648436;36534,6455231;214896,2695312;162110,3154297;294047,593994;35657,2124025;14760,3714903;39803,7379761;14742,6134796;10390,095085;267953,6066896;42364,9414673;18682,4958495;80956,1704101;14742,6114196;10390,095085;26093,9873044;-6707,7290648;-3922,1243592;-41152,432434;0,00206000000071072;0
"49";2053;441922,1186523;570709,3085938;166174,7138672;36574,6733399;215349,5605468;161934,1806643;295743,5339353;35821,2111815;14838,4064941;40075,2193603;14798,9406279;10484,6542053;270026,1257322;42561,1246337;18779,3519899;81289,71875;14798,9391786;10484,6544493;25717,4082031;-6739,91345219999;-3940,9454958;-41214,4993897;0,00144929999987653;-0,000244000000748201
"50";2054;432901,0717774;570442,9414064;166193,8134766;37097,197998;214953,4238282;161845,0439453;299128,0627441;36158,8061525;14933,4140014;40543,0153196;15128,0139465;10551,9214019;271055,6948244;42934,8524779;18895,4873658;81964,1455078;15128,0116577;10551,9218522;28072,3679197;-6776,0463254;-3962,0733644;-41421,1301882;0,00228880000031495;-0,000450300000011339
"51";2055;440412,4191895;569739,0976559;166172,7861329;36758,0361328;214616,3535157;162084,96875;296508,6635743;35930,7410887;14818,1834108;40145,8984375;14962,8129118;10436,9602203;269092,6865234;42737,5004272;18798,2135009;81906,3417969;14962,8126067;10436,9604644;27415,9770509;-6806,7593385;-3980,0300901;-41760,4433594;0,000305100000332459;-0,000244099999690661
"52";2056;444659,1989746;570401,839844;166333,7216794;36255,4926758;215088,477539;162224,5771485;293256,6909177;35381,277649;14698,2720643;39672,4970092;14675,4467773;10349,0549468;267591,913086;42212,7505495;18692,7544861;81697,6242675;14675,4455719;10349,0548247;25664,7778317;-6831,4729005;-3994,4824218;-42025,1272583;0,00120539999988978;0,000122100000226055
"53";2057;429651,0231934;570879,9296875;166206,3007812;36688,33107;215368,7890623;161958,1044921;295341,5678709;35723,9486696;14819,2204283;39994,453125;14779,7855681;10468,7656249;267842,7592772;42587,8139039;18832,6427916;82235,9118652;14779,784195;10468,7656249;27498,8085937;-6863,8652343;-4013,4223633;-42241,4587402;0,00137309999990975;0
"54";2058;436590,4992676;570515,1679687;166390,7294923;36815,9449463;214766,2675782;162126,6816408;297027,3732908;35872,8953856;14805,9550478;40213,203125;14968,7042388;10433,2929154;268904,111572;42766,2072753;18836,5984193;82591,2111817;14968,7032167;10433,2930602;28123,2617188;-6893,3118897;-4030,6433715;-42378,0080567;0,00102210000113701;-0,000144800000271061
"55";2059;441167,6506347;570376,4023436;166320,7451174;36539,2071686;214628,2060546;162165,5830078;295863,1569824;35629,4147339;14774,1763304;40039,3239136;14972,9190826;10404,7809677;268802,3190917;42547,6373901;18819,3865966;82590,0517577;14972,917145;10404,7813568;27060,8378907;-6918,2226562;-4045,2102662;-42550,7278441;0,0019376000000193;-0,000389099999665632
"56";2060;433251,6044921;570718,1210939;166370,5087891;36827,3100587;214463,0136719;162141,4208986;296755,1284177;35777,0094605;14793,9562683;40149,2578125;15041,2361146;10420,7481613;268193,7973633;42719,9973145;18853,6477662;82964,1333009;15041,2344665;10420,7480392;28561,3310544;-6942,98785400001;-4059,6914979;-42814,8754884;0,00164810000023863;0,000122100000226055
"57";2061;433052,9348145;570339,7265626;166310,7333985;36995,0791015;214246,4072267;162064,5654297;298207,4050294;36033,1921388;14852,897705;40394,9384156;15160,9112703;10467,7056656;269100,9892578;43000,9971924;18927,097412;83321,6555175;15160,9087982;10467,7061157;29106,4157716;-6967,8050536;-4074,199707;-42926,7171019;0,00247210000088671;-0,00045010000030743
"58";2062;437201,5078126;570093,3671876;166231,7216797;36574,7070466;214449,7382813;162156,2265625;295850,2790525;35611,6606443;14776,7367247;40009,0354614;15037,2908019;10401,4510956;268170,2263185;42604,3939208;18865,515442;83173,9584961;15037,288513;10401,4511567;27680,052734;-6992,7332765;-4088,7787173;-43164,9230347;0,0022889000010764;-6,1100001403247e-05
"59";2063;431679,4367677;570694,7578124;166356,1923829;37642,9786684;213347,2246094;161916,3349611;303663,9707032;36604,6318359;14998,1853942;41154,3945311;15725,7441407;10577,8648607;272490,3088379;43621,847595;19101,2726136;84270,7602538;15725,7420806;10577,8656387;31173,6618653;-7017,2157591;-4103,0872194;-43116,3657227;0,00206010000147216;-0,000777999999627355
"60";2064;424860,6296386;568715,921875;165762,7128908;37315,0610352;213512,2626952;161776,1132811;300671,317627;36423,2943116;14999,9260253;40714,6484375;15584,4838105;10575,0527649;270172,1909178;43469,9869385;19120,2534179;84185,0756837;15584,4815827;10575,0528719;30499,1267092;-7046,6926269;-4120,3273926;-43470,4272462;0,00222779999967315;-0,000106999999843538
"61";2065;559881,7246092;587437,2500001;176165,6494141;59696,7414551;216014,529297;168015,8427733;269652,3679198;36304,8841554;14829,5236815;40714,6484375;15339,4654999;10088,5817414;239894,6689451;41611,0397094;17932,1280735;71650,2256341;15339,4631805;10088,582102;29757,6989747;-5306,155554;-3102,604392;-30935,5771966;0,0023194000004878;-0,000360600000931299
"62";2066;631900,03125;642807,5625;208057,1718744;132412,2421872;226693,78125;184166,5781256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"63";2067;631900,03125;642807,5625;208057,1718744;132412,2421872;226693,78125;184166,5781256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"64";2068;580259,0625;637962,035156;205725,5566405;125526,4619142;225017,7558594;182150,9248048;4800,9741557;890,3254585;224,2002281;652,6644895;881,9327824;154,490079;4800,9740638;908,5347429;234,8474676;795,8063791;881,932665;154,4900756;9,1900000370515e-05;-18,2092844;-10,6472395;-143,1418896;0,000117400000021917;3,40000002552188e-06
"65";2069;528618,09375;633988,9570312;203613,621094;119280,3300781;223743,0371093;180205,5654296;4800,9741557;890,3254585;224,2002281;652,6644895;881,9327824;154,490079;4800,9740638;928,3992342;246,462619;951,9611833;881,932665;154,4900756;9,1900000370515e-05;-38,0737757000001;-22,2623909;-299,2966938;0,000117400000021917;3,40000002552188e-06
"66";2070;476977,125;630015,9960938;201501,6914063;113034,1630857;222468,3183594;178260,2060547;4800,9741557;890,3254585;224,2002281;652,6644895;881,9327824;154,490079;4800,9740638;948,263787;258,0777696;1108,1160243;881,932665;154,4900756;9,1900000370515e-05;-57,9383285;-33,8775415;-455,4515348;0,000117400000021917;3,40000002552188e-06
"67";2071;425336,15625;626043,1523437;199389,7695312;106787,9824219;221193,5996093;176314,8466797;4800,9741557;890,3254585;224,2002281;652,6644895;881,9327824;154,490079;4800,9740638;968,1283392;269,6929009;1264,2707944;881,932665;154,4900756;9,1900000370515e-05;-77,8028807000001;-45,4926728;-611,6063049;0,000117400000021917;3,40000002552188e-06
"68";2072;373695,1718752;622070,292969;197277,8701172;100541,8291016;219918,8808594;174369,4873048;4800,9741557;890,3254585;224,2002281;652,6644895;881,9327824;154,490079;4800,9740638;987,9928894;281,3080528;1420,4255677;881,932665;154,4900756;9,1900000370515e-05;-97,6674309;-57,1078247;-767,7610782;0,000117400000021917;3,40000002552188e-06
"69";2073;115490,477539;598715,6367187;185839,7363283;66752,4545899;211939,8554687;164361,5341798;24004,8696138;4451,6269149;1121,0011176;3263,3221283;4409,6634676;772,4503149;24004,8714293;4641,996147;1232,3130897;4759,8054658;4409,6633797;772,4503332;-0,00181549999979325;-190,3692321;-111,3119721;-1496,4833375;8,78999999258667e-05;-1,82999999651656e-05
"70";2074;0,0026855;594507,8242187;176724,2089842;39173,3652344;221570,4628907;155202,9140625;39192,9812015;9017,9003906;1956,4814645;5502,4395293;6408,2293852;1386,5267239;39192,9823915;9335,8756445;2142,4080581;8002,0457609;6408,2287216;1386,5266935;-0,00119000000267988;-317,9752539;-185,9265936;-2499,6062316;0,000663599999825237;3,04000000141968e-05
"71";2075;0;637534,1015624;173388,694336;26428,1722412;242461,2988282;149277,0283201;55971,6138304;14683,5559996;3028,444824;8199,2521822;5181,7373734;2213,8590968;55971,6143186;15182,3675727;3320,109333;12100,3148041;5181,7368468;2213,8589495;-0,000488199999381322;-498,811573099998;-291,664509;-3901,0626219;0,000526600000739563;0,000147299999753159
"72";2076;2995,7897948;674871,4648438;173844,182617;23417,6757813;248884,9316408;144247,7646484;69536,9920045;9804,3952027;3974,8336104;10513,529022;3473,132515;2963,2709771;69536,9910279;10596,4228858;4437,9461595;16639,5113832;3473,1321106;2963,271084;0,000976600000285544;-792,027683100001;-463,1125491;-6125,9823612;0,000404400000206806;-0,000106899999991583
"73";2077;3877,4326172;672088,9453124;177881,4160156;28222,869751;248721,3906251;141043,1777343;82207,5402221;11572,260437;4897,849121;12740,306488;3660,7300264;3702,6715583;82207,5422362;12725,5589751;5572,2036591;21580,7768555;3660,7297211;3702,6717799;-0,00201409999863245;-1153,2985381;-674,354538099999;-8840,4703675;0,000305300000036368;-0,000221600000259059
"74";2078;476,1392212;669416,9492188;184754,4814452;38623,2254638;248177,9589846;139340,8232424;92049,5950319;13097,3740235;5641,6692963;14537,4338989;3877,9195634;4305,4091796;92049,6013187;14669,096695;6560,6843948;26509,9626466;3877,919281;4305,409481;-0,00628680000954773;-1571,7226715;-919,015098500001;-11972,5287477;0,000282399999832705;-0,000301399999443674
"75";2079;21113,343994;640905,5039064;186633,5947266;49926,9240723;239694,9335938;133798,6386719;191365,7807617;28599,3133545;11219,0771485;27803,7034303;7766,5003509;8232,5457916;191365,7810058;30678,2416535;12434,6623994;43327,6478272;7766,4993276;8232,5457612;-0,000244099996052682;-2078,928299;-1215,5852509;-15523,9443969;0,00102330000026996;3,04000004689442e-05
"76";2080;10158,013672;617558,671875;182936,8662109;54862,4934082;236502,6914063;123031,2265624;198216,6577148;35348,5717774;11696,165741;29018,6107789;9058,8379592;8612,8591995;193536,5211181;37902,3547363;13189,4053956;47810,9722899;9058,8369273;8612,8591995;4680,1365967;-2553,7829589;-1493,2396546;-18792,361511;0,00103189999936149;0
"77";2081;2107,6572266;614272,3476562;182530,881836;63266,4589843;236599,2519532;115347,6874999;203250,7003171;35682,1270753;12007,8110048;29877,9146728;9187,4138031;8854,8240433;189710,2347411;38683,6174316;13762,8372194;51907,534668;9187,4127183;8854,8244324;13540,465576;-3001,4903563;-1755,0262146;-22029,6199952;0,00108480000017153;-0,000389100001484621
