"";"YEAR";"N_UP";"Ca_UP";"Mg_UP";"K_UP";"S_UP";"P_UP";"N_LF";"Ca_LF";"Mg_LF";"K_LF";"S_LF";"P_LF";"N_Minz";"Ca_Minz";"Mg_Minz";"K_Minz";"S_Minz";"P_Minz";"N_SOMZ";"Ca_SOMZ";"Mg_SOMZ";"K_SOMZ";"S_SOMZ";"P_SOMZ";"N_MinSUM";"P_MinSUM";"S_MinSUM"
"423";2427;13,6141768;4,9564781;1,5955141;9,5111561;0,8442721;1,1358855;11,5785561;3,3984156;1,0955181;3,3360028;0,6549348;0,9645324;10,7755814;3,1627693;1,0195495;3,1050913;0,6096929;0,8976325;4,1643825;-0,0192955;-0,011765;-0,0084842;0,3439809;0,9551051;14,9399639;1,8527376;0,9536738
"424";2428;13,2365379;4,8651252;1,5684015;9,5253906;0,8210722;1,103803;11,7037678;3,4351673;1,1073655;3,3720617;0,6620176;0,9749631;10,9045916;3,2006357;1,0317563;3,1421821;0,6169901;0,9083796;3,8426583;-0,0192911;-0,0117621;-0,0084974;0,3435062;0,926367;14,7472499;1,8347466;0,9604963
"425";2429;13,5806522;5,0410948;1,6247038;9,7222548;0,8425357;1,1336178;11,8500652;3,478106;1,1212076;3,4141974;0,6702927;0,98715;11,0328045;3,2382681;1,0438874;3,1790531;0,6242421;0,9190599;4,0674043;-0,0192891;-0,0117609;-0,0085123;0,3430328;0,94918;15,1002088;1,8682399;0,9672749
"426";2430;13,9907694;5,1234293;1,6529942;9,9493084;0,8661324;1,1669416;12,0216455;3,5284662;1,1374415;3,4636207;0,6799979;1,0014431;11,1652622;3,2771473;1,0564206;3,2171557;0,6317344;0,9300942;4,2419915;-0,0192884;-0,0117605;-0,0085268;0,3425294;0,9770804;15,4072537;1,9071746;0,9742638
"427";2431;13,6213274;5,0332513;1,6264834;9,9603052;0,8420442;1,1355982;12,1770678;3,5740833;1,1521468;3,5083921;0,6887893;1,0143902;11,3041611;3,3179152;1,0695624;3,2571213;0,639591;0,9416649;3,9213357;-0,019288;-0,0117597;-0,0085439;0,3420309;0,9485118;15,2254968;1,8901767;0,9816219
"428";2432;13,9768877;5,2129884;1,6835194;10,1553288;0,8640543;1,1664332;12,3085918;3,6126888;1,1645918;3,5462809;0,696229;1,025347;11,4423418;3,3584738;1,0826368;3,2968872;0,6474071;0,9531758;4,1488204;-0,0193289;-0,0117617;-0,0085612;0,3415897;0,9719042;15,5911622;1,92508;0,9889968
"429";2433;14,3936272;5,2985568;1,7122005;10,3813105;0,8900325;1,2003498;12,4909277;3,6662056;1,1818435;3,5988069;0,7065426;1,0405362;11,5828142;3,3997025;1,0959278;3,3373175;0,6553526;0,9648776;4,3354297;-0,019365;-0,0117643;-0,0085799;0,3410648;1,0031624;15,9182439;1,96804;0,9964174
"430";2434;14,0316954;5,212255;1,6860886;10,3905535;0,86805;1,1683357;12,6344414;3,7083273;1,1954219;3,6401494;0,7146603;1,0524912;11,7285995;3,4424927;1,1097215;3,3792851;0,6635987;0,9770221;4,010366;-0,0193399;-0,0117674;-0,0085992;0,3406033;0,9748142;15,7389655;1,9518363;1,004202
"431";2435;14,3920469;5,3922968;1,7432507;10,5833311;0,8909233;1,2021513;12,7778702;3,7504239;1,2089921;3,6814685;0,7227734;1,0644391;11,8724642;3,4847186;1,1233338;3,4207041;0,6717364;0,9890066;4,2393866;-0,0193546;-0,0117705;-0,0086214;0,340131;1,0002373;16,1118508;1,9892439;1,0118674
"432";2436;14,8161745;5,4784379;1,7721227;10,8063297;0,9154227;1,2354232;12,948451;3,8004906;1,2251316;3,7306113;0,7324221;1,0786492;12,0179491;3,5274196;1,1370989;3,4625943;0,6799656;1,0011257;4,4160447;-0,0193865;-0,0117761;-0,0086419;0,3397233;1,0367987;16,4339938;2,0379244;1,0196889
"433";2437;14,4572201;5,3932915;1,7460068;10,8142672;0,8934607;1,1986696;13,084219;3,8403394;1,2379774;3,7697253;0,7401018;1,0899589;12,1665335;3,5710313;1,1511576;3,5053804;0,6883703;1,0135037;4,1044054;-0,0194019;-0,0117806;-0,008664;0,3391972;0,9990767;16,2709389;2,0125804;1,0275675
"434";2438;14,8230639;5,5679574;1,8030146;11,0037661;0,9135853;1,2430184;13,2436409;3,8871326;1,2530614;3,8156552;0,7491193;1,1032394;12,3131676;3,6140709;1,1650318;3,5476089;0,6966647;1,025719;4,304306;-0,0194116;-0,0117855;-0,0086894;0,3424326;1,0365875;16,6174736;2,0623065;1,0390973
"435";2439;15,2477722;5,6579499;1,8324929;11,2267714;0,9410048;1,2708076;13,4317856;3,9423528;1,2708628;3,8698587;0,7597616;1,1189126;12,4635735;3,6582172;1,1792629;3,5909252;0,7051722;1,0382484;4,502737;-0,0194235;-0,0117923;-0,0087111;0,3508439;1,0688115;16,9663105;2,1070599;1,0560161
"436";2440;14,894639;5,5737863;1,8067805;11,2315884;0,919951;1,2289995;13,5817337;3,9863644;1,28505;3,913059;0,7682433;1,1314038;12,6186848;3,7037423;1,1939384;3,6355991;0,7139458;1,0511693;4,1919661;-0,0194341;-0,0117988;-0,0087363;0,3409632;1,0262096;16,8106509;2,0773789;1,054909
"437";2441;15,2635117;5,7549939;1,8640556;11,4200687;0,9416698;1,2834557;13,7078705;4,023387;1,2969847;3,9493999;0,7753782;1,1419114;12,7698917;3,748122;1,2082443;3,6791501;0,7224985;1,0637652;3,6277966;-0,019805;-0,0120282;-0,0093073;0,3185068;1,0595676;16,3976883;2,1233328;1,0410053
"438";2442;15,6924992;5,843256;1,8930542;11,6409407;0,9676334;1,3053027;13,8894396;4,0766792;1,3141642;4,0017114;0,7856483;1,1570365;12,9209566;3,7924614;1,2225375;3,7226632;0,7310435;1,0763497;4,2403884;-0,0187053;-0,0113553;-0,0088333;0,3290356;1,0954101;17,161345;2,1717598;1,0600791
"439";2443;15,338542;5,7602658;1,8672192;11,6441927;0,9453418;1,2692785;14,0350838;4,1194267;1,3279444;4,043673;0,7938863;1,1691691;13,0758076;3,8379114;1,2371886;3,7672684;0,7398024;1,0892495;3,9249427;-0,018409;-0,0111732;-0,0087207;0,3187424;1,0546288;17,0007503;2,1438783;1,0585448
"440";2444;15,7107038;5,9392772;1,9244357;11,8319139;0,9673977;1,3169849;14,1817827;4,1624842;1,3418244;4,0859385;0,8021845;1,1813893;13,2277985;3,8825228;1,2515696;3,8110518;0,7483999;1,1019108;4,2263632;-0,0183382;-0,0111298;-0,0087105;0,3296513;1,0960373;17,4541617;2,1979481;1,0780512
"441";2445;16,0055389;5,9980454;1,9435573;12,0474796;0,9856486;1,3323594;14,322196;4,2036977;1,3551103;4,1263938;0,8101271;1,1930866;13,3787985;3,9268429;1,2658569;3,8545487;0,7569408;1,1144897;5,1839881;-0,0179703;-0,0109025;-0,0090538;0,3688979;1,1229278;18,5627866;2,2374175;1,1258387
"442";2446;15,785203;5,9416809;1,9264581;12,0466442;0,9747771;1,3110417;14,4606533;4,2443376;1,3682107;4,166285;0,8179591;1,2046208;13,52917;3,9709778;1,2800846;3,8978658;0,7654463;1,1270159;4,4492393;-0,0190949;-0,0115911;-0,0094129;0,3590244;1,0851824;17,9784093;2,2121983;1,1244707
"443";2447;16,0809784;6,1046376;1,9779594;12,2316265;0,9931941;1,3446246;14,5754862;4,2780423;1,379076;4,199369;0,8244546;1,2141867;13,6750803;4,0138035;1,2938902;3,939899;0,7736996;1,1391706;4,6190844;-0,0194237;-0,011792;-0,0095321;0,3739148;1,1177701;18,2941647;2,2569407;1,1476144
"444";2448;15,9753656;6,0662007;1,9671603;12,4290619;0,9857783;1,3303366;14,7012968;4,3149705;1,39098;4,2356172;0,8315712;1,2246674;13,8179102;4,0557256;1,3074042;3,9810443;0,7817786;1,1510687;4,5155606;-0,0195282;-0,011856;-0,0110279;0,3648937;1,10571;18,3334708;2,2567787;1,1466723
"445";2449;16,1505203;6,0962229;1,9762446;12,4075747;0,9968868;1,3442664;14,8152561;4,3484178;1,4017626;4,2684503;0,838017;1,2341604;13,9568768;4,0965147;1,3205523;4,0210776;0,7896393;1,1626452;4,2709112;-0,0195701;-0,0118817;-0,01083;0,3685296;1,1051291;18,227788;2,2677743;1,1581689
"446";2450;16,0013218;6,152627;1,9950855;12,5754795;0,9886506;1,3352154;14,9186258;4,3787584;1,4115431;4,2982316;0,8438643;1,2427715;14,0920181;4,136179;1,3333391;4,060009;0,7972832;1,173903;4,3883266;-0,0195927;-0,0118951;-0,0113873;0,3697898;1,1031122;18,4803447;2,2770152;1,167073
"447";2451;15,9244652;6,1138988;1,9832945;12,743577;0,9816593;1,3266959;14,9643936;4,3921905;1,4158733;4,3114176;0,8464528;1,2465842;14,2184353;4,173285;1,3453004;4,096427;0,8044341;1,1844339;4,2662358;-0,019609;-0,0119054;-0,0122283;0,3618078;1,094501;18,4846711;2,2789349;1,1662419
"448";2452;16,1618557;6,1494546;1,9942087;12,6930342;0,998167;1,3475667;15,0412464;4,4147468;1,4231448;4,33356;0,8508;1,2529861;14,3343277;4,2073016;1,3562664;4,1298151;0,8109894;1,1940881;4,0702763;-0,019624;-0,0119142;-0,0124721;0,3654593;1,0988592;18,404604;2,2929473;1,1764487
"449";2453;16,0503235;6,2104745;2,0139108;12,8432732;0,9918394;1,3382763;15,0924959;4,4297891;1,4279934;4,3483257;0,853699;1,2572553;14,4433565;4,2393017;1,3665823;4,1612239;0,8171564;1,2031704;4,2175469;-0,0196365;-0,0119221;-0,0125491;0,3671559;1,09951;18,6609034;2,3026804;1,1843123
"450";2454;16,1531944;6,2123342;2,0144546;12,9995947;0,9996983;1,3468091;15,1608191;4,4498439;1,434458;4,36801;0,8575639;1,2629471;14,5445042;4,26899;1,3761529;4,1903644;0,8228778;1,2115964;4,2111349;-0,0196462;-0,0119273;-0,0125755;0,3614276;1,1059991;18,7556391;2,3175955;1,1843054
"451";2455;15,9990702;6,1514044;1,9964871;12,9320297;0,9859207;1,3340335;15,207408;4,4635172;1,4388657;4,3814311;0,8601989;1,2668279;14,6397972;4,2969584;1,3851689;4,2178168;0,8282676;1,2195343;3,8636966;-0,0196556;-0,0119337;-0,0125876;0,3601279;1,0796311;18,5034938;2,2991654;1,1883955
"452";2456;16,1230659;6,2626348;2,031287;13,0608807;0,9973357;1,3443056;15,2354183;4,4717383;1,4415157;4,3894992;0,861783;1,2691613;14,7260723;4,3222814;1,3933319;4,2426724;0,8331476;1,2267214;4,0708108;-0,0196623;-0,0119384;-0,0125957;0,365207;1,0981621;18,7968831;2,3248835;1,1983546
"453";2457;16,0524273;6,2199359;2,0182726;13,2002382;0,9916607;1,3384335;15,2795238;4,4846835;1,4456888;4,4022059;0,8642779;1,2728355;14,8050995;4,3454766;1,400809;4,2654381;0,8376175;1,233305;4,0195165;-0,0196682;-0,0119421;-0,0126008;0,3580464;1,0914755;18,824616;2,3247805;1,1956639
"454";2458;16,3436356;6,2635059;2,031682;13,1257792;1,0127808;1,362633;15,3078661;4,4930019;1,4483706;4,4103713;0,865881;1,2751967;14,8772249;4,3666463;1,4076328;4,2862163;0,8416969;1,2393131;3,877923;-0,0196726;-0,0119441;-0,0126037;0,3622048;1,100366;18,7551479;2,3396791;1,2039017
"455";2459;15,9692221;6,2586432;2,0308838;13,2482004;0,984882;1,3315724;15,3500957;4,5053964;1,4523666;4,4225388;0,8682699;1,2787144;14,9449625;4,386529;1,4140424;4,3057313;0,8455287;1,2449563;3,9197996;-0,0196776;-0,0119471;-0,0126078;0,3602284;1,0808414;18,8647621;2,3257977;1,2057571
"456";2460;16,0961876;6,2541013;2,0305707;13,3712988;0,995254;1,3419617;15,3505745;4,5055366;1,4524118;4,4226756;0,8682968;1,2787538;15,0051899;4,4042068;1,419741;4,323082;0,8489354;1,2499735;3,913321;-0,0196795;-0,0119488;-0,0126081;0,3562278;1,0884674;18,9185109;2,3384409;1,2051632
"457";2461;16,2260036;6,2586517;2,0316763;13,2836132;1,0032532;1,3528068;15,3878746;4,5164847;1,4559406;4,4334221;0,8704064;1,2818608;15,0589771;4,4199929;1,4248304;4,3385782;0,851978;1,2544545;3,720233;-0,0196799;-0,0119489;-0,0126081;0,3579339;1,0853103;18,7792101;2,3397648;1,2099119
"458";2462;16,2154102;6,3399668;2,0566797;13,3999767;1,0038176;1,351994;15,4085293;4,5225482;1,4578954;4,4393759;0,871575;1,2835819;15,1094599;4,4348092;1,4296069;4,3531232;0,8548332;1,2586597;3,9206009;-0,0196804;-0,0119494;-0,0126077;0,3611909;1,0943879;19,0300608;2,3530476;1,2160241
"459";2463;15,8660917;6,2218394;2,0220296;13,5152206;0,9769768;1,3228335;15,4191122;4,5256538;1,4588963;4,4424233;0,8721735;1,2844633;15,1554298;4,4483004;1,433956;4,3663678;0,8574333;1,2624894;3,7291832;-0,0196799;-0,011949;-0,0126063;0,3519343;1,0653822;18,884613;2,3278716;1,2093676
"460";2464;16,0559349;6,2348185;2,0257916;13,4057837;0,9886018;1,3387098;15,4250717;4,5274034;1,4594605;4,4441409;0,8725107;1,2849599;15,1948404;4,459867;1,4376849;4,3777223;0,8596623;1,2657723;3,5344918;-0,0196779;-0,0119476;-0,0126035;0,3529757;1,065995;18,7293322;2,3317673;1,212638
"461";2465;16,1309929;6,3307652;2,0556245;13,506772;0,9969038;1,3448685;15,4277363;4,5281863;1,459713;4,4449096;0,8726617;1,2851821;15,2292633;4,4699707;1,4409422;4,3876395;0,8616094;1,2686399;3,7553647;-0,0196753;-0,011946;-0,0126012;0,357653;1,0817624;18,984628;2,3504023;1,2192624
"462";2466;16,0079861;6,2702498;2,0372286;13,6178799;0,9873983;1,3345802;15,4438076;4,5329051;1,4612334;4,4495406;0,8735706;1,286521;15,2602053;4,4790525;1,4438697;4,396553;0,8633596;1,2712175;3,7093463;-0,0196703;-0,0119428;-0,0125961;0,3511762;1,0713304;18,9695516;2,3425479;1,2145358
"463";2467;15,9319038;6,2158184;2,0215971;13,5047827;0,9793313;1,3282684;15,417345;4,5251369;1,4587291;4,441915;0,8720737;1,2843161;15,2860107;4,4866295;1,446312;4,4039898;0,8648196;1,2733674;3,425024;-0,0196656;-0,0119402;-0,0125895;0,3492094;1,0513582;18,7110347;2,3247256;1,214029
"464";2468;15,9536591;6,2971258;2,0466444;13,5918589;0,9817866;1,3301165;15,4282408;4,5283351;1,4597596;4,4450526;0,87269;1,2852238;15,3063402;4,4925957;1,4482352;4,4098473;0,8659695;1,2750609;3,5919974;-0,0196582;-0,0119357;-0,0125842;0,3528896;1,062711;18,8983376;2,3377719;1,2188591
"465";2469;16,0467072;6,2878656;2,0434809;13,6947107;0,9895808;1,3377489;15,4404879;4,53193;1,4609182;4,4485817;0,873383;1,2862443;15,325223;4,4981399;1,4500221;4,415288;0,8670379;1,2766342;3,6412215;-0,0196525;-0,0119327;-0,0125764;0,3495896;1,0692443;18,9664445;2,3458785;1,2166275
"466";2470;16,0730648;6,2603312;2,0358198;13,5847836;0,9901745;1,3399248;15,4273605;4,5280762;1,459676;4,4447999;0,8726404;1,2851506;15,3415699;4,5029368;1,4515681;4,4199958;0,8679621;1,277995;3,4366457;-0,0196437;-0,0119267;-0,0125693;0,3491999;1,0581566;18,7782156;2,3361516;1,217162
"467";2471;16,0173912;6,3247738;2,0559268;13,6761551;0,987731;1,3352194;15,4475479;4,5340014;1,4615861;4,4506159;0,8737824;1,2868323;15,3558826;4,5071373;1,4529219;4,4241195;0,8687719;1,2791873;3,5971403;-0,0196367;-0,011922;-0,0125614;0,3521172;1,0637574;18,9530229;2,3429447;1,2208891
"468";2472;16,1195679;6,3184886;2,0536146;13,7814083;0,9944209;1,3438548;15,4404125;4,5319061;1,4609108;4,4485612;0,8733787;1,286238;15,3689671;4,5109773;1,4541594;4,4278884;0,8695119;1,280277;3,6541784;-0,0196263;-0,0119169;-0,0125525;0,34851;1,0712563;19,0231455;2,3515333;1,2180219
"469";2473;16,0690041;6,2729549;2,0405846;13,6716509;0,9901382;1,3394532;15,4553757;4,5362983;1,4623268;4,4528723;0,8742249;1,2874842;15,3807955;4,5144477;1,455278;4,4312968;0,8701808;1,2812624;3,4054551;-0,019618;-0,0119122;-0,0125429;0,3474746;1,0539761;18,7862506;2,3352385;1,2176554
"470";2474;16,3772583;6,4303317;2,0880585;13,7716827;1,0156945;1,3651055;15,499341;4,5492039;1,4664874;4,4655399;0,8767121;1,2911471;15,3943815;4,518435;1,4565634;4,4352098;0,8709493;1,2823943;3,7472827;-0,0196098;-0,0119063;-0,0125363;0,3555558;1,0886161;19,1416642;2,3710104;1,2265051
"471";2475;16,2302532;5,9833212;1,932929;11,5279045;1,0064796;1,3057507;9,0233011;2,6484241;0,8537495;2,5997181;0,5103983;0,7516714;15,1931868;4,4590063;1,4374055;4,3771515;0,8595689;1,2656341;3,6985931;-0,0195938;-0,0118971;-0,0125187;0,3481537;1,0320275;18,8917799;2,2976616;1,2077226
"472";2476;0;0;0;0;0;0;0;0;0;0;0;0;13,5001631;3,9612114;1,2769357;3,8891566;0,7638063;1,1245997;2,4234512;-0,0194084;-0,0117709;-0,0178672;0,3196737;0,1285111;15,9236143;1,2531108;1,08348
"473";2477;0;0;0;0;0;0;0;0;0;0;0;0;11,4898825;3,3713627;1,0867913;3,3100171;0,6500983;0,9571365;2,0572453;-0,0189855;-0,0115011;-0,0217298;0,3193689;0,1059265;13,5471278;1,063063;0,9694672
"474";2478;0,0730194;0,3641226;0,0570797;0,2643054;0,1796647;0,0476121;0;0;0;0;0;0;9,7789593;2,8693504;0,9249617;2,8171194;0,5533228;0,8146108;2,1771989;-0,018515;-0,0112114;-0,0217306;0,3192768;0,1044719;11,9561582;0,9190827;0,8725996
"475";2479;0,6724599;0,3715515;0,059714;0,3326164;0,2466459;0,0478514;0;0;0;0;0;0;8,322813;2,4420938;0,7872307;2,3976202;0,4709585;0,6933092;2,4044163;-0,0180731;-0,0109426;-0,0212107;0,3191656;0,1083063;10,7272293;0,8016155;0,7901241
"476";2480;0,6724599;0,3769008;0,0616108;0,391361;0,1914778;0,0478514;0;0;0;0;0;0;7,0835071;2,0784612;0,6700098;2,0405903;0,4008594;0,590071;2,6370437;-0,0176796;-0,0107036;-0,0213226;0,3190413;0,1130992;9,7205508;0,7031702;0,7199007
"477";2481;0,6724599;0,3844853;0,0643003;0,4388753;0,155835;0,0478514;0;0;0;0;0;0;6,0287499;1,7689785;0,5702445;1,7367264;0,3411989;0,5022063;2,8499012;-0,0173296;-0,0104915;-0,0214567;0,3189193;0,1176044;8,8786511;0,6198107;0,6601182
"478";2482;0,6724599;0,3924467;0,0671233;0,4877655;0,1548765;0,0478514;0;0;0;0;0;0;5,1310601;1,505582;0,4853355;1,4781117;0,2904226;0,4274257;3,0377798;-0,0170217;-0,0103046;-0,0213397;0,3187662;0,1216192;8,1688399;0,5490449;0,6091888
"479";2483;3,3032775;1,2016981;0,293102;1,4687074;0,527277;0,2392569;0;0;0;0;0;0;4,3670483;1,2814085;0,4130706;1,2580082;0,2472076;0,3637809;3,2026825;-0,0167486;-0,0101386;-0,0205416;0,3185785;0,15364;7,5697308;0,5174209;0,5657861
"480";2484;5,3000631;1,903487;0,5139964;2,408437;0,7714115;0,4220886;0;0;0;0;0;0;3,7168076;1,0906172;0,3515668;1,0706811;0,2104278;0,3096136;3,3487508;-0,016505;-0,0099916;-0,019601;0,3183286;0,2370696;7,0655584;0,5466832;0,5287564
"481";2485;7,68189;2,8158507;0,7991875;3,6375902;0,886771;0,66399;0;0;0;0;0;0;3,1633961;0,9282372;0,2992218;0,9112498;0,179125;0,2635125;2,3899231;-0,0167027;-0,0101186;-0,0192528;0,2817627;0,3747296;5,5533192;0,6382421;0,4608877
"482";2486;9,7398663;3,5944865;0,9060766;4,9538503;0,931439;0,8854365;0;0;0;0;0;0;2,692395;0,7900379;0,2546716;0,7755595;0,1524835;0,2242765;3,2448936;-0,0153666;-0,0093037;-0,017962;0,2827204;0,5465339;5,9372886;0,7708104;0,4352039
"483";2487;11,514595;4,3365932;1,1152108;6,4032111;1,010004;1,1038549;0;0;0;0;0;0;2,2915311;0,6724182;0,2167555;0,6600751;0,1298094;0,1908832;5,2603288;-0,0148398;-0,0090003;-0,0174569;0,2895677;0,7164085;7,5518599;0,9072917;0,4193771
"484";2488;12,8931484;4,9720917;1,3032647;7,8717613;1,0841206;1,239238;0;0;0;0;0;0;1,9503618;0,5723136;0,1844855;0,561788;0,1105117;0,1624626;7,43853;-0,0143987;-0,0088477;-0,0171959;0,3022127;0,8254287;9,3888918;0,9878913;0,4127244
"485";2489;26,00383;8,6398201;2,2779579;12,6014452;1,9046779;1,9881065;10,8652105;3,1890433;1,0280242;3,1383224;0,614585;0,9051083;2,33671;0,6857374;0,221049;0,6736447;0,1323655;0,1946466;18,8309212;-0,0128528;-0,0085077;-0,0167826;0,5870398;1,4235195;21,1676312;1,6181661;0,7194053
"486";2490;27,0406837;8,5646582;2,511503;12,6948643;1,9839715;2,3521361;10,6715403;3,1321988;1,0096996;3,0799673;0,6036301;0,8889748;3,6026273;1,0573188;0,3408325;1,0393004;0,2039717;0,3001017;21,4463921;-0,0112997;-0,00928;-0,0164098;0,4967002;1,7437203;25,0490194;2,043822;0,7006719
"487";2491;13,8502588;6,9858003;1,3363906;7,718926;0,6441197;1,1531192;9,5234432;2,7952211;0,9010712;2,7476983;0,5386884;0,7933345;4,6100388;1,3530236;0,4361561;1,3300328;0,2609556;0,3840224;11,4842939;-0,009187;-0,0095962;-0,0093445;0,3162686;0,7871301;16,0943327;1,1711525;0,5772242
"488";2492;7,4740257;4,4463611;1,1255063;7,6327114;0,5018467;0,6350105;10,1767874;2,9869835;0,9628884;2,9356804;0,5756446;0,8477604;5,3840156;1,58021;0,5093922;1,5533011;0,3047354;0,4484973;5,6005535;-0,0101805;-0,0097534;-0,0049475;0,3146653;0,5087926;10,9845691;0,9572899;0,6194007
"489";2493;8,5385351;3,8937135;1,1875292;7,7128706;0,5530933;0,7209708;10,7360363;3,1511273;1,0158021;3,0964508;0,6072781;0,8943475;6,1328096;1,8000023;0,5802448;1,7692276;0,3470905;0,5108743;3,9824483;-0,0126952;-0,0098596;-0,003808;0,3138115;0,5617707;10,1152579;1,072645;0,660902
"490";2494;8,7469244;3,8898461;1,2031264;7,5590534;0,5605592;0,7359913;12,6498871;3,7128606;1,1968833;3,6478138;0,715534;1,0537776;6,9467707;2,0389194;0,6572625;2,0038705;0,3931319;0,5786801;3,4362447;-0,0143792;-0,0099525;-0,0035932;0,3132179;0,5679125;10,3830154;1,1465926;0,7063498
"491";2495;9,8489676;4,208364;1,3102193;7,588026;0,6226912;0,8280709;12,9283295;3,7945855;1,2232286;3,7274923;0,731284;1,076973;7,8114314;2,292716;0,7390764;2,2530599;0,442041;0,6507092;3,3130186;-0,0150208;-0,0100558;-0,003658;0,3126614;0,643958;11,12445;1,2946672;0,7547024
"492";2496;11,0160923;4,3228388;1,3549542;7,7056966;0,6882596;0,9234877;11,3170681;3,3216658;1,0707769;3,2624471;0,6401438;0,942749;8,461381;2,4834909;0,800575;2,4402764;0,4788052;0,7048521;3,3963048;-0,0154554;-0,0101522;-0,0037865;0,3121191;0,723042;11,8576858;1,4278941;0,7909243
"493";2497;11,0421705;4,2004256;1,3239678;7,653717;0,6877275;0,924307;11,2082624;3,2897308;1,0604826;3,2306898;0,6339893;0,9336853;8,8793993;2,6061904;0,8401287;2,5605836;0,5024503;0,7396744;3,3824794;-0,0159313;-0,0102153;-0,0038901;0,3116128;0,7198936;12,2618787;1,459568;0,8140631
"494";2498;11,6515045;4,391469;1,3876846;7,8054657;0,7234782;0,976024;11,2010794;3,2876227;1,0598031;3,228301;0,633583;0,933087;9,2240648;2,7073588;0,8727416;2,6597211;0,5219462;0,7683862;3,5259428;-0,0163689;-0,0102575;-0,0039734;0,3111638;0,7620168;12,7500076;1,530403;0,83311
"495";2499;12,259202;4,4884391;1,4221318;7,999702;0,760879;1,0255522;11,2936764;3,3148007;1,0685644;3,2547305;0,6388208;0,9408006;9,5231266;2,7951407;0,9010398;2,745702;0,5388624;0,7932989;3,8413219;-0,0166181;-0,0102879;-0,0040411;0,3107292;0,8077561;13,3644485;1,601055;0,8495916
"496";2500;12,0485287;4,4026246;1,4003583;7,9793911;0,7472806;1,0066987;11,377821;3,339498;1,0765259;3,2787783;0,6435804;0,9478104;9,7931299;2,8743937;0,9265878;2,8233042;0,554135;0,8157909;3,6289325;-0,0167969;-0,0103123;-0,0041015;0,3102629;0,7919466;13,4220624;1,6077375;0,8643979
"497";2501;12,5254183;4,5907822;1,4617001;8,1543217;0,7758928;1,0475326;11,5032511;3,3763127;1,0883934;3,3147643;0,650675;0,958259;10,0363111;2,9457741;0,9495979;2,8931808;0,5678903;0,8360486;3,85448;-0,0169374;-0,0103341;-0,0041543;0,3098164;0,8260629;13,8907911;1,6621115;0,8777067
"498";2502;13,0410366;4,6877232;1,4946715;8,3641806;0,8081766;1,0895821;11,6864014;3,4300699;1,1057224;3,3674126;0,6610348;0,9735163;10,265789;3,0131319;0,9713115;2,9591179;0,5808706;0,8551649;4,0719461;-0,0169859;-0,0103528;-0,0042043;0,3128712;0,8651615;14,3377351;1,7203264;0,8937418
"499";2503;12,7644339;4,6075339;1,4719689;8,3545084;0,7918169;1,0655472;11,831954;3,4727917;1,119494;3,4092557;0,669268;0,9856415;10,4880495;3,0783701;0,9923417;3,0229845;0,5934423;0,87368;3,7754014;-0,017023;-0,0103681;-0,0042519;0,3091474;0,8443441;14,2634509;1,7180241;0,9025897
"500";2504;13,1993265;4,7923374;1,5323671;8,5359602;0,8180963;1,1028842;11,9979086;3,5215011;1,1351956;3,456996;0,6786553;0,9994659;10,6982174;3,140059;1,0122279;3,0833802;0,6053302;0,8911878;4,0204511;-0,0170677;-0,0103839;-0,0042984;0,3118262;0,8751113;14,7186685;1,7662991;0,9171564
"501";2505;13,6775455;4,8862419;1,5640024;8,7459402;0,845861;1,1418257;12,2069283;3,5828493;1,1549724;3,5171614;0,6904786;1,016878;10,9046268;3,2006445;1,0317584;3,1427066;0,6170055;0,9083824;4,2112684;-0,017073;-0,010397;-0,0056361;0,3134893;0,907372;15,1158952;1,8157544;0,9304948
"502";2506;13,3889837;4,8066034;1,5416248;8,7431211;0,8284351;1,1169583;12,3737631;3,6318181;1,1707579;3,5651848;0,6999156;1,0307761;11,110714;3,2611358;1,0512581;3,2019553;0,6286626;0,9255502;3,9083791;-0,0170986;-0,0104127;-0,0052309;0,3107824;0,8895615;15,0190931;1,8151117;0,939445
"503";2507;13,7997627;4,9899259;1,6009542;8,9224844;0,8529716;1,1523123;12,5509377;3,6838202;1,1875217;3,6161952;0,7099371;1,0455353;11,3096828;3,3195367;1,0700845;3,2591653;0,6399171;0,9421251;4,1468163;-0,0171171;-0,0104267;-0,0059612;0,3122136;0,9140425;15,4564991;1,8561676;0,9521307
"504";2508;14,2758589;5,0867248;1,6329424;9,1348305;0,8817085;1,1911808;12,7675123;3,7473872;1,2080129;3,6785662;0,7221877;1,0635767;11,5079241;3,3777239;1,0888416;3,3161776;0,6511305;0,9586395;4,3288174;-0,0171259;-0,0104421;-0,006681;0,3116947;0,9476872;15,8367415;1,9063267;0,9628252
"505";2509;13,9689913;5,0093427;1,6099162;9,1315336;0,8642456;1,1649336;12,9407015;3,7982187;1,2243992;3,7284427;0,731984;1,0780038;11,7081432;3,436492;1,1077858;3,3737724;0,6624557;0,9753186;4,03441;-0,0171466;-0,0104587;-0,0069094;0,3113324;0,9256374;15,7425532;1,900956;0,9737881
"506";2510;14,3842564;5,1937881;1,6695087;9,3116131;0,8885487;1,2006245;13,1188316;3,8505023;1,241253;3,7797472;0,7420598;1,0928428;11,902626;3,4935751;1,1261873;3,4297242;0,6734565;0,9915197;4,2470675;-0,0171695;-0,010474;-0,0070058;0,3106342;0,9530288;16,1496935;1,9445485;0,9840907
