"";"YEAR";"Ca_WET";"Mg_WET";"K_WET";"X.2";"X.3";"N_WET";"S_WET";"X.6";"X.7";"X.8";"Dry.Deposition.kg.ha.yr";"X.9";"X.10";"X.11";"X.12";"X.13";"X.14";"X.15";"X.16";"X.17";"Total.Deposition.kg.ha.yr";"X.18";"X.19";"X.20";"X.21";"X.22";"X.23";"X.24";"X.25";"X.26";"Throughfall.kg.ha.yr";"X.27";"X.28";"X.29";"X.30";"X.31";"X.32";"X.33";"X.34";"X.35";"Ca_THRU";"Mg_THRU";"K_THRU";"X.38";"X.39";"N_THRU";"S_THRU";"X.42";"X.43";"X.44";"Litterflow.flux.kg.ha.yr";"X.45";"X.46";"X.47";"X.48";"X.49";"X.50";"X.51";"X.52";"X.53";"Leaching.flux.kg.ha.yr";"X.54";"X.55";"X.56";"X.57";"X.58";"X.59";"X.60";"X.61";"X.62";"Ca_WTH";"Mg_WTH";"K_WTH";"X.65";"X.66";"X.67";"P_WTH"
"1";2005;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;0;0;0;0;0;0;0;0;0;0;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;1,8530655;2,0168884;6,6045117;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;0,7629756;0,2705492;5,8511252;0;0;0;0;0;0;0;16,1640053;5,911294;4,8876543;9,0260391;1,2827173;10,3087568;5,8248982;16,1032791;29,2413216;0;10,4265671;12,5006714;1,1374103;5,4828496;0,1141699;5,5970187;9,3460484;59,5365982;87,7070999;4,3790827;17,1051846;0,9351464;65,1697845;0,1444017;4,727457;7,6924925;0,2781561
"2";2006;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;0;0;0;0;0;0;0;0;0;0;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;2,42099;2,0842416;7,4608383;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;0,8801745;0,3121077;6,7499027;0;0;0;0;0;0;0;11,8068161;4,670332;4,7078562;7,4556065;1,2117465;8,6673517;4,6404457;16,1259956;28,8638268;0;7,9787102;9,1712742;0,9105812;3,0938382;0,0583485;3,1521866;8,9476156;31,3312054;53,4001999;4,7640758;17,1707382;0,9767858;65,4128418;0,1535932;4,9599962;8,0609837;0,2768258
"3";2007;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;0;0;0;0;0;0;0;0;0;0;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;2,1334071;2,1563973;8,0828648;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;0,9600204;0,3404209;7,3622293;0;0;0;0;0;0;0;11,3437119;4,7348275;5,677196;8,0686073;1,2343085;9,3029156;4,6950622;16,3639107;30,0533886;0;6,6451168;8,8053427;0,8226773;3,4426794;0,0605682;3,5032477;8,6063728;20,0636349;31,7605953;4,6751003;17,1397266;0,9797787;65,2928009;0,1543277;4,9773011;8,0883303;0,2762772
"4";2008;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;0;0;0;0;0;0;0;0;0;0;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;2,1313801;2,1155779;8,7178268;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;1,0412899;0,369239;7,9644408;0;0;0;0;0;0;0;11,1813231;4,6833882;6,5259876;8,8482552;1,2507838;10,0990381;4,5212321;16,1032791;29,2413216;0;5,4858756;9,7297659;0,8047255;3,7480478;0,0612972;3,809345;8,4023409;17,4893894;26,3506126;4,2597704;17,1124668;0,9763674;65,1895065;0,1533903;4,9600906;8,0593233;0,2764637
"5";2009;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;0;0;0;0;0;0;0;0;0;0;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;2,6549382;2,1671991;8,9578028;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;1,1141227;0,3950652;8,2468653;0;0;0;0;0;0;0;11,5448952;4,7188654;7,1407828;8,6859665;1,2620653;9,9480314;4,4674172;16,1259956;28,8638268;0;5,1202707;10,4988747;0,8727598;3,6758056;0,0645256;3,7403312;7,9927034;17,5964375;30,8992367;4,6569419;17,0990181;0,9737106;65,1372299;0,1528505;4,946888;8,037446;0,2766053
"6";2010;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;0;0;0;0;0;0;0;0;0;0;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;2,3635092;2,2379906;9,2892952;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;1,1901225;0,4220144;8,5686598;0;0;0;0;0;0;0;11,08216;4,7647018;7,6503839;9,1209784;1,2735006;10,3944798;4,5394197;16,3639107;30,0533886;0;3,9468799;9,011405;0,9304465;3,8548653;0,0689121;3,9237776;7,8194003;17,0118065;25,6493454;5,1637669;17,0744572;0,9759316;65,0464783;0,1534714;4,9578643;8,0564299;0,2751269
"7";2011;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;0;0;0;0;0;0;0;0;0;0;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;2,3542151;2,1945949;9,7132549;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;1,2641253;0,4482557;8,9598675;0;0;0;0;0;0;0;10,9061365;4,6935558;8,0758686;9,7129669;1,2805705;10,9935389;4,3770838;16,1032791;29,2413216;0;2,1090748;7,3181286;0,9629158;4,0658746;0,0691914;4,1350656;7,5810747;16,7509155;14,6428976;4,6316381;17,0541267;0,9746613;64,9747849;0,1529091;4,9521818;8,045764;0,2743505
"8";2012;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;0;0;0;0;0;0;0;0;0;0;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;2,8787987;2,2465792;10,0959187;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;1,3379833;0,4744456;9,3849831;0;0;0;0;0;0;0;11,2686911;4,715591;8,3491659;9,3825178;1,284355;10,6668739;4,3351631;16,1259956;28,8638268;0;1,6253265;5,7993989;1,2650228;3,9720321;0,0903808;4,0624123;7,4599433;16,9682274;26,2642002;8,4733028;17,0462418;0,9729673;64,9455872;0,1526212;4,9433994;8,0317059;0,2740139
"9";2013;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;0;0;0;0;0;0;0;0;0;0;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;2,5815067;2,3152921;10,5237865;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;1,4081198;0,4993158;9,8031492;0;0;0;0;0;0;0;10,8180838;4,7540941;8,6153069;9,6827297;1,2899067;10,9726372;4,419867;16,3639107;30,0533886;0;0,8275505;3,7928901;1,2405436;4,1335711;0,09351;4,2270808;6,9561262;16,1620102;21,4253273;9,2577353;17,0253201;0,9770256;64,8730087;0,1534651;4,9656277;8,0673609;0,2720053
"10";2014;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;0;0;0;0;0;0;0;0;0;0;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;2,565829;2,269568;10,9790459;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;1,4757392;0,5232286;10,2256584;0;0;0;0;0;0;0;10,6557922;4,677721;8,8574362;10,1782942;1,2931143;11,4714088;4,2690725;16,1032791;29,2413216;0;1,0705012;3,2492352;1,2969941;4,3117762;0,1008038;4,4125805;7,2000356;16,1044292;23,0774822;10,2430382;17,0099182;0,9762532;64,8205185;0,153039;4,9622374;8,0607958;0,2710962
