"";"Year";"Month";"RF";"PET";"AET";"TF";"In";"Date"
"123";2015;3;226,3099976;120,7964706;102,1074066;176,4524994;49,8574791;2015-03-01
"124";2015;4;137,4400024;131,6554413;122,273941;101,1010895;36,3389206;2015-04-01
"125";2015;5;43,5599976;176,8287506;176,8287506;27,7274799;15,8325195;2015-05-01
"126";2015;6;12,0200005;251,0197449;87,5487747;7,5210404;4,49896;2015-06-01
"127";2015;7;2,52;303,0722351;0,8429601;0,8429601;1,6770399;2015-07-01
"128";2015;8;29,2000008;264,4101257;2,5799236;20,1637993;9,0361996;2015-08-01
"129";2015;9;49,9300003;188,5349731;32,9484253;34,8352394;15,0947599;2015-09-01
"130";2015;10;165,4500122;107,6467209;17,7346992;125,970047;39,4799652;2015-10-01
"131";2015;11;357,5100098;42,2724876;20,4311028;279,7003784;77,809639;2015-11-01
"132";2015;12;892,6699829;29,1636505;0,1787075;713,9215088;178,7484894;2015-12-01
