 ;;µmol/kg;;;;;;;kg/ha;;;;;
 YEAR;Month;Ca;Mg;K;Na;NH4;Al;H;Ca;Mg;K;Na;NH4;Al
        2005;           1;  54037.8828125;  18586.3925781;  10039.3642578;    655.3596802;      9.2401171;  10579.5761719;    992.6839600;   1434.8851318;    299.2977905;    260.0619812;      9.9822321;      0.0857487;    189.1242371
        2005;           2;  54050.9804688;  18578.5273438;  10031.1093750;    610.4177856;     19.1141415;  10578.5498047;   1028.6187744;   1435.2329102;    299.1711426;    259.8481750;      9.2976913;      0.1773800;    189.1058807
        2005;           3;  54043.3789062;  18553.9746094;  10008.0019531;    580.5503540;     28.1338615;  10576.8867188;   1142.1075439;   1435.0311279;    298.7757568;    259.2495422;      8.8427601;      0.2610834;    189.0761566
        2005;           4;  54051.6054688;  18538.6796875;   9999.0058594;    544.3531494;     21.6261082;  10574.9228516;   1213.6920166;   1435.2495117;    298.5294495;    259.0165405;      8.2914162;      0.2006911;    189.0410461
        2005;           5;  54033.0273438;  18516.3906250;   9973.5527344;    511.5933228;      2.7747364;  10571.9267578;   1381.5416260;   1434.7561035;    298.1705322;    258.3571777;      7.7924285;      0.0257497;    188.9874725
        2005;           6;  54006.6289062;  18489.7031250;   9949.8437500;    481.8314209;      0.0000000;  10567.6962891;   1556.7631836;   1434.0552979;    297.7407837;    257.7430115;      7.3391042;      0.0000000;    188.9118500
        2005;           7;  53966.7539062;  18479.9394531;   9930.4619141;    501.0619202;      0.0000000;  10561.6083984;   1674.2906494;   1432.9963379;    297.5835876;    257.2409668;      7.6320171;      0.0000000;    188.8030243
        2005;           8;  53929.5000000;  18477.1074219;   9906.9755859;    507.7395630;      0.0000000;  10555.1777344;   1790.5670166;   1432.0070801;    297.5379944;    256.6325684;      7.7337289;      0.0000000;    188.6880646
        2005;           9;  53900.8398438;  18458.3164062;   9885.1357422;    543.9506836;      0.0000000;  10546.1357422;   1898.1573486;   1431.2462158;    297.2353821;    256.0668030;      8.2852859;      0.0000000;    188.5264282
        2005;          10;  53921.1757812;  18448.9921875;   9888.2998047;    522.0148315;      9.8314762;  10536.8662109;   1912.9123535;   1431.7861328;    297.0852051;    256.1487732;      7.9511657;      0.0912365;    188.3607178
        2005;          11;  53852.6679688;  18392.5410156;   9813.8769531;    506.5716553;     14.7640905;  10533.9101562;   2256.5874023;   1429.9669189;    296.1762085;    254.2209167;      7.7159395;      0.1370113;    188.3078766
        2005;          12;  53810.3710938;  18356.0839844;   9774.2333984;    513.3055420;     18.4250965;  10532.9443359;   2446.1364746;   1428.8438721;    295.5891113;    253.1939697;      7.8185077;      0.1709856;    188.2906189
        2006;           1;  53765.2929688;  18299.9003906;   9711.5166016;    489.4930725;     19.6408844;  10532.4589844;   2735.7336426;   1427.6470947;    294.6843872;    251.5693359;      7.4558048;      0.1822682;    188.2819366
