 ;;µmol/kg;;;;;;;kg/ha;;;;;
 YEAR;Month;Ca;Mg;K;Na;NH4;Al;H;Ca;Mg;K;Na;NH4;Al
        2005;           1;  30449.8183594;  13230.9228516;   5720.4936523;   1016.7302856;      0.7213696;  15536.0341797;   3160.5305176;   1008.2866211;    265.6923218;    184.7926178;     19.3123074;      0.0083481;    346.3375244
        2005;           2;  30451.3007812;  13227.8837891;   5716.9809570;   1050.7542725;      1.0867676;  15528.5371094;   3155.2658691;   1008.3356934;    265.6312866;    184.6791382;     19.9585781;      0.0125767;    346.1703491
        2005;           3;  30450.2910156;  13211.8183594;   5707.4897461;   1105.8635254;      1.9132710;  15514.6699219;   3184.5480957;   1008.3021851;    265.3086853;    184.3725433;     21.0053520;      0.0221415;    345.8612366
        2005;           4;  30451.1425781;  13204.9033203;   5704.6621094;   1133.5933838;      0.0000000;  15502.2158203;   3211.2019043;   1008.3303223;    265.1698303;    184.2812042;     21.5320683;      0.0000000;    345.5836182
        2005;           5;  30450.6718750;  13205.9326172;   5702.2270508;   1157.4659424;      0.0000000;  15487.6230469;   3232.3144531;   1008.3148193;    265.1904602;    184.2025604;     21.9855137;      0.0000000;    345.2583008
        2005;           6;  30450.6835938;  13205.4697266;   5698.9550781;   1176.2695312;      0.0000000;  15464.7587891;   3286.2849121;   1008.3151855;    265.1811829;    184.0968628;     22.3426819;      0.0000000;    344.7485962
        2005;           7;  30457.2519531;  13218.6796875;   5699.6186523;   1195.4753418;      0.0000000;  15437.7460938;   3307.9206543;   1008.5327148;    265.4464722;    184.1182861;     22.7074871;      0.0000000;    344.1463928
        2005;           8;  30466.7109375;  13235.8183594;   5697.2436523;   1205.4204102;      0.0000000;  15411.0146484;   3327.4348145;   1008.8459473;    265.7906189;    184.0415649;     22.8963871;      0.0000000;    343.5505371
        2005;           9;  30478.1328125;  13251.9296875;   5695.1220703;   1220.6644287;      0.0000000;  15383.5400391;   3341.5546875;   1009.2241211;    266.1141663;    183.9730377;     23.1859417;      0.0000000;    342.9380493
        2005;          10;  30499.3945312;  13265.9570312;   5697.2456055;   1247.9041748;      0.0000000;  15346.5292969;   3352.6799316;   1009.9281616;    266.3958435;    184.0416412;     23.7033463;      0.0000000;    342.1129761
        2005;          11;  30527.5781250;  13253.2597656;   5668.8603516;   1309.0926514;      1.0429434;  15304.0527344;   3415.2954102;   1010.8613892;    266.1408691;    183.1246796;     24.8655930;      0.0120695;    341.1660461
        2005;          12;  30538.8183594;  13245.3886719;   5657.3173828;   1347.4492188;      1.6441371;  15290.1894531;   3422.6884766;   1011.2336426;    265.9828186;    182.7517853;     25.5941563;      0.0190269;    340.8569641
        2006;           1;  30552.9082031;  13234.0673828;   5640.2006836;   1380.2424316;      2.0072377;  15275.6328125;   3444.7824707;   1011.7002563;    265.7554626;    182.1988831;     26.2170486;      0.0232289;    340.5325012
        2006;           2;  30556.3125000;  13231.5517578;   5636.2436523;   1377.6284180;      2.1408720;  15271.0898438;   3463.1882324;   1011.8129272;    265.7049561;    182.0710602;     26.1673927;      0.0247754;    340.4312134
        2006;           3;  30565.1953125;  13229.0869141;   5630.5395508;   1379.6196289;      2.6699204;  15262.5234375;   3479.1342773;   1012.1069946;    265.6554565;    181.8867798;     26.2052193;      0.0308979;    340.2402649
