 ;;µmol/kg;;;;;;;kg/ha;;;;;
 YEAR;Month;Ca;Mg;K;Na;NH4;Al;H;Ca;Mg;K;Na;NH4;Al
        2005;           1;   3896.1926270;   2992.0856934;    837.2886963;    122.5481720;      0.0054208;  37479.6250000;   3642.5468750;    193.5642548;     90.1463928;     40.5799828;      3.4923742;      0.0000941;   1253.5454102
        2005;           2;   3895.6467285;   2983.4731445;    851.6171875;    130.0101624;      0.0130860;  37479.0820312;   3640.6926270;    193.5371399;     89.8869095;     41.2744255;      3.7050252;      0.0002272;   1253.5272217
        2005;           3;   3895.2268066;   2977.6042480;    862.5024414;    133.6864014;      0.0299540;  37478.8281250;   3639.3002930;    193.5162659;     89.7100983;     41.8019905;      3.8097908;      0.0005201;   1253.5187988
        2005;           4;   3894.7751465;   2974.6884766;    867.0623779;    136.2887878;      0.0168184;  37478.6679688;   3639.4865723;    193.4938354;     89.6222534;     42.0229836;      3.8839538;      0.0002920;   1253.5133057
        2005;           5;   3892.9870605;   2972.9943848;    866.1973267;    138.0799561;      0.0000000;  37478.5273438;   3645.8295898;    193.4049988;     89.5712128;     41.9810638;      3.9349980;      0.0000000;   1253.5086670
        2005;           6;   3891.1520996;   2971.0131836;    865.5782471;    140.5543823;      0.0000000;  37478.3242188;   3652.3078613;    193.3138428;     89.5115204;     41.9510612;      4.0055141;      0.0000000;   1253.5018311
        2005;           7;   3889.5170898;   2970.2265625;    864.1530762;    140.9828186;      0.0000000;  37478.1250000;   3658.6928711;    193.2326202;     89.4878159;     41.8819885;      4.0177236;      0.0000000;   1253.4952393
        2005;           8;   3887.8867188;   2969.4643555;    862.7546387;    141.4823608;      0.0000000;  37477.9335938;   3665.1330566;    193.1516113;     89.4648590;     41.8142090;      4.0319595;      0.0000000;   1253.4888916
        2005;           9;   3886.4614258;   2968.7985840;    861.5217896;    141.8969116;      0.0000000;  37477.7421875;   3670.5415039;    193.0808105;     89.4448013;     41.7544632;      4.0437737;      0.0000000;   1253.4824219
        2005;          10;   3886.4948730;   2968.9526367;    861.6964111;    142.3447266;      0.0000000;  37477.5585938;   3670.1384277;    193.0824738;     89.4494324;     41.7629204;      4.0565357;      0.0000000;   1253.4763184
        2005;          11;   3885.8666992;   2937.5593262;    971.1330566;    104.1035080;      0.0021304;  37476.8085938;   3665.3615723;    193.0512695;     88.5036087;     47.0668716;      2.9667385;      0.0000370;   1253.4511719
        2005;          12;   3885.6274414;   2923.8178711;   1027.0291748;     79.6952820;      0.0070616;  37476.5195312;   3662.6118164;    193.0393829;     88.0896072;     49.7759323;      2.2711537;      0.0001226;   1253.4415283
        2006;           1;   3885.1950684;   2908.3508301;   1085.8065186;     56.6648293;      0.0125101;  37476.2656250;   3659.3930664;    193.0178986;     87.6236115;     52.6246223;      1.6148326;      0.0002172;   1253.4329834
        2006;           2;   3885.1010742;   2905.0385742;   1097.7006836;     52.6316490;      0.0226851;  37476.1914062;   3658.4655762;    193.0132141;     87.5238113;     53.2010918;      1.4998950;      0.0003939;   1253.4305420
        2006;           3;   3884.9299316;   2899.2524414;   1115.7823486;     48.0233231;      0.0262077;  37476.0703125;   3657.3803711;    193.0047150;     87.3494949;     54.0774345;      1.3685672;      0.0004550;   1253.4265137
        2006;           4;   3884.4414062;   2895.1525879;   1119.1966553;     44.4940109;      0.0043405;  37475.9414062;   3666.9980469;    192.9804382;     87.2259674;     54.2429085;      1.2679890;      0.0000754;   1253.4221191
        2006;           5;   3882.6245117;   2893.5849609;   1118.5395508;     45.1706276;      0.0000000;  37475.8398438;   3674.1379395;    192.8901978;     87.1787491;     54.2110710;      1.2872711;      0.0000000;   1253.4188232
        2006;           6;   3880.7839355;   2891.9968262;   1118.1921387;     46.0761337;      0.0000000;  37475.6992188;   3680.8513184;    192.7987366;     87.1308975;     54.1942253;      1.3130761;      0.0000000;   1253.4141846
        2006;           7;   3879.0683594;   2891.1669922;   1116.7716064;     46.2549782;      0.0000000;  37475.5625000;   3687.5805664;    192.7135162;     87.1058884;     54.1253777;      1.3181731;      0.0000000;   1253.4095459
        2006;           8;   3877.3515625;   2890.3264160;   1115.2984619;     46.3985939;      0.0000000;  37475.4296875;   3694.3168945;    192.6282349;     87.0805664;     54.0539856;      1.3222656;      0.0000000;   1253.4050293
        2006;           9;   3875.8559570;   2889.6230469;   1114.0764160;     46.5729103;      0.0000000;  37475.3007812;   3700.2727051;    192.5539246;     87.0593719;     53.9947586;      1.3272334;      0.0000000;   1253.4007568
        2006;          10;   3875.8906250;   2889.7822266;   1114.3488770;     46.7704391;      0.0000000;  37475.1757812;   3699.8469238;    192.5556488;     87.0641708;     54.0079613;      1.3328625;      0.0000000;   1253.3964844
        2006;          11;   3875.7055664;   2843.1572266;   1223.6892090;     40.8888130;      0.0025192;  37473.8632812;   3693.9736328;    192.5464630;     85.6594391;     59.3072472;      1.1652482;      0.0000437;   1253.3525391
