 ;;µmol/kg;;;kg/ha;;
 YEAR;Month;SO4;PO4;Chloride;SO4;PO4;Chloride
        2005;           1;   8874.0849609;   9994.5068359;     61.7954826;    238.0347290;    258.9651794;     12.8290138
        2005;           2;   8853.0185547;   9994.5068359;     61.7954826;    237.4696655;    258.9651794;     12.8290138
        2005;           3;   8810.9619141;   9994.5068359;     69.4811401;    236.3415527;    258.9651794;     14.4245911
        2005;           4;   8810.9619141;   9994.5068359;     68.9507523;    236.3415527;    258.9651794;     14.3144789
        2005;           5;   8810.9619141;   9994.5068359;     54.8443108;    236.3415527;    258.9651794;     11.3859196
        2005;           6;   8810.9619141;   9994.5068359;     58.0886459;    236.3415527;    258.9651794;     12.0594578
        2005;           7;   8821.4667969;   9994.5068359;     66.7542572;    236.6233215;    258.9651794;     13.8584766
        2005;           8;   8831.9775391;   9994.5068359;     72.4949493;    236.9052734;    258.9651794;     15.0502691
        2005;           9;   8831.9775391;   9994.5068359;     85.6800842;    236.9052734;    258.9651794;     17.7875614
        2005;          10;   8831.9775391;   9994.5068359;     82.9646988;    236.9052734;    258.9651794;     17.2238369
        2005;          11;   8685.3916016;   9994.5068359;     71.6790161;    232.9732971;    258.9651794;     14.8808784
        2005;          12;   8602.1787109;   9994.5068359;     70.9787140;    230.7412262;    258.9651794;     14.7354937
        2006;           1;   8457.5195312;   9994.5068359;     66.4469452;    226.8609619;    258.9651794;     13.7946768
        2006;           2;   8436.9541016;   9994.5068359;     55.4603844;    226.3093414;    258.9651794;     11.5138187
        2006;           3;   8395.8994141;   9994.5068359;     62.1845551;    225.2080688;    258.9651794;     12.9097872
        2006;           4;   8385.6513672;   9994.5068359;     67.0064697;    224.9331970;    258.9651794;     13.9108372
        2006;           5;   8385.6513672;   9994.5068359;     63.1261406;    224.9331970;    258.9651794;     13.1052647
        2006;           6;   8395.8994141;   9994.5068359;     61.7954826;    225.2080688;    258.9651794;     12.8290138
        2006;           7;   8406.1533203;  10013.5800781;     72.0551682;    225.4831390;    259.4594116;     14.9589691
        2006;           8;   8406.1533203;  10013.5800781;     75.9602661;    225.4831390;    259.4594116;     15.7696848
        2006;           9;   8395.8994141;  10013.5800781;     67.0564957;    225.2080688;    259.4594116;     13.9212236
        2006;          10;   8395.8994141;  10013.5800781;     76.5185165;    225.2080688;    259.4594116;     15.8855791
        2006;          11;   8252.9921875;  10013.5800781;     69.3938751;    221.3748169;    259.4594116;     14.4064722
        2006;          12;   8171.8828125;  10013.5800781;     68.6792908;    219.1991577;    259.4594116;     14.2581224
        2007;           1;   8131.4775391;  10013.5800781;     67.2552414;    218.1153412;    259.4594116;     13.9624844
        2007;           2;   8071.0585938;  10013.5800781;     68.7248306;    216.4946899;    259.4594116;     14.2675762
        2007;           3;   8050.9687500;  10013.5800781;     71.4875412;    215.9558105;    259.4594116;     14.8411274
        2007;           4;   8030.9042969;  10013.5800781;     73.2011337;    215.4176025;    259.4594116;     15.1968756
        2007;           5;   8030.9042969;  10013.5800781;     77.2629929;    215.4176025;    259.4594116;     16.0401363
        2007;           6;   8040.9331055;  10013.5800781;     80.9115906;    215.6866302;    259.4594116;     16.7975998
        2007;           7;   8050.9687500;  10013.5800781;     85.0392532;    215.9558105;    259.4594116;     17.6545258
        2007;           8;   8050.9687500;  10013.5800781;     87.2024231;    215.9558105;    259.4594116;     18.1036091
        2007;           9;   8050.9687500;  10013.5800781;     82.1422882;    215.9558105;    259.4594116;     17.0531006
        2007;          10;   8030.9042969;  10013.5800781;     79.0457458;    215.4176025;    259.4594116;     16.4102440
        2007;          11;   7990.8500977;  10013.5800781;     66.2392044;    214.3432007;    259.4594116;     13.7515507
        2007;          12;   7911.0410156;  10013.5800781;     76.4637146;    212.2024536;    259.4594116;     15.8742018
        2008;           1;   7811.8442383;  10013.5800781;     58.0108795;    209.5416412;    259.4594116;     12.0433130
        2008;           2;   7772.3413086;  10013.5800781;     59.6623421;    208.4820251;    259.4594116;     12.3861656
        2008;           3;   7732.9375000;  10013.5800781;     68.7248306;    207.4250793;    259.4594116;     14.2675762
        2008;           4;   7693.6337891;  10013.5800781;     65.0535355;    206.3708191;    259.4594116;     13.5053988
        2008;           5;   7693.6337891;  10013.5800781;     68.5878525;    206.3708191;    259.4594116;     14.2391396
        2008;           6;   7693.6337891;  10013.5800781;     67.0564957;    206.3708191;    259.4594116;     13.9212236
        2008;           7;   7703.4501953;  10013.5800781;     76.7892151;    206.6341095;    259.4594116;     15.9417791
        2008;           8;   7713.2734375;  10013.5800781;     85.6562653;    206.8976135;    259.4594116;     17.7826176
        2008;           9;   7713.2734375;  10032.6542969;     90.2403259;    206.8976135;    259.9536438;     18.7342892
        2008;          10;   7693.6337891;  10032.6542969;     83.3067551;    206.3708191;    259.9536438;     17.2948475
        2008;          11;   7634.8671875;  10032.6542969;     75.3783646;    204.7944641;    259.9536438;     15.6488800
        2008;          12;   7566.5898438;  10032.6542969;     72.4949493;    202.9630432;    259.9536438;     15.0502691
        2009;           1;   7508.3105469;  10032.6542969;     68.3106232;    201.3997650;    259.9536438;     14.1815863
        2009;           2;   7479.2558594;  10032.6542969;     55.8909569;    200.6204071;    259.9536438;     11.6032085
        2009;           3;   7430.9560547;  10032.6542969;     61.9259872;    199.3248596;    259.9536438;     12.8561077
        2009;           4;   7421.3144531;  10032.6542969;     66.9563065;    199.0662079;    259.9536438;     13.9004240
        2009;           5;   7402.0512695;  10032.6542969;     58.6256371;    198.5494995;    259.9536438;     12.1709414
        2009;           6;   7411.6796875;  10032.6542969;     62.5664215;    198.8077850;    259.9536438;     12.9890642
        2009;           7;   7421.3144531;  10032.6542969;     67.9340515;    199.0662079;    259.9536438;     14.1034098
        2009;           8;   7421.3144531;  10032.6542969;     70.4944229;    199.0662079;    259.9536438;     14.6349516
        2009;           9;   7421.3144531;  10032.6542969;     64.7169266;    199.0662079;    259.9536438;     13.4355183
        2009;          10;   7402.0512695;  10032.6542969;     77.8690872;    198.5494995;    259.9536438;     16.1659641
        2009;          11;   7363.5991211;  10032.6542969;     72.0551682;    197.5181122;    259.9536438;     14.9589691
        2009;          12;   7306.1083984;  10032.6542969;     69.6543274;    195.9759979;    259.9536438;     14.4605446
        2010;           1;   7248.8432617;  10032.6542969;     67.9340515;    194.4399261;    259.9536438;     14.1034098
        2010;           2;   7210.7915039;  10032.6542969;     69.1737442;    193.4192352;    259.9536438;     14.3607721
        2010;           3;   7172.8398438;  10032.6542969;     71.2546997;    192.4012299;    259.9536438;     14.7927885
        2010;           4;   7134.9892578;  10032.6542969;     71.8305511;    191.3859558;    259.9536438;     14.9123383
        2010;           5;   7125.5419922;  10032.6542969;     74.8022461;    191.1325531;    259.9536438;     15.5292759
        2010;           6;   7116.1005859;  10032.6542969;     67.4028778;    190.8792877;    259.9536438;     13.9931345
        2010;           7;   7125.5419922;  10032.6542969;     75.3188095;    191.1325531;    259.9536438;     15.6365147
        2010;           8;   7134.9892578;  10032.6542969;     75.7304230;    191.3859558;    259.9536438;     15.7219687
        2010;           9;   7125.5419922;  10032.6542969;     66.3433685;    191.1325531;    259.9536438;     13.7731752
        2010;          10;   7097.2377930;  10032.6542969;     73.4746628;    190.3733215;    259.9536438;     15.2536631
        2010;          11;   7040.7988281;  10032.6542969;     59.0758934;    188.8594208;    259.9536438;     12.2644148
        2010;          12;   6965.8969727;  10032.6542969;     75.6723633;    186.8502960;    259.9536438;     15.7099152
        2011;           1;   6909.9838867;  10032.6542969;     59.9497910;    185.3504944;    259.9536438;     12.4458408
        2011;           2;   6872.8330078;  10032.6542969;     60.3739471;    184.3539886;    259.9536438;     12.5338974
        2011;           3;   6798.8334961;  10032.6542969;     69.0402985;    182.3690338;    259.9536438;     14.3330688
        2011;           4;   6752.7861328;  10032.6542969;     63.6109543;    181.1339111;    259.9536438;     13.2059126
        2011;           5;   6743.5957031;  10032.6542969;     64.8297882;    180.8873749;    259.9536438;     13.4589491
        2011;           6;   6743.5957031;  10032.6542969;     66.8555603;    180.8873749;    259.9536438;     13.8795090
        2011;           7;   6752.7861328;  10032.6542969;     70.8989944;    181.1339111;    259.9536438;     14.7189426
        2011;           8;   6761.9833984;  10051.7275391;     82.2105103;    181.3806000;    260.4478455;     17.0672646
        2011;           9;   6761.9833984;  10051.7275391;     88.4841995;    181.3806000;    260.4478455;     18.3697071
        2011;          10;   6743.5957031;  10051.7275391;     77.5189896;    180.8873749;    260.4478455;     16.0932827
        2011;          11;   6697.7368164;  10051.7275391;     73.8758011;    179.6572876;    260.4478455;     15.3369427
        2011;          12;   6652.0336914;  10051.7275391;     70.4944229;    178.4313507;    260.4478455;     14.6349516
        2012;           1;   6570.1635742;  10051.7275391;     66.8049774;    176.2352905;    260.4478455;     13.8690062
        2012;           2;   6542.9863281;  10051.7275391;     52.4105377;    175.5063324;    260.4478455;     10.8806581
        2012;           3;   6452.8012695;  10051.7275391;     61.4656067;    173.0872192;    260.4478455;     12.7605295
        2012;           4;   6425.8681641;  10051.7275391;     66.3952332;    172.3647919;    260.4478455;     13.7839432
        2012;           5;   6416.9023438;  10051.7275391;     59.0014801;    172.1242981;    260.4478455;     12.2489672
        2012;           6;   6416.9023438;  10051.7275391;     53.8435631;    172.1242981;    260.4478455;     11.1781607
        2012;           7;   6425.8681641;  10051.7275391;     59.0014801;    172.3647919;    260.4478455;     12.2489672
        2012;           8;   6434.8393555;  10070.8007812;     69.3938751;    172.6054382;    260.9420471;     14.4064722
        2012;           9;   6434.8393555;  10070.8007812;     70.5761414;    172.6054382;    260.9420471;     14.6519175
        2012;          10;   6398.9907227;  10070.8007812;     77.5443192;    171.6438293;    260.9420471;     16.0985413
        2012;          11;   6327.5937500;  10070.8007812;     70.2468185;    169.7287292;    260.9420471;     14.5835495
        2012;          12;   6238.9111328;  10070.8007812;     68.6792908;    167.3499451;    260.9420471;     14.2581224
        2013;           1;   6203.6132812;  10070.8007812;     67.4028778;    166.4031219;    260.9420471;     13.9931345
        2013;           2;   6186.0019531;  10070.8007812;     69.2180023;    165.9307251;    260.9420471;     14.3699598
        2013;           3;   6168.4155273;  10070.8007812;     71.4489670;    165.4589996;    260.9420471;     14.8331203
        2013;           4;   6150.8544922;  10070.8007812;     72.6388168;    164.9879303;    260.9420471;     15.0801363
        2013;           5;   6142.0830078;  10070.8007812;     75.3188095;    164.7526398;    260.9420471;     15.6365147
        2013;           6;   6150.8544922;  10070.8007812;     73.7432938;    164.9879303;    260.9420471;     15.3094330
        2013;           7;   6159.6318359;  10089.8740234;     82.0736389;    165.2233734;    261.4362183;     17.0388489
        2013;           8;   6168.4155273;  10089.8740234;     84.8326645;    165.4589996;    261.4362183;     17.6116352
        2013;           9;   6133.3173828;  10089.8740234;     63.3700142;    164.5175323;    261.4362183;     13.1558924
        2013;          10;   6124.5595703;  10089.8740234;     71.5644073;    164.2826233;    261.4362183;     14.8570852
        2013;          11;   6098.3203125;  10089.8740234;     62.1845551;    163.5787964;    261.4362183;     12.9097872
        2013;          12;   6080.8593750;  10089.8740234;     73.3385239;    163.1104126;    261.4362183;     15.2253990
        2014;           1;   6046.0122070;  10089.8740234;     60.7899132;    162.1757202;    261.4362183;     12.6202536
        2014;           2;   5976.6181641;  10089.8740234;     60.2686882;    160.3143005;    261.4362183;     12.5120449
        2014;           3;   5916.2265625;  10089.8740234;     68.6336365;    158.6943665;    261.4362183;     14.2486439
        2014;           4;   5899.0278320;  10089.8740234;     65.4933319;    158.2330627;    261.4362183;     13.5967045
        2014;           5;   5890.4384766;  10089.8740234;     64.5464096;    158.0026398;    261.4362183;     13.4001188
        2014;           6;   5890.4384766;  10089.8740234;     65.6017151;    158.0026398;    261.4362183;     13.6192055
        2014;           7;   5899.0278320;  10108.9472656;     70.0796661;    158.2330627;    261.9304504;     14.5488472
        2014;           8;   5907.6245117;  10128.0214844;     83.3067551;    158.4636230;    262.4246521;     17.2948475
        2014;           9;   5907.6245117;  10128.0214844;     89.4022446;    158.4636230;    262.4246521;     18.5602989
        2014;          10;   5864.7070312;  10128.0214844;     73.9416122;    157.3124390;    262.4246521;     15.3506041
        2014;          11;   5813.4125977;  10128.0214844;     71.7549667;    155.9365540;    262.4246521;     14.8966465
        2014;          12;   5736.8925781;  10128.0214844;     71.0975723;    153.8840027;    262.4246521;     14.7601690
        2015;           1;   5719.9575195;  10128.0214844;     68.5878525;    153.4297333;    262.4246521;     14.2391396
        2015;           2;   5669.3012695;  10128.0214844;     50.1523056;    152.0709534;    262.4246521;     10.4118395
        2015;           3;   5644.0576172;  10128.0214844;     59.5171890;    151.3938141;    262.4246521;     12.3560295
        2015;           4;   5635.6557617;  10128.0214844;     66.5499573;    151.1684570;    262.4246521;     13.8160639
        2015;           5;   5635.6557617;  10128.0214844;     67.9340515;    151.1684570;    262.4246521;     14.1034098
        2015;           6;   5635.6557617;  10128.0214844;     74.1373138;    151.1684570;    262.4246521;     15.3912334
        2015;           7;   5635.6557617;  10128.0214844;     83.2454224;    151.1684570;    262.4246521;     17.2821159
        2015;           8;   5635.6557617;  10128.0214844;     76.1863251;    151.1684570;    262.4246521;     15.8166161
        2015;           9;   5635.6557617;  10128.0214844;     69.3500748;    151.1684570;    262.4246521;     14.3973799
        2015;          10;   5635.6557617;  10147.0947266;     78.5883331;    151.1684570;    262.9188538;     16.3152809
        2015;          11;   5593.7392578;  10147.0947266;     72.4949493;    150.0441284;    262.9188538;     15.0502691
        2015;          12;   5460.6586914;  10147.0947266;     68.5419464;    146.4744263;    262.9188538;     14.2296085
