 ;;µmol/kg;;;kg/ha;;
 YEAR;Month;SO4;PO4;Chloride;SO4;PO4;Chloride
        2005;           1;   3042.2385254;   9994.5068359;     82.9012451;    139.3265991;    442.1457520;     29.3847275
        2005;           2;   3042.2385254;   9994.5068359;     81.4351883;    139.3265991;    442.1457520;     28.8650742
        2005;           3;   3042.2385254;   9994.5068359;     79.4432526;    139.3265991;    442.1457520;     28.1590252
        2005;           4;   3042.2385254;   9994.5068359;     80.2818146;    139.3265991;    442.1457520;     28.4562588
        2005;           5;   3042.2385254;   9994.5068359;     82.2782898;    139.3265991;    442.1457520;     29.1639156
        2005;           6;   3042.2385254;   9994.5068359;     85.1408463;    139.3265991;    442.1457520;     30.1785622
        2005;           7;   3042.2385254;   9994.5068359;     88.7166367;    139.3265991;    442.1457520;     31.4460163
        2005;           8;   3042.2385254;   9994.5068359;     88.6509628;    139.3265991;    442.1457520;     31.4227409
        2005;           9;   3042.2385254;   9994.5068359;     90.1875763;    139.3265991;    442.1457520;     31.9674015
        2005;          10;   3042.2385254;   9994.5068359;     90.1344147;    139.3265991;    442.1457520;     31.9485569
        2005;          11;   3042.2385254;   9994.5068359;     79.7858658;    139.3265991;    442.1457520;     28.2804661
        2005;          12;   3042.2385254;   9994.5068359;     76.0171356;    139.3265991;    442.1457520;     26.9446220
        2006;           1;   3042.2385254;   9994.5068359;     71.6790161;    139.3265991;    442.1457520;     25.4069576
        2006;           2;   3042.2385254;   9994.5068359;     67.4518204;    139.3265991;    442.1457520;     23.9086094
        2006;           3;   3042.2385254;   9994.5068359;     63.5509949;    139.3265991;    442.1457520;     22.5259418
        2006;           4;   3042.2385254;   9994.5068359;     63.9669762;    139.3265991;    442.1457520;     22.6733894
        2006;           5;   3042.2385254;   9994.5068359;     65.9231644;    139.3265991;    442.1457520;     23.3667679
        2006;           6;   3042.2385254;   9994.5068359;     70.3297653;    139.3265991;    442.1457520;     24.9287071
        2006;           7;   3042.2385254;   9994.5068359;     72.0551682;    139.3265991;    442.1457520;     25.5402870
        2006;           8;   3042.2385254;   9994.5068359;     72.1293335;    139.3265991;    442.1457520;     25.5665722
        2006;           9;   3042.2385254;   9994.5068359;     72.0551682;    139.3265991;    442.1457520;     25.5402870
        2006;          10;   3042.2385254;   9994.5068359;     72.1293335;    139.3265991;    442.1457520;     25.5665722
        2006;          11;   3042.2385254;   9994.5068359;     72.7102432;    139.3265991;    442.1457520;     25.7724819
        2006;          12;   3042.2385254;   9994.5068359;     73.6095810;    139.3265991;    442.1457520;     26.0912533
        2007;           1;   3042.2385254;   9994.5068359;     72.0551682;    139.3265991;    442.1457520;     25.5402870
        2007;           2;   3042.2385254;   9994.5068359;     70.9787140;    139.3265991;    442.1457520;     25.1587315
        2007;           3;   3042.2385254;   9994.5068359;     71.4489670;    139.3265991;    442.1457520;     25.3254166
        2007;           4;   3042.2385254;   9994.5068359;     72.8521194;    139.3265991;    442.1457520;     25.8227711
        2007;           5;   3042.2385254;   9994.5068359;     74.5210037;    139.3265991;    442.1457520;     26.4143105
        2007;           6;   3042.2385254;   9994.5068359;     77.4681931;    139.3265991;    442.1457520;     27.4589577
        2007;           7;   3042.2385254;   9994.5068359;     81.3618851;    139.3265991;    442.1457520;     28.8390961
        2007;           8;   3042.2385254;   9994.5068359;     81.5080032;    139.3265991;    442.1457520;     28.8908863
        2007;           9;   3042.2385254;   9994.5068359;     81.5803452;    139.3265991;    442.1457520;     28.9165306
        2007;          10;   3042.2385254;   9994.5068359;     81.5803452;    139.3265991;    442.1457520;     28.9165306
        2007;          11;   3042.2385254;   9994.5068359;     82.2105103;    139.3265991;    442.1457520;     29.1398945
        2007;          12;   3042.2385254;   9994.5068359;     80.2006073;    139.3265991;    442.1457520;     28.4274750
        2008;           1;   3042.2385254;   9994.5068359;     75.9031677;    139.3265991;    442.1457520;     26.9042263
        2008;           2;   3042.2385254;   9994.5068359;     73.4067535;    139.3265991;    442.1457520;     26.0193615
        2008;           3;   3042.2385254;   9994.5068359;     72.1293335;    139.3265991;    442.1457520;     25.5665722
        2008;           4;   3042.2385254;   9994.5068359;     71.6027069;    139.3265991;    442.1457520;     25.3799076
        2008;           5;   3042.2385254;   9994.5068359;     72.1293335;    139.3265991;    442.1457520;     25.5665722
        2008;           6;   3042.2385254;   9994.5068359;     74.9561386;    139.3265991;    442.1457520;     26.5685482
        2008;           7;   3042.2385254;   9994.5068359;     79.8700027;    139.3265991;    442.1457520;     28.3102894
        2008;           8;   3042.2385254;   9994.5068359;     79.9535294;    139.3265991;    442.1457520;     28.3398952
        2008;           9;   3042.2385254;   9994.5068359;     79.8700027;    139.3265991;    442.1457520;     28.3102894
        2008;          10;   3042.2385254;   9994.5068359;     79.8700027;    139.3265991;    442.1457520;     28.3102894
        2008;          11;   3042.2385254;   9994.5068359;     80.6794815;    139.3265991;    442.1457520;     28.5972137
        2008;          12;   3042.2385254;   9994.5068359;     79.0457458;    139.3265991;    442.1457520;     28.0181274
        2009;           1;   3042.2385254;   9994.5068359;     77.3145981;    139.3265991;    442.1457520;     27.4045124
        2009;           2;   3042.2385254;   9994.5068359;     77.7700348;    139.3265991;    442.1457520;     27.5659466
        2009;           3;   3042.2385254;   9994.5068359;     75.1386414;    139.3265991;    442.1457520;     26.6332359
        2009;           4;   3042.2385254;   9994.5068359;     74.9561386;    139.3265991;    442.1457520;     26.5685482
        2009;           5;   3042.2385254;   9994.5068359;     76.9490356;    139.3265991;    442.1457520;     27.2749386
        2009;           6;   3042.2385254;   9994.5068359;     79.7011414;    139.3265991;    442.1457520;     28.2504368
        2009;           7;   3042.2385254;   9994.5068359;     85.4877167;    139.3265991;    442.1457520;     30.3015118
        2009;           8;   3042.2385254;   9994.5068359;     85.4389725;    139.3265991;    442.1457520;     30.2842350
        2009;           9;   3042.2385254;   9994.5068359;     86.0069885;    139.3265991;    442.1457520;     30.4855747
        2009;          10;   3042.2385254;   9994.5068359;     85.9148178;    139.3265991;    442.1457520;     30.4529018
        2009;          11;   3042.2385254;   9994.5068359;     80.1188278;    139.3265991;    442.1457520;     28.3984833
        2009;          12;   3042.2385254;   9994.5068359;     78.3055420;    139.3265991;    442.1457520;     27.7557583
        2010;           1;   3042.2385254;   9994.5068359;     75.7014236;    139.3265991;    442.1457520;     26.8327179
        2010;           2;   3042.2385254;   9994.5068359;     74.5210037;    139.3265991;    442.1457520;     26.4143105
        2010;           3;   3042.2385254;   9994.5068359;     73.5085068;    139.3265991;    442.1457520;     26.0554256
        2010;           4;   3042.2385254;   9994.5068359;     74.2019653;    139.3265991;    442.1457520;     26.3012295
        2010;           5;   3042.2385254;   9994.5068359;     75.3188095;    139.3265991;    442.1457520;     26.6970997
        2010;           6;   3042.2385254;   9994.5068359;     77.5695953;    139.3265991;    442.1457520;     27.4949017
        2010;           7;   3042.2385254;   9994.5068359;     77.6199951;    139.3265991;    442.1457520;     27.5127640
        2010;           8;   3042.2385254;   9994.5068359;     83.4885635;    139.3265991;    442.1457520;     29.5929050
        2010;           9;   3042.2385254;   9994.5068359;     83.6671066;    139.3265991;    442.1457520;     29.6561928
        2010;          10;   3042.2385254;   9994.5068359;     83.7843704;    139.3265991;    442.1457520;     29.6977558
        2010;          11;   3042.2385254;   9994.5068359;     81.9349823;    139.3265991;    442.1457520;     29.0422306
        2010;          12;   3042.2385254;   9994.5068359;     79.7011414;    139.3265991;    442.1457520;     28.2504368
        2011;           1;   3042.2385254;   9994.5068359;     76.1301575;    139.3265991;    442.1457520;     26.9846821
        2011;           2;   3042.2385254;   9994.5068359;     73.4067535;    139.3265991;    442.1457520;     26.0193615
        2011;           3;   3042.2385254;   9994.5068359;     70.4123001;    139.3265991;    442.1457520;     24.9579620
        2011;           4;   3042.2385254;   9994.5068359;     69.4811401;    139.3265991;    442.1457520;     24.6279068
        2011;           5;   3042.2385254;   9994.5068359;     70.2468185;    139.3265991;    442.1457520;     24.8993073
        2011;           6;   3042.2385254;   9994.5068359;     72.2031403;    139.3265991;    442.1457520;     25.5927372
        2011;           7;   3042.2385254;   9994.5068359;     75.6140594;    139.3265991;    442.1457520;     26.8017540
        2011;           8;   3042.2385254;   9994.5068359;     78.0649261;    139.3265991;    442.1457520;     27.6704693
        2011;           9;   3042.2385254;   9994.5068359;     78.0649261;    139.3265991;    442.1457520;     27.6704693
        2011;          10;   3042.2385254;   9994.5068359;     78.0649261;    139.3265991;    442.1457520;     27.6704693
        2011;          11;   3042.2385254;   9994.5068359;     77.7202148;    139.3265991;    442.1457520;     27.5482864
        2011;          12;   3042.2385254;   9994.5068359;     76.4086914;    139.3265991;    442.1457520;     27.0834103
        2012;           1;   3042.2385254;   9994.5068359;     73.1319733;    139.3265991;    442.1457520;     25.9219666
        2012;           2;   3042.2385254;   9994.5068359;     71.2155533;    139.3265991;    442.1457520;     25.2426815
        2012;           3;   3042.2385254;   9994.5068359;     67.7427139;    139.3265991;    442.1457520;     24.0117149
        2012;           4;   3042.2385254;   9994.5068359;     67.2552414;    139.3265991;    442.1457520;     23.8389301
        2012;           5;   3042.2385254;   9994.5068359;     68.4959335;    139.3265991;    442.1457520;     24.2786961
        2012;           6;   3042.2385254;   9994.5068359;     71.2155533;    139.3265991;    442.1457520;     25.2426815
        2012;           7;   3042.2385254;   9994.5068359;     74.6466827;    139.3265991;    442.1457520;     26.4588623
        2012;           8;   3042.2385254;   9994.5068359;     76.2979584;    139.3265991;    442.1457520;     27.0441589
        2012;           9;   3042.2385254;   9994.5068359;     76.5185165;    139.3265991;    442.1457520;     27.1223412
        2012;          10;   3042.2385254;   9994.5068359;     77.7700348;    139.3265991;    442.1457520;     27.5659466
        2012;          11;   3042.2385254;   9994.5068359;     76.8426971;    139.3265991;    442.1457520;     27.2372456
        2012;          12;   3042.2385254;   9994.5068359;     74.0071411;    139.3265991;    442.1457520;     26.2321720
        2013;           1;   3042.2385254;   9994.5068359;     73.2011337;    139.3265991;    442.1457520;     25.9464779
        2013;           2;   3042.2385254;   9994.5068359;     72.7102432;    139.3265991;    442.1457520;     25.7724819
        2013;           3;   3042.2385254;   9994.5068359;     72.4949493;    139.3265991;    442.1457520;     25.6961689
        2013;           4;   3042.2385254;   9994.5068359;     73.5422821;    139.3265991;    442.1457520;     26.0674019
        2013;           5;   3042.2385254;   9994.5068359;     75.5555038;    139.3265991;    442.1457520;     26.7809963
        2013;           6;   3042.2385254;   9994.5068359;     78.3531265;    139.3265991;    442.1457520;     27.7726269
        2013;           7;   3042.2385254;   9994.5068359;     81.2880936;    139.3265991;    442.1457520;     28.8129387
        2013;           8;   3042.2385254;   9994.5068359;     81.3618851;    139.3265991;    442.1457520;     28.8390961
        2013;           9;   3042.2385254;   9994.5068359;     81.2880936;    139.3265991;    442.1457520;     28.8129387
        2013;          10;   3042.2385254;   9994.5068359;     82.0045319;    139.3265991;    442.1457520;     29.0668831
        2013;          11;   3042.2385254;   9994.5068359;     85.6323853;    139.3265991;    442.1457520;     30.3527908
        2013;          12;   3042.2385254;   9994.5068359;     85.5603409;    139.3265991;    442.1457520;     30.3272572
        2014;           1;   3042.2385254;   9994.5068359;     83.1837006;    139.3265991;    442.1457520;     29.4848461
        2014;           2;   3042.2385254;   9994.5068359;     76.1301575;    139.3265991;    442.1457520;     26.9846821
        2014;           3;   3042.2385254;   9994.5068359;     71.7928085;    139.3265991;    442.1457520;     25.4472904
        2014;           4;   3042.2385254;   9994.5068359;     71.6790161;    139.3265991;    442.1457520;     25.4069576
        2014;           5;   3042.2385254;   9994.5068359;     72.3497314;    139.3265991;    442.1457520;     25.6446915
        2014;           6;   3042.2385254;   9994.5068359;     75.0172348;    139.3265991;    442.1457520;     26.5902042
        2014;           7;   3042.2385254;   9994.5068359;     80.7573853;    139.3265991;    442.1457520;     28.6248245
        2014;           8;   3042.2385254;   9994.5068359;     80.6794815;    139.3265991;    442.1457520;     28.5972137
        2014;           9;   3042.2385254;   9994.5068359;     80.6794815;    139.3265991;    442.1457520;     28.5972137
        2014;          10;   3042.2385254;   9994.5068359;     80.4025726;    139.3265991;    442.1457520;     28.4990597
        2014;          11;   3042.2385254;   9994.5068359;     78.2577896;    139.3265991;    442.1457520;     27.7388306
        2014;          12;   3042.2385254;   9994.5068359;     75.4376602;    139.3265991;    442.1457520;     26.7392254
        2015;           1;   3042.2385254;   9994.5068359;     74.4577560;    139.3265991;    442.1457520;     26.3918934
        2015;           2;   3042.2385254;   9994.5068359;     71.9806519;    139.3265991;    442.1457520;     25.5138702
        2015;           3;   3042.2385254;   9994.5068359;     71.6790161;    139.3265991;    442.1457520;     25.4069576
        2015;           4;   3042.2385254;   9994.5068359;     72.4949493;    139.3265991;    442.1457520;     25.6961689
        2015;           5;   3042.2385254;   9994.5068359;     74.4577560;    139.3265991;    442.1457520;     26.3918934
        2015;           6;   3042.2385254;   9994.5068359;     77.7700348;    139.3265991;    442.1457520;     27.5659466
        2015;           7;   3042.2385254;   9994.5068359;     80.9115906;    139.3265991;    442.1457520;     28.6794834
        2015;           8;   3042.2385254;   9994.5068359;     80.8347549;    139.3265991;    442.1457520;     28.6522503
        2015;           9;   3042.2385254;   9994.5068359;     80.8347549;    139.3265991;    442.1457520;     28.6522503
        2015;          10;   3042.2385254;   9994.5068359;     80.8347549;    139.3265991;    442.1457520;     28.6522503
        2015;          11;   3042.2385254;   9994.5068359;     78.5416412;    139.3265991;    442.1457520;     27.8394451
        2015;          12;   3042.2385254;   9994.5068359;     74.4577560;    139.3265991;    442.1457520;     26.3918934
