 ;;µmol/kg;;;kg/ha;;
 YEAR;Month;SO4;PO4;Chloride;SO4;PO4;Chloride
        2005;           1;   9032.8779297;   9994.5068359;     69.2180023;    240.9974365;    257.5792847;     14.2930584
        2005;           2;   9032.8779297;   9994.5068359;     66.4469452;    240.9974365;    257.5792847;     13.7208529
        2005;           3;   9043.5146484;   9994.5068359;     69.6973495;    241.2812347;    257.5792847;     14.3920412
        2005;           4;   9043.5146484;   9994.5068359;     60.6521530;    241.2812347;    257.5792847;     12.5242672
        2005;           5;   9043.5146484;   9994.5068359;     65.2196503;    241.2812347;    257.5792847;     13.4674244
        2005;           6;   9043.5146484;   9994.5068359;     69.6543274;    241.2812347;    257.5792847;     14.3831558
        2005;           7;   9054.1572266;   9994.5068359;     80.6794815;    241.5651550;    257.5792847;     16.6597748
        2005;           8;   9054.1572266;   9994.5068359;     82.9962769;    241.5651550;    257.5792847;     17.1381779
        2005;           9;   9054.1572266;   9994.5068359;     83.1837006;    241.5651550;    257.5792847;     17.1768837
        2005;          10;   9054.1572266;   9994.5068359;     83.1216125;    241.5651550;    257.5792847;     17.1640587
        2005;          11;   9043.5146484;   9994.5068359;     73.3042984;    241.2812347;    257.5792847;     15.1368494
        2005;          12;   9043.5146484;   9994.5068359;     72.3497314;    241.2812347;    257.5792847;     14.9397364
        2006;           1;   9043.5146484;   9994.5068359;     67.6462784;    241.2812347;    257.5792847;     13.9685068
        2006;           2;   9043.5146484;   9994.5068359;     62.8792839;    241.2812347;    257.5792847;     12.9841537
        2006;           3;   9043.5146484;   9994.5068359;     63.4908524;    241.2812347;    257.5792847;     13.1104403
        2006;           4;   9043.5146484;   9994.5068359;     67.1561432;    241.2812347;    257.5792847;     13.8672972
        2006;           5;   9043.5146484;   9994.5068359;     72.4949493;    241.2812347;    257.5792847;     14.9697247
        2006;           6;   9043.5146484;   9994.5068359;     75.7882462;    241.2812347;    257.5792847;     15.6497679
        2006;           7;   9054.1572266;   9994.5068359;     87.4760742;    241.5651550;    257.5792847;     18.0632286
        2006;           8;   9043.5146484;   9994.5068359;     87.4375458;    241.2812347;    257.5792847;     18.0552692
        2006;           9;   9043.5146484;   9994.5068359;     87.4760742;    241.2812347;    257.5792847;     18.0632286
        2006;          10;   9043.5146484;   9994.5068359;     85.7275314;    241.2812347;    257.5792847;     17.7021656
        2006;          11;   9043.5146484;   9994.5068359;     71.9432602;    241.2812347;    257.5792847;     14.8558044
        2006;          12;   9043.5146484;   9994.5068359;     69.7830658;    241.2812347;    257.5792847;     14.4097395
        2007;           1;   9043.5146484;   9994.5068359;     68.2172318;    241.2812347;    257.5792847;     14.0864048
        2007;           2;   9043.5146484;   9994.5068359;     68.8607407;    241.2812347;    257.5792847;     14.2192850
        2007;           3;   9043.5146484;   9994.5068359;     71.0580444;    241.2812347;    257.5792847;     14.6730146
        2007;           4;   9043.5146484;   9994.5068359;     74.3304214;    241.2812347;    257.5792847;     15.3487387
        2007;           5;   9043.5146484;   9994.5068359;     79.1352234;    241.2812347;    257.5792847;     16.3408985
        2007;           6;   9043.5146484;   9994.5068359;     89.2216797;    241.2812347;    257.5792847;     18.4236832
        2007;           7;   9043.5146484;   9994.5068359;     91.2583466;    241.2812347;    257.5792847;     18.8442421
        2007;           8;   9043.5146484;   9994.5068359;     90.5980835;    241.2812347;    257.5792847;     18.7079010
        2007;           9;   9043.5146484;   9994.5068359;     90.6967621;    241.2812347;    257.5792847;     18.7282791
        2007;          10;   9043.5146484;   9994.5068359;     82.9012451;    241.2812347;    257.5792847;     17.1185532
        2007;          11;   9043.5146484;   9994.5068359;     75.1386414;    241.2812347;    257.5792847;     15.5156298
        2007;          12;   9043.5146484;   9994.5068359;     76.4911423;    241.2812347;    257.5792847;     15.7949133
        2008;           1;   9043.5146484;   9994.5068359;     64.0256958;    241.2812347;    257.5792847;     13.2208815
        2008;           2;   9043.5146484;   9994.5068359;     62.2486954;    241.2812347;    257.5792847;     12.8539419
        2008;           3;   9043.5146484;   9994.5068359;     67.7427139;    241.2812347;    257.5792847;     13.9884205
        2008;           4;   9043.5146484;   9994.5068359;     67.4518204;    241.2812347;    257.5792847;     13.9283514
        2008;           5;   9043.5146484;   9994.5068359;     70.8188705;    241.2812347;    257.5792847;     14.6236267
        2008;           6;   9043.5146484;   9994.5068359;     74.8331604;    241.2812347;    257.5792847;     15.4525499
        2008;           7;   9054.1572266;   9994.5068359;     85.9148178;    241.5651550;    257.5792847;     17.7408371
        2008;           8;   9054.1572266;   9994.5068359;     87.3599319;    241.5651550;    257.5792847;     18.0392456
        2008;           9;   9054.1572266;   9994.5068359;     87.4760742;    241.5651550;    257.5792847;     18.0632286
        2008;          10;   9043.5146484;   9994.5068359;     85.0901947;    241.2812347;    257.5792847;     17.5705605
        2008;          11;   9043.5146484;   9994.5068359;     79.1797104;    241.2812347;    257.5792847;     16.3500843
        2008;          12;   9043.5146484;   9994.5068359;     75.3783646;    241.2812347;    257.5792847;     15.5651331
        2009;           1;   9043.5146484;   9994.5068359;     70.8989944;    241.2812347;    257.5792847;     14.6401720
        2009;           2;   9043.5146484;   9994.5068359;     65.0535355;    241.2812347;    257.5792847;     13.4331226
        2009;           3;   9043.5146484;   9994.5068359;     63.7897682;    241.2812347;    257.5792847;     13.1721630
        2009;           4;   9043.5146484;   9994.5068359;     67.1561432;    241.2812347;    257.5792847;     13.8672972
        2009;           5;   9043.5146484;   9994.5068359;     66.8555603;    241.2812347;    257.5792847;     13.8052292
        2009;           6;   9054.1572266;   9994.5068359;     77.4681931;    241.5651550;    257.5792847;     15.9966660
        2009;           7;   9064.8066406;   9994.5068359;     81.7945175;    241.8492889;    257.5792847;     16.8900223
        2009;           8;   9064.8066406;   9994.5068359;     81.8649750;    241.8492889;    257.5792847;     16.9045715
        2009;           9;   9064.8066406;   9994.5068359;     81.8649750;    241.8492889;    257.5792847;     16.9045715
        2009;          10;   9064.8066406;   9994.5068359;     79.0457458;    241.8492889;    257.5792847;     16.3224201
        2009;          11;   9064.8066406;   9994.5068359;     74.3942337;    241.8492889;    257.5792847;     15.3619137
        2009;          12;   9064.8066406;   9994.5068359;     71.9432602;    241.8492889;    257.5792847;     14.8558044
        2010;           1;   9064.8066406;   9994.5068359;     69.3500748;    241.8492889;    257.5792847;     14.3203287
        2010;           2;   9064.8066406;   9994.5068359;     69.6543274;    241.8492889;    257.5792847;     14.3831558
        2010;           3;   9064.8066406;   9994.5068359;     71.6790161;    241.8492889;    257.5792847;     14.8012400
        2010;           4;   9064.8066406;   9994.5068359;     72.8521194;    241.8492889;    257.5792847;     15.0434771
        2010;           5;   9064.8066406;   9994.5068359;     75.8458252;    241.8492889;    257.5792847;     15.6616583
        2010;           6;   9064.8066406;   9994.5068359;     76.1863251;    241.8492889;    257.5792847;     15.7319698
