"";"Year";"N_PP";"Ca_PP";"Mg_PP";"K_PP";"S_PP";"P_PP";"N_PU";"Ca_PU";"Mg_PU";"K_PU";"S_PU";"P_PU";"N_AU";"Ca_AU";"Mg_AU";"K_AU";"S_AU";"P_AU";"N_Diff";"Ca_Diff";"Mg_Diff";"K_Diff";"S_Diff";"P_Diff"
"1";2005;2457447,0625;505103,2578125;149148,3007814;411666,5175781;206561,1621094;121254,7382812;250492,9423828;43303,9371033;14772,3556824;39542,0467072;17503,8986816;13099,0288088;231450,5107423;46189,4942474;17056,8160554;53055,522705;17503,897072;13099,0274657;19042,4316405;-2885,5571441;-2284,460373;-13513,4759978;0,00160959999993793;0,00134310000066762
"2";2006;2244591,109375;476130,2812499;143930,0957033;404309,1738281;199503,1757812;117613,9907226;254627,0803224;50778,7400207;16289,803482;42318,9680025;19227,6464234;14397,7663573;243804,7082519;53896,8031159;18758,3376466;56921,3162843;19227,6455688;14397,7664793;10822,3720705;-3118,0630952;-2468,5341646;-14602,3482818;0,000854600002639927;-0,000121999999464606
"3";2007;1874001,46875;453658,7070313;132163,7285154;369221,0566406;192271,5771484;101532,7915038;258831,0959474;50858,1539306;16532,7025452;42971,7494964;19655,4629515;14644,7138676;246838,4299317;54054,7009275;19063,3715667;57941,6383058;19655,4608458;14644,7153316;11992,6660157;-3196,5469969;-2530,6690215;-14969,8888094;0,00210570000126609;-0,00146400000085123
"4";2008;1440711,5351562;426057,669922;117807,5151368;326545,9960937;183517,1406248;82088,0322268;263097,623535;50633,896652;16767,809967;43644,04628;20215,0915528;14866,291992;249973,0012208;53927,8048706;19375,5612336;59069,8994139;20215,0893557;14866,291992;13124,6223142;-3293,9082186;-2607,7512666;-15425,8531339;0,00219709999873885;0
"5";2009;1113305,9775391;404153,2011719;106448,9135743;292755,6865235;176579,2197264;66747,7868654;265723,5351562;50306,7373048;16914,0094071;44054,6230929;20522,0934753;15017,4287112;251806,7590333;53677,4465941;19582,5605163;59840,1524657;20522,091614;15017,4301752;13916,7761229;-3370,7092893;-2668,5511092;-15785,5293728;0,00186129999929108;-0,00146400000267022
"6";2010;1082422,2001954;413018,5234376;111491,7060548;307538,7060548;179585,2080077;73215,7478026;267057,8125;49720,6473083;16973,5912551;44240,1828461;20748,1404116;15091,7329104;252285,3105469;53061,926361;19618,8410949;59887,8812255;20748,1375427;15091,7329104;14772,5019531;-3341,2790527;-2645,2498398;-15647,6983794;0,00286890000279527;0
"7";2011;1042585,0878906;423318,9101564;117025,6738282;323717,8515624;183060,8789063;80229,5668947;267740,6545407;49341,4674682;17023,9979478;44364,0109711;20717,3062135;15166,03125;252309,764404;52649,6658936;19643,0595094;59856,7937014;20717,3028564;15166,0297848;15430,8901367;-3308,19842540001;-2619,0615616;-15492,7827303;0,00335709999853862;0,00146519999907468
"8";2012;974048,4345703;432209,2050782;121859,5781249;337870,0683595;186416,5830079;86344,5217286;267867,8146973;48398,0231936;17019,8786623;44384,3309634;20787,9410705;15190,520508;251925,5139159;51678,1223297;19616,6899415;59745,4895018;20787,9389038;15190,520508;15942,3007814;-3280,09913610001;-2596,8112792;-15361,1585384;0,00216670000008889;0
"9";2013;846119,9902344;437962,75;124384,1298828;345750,4814453;188304,508789;89488,8549803;269156,3178713;48187,1919403;17066,1942062;44600,9519043;20813,3300783;15283,760742;252329,6137695;51453,3857726;19651,9990081;59897,0083007;20813,3280639;15283,760742;16826,7041018;-3266,1938323;-2585,8048019;-15296,0563964;0,00201440000091679;0
"10";2014;682289,4765625;442113,3144533;125904,0234374;350689,8886718;185188,4003906;91344,0766602;269814,3762206;47893,5814361;17139,9527511;44706,9603424;20308,8174744;15333,5771484;252283,7026366;51154,6448976;19721,6992036;59978,998291;20308,8161011;15333,5771484;17530,673584;-3261,0634615;-2581,7464525;-15272,0379486;0,00137329999779467;0
