"";"Ca_L1";"Mg_L1";"K_L1";"Na_L1";"NO3_L1";"NH4_L1";"SO4_L1";"Cl_L1";"P_L1";"DOC_L1";"pH_L1";"Al_L1";"R_L1";"HR_L1";"Si_L1";"Ca_L2";"Mg_L2";"K_L2";"Na_L2";"NO3_L2";"NH4_L2";"SO4_L2";"Cl_L2";"P_L2";"DOC_L2";"pH_L2";"Al_L2";"R_L2";"HR_L2";"Si_L2";"Ca_L3";"Mg_L3";"K_L3";"Na_L3";"NO3_L3";"NH4_L3";"SO4_L3";"Cl_L3";"P_L3";"DOC_L3";"pH_L3";"Al_L3";"R_L3";"HR_L3";"Si_L3";"Ca_L4";"Mg_L4";"K_L4";"Na_L4";"NO3_L4";"NH4_L4";"SO4_L4";"Cl_L4";"P_L4";"DOC_L4";"pH_L4";"Al_L4";"R_L4";"HR_L4";"Si_L4";"Ca_L5";"Mg_L5";"K_L5";"Na_L5";"NO3_L5";"NH4_L5";"SO4_L5";"Cl_L5";"P_L5";"DOC_L5";"pH_L5";"Al_L5";"R_L5";"HR_L5";"Si_L5";"Ca_L6";"Mg_L6";"K_L6";"Na_L6";"NO3_L6";"NH4_L6";"SO4_L6";"Cl_L6";"P_L6";"DOC_L6";"pH_L6";"Al_L6";"R_L6";"HR_L6";"Si_L6";"Ca_L7";"Mg_L7";"K_L7";"Na_L7";"NO3_L7";"NH4_L7";"SO4_L7";"Cl_L7";"P_L7";"DOC_L7";"pH_L7";"Al_L7";"R_L7";"HR_L7";"Si_L7";"Ca_L8";"Mg_L8";"K_L8";"Na_L8";"NO3_L8";"NH4_L8";"SO4_L8";"Cl_L8";"P_L8";"DOC_L8";"pH_L8";"Al_L8";"R_L8";"HR_L8";"Si_L8";"Date"
"2";14,8368874;27,3263245;8,8654461;20,2911015;6,1458716;1,2968611;22,8220959;36,9731827;1,1029705;123,9214783;9,3222656;2,7e-06;20,6445999;0,0089805;7,1175652;21,0325089;26,8336906;12,5001516;55,1892662;6,3237691;2,0485284;22,8175659;48,9772453;0,6960831;179,4924774;10,1074219;1,4e-06;29,9126492;0,0027602;21,6419525;28,8286591;43,0066986;3,3214138;45,3115921;6,4164882;4,2141061;22,5967541;60,4345169;0,7318337;211,7915802;10,2519531;3e-07;35,2961807;0,0024196;38,1451645;18,6996994;36,3837395;11,3405418;86,3136673;5,9366741;4,4804058;12,5477686;73,0041199;0,6124433;170,6350708;10,4726562;0;28,4379539;0,0012273;42,9491806;22,4372215;37,5594177;8,2066765;112,3077698;5,8422432;8,386775;12,394331;86,5927124;0,4146066;167,4430237;10,5722656;0;27,9061928;0,0009764;48,963131;22,5955734;30,3214912;15,2200546;174,2828979;5,8533163;11,9146299;12,3421288;98,1599731;0,4292053;170,1972809;10,7089844;0;28,3654747;0,0007406;54,6431122;46,5986595;54,3124886;24,3718033;128,638916;5,6580667;14,9161215;12,302721;108,3275909;0,4389688;182,2346344;10,7753906;0;30,3717518;0,0006861;60,0317841;32,3517723;56,4324837;31,9361858;180,0460663;5,7529325;16,339241;12,3254194;113,7343826;0,3094975;179,61409;10,8261719;0;29,9350758;0,0006067;63,8974762;2005-01-01
"3";26,2969952;48,2531471;12,7945614;29,6992073;41,1290665;2,5444431;27,0101528;46,3999405;5,093739;596,9538574;4,8261719;0,1719469;72,586174;26,9061356;22,09659;30,2507725;38,6776581;16,3032246;68,1260757;42,4274254;4,4172134;26,9602394;52,4499855;3,185226;775,2210693;4,8808594;0,4365298;95,7772675;33,4262428;99,1396866;38,2396774;57,0483437;4,2643051;59,1956711;41,2323456;9,6237688;27,7958126;64,5267639;3,6427224;862,0166016;5,1035156;0,0679416;112,987114;30,6823254;179,6442566;16,8407154;32,7964935;11,2786303;83,7401199;27,2006874;7,3310781;13,8473816;69,0092392;2,5324786;503,2345581;6,1992188;0,0003665;78,4301682;5,4422545;117,4667435;16,3843403;27,4530125;7,2819791;99,1955872;21,0875492;18,8269787;13,3061247;80,3057556;1,4833573;445,9691467;9,609375;1e-07;74,3096313;0,0185674;99,1211472;16,3961716;22,0263596;13,4336052;148,0122986;18,2390537;26,9819508;13,3374214;92,4962845;1,4744431;429,4357605;10,296875;0;71,568161;0,0044666;94,1141357;35,232769;40,9988022;21,9961338;120,9812927;15,2691507;32,4125328;13,3773346;104,0718613;1,4431685;460,4701843;10,5058594;0;76,7419281;0,0030923;93,298645;27,1211624;47,2990875;30,4107056;156,8786621;14,591547;34,2151947;13,5804138;111,8226166;0,962885;445,8641357;10,6152344;0;74,3083115;0,0023741;96,7615662;2005-02-01
"4";36,2302361;66,0129318;16,3336163;40,8468857;48,9119034;4,7527857;31,8918324;83,0134277;6,801085;819,1622314;4,7695312;0,2569772;97,9159775;38,6110497;24,0483303;46,4855499;59,6592064;22,3700256;85,151741;72,158432;9,681591;33,0835953;82,4851913;4,4699392;1301,8128662;4,6347656;1,4904139;149,0388184;67,9300308;160,381485;62,4085197;93,0359421;6,1700206;87,6070175;92,6016388;20,9794388;34,9712219;90,4117737;5,4749432;1698,5231934;4,7617188;0,2858418;202,5394897;80,5477066;390,2064209;23,1445255;45,1316643;13,853982;97,7949295;68,2586212;14,1363153;15,3392859;73,1358566;3,7013569;1014,041687;4,6699219;0,0316847;117,445488;51,5614738;269,3876953;19,6041622;32,8848305;8,3279877;110,6909714;60,4608421;31,6094246;14,3961706;76,7583847;2,3707504;939,6763306;4,7421875;0,0219119;111,3732986;45,2394257;244,6487579;17,2589817;23,2127895;14,1384916;147,1704254;55,2239723;48,1838989;14,1019888;86,1086197;2,6235335;933,8150024;5,2714844;0,0036657;127,2150269;28,4208241;226,2779694;31,3518696;36,437027;21,2793026;121,068634;47,3968697;63,3022232;14,1288929;98,1498871;2,9065602;1039,3989258;6,7226562;0,0001119;167,6164703;5,6166801;202,8136444;24,9164867;43,4274483;29,8088398;147,1051331;45,208004;70,3196945;14,3488188;109,9906998;2,1910913;1051,0002441;9,8867188;1e-07;175,1414337;0,0252771;197,5481567;2005-03-01
"5";66,9564285;121,379303;23,8761158;60,1888046;124,4708786;7,0555983;38,8006134;91,7405548;15,3729563;2031,4697266;4,5566406;0,7858722;226,4781036;112,1001816;73,2083282;119,8357315;154,1766205;41,6130371;155,2053833;219,5639648;20,4635372;42,9916496;127,5557709;11,534255;3650,7897949;4,5292969;3,3547912;403,134491;205,3305206;632,255249;159,8693848;238,2011719;10,9613762;159,8289948;258,1763306;40,5735397;41,2512131;138,8913879;12,8500357;4321,2626953;4,9863281;0,1516552;549,6801147;170,5303497;1335,0518799;41,9318962;81,8454895;18,9758511;131,8153229;149,4118652;22,7851715;15,53016;88,5698624;7,0918193;1911,7487793;4,4179688;0,117595;202,7576141;115,8671722;642,4093018;32,3497467;54,2979546;10,7773638;141,6234283;117,1726837;54,6479721;14,0942059;85,3993225;4,0363669;1653,4727783;4,5507812;0,0536339;183,9619751;91,616806;517,2095947;29,0821953;39,1374779;18,6081867;187,2349854;101,8730469;84,3813858;14,0672264;94,1825256;4,6700296;1642,1442871;5,0625;0,0069538;213,0565491;60,6341896;456,9466858;43,658844;50,7083168;25,4688454;146,8904266;80,771431;109,7166443;14,3044806;107,0593796;5,2785211;1863,3092041;5,3769531;0,0028487;259,4135437;51,1380234;369,2789917;33,8186264;58,9084129;35,2052078;171,8755493;75,4162598;119,9762802;14,4349356;120,5125351;4,3015366;1886,1730957;6,0195312;0,0006024;288,9138794;25,4483242;341,2220154;2005-04-01
"6";100,1593399;180,5318756;27,3568058;69,3687286;218,9281311;7,3846612;30,0074177;82,7843018;27,5466805;3725,7333984;4,3398438;2,2556126;383,6139221;237,3417053;135,7432861;172,8803558;223,0581818;40,6202049;157,1547394;285,3764954;15,1700163;25,3304462;109,9499664;3,7833047;4354,4599609;5,1015625;0,2281961;570,4789429;155,2644043;1302,9383545;226,2748566;337,5620728;9,9741068;150,0675354;281,4358215;20,7091618;18,652174;129,1102142;0;4353,8818359;10,3339844;3e-07;725,6050415;0,0419111;2427,9223633;53,4184074;104,2963333;20,4551449;144,9155273;193,0308228;18,3034286;12,260911;97,0263748;0;1789,3355713;4,6953125;0,026856;208,9499359;89,2726593;1024,7366943;52,7808228;88,6034622;14,3293371;189,9341125;145,9111023;48,5557289;13,474164;104,797905;0;1853,0847168;5,46875;0,0024433;262,513916;46,3335533;934,5015259;51,0730133;68,7411041;25,5956306;258,0705261;132,9190674;87,3545914;13,4127827;118,6459579;0;1995,4522705;8,171875;4,4e-06;331,4304199;1,1449788;774,4210205;69,669899;80,9160919;33,5198364;193,8353271;104,7581482;139,1924438;14,6636152;133,49086;0;2538,4172363;6,3613281;0,0002893;400,7567139;22,3128281;587,2612305;52,0846825;90,7047729;44,1464882;217,4192047;94,784462;141,0715942;13,2763662;145,6741791;0;2408,1293945;9,6210938;2e-07;401,256897;0,0980109;528,9706421;2005-05-01
"7";204,3750153;365,8609924;42,6776657;107,8846588;473,9943848;10,5489235;37,4699936;97,1999741;54,4073334;8344,828125;4,1757812;7,2875829;804,6752319;586,1295166;292,0768738;306,605896;397,4062195;62,6600037;253,4274292;767,4362183;29,1938972;36,8964539;159,0479584;35,7451859;11553,5449219;4,0546875;48,4600372;1058,5238037;867,0671387;2652,6550293;376,8049011;563,2476196;15,5452442;240,4986115;716,2962646;44,5573769;32,718502;192,4945831;33,7059326;10906,6464844;4,6347656;0,5139311;1248,6538086;569,1208496;4751,8994141;55,3003616;108,0304108;19,3104725;139,1566315;220,7097473;12,7292881;11,4292946;95,326561;0;1561,7446289;4,6738281;0,0254682;181,1102905;79,1805038;1340,4882812;53,5557785;89,943367;12,5762501;169,3650055;139,3347015;34,2875633;10,8671503;96,2890625;0;1575,1220703;6,2460938;0,0002878;246,4652863;16,0550652;1066,2069092;59,6128349;80,2609711;24,1439781;247,0736542;133,3039246;67,3600464;10,8721228;110,9375;0;1795,9069824;9,9980469;1e-07;299,2832947;0,034504;872,7155151;82,9524612;96,3332291;31,9070644;185,386322;105,5313873;118,7675781;11,4663343;150;0;2284,5754395;9,8945312;1e-07;380,7085266;0,0540827;680,0649414;62,0115471;107,9823151;42,8883858;213,8143158;96,1510086;119,9064178;11,1012802;138,28125;0;2167,3164062;10,3222656;0;361,197998;0,0214012;623,6270752;2005-06-01
"8";239,708847;428,8536987;34,817791;89,5122147;527,6122437;3,8415153;18,681345;84,2011261;0;7521,4443359;4,5839844;0,4162337;846,4674683;407,1066284;515,5759888;360,7476501;469,6069031;49,3628082;216,2661896;861,1917114;12,2769423;16,3059559;141,40625;0;10398,1904297;4,1757812;11,8546133;1002,6768799;730,3549194;4685,1679688;424,2136536;635,8448486;12,5280447;203,119812;730,3533936;19,2677364;16,3059559;175,78125;0;9815,9814453;5,5859375;0,0138514;1418,9873047;217,0098724;6642,2148438;54,0556412;105,6578827;18,7658901;137,1943207;225,8723297;8,9247789;10,6428633;94,53125;0;1218,1607666;4,9570312;0,0080975;153,7366638;49,290123;1615,2041016;51,5020752;86,5472717;12,3188705;167,0155334;127,905777;25,0910759;10,4963789;96,2890625;0;1338,8537598;9,3261719;2e-07;223,04599;0,0963076;1196,6445312;64,6740341;87,1212387;25,1107979;256,694519;128,6351318;52,4491234;10,5027437;110,3515625;0;1616,3162842;10,2558594;0;269,3677368;0,0183046;986,5248413;90,4474335;105,1208572;33,2946892;193,4021454;103,7281036;100,9814072;11,2633352;144,921875;0;2056,1179199;10,3085938;0;342,6654358;0,0208546;762,8677979;69,7807465;121,5989151;45,4256554;225,3673096;94,8262329;101,487442;10,7960663;138,671875;0;1950,5848389;10,515625;0;325,0846252;0,0128278;732,6885986;2005-07-01
"9";256,6459351;459,2379456;34,1229095;88,6671829;509,1015625;1,7354714;17,2004948;84,384613;0;6769,3071289;5,328125;0,0267901;933,2297363;194,988205;694,272644;375,418457;491,3023071;50,3638649;233,6953735;887,3521729;6,241075;17,0709152;141,796875;0;9358,3710938;4,4453125;2,4342618;1002,6251831;557,1033936;6709,3769531;400,5361938;603,0013428;12,1983366;202,0322723;704,4459229;10,4620714;17,0709152;176,171875;0;8834,3828125;5,8027344;0,0081805;1318,6970215;153,7001495;7867,5693359;51,4957733;100,7183228;18,3077412;135,6054535;225,6347656;6,379189;10,9292784;93,75;0;950,1653442;5,2578125;0,0032417;129,0605011;29,3003998;1865,2010498;49,3957367;83,0661545;12,0507708;164,3090668;115,9012604;19,0779896;10,782794;96,2890625;0;1138,0257568;9,7539062;1e-07;189,6353149;0,0356455;1315,6224365;70,7001953;95,296402;26,218792;267,5784302;122,2427292;41,7024956;10,7879658;110,3515625;0;1454,6845703;10,4003906;0;242,4352264;0,0121966;1115,8266602;99,0408249;115,216011;34,819397;202,1784821;101,0381546;86,5168915;11,4059458;144,7265625;0;1850,5061035;10,4765625;0;308,40448;0,0131991;856,3991699;78,6389313;137,1543274;48,1531982;237,6712189;92,4781876;86,5451813;11,0262899;138,4765625;0;1755,5264893;10,6308594;0;292,5787354;0,0090337;855,6499634;2005-08-01
"10";286,2696838;510,72995;47,3933945;130,6414795;617,9797363;4,8655615;32,8217201;247,5942383;44,7260818;9385,6425781;4,2832031;3,3891218;945,2229004;619,0509033;658,2286377;404,7452087;532,9335938;62,6490936;301,128479;1016,2086792;4,6199403;26,0659485;203,9647064;0;10549,9248047;4,2929688;8,3299627;1066,5806885;691,7401123;8332,2763672;359,4724426;543,2813721;11,5694628;194,7691345;660,4708862;6,2150345;17,0709152;176,171875;0;7950,9438477;5,5898438;0,0137183;1150,112793;175,0445099;8731,6279297;45,921814;89,8745041;17,2812042;129,5024872;221,1467285;4,5355859;10,9292784;93,9453125;0;741,1289673;5,0292969;0,0063755;95,3439026;28,1776028;2036,9431152;46,5010529;78,2472229;11,6805859;160,1786346;103,4932556;14,8372202;10,782794;96,2890625;0;967,3218994;9,9628906;1e-07;161,2003632;0,0199493;1415,1466064;74,3617249;100,2851791;26,8573475;274,2845459;114,4254303;33,6118736;10,7879658;110,3515625;0;1309,2160645;10,546875;0;218,1946259;0,0080506;1223,1549072;107,1690826;124,789566;36,2032852;210,1389313;97,3079147;74,3196182;11,4059458;144,921875;0;1665,4554443;10,6035156;0;277,5668335;0,0090666;946,6414795;87,0359955;151,9360504;50,5997047;248,6920776;89,0010757;73,9671783;11,0262899;138,671875;0;1579,9737549;10,734375;0;263,3224792;0,006498;974,0189209;2005-09-01
"11";176,5020905;313,4915161;30,6430569;84,0983963;418,1494446;3,9842563;23,689806;132,9064636;22,6482792;6101,7368164;4,1816406;4,2703071;589,8027954;427,1534729;351,4630432;269,7605896;357,828949;46,5682716;225,3269501;874,8998413;9,8716745;24,3253078;181,9558868;17,1889629;9972,5849609;3,8867188;90,9552612;848,104187;813,9934082;5040,5371094;352,0550842;533,1945801;12,5696611;216,4130707;905,4974976;20,4278717;24,2803841;202,2115784;19,0015278;10332,7822266;4,1191406;6,4106321;973,0821533;749,0480957;9357,4082031;40,3257942;78,9630203;16,2002468;122,5210037;226,7164154;3,4566293;11,9317312;93,9453125;0;578,0805664;4,5527344;0,0438489;64,3598099;31,9869556;2167,6828613;41,8430672;70,4439087;11,0868053;152,771225;103,7956619;13,1678238;11,7852468;96,2890625;0;822,2236328;10,0117188;0;137,0219269;0,0153559;1478,6358643;74,3660126;100,3307571;26,8732834;275,0558167;117,1560898;30,0814133;11,7862415;110,3515625;0;1178,2944336;10,7109375;0;196,3772888;0,0051035;1291,06604;113,1056824;131,8256226;37,2074585;215,7881622;101,2454987;69,5456085;11,9050837;144,7265625;0;1498,9099121;10,7519531;0;249,8123932;0,0059264;1017,5734863;93,1532364;162,7813416;52,370739;256,5179443;92,928421;69,2099686;11,8320732;138,4765625;0;1421,9763184;10,8671875;0;236,9916992;0,0043932;1066,8588867;2005-10-01
