"";"Year";"NG_PP";"CaG_PP";"MgG_PP";"KG_PP";"SG_PP";"PG_PP";"NG_PU";"CaG_PU";"MgG_PU";"KG_PU";"SG_PU";"PG_PU";"NG_AU";"CaG_AU";"MgG_AU";"KG_AU";"SG_AU";"PG_AU";"NG_Diff";"CaG_Diff";"MgG_Diff";"KG_Diff";"SG_Diff";"PG_Diff"
"11";2015;0;581320,5312499;189906,9921875;555279,1835937;238426,6914064;159254,9238282;274096,9448244;35978,9469146;14913,5549622;38977,4282835;14140,5508426;11825,3336178;212086,1513673;39556,1060181;17005,1856995;67097,4682617;14140,549988;11825,3336789;62010,7934571;-3577,1591035;-2091,6307373;-28120,0399782;0,000854599999001948;-6,10999995842576e-05
"12";2016;0,0097657;581581,6132812;189955,2597656;555425,3203124;238396,2343748;161739,9316407;272401,0949707;35767,956833;14860,7823793;38797,7405396;14134,3441161;10169,350098;211063,2902832;39499,836548;17042,8804932;68134,0222167;14134,3420714;10169,351013;61337,8046875;-3731,879715;-2182,0981139;-29336,2816771;0,0020446999988053;-0,000915000000532018
"13";2017;0,0009766;582371,2304688;190003,3398436;555694,4492186;238588,4589846;161820,3564452;272388,1569824;35550,5142365;14834,1968078;38765,867737;14039,9462585;10161,9233396;210832,7746582;39433,9726563;17104,92482;69293,709961;14039,9453736;10161,9237063;61555,3823242;-3883,4584198;-2270,7280122;-30527,842224;0,000884900000528432;-0,000366700000085984
"14";2018;0,0039062;583028,3515624;190130,6171877;556078,3828126;238669,8691405;161979,5224609;268737,1240235;35092,1022338;14716,140503;38376,7745361;13952,5886839;10025,4482421;208879,5776366;39121,6574706;17072,2931366;70053,0559084;13952,5877991;10025,4482421;59857,5463869;-4029,55523680001;-2356,1526336;-31676,2813723;0,000884799999766983;0
"15";2019;0,0024414;584192,8671873;190273,8164063;556419,7109375;239007,7031251;162150,9746094;264953,4682616;34583,495102;14593,1722716;38040,752075;13688,6314089;9929,0996093;206861,1032714;38750,0126037;17029,4090881;70793,689209;13688,6306764;9929,0996093;58092,3649902;-4166,5175017;-2436,2368165;-32752,937134;0,000732499998775893;0
"16";2020;0,0039063;584266,5;190256,7392578;556393,0117189;238837,0058592;162170,3291014;265586,0646972;34629,8365022;14610,848999;38061,8665771;13789,528778;9958,9199221;206940,3645019;38927,4489135;17123,7388611;71845,3383789;13789,527649;9958,9198001;58645,7001953;-4297,6124113;-2512,8898621;-33783,4718018;0,00112900000021909;0,000121999999464606
"17";2021;0,0068359;584845,0078124;190333,84375;556720,1562501;239062,0976563;162279,583008;264554,4091795;34304,1218108;14551,5615539;37942,6715696;13692,3344115;9899,1591795;206234,1086426;38729,5668641;17139,1984252;72731,048584;13692,3326414;9899,1600266;58320,3005369;-4425,4450533;-2587,6368713;-34788,3770144;0,00177009999970323;-0,000847100000100909
"18";2022;0,0048828;585208,2968752;190391,1513669;556900,2109376;238891,9746093;162366,3916018;262972,4106447;34120,6258699;14501,7181093;37742,4489134;13727,5637816;9842,225586;205264,0078125;38669,3179932;17161,4171753;73499,6481933;13727,5622864;9842,225586;57708,4028322;-4548,6921233;-2659,699066;-35757,1992799;0,00149520000013581;0
"19";2023;0,0068359;584893,1210937;190353,296875;556792,3007812;238708,2167969;162374,6347655;264022,7539063;34245,170456;14533,9747317;37839,6378786;13839,7623293;9879,2128903;205544,0854493;38909,0440065;17261,0252381;74502,2858887;13839,7614747;9879,2129436;58478,668457;-4663,8735505;-2727,0505064;-36662,6480101;0,000854599999001948;-5,33000002178596e-05
"20";2024;0;585412,1679687;190477,8525392;557198,1640625;238962,5917969;162527,9619142;261017,2099612;33912,9245453;14428,09375;37542,0289305;13642,7510682;9764,1249999;203902,4772948;38687,2101744;17219,7014617;75072,5908203;13642,7492067;9764,125061;57114,7326664;-4774,28562910001;-2791,6077117;-37530,5618898;0,00186150000081398;-6,1100001403247e-05
"21";2025;0,0048828;592566,5000001;195742,9746092;568288,1093752;238805,5332032;161418,1865235;236642,5773923;33163,0653;14292,9725113;37167,0349579;13564,1107025;7940,9238584;180160,4470214;36826,9527547;16435,3121494;65968,8039806;13564,1089936;7940,9240109;56482,1303709;-3663,88745469999;-2142,3396381;-28801,7690227;0,00170889999935753;-0,000152499999785505
"22";2026;10321,8837888;574298,6718744;209362,03125;602548,875;236110,5703128;165285,7265628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"23";2027;10321,8837888;574298,6718744;209362,03125;602548,875;236110,5703128;165285,7265628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"24";2028;0,0002747;574893,8085937;208501,4609376;599968,234375;238118,9316406;164294,930664;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9740638;903,9049711;232,140414;759,4132745;881,9327202;154,490112;9,1900000370515e-05;-13,5795457;-7,94019159999999;-106,7487865;6,31000000339554e-05;-2,28000000106476e-05
"25";2029;9,15e-05;576520,8320315;207974,4414062;598351,128906;241973,1523438;163628,7187501;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9740638;920,680554;241,9494027;891,2859687;881,9327202;154,490112;9,1900000370515e-05;-30,3551286000001;-17,7491803;-238,6214807;6,31000000339554e-05;-2,28000000106476e-05
"26";2030;4,58e-05;578678,9882815;207421,8574218;596645,3515626;246734,8359377;162893,3251955;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9740638;940,2465777;253,3899878;1045,0938932;881,9327202;154,490112;9,1900000370515e-05;-49,9211523;-29,1897654;-392,4294052;6,31000000339554e-05;-2,28000000106476e-05
"27";2031;0,0001869;580886,203125;206870,4746094;594942,1679687;251571,875;162155,1757811;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9740638;960,0297583;264,9575661;1200,609329;881,9327202;154,490112;9,1900000370515e-05;-69,7043329000001;-40,7573437;-547,944841;6,31000000339554e-05;-2,28000000106476e-05
"28";2032;0,0001984;583106,4374999;206319,3867189;593239,6914062;256428,9394531;161416,2744139;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9740638;979,8704156;276,5587324;1356,5763017;881,9327202;154,490112;9,1900000370515e-05;-89,5449902;-52,35851;-703,9118137;6,31000000339554e-05;-2,28000000106476e-05
"29";2033;0,0009766;594118,8242187;204638,2070314;588007,0195311;257849,5117188;158533,1835938;24004,8696138;4451,6270235;1121,0010683;3263,3220443;2322,4413454;772,4503788;24004,8714293;4602,9942969;1209,508295;4453,2220231;2322,4411543;772,45047;-0,00181549999979325;-151,3672734;-88,5072266999998;-1189,8999788;0,00019109999993816;-9,12000000425905e-05
"30";2034;0,0006104;620994,2109376;201550,7031251;577473,0664062;256137,984375;153626,3242187;39192,9812015;9017,9003524;1956,481411;5502,4394455;3432,2911376;1386,526794;39192,9823915;9300,4017658;2121,6655083;7723,187134;3432,290741;1386,526794;-0,00119000000267988;-282,501413399999;-165,1840973;-2220,7476885;0,000396599999930913;0
"31";2035;0;653535,9375;198541,4277343;564052,5039063;255491,1914063;147724,6240233;55971,6138304;12012,7539519;3028,4447482;8199,2516633;3966,7824556;2213,859192;55971,6143186;12503,0650255;3315,1388816;12053,5880434;3966,7821349;2213,859192;-0,000488199999381322;-490,3110736;-286,6941334;-3854,3363801;0,00032069999997475;0
"32";2036;0,0005492;658710,2539064;196708,4599611;549674,890625;255548,3671874;141954,5048828;69536,9920045;11424,7913972;3974,8333512;10513,52919;4115,2274626;2963,2710576;69536,9910279;12212,5993731;4435,4785157;16706,4774169;4115,2268983;2963,2714236;0,000976600000285544;-787,807975899999;-460,6451645;-6192,9482269;0,000564299999496143;-0,000366000000212807
"33";2037;6,1e-05;654590,8710936;196511,732422;535462,7656248;255149,3164063;136945,321289;82207,5402221;13800,0182801;4897,8490069;12740,3065492;4388,8488463;3702,6716304;82207,5422362;14958,8401719;5575,4330062;21849,7941282;4388,8482361;3702,6716304;-0,00201409999863245;-1158,8218918;-677,5839993;-9109,487579;0,000610200000664918;0
"34";2038;0,0019531;650985,2343749;197885,1572265;521812,4023439;254657,2890625;132954,5771484;92049,5950319;15837,4508972;5641,6693573;14537,4331055;4653,9379732;4305,4094244;92049,6013187;17426,6296539;6570,889824;27029,9397583;4653,937561;4305,4097904;-0,00628680000954773;-1589,1787567;-929,2204667;-12492,5066528;0,000412200000027951;-0,000365999999303313
"35";2039;0,0048828;599211,5039062;193591,4052735;518888,6406249;245314,4140626;128826,4140625;169830,0593263;25517,9855193;9846,4662476;28529,4279174;7545,1185457;8004,9338376;160931,7398679;27583,6750335;11054,3125839;44767,802124;7545,1174619;8004,9338376;8898,31945839999;-2065,6895142;-1207,8463363;-16238,3742066;0,00108379999983299;0
"36";2040;0,0021973;600630,125;193204,354492;526487,2148438;246041,4140626;131199,7744141;176680,9549562;33733,1345672;11155,1044005;29744,3377685;8647,3533022;8385,2482908;158885,3768312;36185,3293458;12588,9437638;49020,9903565;8647,3523561;8385,2482908;17795,578125;-2452,1947786;-1433,8393633;-19276,652588;0,00094609999905515;0
"37";2041;0,0012207;609004,7109373;195353,8115236;543926,0312499;248103,9687499;136671,1435548;181714,9808348;31126,8416445;10850,6920322;30603,6408079;8202,2297516;8627,2133784;161826,1370848;33991,3636169;12525,6302642;53121,6260986;8202,228607;8627,2133784;19888,84375;-2864,5219724;-1674,938232;-22517,9852907;0,00114459999895189;0
"38";2042;0,0041503;602277,2695311;195554,4433596;554865,9882813;246960,6796875;145058,3876955;203709,5307617;32865,5082091;11813,5657959;31999,1848755;8964,3981933;9625,6127928;174280,6647946;36135,3645934;13725,5063934;57703,4702148;8964,3969423;9625,6127928;29428,8659671;-3269,8563843;-1911,9405975;-25704,2853393;0,0012509999996837;0
"39";2043;0,0009766;593060,6953125;195248,5078126;557639,0429688;245453,6269531;157811,4365235;222992,3955079;35286,3831786;12709,5794676;33670,414917;9797,1590882;10475,6477052;184364,5820314;38906,8576965;14826,5356294;62130,9157715;9797,1580506;10475,6491704;38627,8134765;-3620,4745179;-2116,9561618;-28460,5008545;0,00103760000092734;-0,00146520000089367
"40";2044;0,0058593;581631,6249999;193398,998047;557767,7890626;243320,1269531;161291,3066407;258704,1577148;38391,0697631;14080,4702148;37489,8148804;11056,8382872;10562,0998534;204006,472412;42299,3969421;16365,7377014;68213,126709;11056,8367615;10562,099823;54697,6853028;-3908,327179;-2285,2674866;-30723,3118286;0,00152569999954721;3,03999986499548e-05
"41";2045;0;578531,2968748;191203,2871093;559831,2148439;242682,3359376;163000,8085939;280707,2807617;39852,0010682;14858,890564;39176,2780761;11472,4476012;10691,4665525;209082,0722657;43967,6106567;17265,3594208;71529,0317382;11472,4462889;10691,4673463;71625,208496;-4115,6095885;-2406,4688568;-32352,7536621;0,00131230000079086;-0,000793799999883049
"42";2046;0,0029297;584585,1679688;191226,4902344;562512,480469;243406,748047;163347,3505859;274576,8742674;38002,9348448;14694,891083;38111,4694827;11177,6606141;10170,4072264;206013,0603028;42307,110962;17211,6217346;71946,5888671;11177,6593931;10170,4073484;68563,8139646;-4304,1761172;-2516,7306516;-33835,1193844;0,00122100000044156;-0,000122000001283595
"43";2047;0;585848,3867188;191235,2216796;562405,1445313;242974,9570314;163178,678711;281126,0051272;37334,5272217;14788,1570738;38478,2337036;11547,098999;10310,845947;209898,9631348;41853,4302977;17430,437973;74001,2768554;11547,0974732;10310,8465575;71227,0419924;-4518,903076;-2642,2808992;-35523,0431518;0,00152580000030866;-0,000610499999311287
"44";2048;0,0083008;584223,8671875;190503,4921875;561102,1249999;242359,6562501;163280,1503907;287407,8125;37651,9639283;15029,1510621;39017,0662841;11921,6333618;10410,4809571;212070,6887207;42358,8194887;17781,3320617;76017,6079101;11921,6318968;10410,4808503;75337,1237793;-4706,8555604;-2752,1809996;-37000,541626;0,00146499999937078;0,000106800000139629
"45";2049;0,0004883;581642,3281252;189651,4736328;559346,75;241507,8730468;162956,493164;293586,5944822;37934,1516419;15321,1319885;39736,4528807;12427,4444582;10656,5040281;215690,585205;42807,8774718;18170,8847654;78048,7690429;12427,4429323;10656,5040282;77896,0092772;-4873,7258299;-2849,7527769;-38312,3161622;0,00152589999925112;-9,99989424599335e-08
"46";2050;0;580635,5039063;189182,7910158;558622,4335935;241011,1523437;162902,9999998;294682,8823242;37978,7106933;15436,8656311;39973,1425171;12708,8100584;10556,3454592;216277,3486329;42997,1633607;18371,2417145;79423,1516112;12708,8089293;10556,3456576;78405,5336913;-5018,45266739999;-2934,3760834;-39450,0090941;0,00112910000098054;-0,00019840000095428
"47";2051;0;580270,1210935;188849,2207031;558182,4257811;240692,0546875;163070,5566407;298625,9104002;38008,5996092;15555,4605407;40216,1748045;12932,1033632;10590,0355222;217459,8850097;43150,1698;18561,8267823;80634,0278319;12932,1019897;10590,0364686;81166,0253905;-5141,5701908;-3006,3662416;-40417,8530274;0,00137349999931757;-0,000946399999520509
"48";2052;0,0039062;579480,7851561;188497,7343751;557624,9179686;240203,3476562;163079,1992188;302494,6010743;38133,0190734;15694,7528685;40538,9853517;13274,7993165;10647,7293698;219018,2902831;43379,9471131;18762,7250366;81785,0512696;13274,7981566;10647,7293698;83476,3107912;-5246,9280397;-3067,9721681;-41246,0659179;0,00115989999903832;0
"49";2053;0,0043945;579281,2421875;188210,8105471;557170,1132811;239950,1328125;162971,6660156;305037,8117676;38156,7743834;15810,3123781;40816,2344968;13455,797821;10690,0192874;220307,4650878;43496,8814392;18932,7671814;82794,76709;13455,7961733;10690,0193026;84730,3466798;-5340,1070558;-3122,4548033;-41978,5325932;0,00164770000083081;-1,51999993249774e-05
"50";2054;0;579456,6796875;188013,7207033;556922,2656252;239828,7480469;163214,0507812;306536,0371094;37865,8401794;15823,4037172;40809,8322755;13521,1358643;10688,6484376;220806,8854981;43287,6598206;18993,6380921;83430,706543;13521,1347352;10688,6477507;85729,1516113;-5421,8196412;-3170,2343749;-42620,8742675;0,00112910000098054;0,000686900000800961
"51";2055;0,0107421;579601,4687502;187707,1298829;556313,4687501;239824,6621093;163251,2900392;307383,0620118;37686,1847532;15879,0647278;40928,2508544;13480,3039857;10688,9824222;221725,9453125;43183,92276;19093,6898194;84145,9189453;13480,3020935;10688,9817354;85657,1166993;-5497,7380068;-3214,6250916;-43217,6680909;0,00189219999992929;0,000686800000039511
"52";2056;0,006836;579117,996094;187366,0273437;555610,0468749;239504,8769531;163129,2666015;307222,0988771;37587,6199037;15968,9691467;41151,5202639;13668,266327;10719,9571534;221992,9992677;43156,5783691;19225,2405397;84929,0732423;13668,2646788;10719,9572907;85229,0996094;-5568,9584654;-3256,271393;-43777,5529784;0,00164819999918109;-0,000137300001370022
"53";2057;0,006836;579426,4492188;187288,6494141;555626,0898435;239501,4941407;163353,1611329;308222,4697263;37349,6600037;15954,61261;41069,0791014;13650,8394776;10681,0097656;222094,2429199;42976,4599915;19244,7018434;85301,2717284;13650,8375856;10681,0106966;86128,2268064;-5626,7999878;-3290,0892334;-44232,192627;0,00189200000022538;-0,000931000000491622
"54";2058;0,0161133;579114,1953126;187041,2265625;555117,4335937;239333,0898439;163380,0263672;308839,1621094;37320,0677185;16008,8040466;41190,7160643;13731,7163089;10700,2077635;222515,7285159;42998,7647095;19329,2399901;85830,8964845;13731,7152101;10700,2072599;86323,4335935;-5678,696991;-3320,4359435;-44640,1804202;0,00109880000127305;0,000503600000229198
"55";2059;0,0004883;578585,5039062;186752,4208984;554471,7109375;239023,8476561;163143,1132813;310363,7221678;37470,0242006;16135,4816893;41531,3366698;13946,6219176;10780,0202639;224169,8210449;43198,6481628;19485,1086731;86563,9680174;13946,6204223;10780,0202182;86193,9011229;-5728,6239622;-3349,6269838;-45032,6313476;0,00149529999907827;4,57000005553709e-05
"56";2060;0,0126952;579084,8593752;186773,9941408;554702,3945312;239218,482422;163475,1513669;310202,3437499;37141,878998;16070,8068544;41318,8612061;13796,0493776;10709,6162109;222831,2736816;42912,3768921;19444,9206238;86680,6567384;13796,0478517;10709,6163176;87371,0700683;-5770,4978941;-3374,1137694;-45361,7955323;0,00152589999925112;-0,000106699999378179
"57";2061;0,0039062;579163,75;186674,0185546;554567,3046874;239148,9765624;163475,8427735;311340,3171387;37152,3245543;16121,6899413;41436,5377199;13866,9579774;10733,8962403;223514,9580079;42959,9792177;19517,5294494;87090,4321289;13866,9569705;10733,8963167;87825,3591308;-5807,6546634;-3395,8395081;-45653,894409;0,00100689999999304;-7,63999996706843e-05
"58";2062;0,0004883;579159,0039063;186564,7265625;554384,1679688;239187,3808595;163154,8154295;308840,1555175;36975,348633;16137,4351195;41475,7852781;13814,5955507;10733,2370607;223649,5764161;42819,6014405;19554,6718139;87417,3640136;13814,5939026;10733,2369234;85190,5791014;-5844,2528075;-3417,2366944;-45941,5787355;0,00164810000023863;0,000137299999551033
"59";2063;0,0019532;580243,4843752;186753,2519531;555051,1757814;239560,1367188;163652,7324219;305823,8408202;36388,7702028;15977,9438478;40994,2408446;13524,5344545;10592,9053957;220780,8479003;42259,1784059;19410,4767151;87141,4409179;13524,5325319;10592,9053806;85042,9929199;-5870,4082031;-3432,5328673;-46147,2000733;0,00192259999857924;1,51000003825175e-05
"60";2064;0,0024414;580688,7929688;186662,2158203;554866,6953125;239667,4941408;163545,0341796;307607,2807617;36374,1797792;16023,3103639;41108,6534427;13479,9867858;10651,7430419;222242,8544922;42268,7515563;19469,9700317;87445,78125;13479,9852602;10651,7431791;85364,4262695;-5894,5717771;-3446,6596678;-46337,1278073;0,00152560000060475;-0,000137199998789583
"61";2065;0,0156249;580177,78125;186424,4746093;554280,8359376;239434,3886718;163220,8496094;307342,9064942;36447,9165953;16124,7184755;41398,8249509;13643,7186584;10679,4650879;222975,812744;42372,216797;19588,7642517;87969,6787109;13643,7170412;10679,4650727;84367,0937502;-5924,3002017;-3464,0457762;-46570,85376;0,00161719999960042;1,51999993249774e-05
"62";2066;0,0117188;580943,0078123;186587,4267579;554844,4960938;239676,2792966;163651,0185547;306528,1623533;36058,5572203;15998,9221803;41018,0429686;13454,2783814;10604,1616209;221532,6076659;42002,6841127;19474,5578614;87744,7343748;13454,2763674;10604,1607814;84995,5546874;-5944,1268924;-3475,6356811;-46726,6914062;0,00201399999968999;0,00083950000043842
"63";2067;0,0090331;588899,4648437;192650,3320312;567172,1132814;239389,8964844;162089,8271484;278107,4472655;35323,3394242;15924,2685205;40842,0184785;13432,4837799;8641,7461246;197660,0810547;39808,220796;18546,660527;76097,6336602;13432,4816438;8641,7459566;80447,3662108;-4484,8813718;-2622,3920065;-35255,6151817;0,00213609999991604;0,000168000000485335
"64";2068;12757,4956056;566633,8593744;207627,75;604816,03125;235121,7890628;168756,7031256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"65";2069;12757,4956056;566633,8593744;207627,75;604816,03125;235121,7890628;168756,7031256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"66";2070;0,0001831;566821,9062502;206631,3144529;601836,8554688;236806,8183595;167661,4716796;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9740638;904,5014623;232,4891999;764,102265;881,9327202;154,490112;9,1900000370515e-05;-14,1760369;-8,28897749999999;-111,437777;6,31000000339554e-05;-2,28000000106476e-05
"67";2071;9,15e-05;568352,160156;206113,3398437;600248,9570312;240485,3632813;167012,2695312;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9740638;920,6805524;241,9494027;891,2859687;881,9327202;154,490112;9,1900000370515e-05;-30,355127;-17,7491803;-238,6214807;6,31000000339554e-05;-2,28000000106476e-05
"68";2072;4,58e-05;570510,3164064;205560,7558595;598543,1796873;245247,0468751;166276,8798827;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9740638;940,2465777;253,3899878;1045,0938932;881,9327202;154,490112;9,1900000370515e-05;-49,9211523;-29,1897654;-392,4294052;6,31000000339554e-05;-2,28000000106476e-05
"69";2073;0,0001869;572717,53125;205009,3730471;596839,9960939;250084,0859373;165538,7304689;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9740638;960,0297583;264,9575661;1200,609329;881,9327202;154,490112;9,1900000370515e-05;-69,7043329000001;-40,7573437;-547,944841;6,31000000339554e-05;-2,28000000106476e-05
"70";2074;0,0001984;574937,765625;204458,2851564;595137,5195314;254941,1503906;164799,8291015;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9740638;979,8704156;276,5587324;1356,5763017;881,9327202;154,490112;9,1900000370515e-05;-89,5449902;-52,35851;-703,9118137;6,31000000339554e-05;-2,28000000106476e-05
"71";2075;0,0009766;585950,1523438;202777,1054688;589904,8476563;257477,5644531;161916,7382812;24004,8696138;4451,6270235;1121,0010683;3263,3220443;2446,4237673;772,4503788;24004,8714293;4602,9942969;1209,508295;4453,2220231;2446,4235914;772,45047;-0,00181549999979325;-151,3672734;-88,5072266999998;-1189,8999788;0,000175900000158435;-9,12000000425905e-05
"72";2076;0,0006104;612825,5390626;199689,6015625;579370,8671876;256137,984375;157009,8789062;39192,9812015;9017,9003524;1956,481411;5502,4394455;3432,2911376;1386,526794;39192,9823915;9300,4017658;2121,6655083;7723,187134;3432,290741;1386,526794;-0,00119000000267988;-282,501413399999;-165,1840973;-2220,7476885;0,000396599999930913;0
"73";2077;0;650813,0468749;196680,305664;565950,2851562;255491,1914063;151108,178711;55971,6138304;12693,4766081;3028,4447482;8199,2516633;3966,7824556;2213,859192;55971,6143186;13183,7879259;3315,1388816;12053,5880434;3966,7821349;2213,859192;-0,000488199999381322;-490,3113178;-286,6941334;-3854,3363801;0,00032069999997475;0
"74";2078;0,0005492;658710,2539064;194847,3525391;551572,671875;255548,3671874;145338,0595702;69536,9920045;11424,7913972;3974,8333512;10513,52919;4115,2274626;2963,2710576;69536,9910279;12212,5993731;4435,4785157;16706,4774169;4115,2268983;2963,2714236;0,000976600000285544;-787,807975899999;-460,6451645;-6192,9482269;0,000564299999496143;-0,000366000000212807
"75";2079;6,1e-05;654590,8710936;194650,6132815;537360,5468752;255149,3164063;140328,8759766;82207,5402221;13800,0182801;4897,8490069;12740,3065492;4388,8488463;3702,6716304;82207,5422362;14958,8401719;5575,4330062;21849,7941282;4388,8482361;3702,6716304;-0,00201409999863245;-1158,8218918;-677,5839993;-9109,487579;0,000610200000664918;0
"76";2080;0,0019531;650985,2343749;196024,0732422;523710,1835936;254657,2890625;136338,1318358;92049,5950319;15837,4508972;5641,6693573;14537,4331055;4653,9379732;4305,4094244;92049,6013187;17426,6296539;6570,889824;27029,9397583;4653,937561;4305,4097904;-0,00628680000954773;-1589,1787567;-929,2204667;-12492,5066528;0,000412200000027951;-0,000365999999303313
"77";2081;0,0039063;598421,863281;192794,3935546;520309,75;245114,5136719;132069,4121095;169830,0593263;25517,9855193;10001,5541383;28529,4279174;7545,1185457;8004,9338376;161235,3570554;27584,1932372;11209,703537;44771,8754881;7545,1174619;8004,9338376;8594,70227089999;-2066,2077179;-1208,1493987;-16242,4475707;0,00108379999983299;0
"78";2082;0,0009766;599925,9804686;192679,7177735;527335,1210938;245792,955078;134271,8710938;176680,9549562;33941,5681611;11139,5311583;29744,3377685;8699,741974;8385,2482908;159155,7322999;36394,3312073;12573,7048112;49025,4801026;8699,7407838;8385,2482908;17525,2226563;-2452,7630462;-1434,1736529;-19281,1423341;0,0011902000005648;0
"79";2083;0,0041504;609120,9257812;195134,578125;545369,2968748;248120,3964845;139915,5068358;181714,9808348;31042,943207;10871,5113681;30603,6408079;8172,9699861;8627,2133784;161232,6820067;33906,357666;12545,8018188;53112,9197999;8172,9687193;8627,2133784;20482,2988281;-2863,414459;-1674,2904507;-22509,278992;0,00126679999993939;0
