"";"YEAR";"Month";"DW_F";"N_F";"Ca_F";"Mg_F";"K_F";"S_F";"P_F";"DW_Brk";"N_Brk";"Ca_Brk";"Mg_Brk";"K_Brk";"S_Brk";"P_Brk";"DW_Brh";"N_Brh";"Ca_Brh";"Mg_Brh";"K_Brh";"S_Brh";"P_Brh";"DW_Bol";"N_Bol";"Ca_Bol";"Mg_Bol";"K_Bol";"S_Bol";"P_Bol"
"1435";2124;5;2049,4377441;20,963541;6,8002577;1,9338698;9,2864532;1,5749109;2,6769166;349,0283203;0,7705327;0,6632028;0,1169315;0,6522537;0,0692019;0,192875;400,1272278;0,5541654;0,6515471;0,1060537;0,4268477;0,0468589;"      0.0978592";4816,6621094;1,27194;2,4135909;0,2672118;1,0548116;0,1813536;0,2049924
"1436";2124;6;2148,5100098;21,976944;7,1289907;2,0273554;9,7353716;1,6510439;2,8063221;359,5024414;0,7919941;0,6831052;0,1204405;0,6718276;0,0712786;0,1986631;415,3396606;0,574986;0,6763183;0,1100858;0,443076;0,0486404;"      0.1015797";4885,4921875;1,2893572;2,448081;0,2710302;1,0698848;0,1839451;0,2079218
"1437";2124;7;2247,1721191;22,9861488;7,4563622;2,1204541;10,1824303;1,7268618;2,9351916;370,7127686;0,8149639;0,7044064;0,1241962;0,6927772;0,0735012;0,204858;431,6213684;0,59727;0,7028307;0,1144012;0,460445;0,0505472;"      0.1055618";4959,1601562;1,3079984;2,4849954;0,2751171;1,0860175;0,1867188;0,211057
"1438";2124;8;2291,736084;23,4419899;7,6042295;2,1625051;10,3843594;1,7611074;2,9933996;373,1062012;0,819868;0,7089542;0,1249981;0,6972499;0,0739758;0,2061806;435,0975342;0,6020277;0,7084911;0,1153226;0,4641533;0,0509543;"      0.1064119";4974,8881836;1,3119786;2,4928765;0,2759896;1,0894619;0,187311;0,2117264
"1439";2124;9;2291,736084;23,4419899;7,6042295;2,1625051;10,3843594;1,7611074;2,9933996;373,1062012;0,819868;0,7089542;0,1249981;0,6972499;0,0739758;0,2061806;435,0975342;0,6020277;0,7084911;0,1153226;0,4641533;0,0509543;"      0.1064119";4974,8881836;1,3119786;2,4928765;0,2759896;1,0894619;0,187311;0,2117264
"1440";2124;10;2291,736084;23,4419899;7,6042295;2,1625051;10,3843594;1,7611074;2,9933996;373,1062012;0,819868;0,7089542;0,1249981;0,6972499;0,0739758;0,2061806;435,0975342;0,6020277;0,7084911;0,1153226;0,4641533;0,0509543;"      0.1064119";4974,8881836;1,3119786;2,4928765;0,2759896;1,0894619;0,187311;0,2117264
"1441";2124;11;2339,3283691;23,9288082;7,7621465;2,2074137;10,6000099;1,7976803;3,0555637;375,9480591;0,825691;0,7143543;0,1259502;0,7025607;0,0745392;0,2077511;439,2250366;0,6076769;0,7152121;0,1164166;0,4685564;0,0514376;"      0.1074214";4993,5634766;1,3167043;2,5022347;0,2770257;1,0935518;0,1880142;0,2125212
"1442";2124;12;2342,5991211;23,962265;7,7729993;2,2105;10,6148319;1,8001937;3,0598357;375,9616394;0,8257188;0,71438;0,1259547;0,7025861;0,0745419;0,2077586;439,244751;0,6077038;0,7152441;0,1164218;0,4685775;0,05144;"      0.1074262";4993,652832;1,3167269;2,5022795;0,2770306;1,0935712;0,1880175;0,212525
"1443";2125;1;2336,5249023;23,9001312;7,7528443;2,2047684;10,5873079;1,7955259;3,0519021;376,0008545;0,8257992;0,7144545;0,1259678;0,7026593;0,0745497;0,2077802;439,2960205;0,6077741;0,7153277;0,1164354;0,4686322;0,051446;"      0.1074388";4993,8652344;1,3167806;2,5023861;0,2770424;1,0936178;0,1880255;0,2125341
"1444";2125;2;2327,6911621;23,8097725;7,7235332;2,1964328;10,5472803;1,7887375;3,0403633;376,0426636;0,8258848;0,714534;0,1259818;0,7027375;0,074558;0,2078034;439,3507385;0,6078488;0,7154167;0,1164499;0,4686905;0,0514524;"      0.1074521";4994,0922852;1,316838;2,5024996;0,277055;1,0936674;0,1880341;0,2125437
