"";"Ca";"Mg";"K";"Na";"NH4";"Al";"group_id";"Date"
"1";112,5923691;61,0671272;59,9308891;9,2338877;0,683158;489,5865479;"1";2005-01-01
"2";115,4377213;60,5337753;60,0587158;7,0502095;0,7649857;489,2429199;"1";2005-02-01
"3";117,3180237;59,8153687;59,713047;5,9758525;0,9328459;488,9825134;"1";2005-03-01
"4";118,8976364;59,4412537;59,4452515;5,235321;0,6889518;488,5176697;"1";2005-04-01
"5";119,1801758;58,7212944;56,600666;4,6953669;0,4889215;487,8890381;"1";2005-05-01
"6";118,93573;58,1959724;53,7354012;4,4299154;0,5721958;487,2003174;"1";2005-06-01
"7";116,962883;57,3623314;50,4000587;4,467411;0,5538242;487,3140259;"1";2005-07-01
"8";115,7752762;57,2505951;46,8086624;4,8915734;0,1261359;486,5889587;"1";2005-08-01
"9";115,5373917;56,8942299;44,4772911;5,4169288;0,2438509;485,6977844;"1";2005-09-01
"10";116,9631195;56,966507;45,3824043;5,0956788;0,5192359;484,7956238;"1";2005-10-01
"11";116,8491211;56,2538567;44,5660934;5,0990243;0,8219068;485,1060486;"1";2005-11-01
"12";116,6532135;55,5419235;44,428936;5,2038579;0,9465885;485,3313293;"1";2005-12-01
"13";116,8381729;54,8187485;43,9317932;5,1845288;1,105795;485,5628967;"1";2006-01-01
"14";117,013916;54,0414963;44,4084702;3,9888871;1,0688088;486,0151062;"1";2006-02-01
"15";117,0296402;53,1577835;44,7554169;3,7038693;1,127036;486,2559509;"1";2006-03-01
"16";117,4487762;52,6823006;45,126709;3,5653062;0,7662048;485,9862366;"1";2006-04-01
"17";117,0236359;52,0157814;43,0731087;3,1128364;0,5244201;485,4602966;"1";2006-05-01
"18";116,3050995;51,3954048;40,8023415;2,8292732;0,5948176;484,9014893;"1";2006-06-01
"19";114,0598221;50,4223404;37,4841919;2,8228557;0,5609794;485,2922974;"1";2006-07-01
"20";113,0159531;50,3812408;33,849762;3,1220744;0,1382076;484,53302;"1";2006-08-01
"21";112,832428;50,1508789;32,0614433;2,8550138;0,2672073;483,7557678;"1";2006-09-01
"22";113,5122452;49,8794937;33,5010109;3,056885;0,5125087;483,1130371;"1";2006-10-01
"23";113,1956024;49,2358932;33,5606766;3,82763;0,8049057;483,3286438;"1";2006-11-01
"24";112,8598251;48,5676765;34,0668335;4,2313242;0,9244854;483,506134;"1";2006-12-01
"25";112,4688416;47,918644;34,2803154;4,5217028;1,0782032;483,81073;"1";2007-01-01
"26";112,295105;47,173687;35,2940102;4,0502176;1,0177528;484,128479;"1";2007-02-01
"27";111,93396;46,3405151;36,2540855;4,0244508;1,0616398;484,4040527;"1";2007-03-01
"28";112,0784378;45,8483047;37,132988;3,8488677;0,7372483;484,2154541;"1";2007-04-01
"29";111,4324493;45,2563248;35,6755714;3,7780154;0,537905;483,5550232;"1";2007-05-01
"30";110,5575714;44,6430626;33,8406563;3,4962633;0,5997454;483,0232849;"1";2007-06-01
"31";108,2718048;43,6898232;30,584013;3,4826005;0,5539394;483,4898071;"1";2007-07-01
"32";107,4168854;43,7217598;26,947834;3,8934064;0,1481893;482,5982666;"1";2007-08-01
"33";107,2681122;43,5967026;25,5342312;3,5773466;0,2820575;481,7452087;"1";2007-09-01
"34";107,5249863;43,1485176;27,3270874;3,4908812;0,4996292;481,4953613;"1";2007-10-01
"35";107,3768768;42,5542107;27,7902298;2,7084663;0,7967085;482,2434387;"1";2007-11-01
"36";106,5970688;41,9501839;28,6519756;4,2268505;0,8848975;482,2985535;"1";2007-12-01
"37";106,2992249;41,3366432;29,2555809;3,3797266;1,0580723;482,8937073;"1";2008-01-01
"38";105,9627838;40,6026306;30,5715828;2,8786638;0,973065;483,2980042;"1";2008-02-01
"39";106,2167664;40,3475609;32,000515;3,3276329;1,0557772;482,9355164;"1";2008-03-01
"40";106,3141861;39,94347;33,1766014;3,0386891;0,7425033;482,755188;"1";2008-04-01
"41";105,5784988;39,3917274;32,0604439;2,8438704;0,5594389;482,1213074;"1";2008-05-01
"42";104,5269318;38,7982635;30,4640865;2,6655459;0,6059991;481,6322021;"1";2008-06-01
"43";102,2353973;37,8927689;27,2356281;2,6576583;0,5515559;482,1207886;"1";2008-07-01
"44";101,4833832;37,9383507;23,5966034;2,9959052;0,1523259;481,2282104;"1";2008-08-01
"45";101,0120087;37,7884827;22,4191246;3,7078245;0,2844373;480,1713257;"1";2008-09-01
"46";101,127533;37,3562584;24,3572979;3,3422778;0,4886607;480,1255493;"1";2008-10-01
"47";100,5523987;36,9721527;25,183197;3,8387246;0,7589406;480,736084;"1";2008-11-01
"48";99,9913101;36,547657;26,2244244;4,2036166;0,8673466;481,0141907;"1";2008-12-01
"49";99,985405;36,2485771;27,0601788;4,4635959;1,0311724;481,1925964;"1";2009-01-01
"50";99,7326279;35,6520729;28,5327396;3,3224406;0,9571157;481,7262878;"1";2009-02-01
"51";99,3405609;35,054409;30,0199032;3,1221108;1,0099161;482,0447693;"1";2009-03-01
"52";99,3536987;34,7308807;31,3579464;3,0037804;0,7168288;481,83255;"1";2009-04-01
"53";98,5771942;34,246273;30,3935642;2,5977037;0,5546193;481,2399902;"1";2009-05-01
"54";97,4656296;33,6905899;28,9145069;2,3233469;0,6006567;480,8215942;"1";2009-06-01
"55";95,175209;32,8307076;25,6950512;2,3241084;0,5444977;481,3257751;"1";2009-07-01
"56";94,5129318;32,8872032;22,0452728;2,6436524;0,1529919;480,4132385;"1";2009-08-01
"57";94,2257843;32,7909203;20,9393787;2,4139037;0,2893969;479,5513306;"1";2009-09-01
"58";94,0023804;32,3220367;22,9848251;2,538758;0,4835456;479,5488586;"1";2009-10-01
"59";93,5216751;32,08218;23,8984509;3,3108156;0,748438;480,1692505;"1";2009-11-01
"60";93,0499725;31,7499599;25,0343246;3,7537923;0,857082;480,4291077;"1";2009-12-01
"61";92,594368;31,5069065;25,9406567;4,0983424;1,0091345;480,7958069;"1";2010-01-01
"62";92,1777878;31,011385;27,5014477;3,6132255;0,9259906;481,1843262;"1";2010-02-01
"63";91,5866776;30,5024643;29,0694981;3,5897362;0,9684875;481,5763245;"1";2010-03-01
"64";91,6135864;30,2783489;30,4979801;3,4458981;0,6978631;481,3547668;"1";2010-04-01
"65";90,719017;29,8731403;29,6422558;3,3726141;0,5490234;480,6868286;"1";2010-05-01
"66";89,5532913;29,3473625;28,2409782;3,0795469;0,5926518;480,3352661;"1";2010-06-01
"67";87,2949371;28,5315819;25,0393105;3,0771866;0,5343851;480,8555298;"1";2010-07-01
"68";86,7289886;28,6034451;21,3926773;3,5323117;0,1538954;479,8620605;"1";2010-08-01
"69";86,3048248;28,4677734;20,3390179;3,1999893;0,289832;479,1098328;"1";2010-09-01
"70";86,0914307;28,0609608;22,455183;3,0643723;0,4752067;479,219696;"1";2010-10-01
"71";85,8514175;27,7510223;23,2771797;2,3603346;0,7452363;480,4687195;"1";2010-11-01
"72";85,0919266;27,5361538;24,442297;3,8523195;0,8263863;480,5900574;"1";2010-12-01
"73";84,8216782;27,2469006;25,3569431;3,0686822;0,9975809;481,2949524;"1";2011-01-01
"74";84,3779984;26,7695656;26,9375019;2,5716784;0,8991109;481,7539062;"1";2011-02-01
"75";84,5683212;26,7583752;28,6549702;3,0149908;0,9822167;481,4397888;"1";2011-03-01
"76";84,5374298;26,5383511;30,0933323;2,7263691;0,7043371;481,3276978;"1";2011-04-01
"77";83,6854324;26,174757;29,2957535;2,5434015;0,558521;480,6913452;"1";2011-05-01
"78";82,471817;25,6928864;27,9295635;2,3622949;0,593529;480,3475647;"1";2011-06-01
"79";80,259613;24,9230747;24,7419243;2,3639257;0,5320779;480,8631287;"1";2011-07-01
"80";79,7292557;24,9754753;21,0984573;2,7345929;0,155143;479,9066772;"1";2011-08-01
"81";79,0368042;24,8474503;20,1084232;3,4065514;0,2876307;478,940155;"1";2011-09-01
"82";78,9087601;24,5226784;22,2018642;3,0120683;0,4682776;479,1317749;"1";2011-10-01
"83";78,4293747;24,4853382;23,1477776;3,4790409;0,715914;480,1818237;"1";2011-11-01
"84";77,964325;24,3650303;24,3062496;3,8491855;0,817837;480,5456543;"1";2011-12-01
"85";78,1120453;24,3966217;25,2669811;4,136795;0,9785058;480,7861023;"1";2012-01-01
"86";77,8546371;24,0185833;26,8504829;3,0044272;0,89509;481,3641663;"1";2012-02-01
"87";77,5137634;23,703371;28,4512386;2,8250732;0,9464988;481,7513733;"1";2012-03-01
"88";77,5139923;23,5638084;29,9084473;2,7133219;0,6842682;481,5828857;"1";2012-04-01
"89";76,6989594;23,2318382;29,1125183;2,3226893;0,5508568;481,0300293;"1";2012-05-01
"90";75,5500946;22,7959862;27,7642155;2,0578547;0,5883746;480,7173767;"1";2012-06-01
"91";73,3933792;22,0649891;24,5921421;2,0669327;0,5278601;481,2264709;"1";2012-07-01
"92";72,856926;22,086544;20,9536324;2,4032977;0,1549698;480,2979736;"1";2012-08-01
"93";72,2986374;21,9259529;19,9416866;2,1453121;0,2896931;479,6565247;"1";2012-09-01
"94";72,110466;21,6737366;22,0516548;2,2713621;0,4657847;479,6815491;"1";2012-10-01
"95";71,7801666;21,7199745;22,9498959;3,0133245;0,7087684;480,7174988;"1";2012-11-01
