"";"V1";"Ca_Wet";"Mg_Wet";"K_Wet";"NO3_Wet";"NH4_Wet";"Ntot_Wet";"SO4_Wet";"Na_Wet";"Cl_Wet";"K_Folx";"NO3_Folx";"NH4_Folx";"Ntot_Folx";"SO4_Folx";"Na_Folx";"Cl_Folx";"Ca_WTH";"Mg_WTH";"K_WTH";"Na_WTH";"Al_WTH";"Si_Wet";"P_WTH";"V79";"Year";"N_TU";"Ca_TU";"Mg_TU";"K_TU";"S_TU";"P_TU";"N_LF";"Ca_LF";"Mg_LF";"K_LF";"S_LF";"P_LF";"N_L_Min";"Ca_L_Min";"Mg_L_Min";"K_L_Min";"S_L_Min";"P_L_Min";"N_SOM_Min";"Ca_SOM_Min";"Mg_SOM_Min";"K_SOM_Min";"S_SOM_Min";"P_SOM_Min";"V26"
"20";"        2024";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;4,3233519;0;0;0;0;0;0;1,4891262;0,846726;0,1623562;0,2173517;2,0825992;6,8910446;0,1873127;NA;2024;29,8984623;9,6390524;2,9814975;12,8366108;2,4313996;3,0807188;27,0975037;7,8421459;2,5316875;8,2358265;1,5135212;3,1842659;24,7608776;7,3866596;2,3549323;7,4465494;1,4748619;2,8273447;6,3080196;-0,0112099;-0,0068021;-0,0073457;2,3004823;3,8002396;NA
"21";"        2025";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;4,1696196;0;0;0;0;0;0;1,4940428;0,848413;0,1608577;0,2159792;2,0704026;6,8969688;0,1879861;NA;2025;27,1986542;10,2955656;3,2092836;12,6829777;2,2261622;3,1402817;29,3624096;8,5003195;2,7432952;8,913619;1,640027;3,4504187;25,660593;7,6293058;2,434912;7,7055268;1,5160965;2,9411566;5,8529172;-0,0112039;-0,0067984;-0,0073419;2,2915387;3,8551702;NA
"22";"        2026";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;1,4599304;0,8272533;0,1532741;0,2061832;1,9931859;6,6930742;0,1893714;NA;2026;0;0;0;0;0;0;0;0;0;0;0;0;24,5119362;7,2807722;2,323976;7,3460245;1,4439405;2,8133473;4,0806284;-0,0112208;-0,0068068;-0,0089258;2,2823467;0,937601;NA
"23";"        2027";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;1,452289;0,8255821;0,1571876;0,209966;2,0266807;6,6987767;0,1877727;NA;2027;0;0;0;0;0;0;0;0;0;0;0;0;20,3033104;6,0476389;1,9275517;6,0616698;1,2017574;2,325161;3,3613741;-0,0111066;-0,0067361;-0,0102656;2,2738435;0,9419765;NA
"24";"        2028";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,0228004;0;0;0;0;0;0;1,4513716;0,827199;0,1611256;0,2140366;2,0614877;6,7307358;0,1864122;NA;2028;0;0,0049906;0,0023961;0,0228004;0;0;0;0;0;0;0;0;16,8275032;5,027843;1,5999428;5,0028281;1,0012766;1,9223984;3,421952;-0,0109416;-0,0066356;-0,0105137;2,2657037;0,9500188;NA
"25";"        2029";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,0475888;0;0;0;0;0;0;1,4515749;0,8291918;0,1648339;0,2178503;2,0940061;6,7646313;0,1851791;NA;2029;0;0,0104164;0,005001;0,0475888;0;0;0;0;0;0;0;0;13,9560814;4,1841054;1,3291055;4,129827;0,8352274;1,5900542;3,6600559;-0,0107831;-0,0065394;-0,0104743;2,2573152;0,9577636;NA
"26";"        2030";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,0723772;0;0;0;0;0;0;1,4529529;0,8315854;0,1682655;0,2213768;2,1239817;6,8003826;0,1840867;NA;2030;0;0,0158421;0,007606;0,0723772;0;0;0;0;0;0;0;0;11,5831928;3,4856906;1,1051124;3,4099758;0,6976135;1,3157635;3,9139221;-0,0106437;-0,0064548;-0,0103708;2,2490797;0,9639207;NA
"27";"        2031";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,0971657;0;0;0;0;0;0;1,4538515;0,8335432;0,1713995;0,2245398;2,1509452;6,8313041;0,183093;NA;2031;0;0,0212679;0,010211;0,0971657;0;0;0;0;0;0;0;0;9,6215754;2,9072602;0,9197786;2,8163452;0,5834897;1,0893377;4,1429095;-0,0105239;-0,0063821;-0,0102631;2,2407868;0,9685845;NA
"28";"        2032";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,1219541;0;0;0;0;0;0;1,4546313;0,8352857;0,1742848;0,2274026;2,1754301;6,8593287;0,1821849;NA;2032;0;0,0266936;0,0128159;0,1219541;0;0;0;0;0;0;0;0;7,9993072;2,4279144;0,7663568;2,3267424;0,4887772;0,9023796;4,3402386;-0,0104213;-0,0063199;-0,0101656;2,2325175;0,9720646;NA
"29";"        2033";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,2379441;0;0;0;0;0;0;1,4555374;0,8369045;0,1768531;0,2299215;2,1969943;6,8848553;0,1813975;NA;2033;0;0,0520818;0,0250051;0,2379441;0;0;0;0;0;0;0;0;6,6570964;2,0304201;0,6392825;1,9228818;0,4101107;0,7479685;4,5118537;-0,0103333;-0,0062666;-0,0100804;2,2243154;0,9744669;NA
"30";"        2034";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,4331375;0;0;0;0;0;0;1,4560256;0,8381957;0,1791893;0,2321666;2,2163296;6,9066381;0,1806656;NA;2034;0;0,0948062;0,0455177;0,4331375;0;0;0;0;0;0;0;0;5,5460482;1,7005613;0,533968;1,5896983;0,3447141;0,6204014;4,6611276;-0,0102574;-0,0062205;-0,0100066;2,2159557;0,9759901;NA
"31";"        2035";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,7770458;0;0;0;0;0;0;1,4575182;0,8398432;0,1812675;0,2341911;2,2336247;6,9300098;0,1800664;NA;2035;0;0,1700818;0,0816584;0,7770458;1,1629239;0;0;0;0;0;0;0;4,6258578;1,4266113;0,4466289;1,3147767;0,290296;0,514977;4,790566;-0,0101915;-0,0061805;-0,0099423;2,2077632;0,9768462;NA
"32";"        2036";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;1,2331311;0;0;0;0;0;0;1,4674256;0,8454343;0,1827828;0,2359742;2,2477829;6,9816651;0,1799036;NA;2036;0;3,1410596;0,1295876;3,384697;2,6635914;0;0;0;0;0;0;0;3,8632848;1,1988945;0,374144;1,0878855;0,2449652;0,4278197;4,9070802;-0,0101338;-0,0061456;-0,009883;2,1993985;0,9770978;NA
"33";"        2037";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;1,7691653;0;0;0;0;0;0;1,5121685;0,8680547;0,1832521;0,2378285;2,2588575;7,1618919;0,1809544;NA;2037;0;11,7563543;0,1859186;6,3899946;2,7674892;0;0;0;0;0;0;0;3,2309141;1,0094258;0,3139385;0,900595;0,2071601;0,3557358;5,0082655;-0,0098558;-0,0061148;-0,0097018;2,1912251;0,9770146;NA
"34";"        2038";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;2,3541627;0;0;0;0;0;0;1,5461898;0,8854425;0,1838726;0,2392683;2,2683103;7,3012347;0,181534;NA;2038;0;8,4913568;1,330025;7,5887818;2,8095968;0;0;0;0;0;0;0;2,7061346;0,8516141;0,2638878;0,7459569;0,1755914;0,2960918;5,1016374;-0,0089384;-0,0060874;-0,0095495;2,1829419;0,97653;NA
"35";"        2039";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;2,6816614;0;0;0;0;0;0;1,583115;0,9059937;0,1878438;0,2440814;2,3061705;7,4817457;0,180875;NA;2039;19,7273846;9,2618446;3,0086074;12,5505018;3,6313267;0,7129008;12,7662668;3,7;1,192737;4,823689;0,7130554;1,5001823;3,1055026;0,9620855;0,3002712;0,9338274;0,1958443;0,3448633;8,5952539;-0,0080274;-0,0060691;-0,0094227;2,1747353;1,5966388;NA
"36";"        2040";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;2,6435242;0;0;0;0;0;0;1,6040165;0,9155535;0,1855907;0,242706;2,2917433;7,5455208;0,1821338;NA;2040;22,5941696;8,7714643;2,29635;12,8682966;3,7527578;2,4893167;7,6060743;2,1101952;0,7106266;2,8739288;0,4248346;0,8938006;4,6383286;1,3947765;0,442635;1,5443887;0,2795891;0,5266644;11,9724903;-0,007553;-0,0060883;-0,0094066;2,1662507;3,2286365;NA
"37";"        2041";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;3,0627959;0;0;0;0;0;0;1,6146811;0,9206258;0,1850132;0,2425338;2,2889299;7,5825281;0,18265;NA;2041;24,2120457;8,3682251;2,3636806;13,5181332;2,8866782;2,7944179;7,6060753;2,0230925;0,7106267;2,8739295;0,4248347;0,8938009;5,1960125;1,5291289;0,4939671;1,7818235;0,3090328;0,5937274;13,8743839;-0,0071103;-0,0061065;-0,0094122;2,1579103;3,5098259;NA
"38";"        2042";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;3,4000506;0;0;0;0;0;0;1,6222528;0,9237751;0,183686;0,2416336;2,2798977;7,6008558;0,1834014;NA;2042;20,0321426;7,6432076;2,1544726;15,0684586;1,8274547;2,3019435;9,5075941;2,4594512;0,8882833;3,5924122;0,5310434;1,1172512;5,8096747;1,6663834;0,5505968;2,0364935;0,3417523;0,667235;13,2796917;-0,0064081;-0,0061186;-0,0094077;2,1496651;3,0388541;NA
"39";"        2043";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;3,5134668;0;0;0;0;0;0;1,6182435;0,920241;0,1808803;0,2390403;2,2570198;7,5598125;0,1845663;NA;2043;14,8580399;5,5544591;1,7525946;12,9807825;1,252759;1,7136945;11,4091148;2,8978541;1,0659399;4,310895;0,6372521;1,340701;6,6477242;1,8554648;0,6282519;2,372659;0,3871397;0,7669904;9,2271471;-0,0056423;-0,0061334;-0,0093927;2,1414151;2,4698219;NA
"40";"        2044";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;3,4878471;0;0;0;0;0;0;1,6138493;0,9170924;0,1790503;0,2373274;2,2420752;7,5263529;0,1852492;NA;2044;15,2732019;5,7733989;1,8730625;9,5601635;1,318657;1,7582957;15,2121506;3,804322;1,4212532;5,747859;0,8496696;1,787601;7,8278308;2,126328;0,73792;2,8353016;0,4517547;0,9068313;7,3994575;-0,0053355;-0,0061552;-0,0094002;2,1331704;2,5024924;NA
"41";"        2045";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;3,3987975;0;0;0;0;0;0;1,6137472;0,9161404;0,177203;0,235675;2,227427;7,5099006;0,1859762;NA;2045;17,4725246;6,0643654;2,0617664;10,246583;1,4174747;2,0169761;17,4939709;4,3093815;1,6344414;6,6100388;0,9771199;2,0557411;9,3423634;2,4750493;0,8788826;3,4219713;0,5351593;1,0858716;7,1895728;-0,0052774;-0,0061881;-0,0094126;2,1248772;2,7511775;NA
"42";"        2046";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;3,377208;0;0;0;0;0;0;1,6162163;0,9167905;0,1758486;0,2345183;2,2170594;7,5082507;0,1865;NA;2046;20,5557156;6,3829484;2,2730243;11,1399946;1,5607349;2,3799293;17,4939728;4,2487864;1,6344411;6,6100388;0,97712;2,0557411;10,8017092;2,8035572;1,0147356;3,9858191;0,6155825;1,2583362;8,0572662;-0,0052967;-0,0062276;-0,0092349;2,1166463;3,0989492;NA
"43";"        2047";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;3,4623573;0;0;0;0;0;0;1,6207749;0,9184657;0,1745349;0,233414;2,2070196;7,514884;0,1870829;NA;2047;22,6164856;6,6775928;2,4269123;11,9327307;1,6923224;2,6196015;17,4939709;4,199017;1,6344414;6,6100388;0,97712;2,0557411;12,0020866;3,0634909;1,1264347;4,4501476;0,6816328;1,4002882;9,170845;-0,0053532;-0,0062649;-0,0086467;2,1084204;3,3186896;NA
"44";"        2048";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;3,6150353;0;0;0;0;0;0;1,6242508;0,9197385;0,1735008;0,2325255;2,1990218;7,5197058;0,1875201;NA;2048;24,0218582;6,9329996;2,5419707;12,2001352;1,7979993;2,7812924;17,4939671;4,1613231;1,634441;6,6100388;0,9771199;2,0557408;12,9892721;3,2690909;1,2182535;4,8325067;0,7358583;1,5171124;9,8820848;-0,005392;-0,0062971;-0,0081924;2,1003478;3,4540911;NA
"45";"        2049";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;3,8105538;0;0;0;0;0;0;1,6286889;0,9214803;0,172489;0,2316761;2,1912675;7,5283675;0,187993;NA;2049;25,0104141;7,1460652;2,6345375;11,5926924;1,9024166;2,8918118;17,4939671;4,1338592;1,6344411;6,6100388;0,9771198;2,0557411;13,8009663;3,4319973;1,2937099;5,1473508;0,780358;1,6132457;10,3932238;-0,0054221;-0,006324;-0,0074886;2,0923467;3,5345869;NA
"46";"        2050";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;4,0353084;0;0;0;0;0;0;1,6311272;0,9223495;0,1717439;0,2310329;2,1854787;7,5315032;0,188321;NA;2050;25,8680439;7,319582;2,7210822;11,3546638;1,9920545;2,9877305;17,4939709;4,1141524;1,6344411;6,6100383;0,9771199;2,0557418;14,4682102;3,5613978;1,3557023;5,4065876;0,8168586;1,6923432;10,7461386;-0,0056187;-0,0063465;-0,0068639;2,0843694;3,6168029;NA
"47";"        2051";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;4,2815518;0;0;0;0;0;0;1,633883;0,9233671;0,171022;0,2304122;2,1798513;7,5359488;0,1886665;NA;2051;26,2949657;7,4866409;2,7780917;12,0875092;2,0643001;3,0320652;17,4939709;4,0999298;1,6344414;6,6100388;0,97712;2,0557418;15,0165758;3,6644044;1,4066164;5,6200252;0,8467826;1,7574142;10,9550886;-0,0057329;-0,0063651;-0,0066223;2,0763726;3,648555;NA
"48";"        2052";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;4,5297661;0;0;0;0;0;0;1,6354707;0,9238796;0,170456;0,2299029;2,1753225;7,5371842;0,188918;NA;2052;26,4527683;7,6196046;2,8214202;12,2892408;2,1492436;3,0423689;17,493969;4,0897012;1,6344414;6,6100383;0,9771202;2,0557418;15,4671087;3,7465599;1,4484167;5,7957449;0,8713002;1,810936;10,9718189;-0,0057773;-0,0063806;-0,00657;2,0686157;3,6457868;NA
"49";"        2053";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;4,768908;0;0;0;0;0;0;1,6367601;0,924154;0,1697969;0,2293007;2,1699426;7,5361862;0,1892376;NA;2053;26,4585457;7,7316813;2,8529143;12,4691916;2,2242415;3,0348625;17,4939766;4,0822663;1,6344419;6,6100407;0,9771205;2,0557423;15,8371449;3,8121812;1,48272;5,940402;0,8913745;1,8549519;10,603343;-0,0060239;-0,0063934;-0,0065686;2,0609059;3,6258144;NA
