"";"YEAR";"N_UP";"Ca_UP";"Mg_UP";"K_UP";"S_UP";"P_UP";"N_LF";"Ca_LF";"Mg_LF";"K_LF";"S_LF";"P_LF";"N_Minz";"Ca_Minz";"Mg_Minz";"K_Minz";"S_Minz";"P_Minz";"N_SOMZ";"Ca_SOMZ";"Mg_SOMZ";"K_SOMZ";"S_SOMZ";"P_SOMZ";"N_MinSUM";"P_MinSUM";"S_MinSUM"
"31";2035;0;0,1700818;0,0816584;0,7770458;1,1629239;0;0;0;0;0;0;0;4,6258578;1,4266113;0,4466289;1,3147767;0,290296;0,514977;4,790566;-0,0101915;-0,0061805;-0,0099423;2,2077632;0,9768462;9,4164238;1,4918232;2,4980592
"32";2036;0;3,1410596;0,1295876;3,384697;2,6635914;0;0;0;0;0;0;0;3,8632848;1,1988945;0,374144;1,0878855;0,2449652;0,4278197;4,9070802;-0,0101338;-0,0061456;-0,009883;2,1993985;0,9770978;8,770365;1,4049175;2,4443637
"33";2037;0;11,7563543;0,1859186;6,3899946;2,7674892;0;0;0;0;0;0;0;3,2309141;1,0094258;0,3139385;0,900595;0,2071601;0,3557358;5,0082655;-0,0098558;-0,0061148;-0,0097018;2,1912251;0,9770146;8,2391796;1,3327504;2,3983852
"34";2038;0;8,4913568;1,330025;7,5887818;2,8095968;0;0;0;0;0;0;0;2,7061346;0,8516141;0,2638878;0,7459569;0,1755914;0,2960918;5,1016374;-0,0089384;-0,0060874;-0,0095495;2,1829419;0,97653;7,807772;1,2726218;2,3585333
"35";2039;19,7273846;9,2618446;3,0086074;12,5505018;3,6313267;0,7129008;12,7662668;3,7;1,192737;4,823689;0,7130554;1,5001823;3,1055026;0,9620855;0,3002712;0,9338274;0,1958443;0,3448633;8,5952539;-0,0080274;-0,0060691;-0,0094227;2,1747353;1,5966388;11,7007565;1,9415021;2,3705796
"36";2040;22,5941696;8,7714643;2,29635;12,8682966;3,7527578;2,4893167;7,6060743;2,1101952;0,7106266;2,8739288;0,4248346;0,8938006;4,6383286;1,3947765;0,442635;1,5443887;0,2795891;0,5266644;11,9724903;-0,007553;-0,0060883;-0,0094066;2,1662507;3,2286365;16,6108189;3,7553009;2,4458398
"37";2041;24,2120457;8,3682251;2,3636806;13,5181332;2,8866782;2,7944179;7,6060753;2,0230925;0,7106267;2,8739295;0,4248347;0,8938009;5,1960125;1,5291289;0,4939671;1,7818235;0,3090328;0,5937274;13,8743839;-0,0071103;-0,0061065;-0,0094122;2,1579103;3,5098259;19,0703964;4,1035533;2,4669431
"38";2042;20,0321426;7,6432076;2,1544726;15,0684586;1,8274547;2,3019435;9,5075941;2,4594512;0,8882833;3,5924122;0,5310434;1,1172512;5,8096747;1,6663834;0,5505968;2,0364935;0,3417523;0,667235;13,2796917;-0,0064081;-0,0061186;-0,0094077;2,1496651;3,0388541;19,0893664;3,7060891;2,4914174
"39";2043;14,8580399;5,5544591;1,7525946;12,9807825;1,252759;1,7136945;11,4091148;2,8978541;1,0659399;4,310895;0,6372521;1,340701;6,6477242;1,8554648;0,6282519;2,372659;0,3871397;0,7669904;9,2271471;-0,0056423;-0,0061334;-0,0093927;2,1414151;2,4698219;15,8748713;3,2368123;2,5285548
"40";2044;15,2732019;5,7733989;1,8730625;9,5601635;1,318657;1,7582957;15,2121506;3,804322;1,4212532;5,747859;0,8496696;1,787601;7,8278308;2,126328;0,73792;2,8353016;0,4517547;0,9068313;7,3994575;-0,0053355;-0,0061552;-0,0094002;2,1331704;2,5024924;15,2272883;3,4093237;2,5849251
"41";2045;17,4725246;6,0643654;2,0617664;10,246583;1,4174747;2,0169761;17,4939709;4,3093815;1,6344414;6,6100388;0,9771199;2,0557411;9,3423634;2,4750493;0,8788826;3,4219713;0,5351593;1,0858716;7,1895728;-0,0052774;-0,0061881;-0,0094126;2,1248772;2,7511775;16,5319362;3,8370491;2,6600365
"42";2046;20,5557156;6,3829484;2,2730243;11,1399946;1,5607349;2,3799293;17,4939728;4,2487864;1,6344411;6,6100388;0,97712;2,0557411;10,8017092;2,8035572;1,0147356;3,9858191;0,6155825;1,2583362;8,0572662;-0,0052967;-0,0062276;-0,0092349;2,1166463;3,0989492;18,8589754;4,3572854;2,7322288
"43";2047;22,6164856;6,6775928;2,4269123;11,9327307;1,6923224;2,6196015;17,4939709;4,199017;1,6344414;6,6100388;0,97712;2,0557411;12,0020866;3,0634909;1,1264347;4,4501476;0,6816328;1,4002882;9,170845;-0,0053532;-0,0062649;-0,0086467;2,1084204;3,3186896;21,1729316;4,7189778;2,7900532
"44";2048;24,0218582;6,9329996;2,5419707;12,2001352;1,7979993;2,7812924;17,4939671;4,1613231;1,634441;6,6100388;0,9771199;2,0557408;12,9892721;3,2690909;1,2182535;4,8325067;0,7358583;1,5171124;9,8820848;-0,005392;-0,0062971;-0,0081924;2,1003478;3,4540911;22,8713569;4,9712035;2,8362061
"45";2049;25,0104141;7,1460652;2,6345375;11,5926924;1,9024166;2,8918118;17,4939671;4,1338592;1,6344411;6,6100388;0,9771198;2,0557411;13,8009663;3,4319973;1,2937099;5,1473508;0,780358;1,6132457;10,3932238;-0,0054221;-0,006324;-0,0074886;2,0923467;3,5345869;24,1941901;5,1478326;2,8727047
"46";2050;25,8680439;7,319582;2,7210822;11,3546638;1,9920545;2,9877305;17,4939709;4,1141524;1,6344411;6,6100383;0,9771199;2,0557418;14,4682102;3,5613978;1,3557023;5,4065876;0,8168586;1,6923432;10,7461386;-0,0056187;-0,0063465;-0,0068639;2,0843694;3,6168029;25,2143488;5,3091461;2,901228
"47";2051;26,2949657;7,4866409;2,7780917;12,0875092;2,0643001;3,0320652;17,4939709;4,0999298;1,6344414;6,6100388;0,97712;2,0557418;15,0165758;3,6644044;1,4066164;5,6200252;0,8467826;1,7574142;10,9550886;-0,0057329;-0,0063651;-0,0066223;2,0763726;3,648555;25,9716644;5,4059692;2,9231552
"48";2052;26,4527683;7,6196046;2,8214202;12,2892408;2,1492436;3,0423689;17,493969;4,0897012;1,6344414;6,6100383;0,9771202;2,0557418;15,4671087;3,7465599;1,4484167;5,7957449;0,8713002;1,810936;10,9718189;-0,0057773;-0,0063806;-0,00657;2,0686157;3,6457868;26,4389276;5,4567228;2,9399159
"49";2053;26,4585457;7,7316813;2,8529143;12,4691916;2,2242415;3,0348625;17,4939766;4,0822663;1,6344419;6,6100407;0,9771205;2,0557423;15,8371449;3,8121812;1,48272;5,940402;0,8913745;1,8549519;10,603343;-0,0060239;-0,0063934;-0,0065686;2,0609059;3,6258144;26,4404879;5,4807663;2,9522804
"50";2054;26,3320751;7,8260164;2,8747394;12,6325426;2,3047621;3,0102234;17,4939671;4,0767741;1,634441;6,6100378;0,9771199;2,0557408;16,1409531;3,86464;1,5108578;6,059474;0,9077984;1,8911421;10,1227255;-0,0062324;-0,0064041;-0,0065794;2,0531487;3,5891759;26,2636786;5,480318;2,9609471
"51";2055;26,0982151;7,9085345;2,8858645;12,7801256;2,3653886;2,9746966;17,4939728;4,0726552;1,6344414;6,6100383;0,9771202;2,0557418;16,3902931;3,9065833;1,5339262;6,1574802;0,9212241;1,9208908;9,5965939;-0,0063342;-0,0064129;-0,0065918;2,0454633;3,5421872;25,986887;5,463078;2,9666874
"52";2056;25,8159847;7,9721799;2,8938098;12,9050035;2,4569786;2,9297602;17,4939747;4,06953;1,6344414;6,6100383;0,9771202;2,0557418;16,5948257;3,9401069;1,5528275;6,2381382;0,9321878;1,9453384;8,9644318;-0,0063698;-0,0064204;-0,0066034;2,0379021;3,4863646;25,5592575;5,431703;2,9700899
"53";2057;25,4119034;8,0344477;2,8881912;13,0357018;2,5297825;2,8718555;17,4939728;4,0671129;1,6344414;6,6100383;0,9771202;2,0557415;16,7625237;3,9668736;1,5683041;6,3045115;0,9411314;1,9654238;8,4172602;-0,0063857;-0,0064265;-0,0066136;2,0304031;3,4176357;25,1797839;5,3830595;2,9715345
"54";2058;22,3590851;8,0622673;2,7054067;12,9767723;2,3668344;2,5147619;19,1633644;4,5049763;1,7904109;7,1320324;1,0703633;2,251914;17,0184669;4,0192571;1,5920407;6,3970485;0,9550382;1,9958484;7,6638427;-0,0066593;-0,0064323;-0,0066234;2,0228181;3,055264;24,6823096;5,0511124;2,9778563
"55";2059;22,724081;8,0509081;2,7176266;12,8499584;2,2661381;2,5659449;19,1633682;4,5723801;1,7904105;6,9931736;1,0703635;2,251914;17,4042606;4,1138287;1,6279235;6,5158038;0,976229;2,0415046;7,4267082;-0,0069665;-0,0064426;-0,0066396;2,0153906;3,0958445;24,8309688;5,1373491;2,9916196
"56";2060;22,7828941;8,0404902;2,7107518;12,7310362;2,2010503;2,5801182;19,1633682;4,6413898;1,7904106;6,8692322;1,0703634;2,2519152;17,7214546;4,2034869;1,6574098;6,59025;0,9936169;2,0790734;7,3392477;-0,0072451;-0,0064535;-0,0066568;2,007844;3,0874431;25,0607023;5,1665165;3,0014609
"57";2061;23,2274437;8,118185;2,7427249;12,6692867;2,226243;2,6319292;19,1633625;4,7009153;1,7904103;6,7520123;1,070363;2,2519145;17,9821854;4,2886491;1,6816326;6,6304011;1,0078772;2,1099834;7,4386301;-0,0074716;-0,0064632;-0,0066723;2,0004168;3,12269;25,4208155;5,2326734;3,008294
"58";2062;23,2663078;8,0564499;2,7501261;12,5557938;2,2123213;2,6384099;19,1633682;4,7494688;1,7904106;6,6435843;1,0703633;2,251915;18,1964359;4,3681583;1,7015244;6,6434007;1,0195662;2,1354103;7,5243201;-0,0076443;-0,0064719;-0,0066861;1,9930373;3,1187806;25,720756;5,2541909;3,0126035
"59";2063;23,3976173;8,0701828;2,7626603;12,4626064;2,2117589;2,6546993;19,1633739;4,7887959;1,7904119;6,5430074;1,0703638;2,2519157;18,3724594;4,4412189;1,7178537;6,6356292;1,0291419;2,1563241;7,5928125;-0,0077114;-0,0064792;-0,006698;1,9857153;3,1262946;25,9652719;5,2826187;3,0148572
"60";2064;23,951664;8,2507048;2,8039751;12,4595013;2,2680407;2,7163076;19,1633625;4,8213811;1,7904106;6,4456787;1,0703633;2,251915;18,5170212;4,5075402;1,7312531;6,6118007;1,0369803;2,1735215;7,6734271;-0,0078506;-0,0064855;-0,0067085;1,9784793;3,1783676;26,1904483;5,3518891;3,0154596
"61";2065;21,784071;7,7603068;2,6310301;11,1429453;2,2790542;2,6151912;13,8123636;3,496907;1,2904733;4,5903258;0,771485;1,6231112;25,3915768;6,0295095;2,4753113;9,0778666;1,6528763;3,2188101;7,3650608;-0,0080276;-0,0065711;-0,0068422;1,9706838;3,0397735;32,7566376;6,2585836;3,6235601
"62";2066;29,2789669;8,6594524;2,3687642;8,5462608;1,9222883;3,603858;12,5387735;3,6002662;1,1714827;3,8186851;0,7003487;1,4734489;41,5880623;9,8466434;4,292295;15,1749411;3,1671216;5,7582564;2,3205955;-0,0096929;-0,0074787;-0,0081651;1,9575175;3,8808355;43,9086578;9,6390919;5,1246391
"63";2067;29,078001;9,9930973;2,576901;9,6654701;1,9247746;3,5025959;11,5023603;3,3307428;1,0746516;3,4793818;0,6424602;1,351658;36,4751358;9,1232176;3,810545;13,4216242;2,7708044;5,0601993;0,4777775;-0,0107166;-0,0078698;-0,008883;1,9477993;3,7151892;36,9529133;8,7753885;4,7186037
"64";2068;0;0;0;0;0;0;0;0;0;0;0;0;31,0770893;8,1370516;3,2941537;11,58533;2,3731806;4,3384995;-0,5265003;-0,0120266;-0,0079132;-0,0106379;1,9404056;0,4510645;30,550589;4,789564;4,3135862
"65";2069;0;0;0;0;0;0;0;0;0;0;0;0;25,7355404;7,0238786;2,7775722;9,7739038;1,9913863;3,6325023;-0,73318;-0,0126071;-0,00782;-0,0119902;1,9340639;0,4609265;25,0023604;4,0934288;3,9254502
"66";2070;0;0,3618152;0,0023961;0,2708089;0;0;0;0;0;0;0;0;21,3180332;6,0655713;2,3437967;8,2520113;1,6721925;3,0433745;-0,4294889;-0,012596;-0,0076879;-0,0121541;1,9279327;0,4755483;20,8885443;3,5189228;3,6001252
"67";2071;0;0,367241;0,005001;0,3015187;0;0;0;0;0;0;0;0;17,6639423;5,2401624;1,9792955;6,9724603;1,4051714;2,5514951;-6,68e-05;-0,012426;-0,0075495;-0,0120512;1,9218924;0,490912;17,6638755;3,0424071;3,3270638
"68";2072;0;0,3726667;0,007606;0,327558;0;0;0;0;0;0;0;0;14,6406822;4,5288701;1,6727849;5,8958774;1,1816533;2,140573;0,4424794;-0,0122202;-0,0074147;-0,0118974;1,9158759;0,5056306;15,0831616;2,6462036;3,0975292
"69";2073;0;0,3780925;0,010211;0,3523464;0;0;0;0;0;0;0;0;12,1387625;3,9156175;1,4148486;4,9893994;0,9944287;1,797079;0,8684952;-0,0120139;-0,0072869;-0,0117135;1,9099742;0,5194793;13,0072577;2,3165583;2,9044029
"70";2074;0;0,3835182;0,0128159;0,3771347;0;0;0;0;0;0;0;0;10,0677738;3,3866465;1,1976271;4,2255807;0,8375004;1,5097743;1,2650903;-0,0118175;-0,007167;-0,0115268;1,9038192;0,5321268;11,3328641;2,0419011;2,7413196
"71";2075;0;1,8362044;0,0250051;1,5080415;0,7443115;0;0;0;0;0;0;0;8,3530569;2,9301689;1,0145566;3,5814824;0,7058761;1,2693155;1,6340013;-0,0116338;-0,0070553;-0,0113457;1,8977646;0,5437727;9,9870582;1,8130882;2,6036407
"72";2076;0;3,7089994;0,0455177;2,5369332;2,0567207;0;0;0;0;0;0;0;6,9329419;2,5360785;0,8601501;3,0379286;0,5953993;1,0679362;1,9739591;-0,0114635;-0,006952;-0,0111587;1,8916141;0,5541828;8,906901;1,622119;2,4870134
"73";2077;4,2067204;6,5422692;0,574653;3,8394465;2,4743061;0;0;0;0;0;0;0;5,7564778;2,1957073;0,7298193;2,5788705;0,5026065;0,899173;2,310878;-0,0113064;-0,0068567;-0,0109369;1,8854687;0,5636365;8,0673558;1,4628095;2,3880752
"74";2078;9,7398653;9,0580378;1,0956707;5,09589;2,6635914;0,8413501;0;0;0;0;0;0;4,78158;1,9016144;0,6197254;2,1908753;0,4246107;0,7576488;3,1120496;-0,0109703;-0,0067689;-0,0106978;1,8793374;1,2167678;7,8936296;1,9744166;2,3039481
"75";2079;11,514596;8,0737791;1,3677121;6,2410254;2,7674892;1,1468564;0;0;0;0;0;0;3,9734581;1,6474079;0,5266534;1,8626873;0,3590042;0,6388857;4,1985455;-0,0099779;-0,0066884;-0,0105048;1,8731679;1,5015628;8,1720036;2,1404485;2,2321721
"76";2080;12,8931484;7,8718019;1,5951561;7,2280097;2,8095968;1,3335472;0;0;0;0;0;0;3,3033676;1,4275964;0,4479098;1,5848719;0,303778;0,5391534;5,2927213;-0,0091793;-0,0066146;-0,0103631;1,8670321;1,6832765;8,5960889;2,2224299;2,1708101
"77";2081;26,964304;8,9856892;2,964767;11,9837465;2,5095928;2,9999835;7,6060777;2,1947711;0,7106267;2,6188099;0,4248348;0,8938009;3,3755541;1,4192349;0,4399108;1,5654092;0,2923318;0,529141;12,4548769;-0,0086062;-0,0065523;-0,0101896;1,8608052;3,3394063;15,830431;3,8685473;2,153137
"78";2082;27,4911175;8,6148996;2,4560225;12,6852455;2,0890245;3,1177812;7,6060743;2,0767581;0,7106266;2,6886282;0,4248347;0,8938005;4,1439214;1,6003722;0,4982907;1,7946192;0,3217871;0,603148;18,2853203;-0,0081491;-0,0065166;-0,0100922;1,8545161;3,450213;22,4292417;4,053361;2,1763032
"79";2083;28,1611309;8,233674;2,3719194;13,4303532;2,0185452;3,1927269;7,6060758;1,9927225;0,7106266;2,7383473;0,4248349;0,8938009;4,7739997;1,7236063;0,5450132;1,9898176;0,345271;0,6628605;19,3605595;-0,0076013;-0,0064926;-0,0100424;1,8481171;3,5169532;24,1345592;4,1798137;2,1933881
"80";2084;25,3966217;7,0674458;2,0301371;15,0004549;1,671407;2,6645393;9,5075951;2,4294786;0,8882835;3,4592733;0,5310436;1,1172512;5,4475288;1,847461;0,5969774;2,210429;0,3727051;0,729409;19,0338268;-0,006599;-0,0064727;-0,0099968;1,8417945;3,0129035;24,4813556;3,7423125;2,2144996
"81";2085;15,763917;5,7321095;1,820645;16,193615;1,3138638;1,8194835;11,4091148;2,8672078;1,06594;4,1796236;0,6372522;1,3407013;6,3352284;2,0215433;0,6700485;2,5152729;0,413426;0,8226522;10,3363523;-0,0058853;-0,0064599;-0,0099553;1,8354052;2,1961699;16,6715807;3,0188221;2,2488312
"82";2086;15,8866005;5,9411488;1,9205922;11,2192001;1,3727095;1,8288015;15,2121534;3,7688129;1,4212532;5,6048565;0,8496697;1,7876018;7,5566444;2,27597;0,7753099;2,9481928;0,473938;0,956459;7,5723081;-0,0056392;-0,006457;-0,0099126;1,8289775;2,1986239;15,1289525;3,1550829;2,3029155
"83";2087;17,9554634;6,2164159;2,1015568;10,3923454;1,4669775;2,0718589;17,4939709;4,2760134;1,634441;6,4799709;0,97712;2,0557423;9,1056757;2,6078868;0,9121066;3,5077162;0,5537499;1,1299523;7,0519524;-0,0055822;-0,0064676;-0,0099024;1,8225831;2,4356515;16,1576281;3,5656038;2,376333
"84";2088;21,0003433;6,5187626;2,3105929;11,3598976;1,6062999;2,4303906;17,493969;4,2229924;1,6344411;6,5113406;0,9771199;2,0557423;10,5939531;2,9208419;1,0440727;4,0507903;0,6310396;1,2973542;7,9337387;-0,0055873;-0,0064868;-0,0098928;1,8160024;2,7831326;18,5276918;4,0804868;2,447042
"85";2089;22,9936218;6,8002696;2,4607592;12,1280518;1,7341903;2,6620717;17,4939728;4,1798038;1,6344411;6,5368934;0,9771199;2,0557423;11,8187084;3,1670399;1,1521857;4,5011096;0,6943673;1,4347099;8,9969578;-0,0056268;-0,0065059;-0,0097636;1,8096178;2,9992731;20,8156662;4,433983;2,5039851
