"";"V1";"Ca_Wet";"Mg_Wet";"K_Wet";"NO3_Wet";"NH4_Wet";"Ntot_Wet";"SO4_Wet";"Na_Wet";"Cl_Wet";"K_Folx";"NO3_Folx";"NH4_Folx";"Ntot_Folx";"SO4_Folx";"Na_Folx";"Cl_Folx";"Ca_WTH";"Mg_WTH";"K_WTH";"Na_WTH";"Al_WTH";"Si_Wet";"P_WTH";"V79";"Year";"N_TU";"Ca_TU";"Mg_TU";"K_TU";"S_TU";"P_TU";"N_LF";"Ca_LF";"Mg_LF";"K_LF";"S_LF";"P_LF";"N_L_Min";"Ca_L_Min";"Mg_L_Min";"K_L_Min";"S_L_Min";"P_L_Min";"N_SOM_Min";"Ca_SOM_Min";"Mg_SOM_Min";"K_SOM_Min";"S_SOM_Min";"P_SOM_Min"
"123";2127;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0954647;0;0;0;0;0;0;6,1545668;3,1643686;0,7490541;0,8350792;8,7060852;25,8015327;1,4738326;NA;2127;22,6152802;16,8309917;4,2924032;39,9539909;1,4152893;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;36,996769;8,4760952;2,154213;8,7292309;2,3259368;2,3758163;-0,1994998;-0,0097646;-0,0059217;-0,0095244;1,300862;2,0808797
"124";2128;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;31,0954647;0;0;0;0;0;0;6,1727343;3,1741476;0,7507872;0,8378546;8,7264643;25,8882103;1,4740733;NA;2128;22,6152802;16,8309917;4,2924032;39,9539909;1,4152893;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,0038414;8,4738073;2,1537857;8,7288246;2,3261564;2,3755684;-0,5831712;-0,0097244;-0,0058973;-0,0094863;1,2967874;2,0754986
"125";2129;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0954647;0;0;0;0;0;0;6,1774564;3,175561;0,751331;0,8389983;8,7344112;25,9027195;1,4763288;NA;2129;22,6152802;16,8309917;4,2924032;39,9539909;1,4152893;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,0107765;8,4715662;2,153368;8,7284269;2,326371;2,375325;-0,1477714;-0,009684;-0,0058728;-0,0094472;1,2927507;2,0705516
"126";2130;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0954647;0;0;0;0;0;0;6,1609707;3,1671374;0,7488295;0,8353165;8,706562;25,8228951;1,4746583;NA;2130;22,6152802;16,8309917;4,2924032;39,9539909;1,4152893;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,0175514;8,4693737;2,1529586;8,7280388;2,3265815;2,3750868;-0,0995829;-0,0096444;-0,0058488;-0,0094086;1,2887288;2,0657322
"127";2131;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;31,0954647;0;0;0;0;0;0;6,1809478;3,1773012;0,7500637;0,837833;8,7237005;25,910675;1,4755378;NA;2131;22,6152802;16,8309917;4,2924032;39,9539909;1,4152893;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,0241966;8,4672279;2,1525578;8,7276573;2,3267872;2,3748536;-0,4817515;-0,0096049;-0,0058248;-0,0093701;1,2846971;2,0605319
"128";2132;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0954647;0;0;0;0;0;0;6,1855955;3,1788313;0,7507007;0,8390535;8,732461;25,9264317;1,4776151;NA;2132;22,6152802;16,8309917;4,2924032;39,9539909;1,4152893;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,0306931;8,465126;2,1521654;8,7272854;2,3269887;2,3746257;-0,0457173;-0,0095655;-0,0058009;-0,0093317;1,2807204;2,0558825
"129";2133;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0954647;0;0;0;0;0;0;6,1512666;3,1614602;0,7474065;0,833343;8,6907806;25,7726574;1,4744122;NA;2133;22,6152802;16,8309917;4,2924032;39,9539909;1,4152893;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,0370636;8,463069;2,1517818;8,7269211;2,3271854;2,3744023;-0,4907347;-0,0096426;-0,0058477;-0,0094068;1,2126697;2,032706
"130";2134;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;31,0954647;0;0;0;0;0;0;6,1674838;3,1709216;0,7492966;0,8354771;8,7097044;25,8525429;1,4746151;NA;2134;22,2985916;16,8309917;4,2924032;39,9539909;1,4152893;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,0432816;8,4610558;2,1514056;8,7265635;2,3273787;2,3741839;-0,83844;-0,0095126;-0,0057688;-0,00928;1,2094417;2,0285754
"131";2135;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0954647;0;0;0;0;0;0;6,1828022;3,1766083;0,747658;0,836991;8,712553;25,8941574;1,4782512;NA;2135;22,2359371;16,8309917;4,2924032;39,9539909;1,4152893;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,0493927;8,4590826;2,1510375;8,7262115;2,3275681;2,3739696;-0,4499598;-0,009449;-0,0057303;-0,009218;1,2058451;2,0242727
"132";2136;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0954647;0;0;0;0;0;0;6,1592293;3,1648989;0,7468706;0,8335981;8,6907978;25,7969398;1,4758095;NA;2136;22,2359371;16,8309917;4,2924032;39,9539909;1,4152893;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,0553627;8,4571524;2,1506772;8,7258711;2,3277526;2,3737597;-0,4005691;-0,0094045;-0,0057033;-0,0091746;1,2022511;2,0198762
"133";2137;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;31,0954647;0;0;0;0;0;0;6,1850228;3,1796081;0,7498098;0,8372061;8,7209492;25,9230938;1,4761472;NA;2137;22,2359371;16,8309917;4,2924032;39,9539909;1,4152893;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,061203;8,4552612;2,1503243;8,7255373;2,3279343;2,3735549;-0,2784782;-0,0092466;-0,0056075;-0,0090206;1,2623817;2,0338891
"134";2138;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0954647;0;0;0;0;0;0;6,1905589;3,1809688;0,7501191;0,8387052;8,7293196;25,9387779;1,4786448;NA;2138;22,2359371;16,8309917;4,2924032;39,9539909;1,4036828;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,0669289;8,4534121;2,1499791;8,7252064;2,3281116;2,3733542;-0,122859;-0,0093014;-0,0056408;-0,009074;1,2581038;2,0287719
"135";2139;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0954647;0;0;0;0;0;0;6,1692495;3,1708031;0,7469797;0,8335153;8,6928682;25,8365784;1,4765555;NA;2139;22,2359371;16,8309917;4,2924032;39,9539909;1,3915491;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,072525;8,451601;2,149641;8,7248869;2,3282852;2,3731575;-0,1072637;-0,0092903;-0,005634;-0,0090632;1,2541319;2,0246432
"136";2140;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;31,0954647;0;0;0;0;0;0;6,1915073;3,1819782;0,7491223;0,837552;8,7199135;25,9412956;1,4771898;NA;2140;22,2359371;16,8309917;4,2924032;39,9539909;1,3915491;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,0780067;8,4498272;2,1493099;8,7245712;2,3284554;2,3729649;-0,5065972;-0,0092602;-0,0056158;-0,0090339;1,2502987;2,0196836
"137";2141;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0954647;0;0;0;0;0;0;6,1982741;3,1840539;0,7498831;0,8393006;8,7309084;25,965065;1,4795389;NA;2141;22,2359371;16,8309917;4,2924032;39,9539909;1,3915491;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,0833778;8,4480915;2,1489863;8,7242641;2,3286216;2,3727763;-0,0678914;-0,0092257;-0,0055949;-0,0090002;1,2465302;2,0150876
"138";2142;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0954647;0;0;0;0;0;0;6,1797867;3,1746023;0,7471135;0,8352352;8,7000275;25,8757725;1,477666;NA;2142;22,2359371;16,8309917;4,2924032;39,935173;1,3915491;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,0886345;8,446393;2,1486688;8,7239637;2,3287845;2,372592;-0,0194357;-0,00919;-0,0055732;-0,0089653;1,2427807;2,0108981
"139";2143;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;31,0954647;0;0;0;0;0;0;6,2000937;3,185257;0,7487001;0,8381;8,7204533;25,9687328;1,4783305;NA;2143;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,0937843;8,4447289;2,1483579;8,7236671;2,3289444;2,3724115;-0,4117897;-0,009154;-0,0055513;-0,0089302;1,2389832;2,0062702
"140";2144;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0954647;0;0;0;0;0;0;6,205863;3,1869526;0,7490863;0,8392313;8,7277031;25,9851875;1,4808829;NA;2144;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,0988197;8,443099;2,1480536;8,7233791;2,3291006;2,3722346;0,0334949;-0,009118;-0,0055296;-0,0088952;1,2352695;2,0018427
"141";2145;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0954647;0;0;0;0;0;0;6,1850276;3,1767662;0,7467182;0,835367;8,699357;25,8916492;1,4784396;NA;2145;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,103756;8,4415045;2,1477561;8,7230959;2,3292539;2,3720615;0,0794459;-0,0090826;-0,005508;-0,0088605;1,2315321;1,9976103
"142";2146;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;31,0954647;0;0;0;0;0;0;6,205112;3,1872573;0,7483532;0,8382037;8,7196989;25,9835892;1,4791436;NA;2146;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,1085701;8,4399433;2,1474652;8,7228193;2,3294036;2,3718925;-0,3159804;-0,009047;-0,0054865;-0,0088259;1,2278544;1,9930499
"143";2147;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0954647;0;0;0;0;0;0;6,210041;3,188715;0,7489148;0,8394033;8,7279625;25,9988041;1,4814695;NA;2147;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,1132927;8,4384155;2,1471798;8,7225475;2,3295498;2,3717263;0,1346473;-0,0090122;-0,0054654;-0,0087919;1,2241814;1,9889027
"144";2148;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0954647;0;0;0;0;0;0;6,1908584;3,179033;0,7462543;0,8353646;8,6976461;25,9080086;1,4794523;NA;2148;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,1179352;8,4369202;2,1469004;8,7222815;2,3296931;2,3715641;0,1722831;-0,0089771;-0,0054441;-0,0087577;1,220518;1,984941
"145";2149;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;31,0954647;0;0;0;0;0;0;6,2093744;3,1890576;0,7481985;0,8383335;8,7198067;25,9975491;1,4797199;NA;2149;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,122467;8,4354563;2,1466272;8,7220221;2,3298333;2,3714049;-0,2197035;-0,0089427;-0,0054233;-0,0087241;1,2168808;1,9823028
"146";2150;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0954647;0;0;0;0;0;0;6,2142749;3,1904407;0,7486032;0,839462;8,7271595;26,0114956;1,4820914;NA;2150;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,1268997;8,4340219;2,1463597;8,7217674;2,3299711;2,3712494;0,2340298;-0,0089083;-0,0054023;-0,0086905;1,2132485;1,9768074
"147";2151;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0954647;0;0;0;0;0;0;6,1950073;3,1807761;0,7459059;0,8354481;8,6968946;25,9206314;1,4800109;NA;2151;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,1312408;8,4326181;2,1460974;8,7215204;2,3301055;2,3710971;0,264419;-0,0088742;-0,0053817;-0,0086573;1,2096854;1,9745145
"148";2152;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;31,0954647;0;0;0;0;0;0;6,2157221;3,1915658;0,7475331;0,8382406;8,717021;26,0148125;1,4807451;NA;2152;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,1354866;8,4312449;2,1458414;8,7212753;2,3302372;2,3709476;-0,1265992;-0,0088405;-0,0053613;-0,0086244;1,2060915;1,9701867
"149";2153;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0954647;0;0;0;0;0;0;6,2181964;3,1919875;0,7482633;0,8394839;8,7260542;26,0225906;1,482742;NA;2153;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,1396523;8,4298992;2,1455901;8,7210369;2,3303664;2,3708022;0,3311416;-0,0088069;-0,0053409;-0,0085916;1,2025453;1,9662864
"150";2154;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0954647;0;0;0;0;0;0;6,1994605;3,1825087;0,7454463;0,8353853;8,694953;25,9326134;1,4807627;NA;2154;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,1437302;8,4285822;2,145344;8,7208042;2,3304925;2,3706589;0,3554529;-0,0087735;-0,0053206;-0,008559;1,199011;1,9625007
"151";2155;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;31,0954647;0;0;0;0;0;0;6,2192769;3,1929553;0,7472537;0,8383046;8,7163181;26,0250072;1,4813529;NA;2155;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,1477089;8,4272928;2,1451037;8,7205753;2,3306165;2,3705192;-0,0341294;-0,0087405;-0,0053006;-0,0085268;1,1954575;1,9582385
"152";2156;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0954647;0;0;0;0;0;0;6,2225924;3,1937604;0,7479191;0,8395837;8,7253504;26,0356026;1,4834292;NA;2156;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,1516037;8,4260321;2,1448679;8,7203503;2,3307376;2,3703818;0,4272514;-0,0087075;-0,0052806;-0,0084946;1,1919422;1,954428
"153";2157;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0954647;0;0;0;0;0;0;6,2026377;3,1840849;0,745753;0,835982;8,6991482;25,9470367;1,4810476;NA;2157;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,1554337;8,4247952;2,1446371;8,7201328;2,3308558;2,3702478;0,4438486;-0,0086751;-0,0052609;-0,008463;1,188439;1,9507476
"154";2158;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;31,0954647;0;0;0;0;0;0;6,2226562;3,1943808;0,7470367;0,8384293;8,7162313;26,0356293;1,4818308;NA;2158;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,1591721;8,4235849;2,1444111;8,7199163;2,3309722;2,3701167;0,0567709;-0,0086427;-0,0052413;-0,0084314;1,1850029;1,9466221
"155";2159;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0954647;0;0;0;0;0;0;6,2257953;3,1950889;0,747638;0,8396122;8,7245302;26,0451088;1,483874;NA;2159;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,1628456;8,4224005;2,1441905;8,7197065;2,3310859;2,3699884;0,5175172;-0,0086105;-0,0052218;-0,0084;1,1815116;1,9428779
"156";2160;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0954647;0;0;0;0;0;0;6,206974;3,1858249;0,7453526;0,8359445;8,6975613;25,9592896;1,4817178;NA;2160;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,1664314;8,4212418;2,1439741;8,7195024;2,3311963;2,3698621;0,5332127;-0,0085785;-0,0052023;-0,0083688;1,1780635;1,9392852
"157";2161;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;31,0954647;0;0;0;0;0;0;6,225513;3,1956086;0,7469106;0,8385314;8,7162857;26,0451736;1,4821558;NA;2161;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,1699333;8,4201059;2,1437619;8,7193012;2,3313055;2,3697391;0,1444988;-0,0085469;-0,0051832;-0,008338;1,1746775;1,9352514
"158";2162;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0954647;0;0;0;0;0;0;6,2299638;3,1967158;0,7472372;0,8395594;8,7228184;26,0565014;1,4845669;NA;2162;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,173378;8,4189959;2,1435544;8,7191038;2,3314121;2,3696184;0,6077496;-0,0085155;-0,0051642;-0,0083073;1,1712363;1,9316455
"159";2163;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0954647;0;0;0;0;0;0;6,2106586;3,1872253;0,7450197;0,8359653;8,6964464;25,9693012;1,4824002;NA;2163;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,1767311;8,4179077;2,1433518;8,7189112;2,3315165;2,3695002;0,6214749;-0,0084842;-0,0051452;-0,0082768;1,1678863;1,9281009
"160";2164;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;31,0954647;0;0;0;0;0;0;6,2290506;3,1970758;0,7465978;0,8385364;8,7152634;26,0555344;1,4826651;NA;2164;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,1800308;8,4168434;2,1431527;8,7187204;2,3316185;2,3693845;0,2335957;-0,0084531;-0,0051263;-0,0082465;1,1645168;1,9241731
"161";2165;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0954647;0;0;0;0;0;0;6,2312293;3,1972957;0,747274;0,8397076;8,7236834;26,0615387;1,4846809;NA;2165;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,1832619;8,4158001;2,1429582;8,7185364;2,331718;2,3692715;0,6960452;-0,0084224;-0,0051077;-0,0082165;1,1611714;1,9206358
"162";2166;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0954647;0;0;0;0;0;0;6,2144852;3,1887004;0,7446113;0,8359653;8,6949787;25,9796104;1,4830542;NA;2166;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,4043381;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,1864204;8,4147797;2,1427677;8,7183561;2,3318162;2,3691609;0,7102379;-0,0083918;-0,0050891;-0,0081867;1,1578071;1,9172066
"163";2167;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;31,0954647;0;0;0;0;0;0;6,2310567;3,1976693;0,7462285;0,8384137;8,713232;26,0589523;1,483196;NA;2167;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,3932304;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,1894951;8,4137812;2,142581;8,7181797;2,331912;2,3690522;0,3230601;-0,0083613;-0,0050707;-0,0081569;1,1544735;1,9056011
"164";2168;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0954647;0;0;0;0;0;0;6,2350593;3,1988616;0,7469509;0,8397263;8,7226381;26,0728359;1,4852254;NA;2168;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,3640077;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,192524;8,4128027;2,1423984;8,7180042;2,332006;2,3689458;0,7843741;-0,0083313;-0,0050524;-0,0081276;1,1511976;1,8816868
"165";2169;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0954647;0;0;0;0;0;0;6,216702;3,189611;0,7444479;0,8360069;8,6946192;25,9862995;1,4833794;NA;2169;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,3640077;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,195488;8,4118433;2,1422198;8,7178345;2,3320978;2,3688424;0,798834;-0,0083014;-0,0050343;-0,0080985;1,1479049;1,8783746
"166";2170;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;31,0954647;0;0;0;0;0;0;6,2341056;3,19892;0,7459348;0,8384809;8,7125816;26,0678921;1,483641;NA;2170;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,3640077;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,198391;8,4109068;2,1420448;8,7176695;2,3321872;2,3687401;0,4112554;-0,0082717;-0,0050163;-0,0080695;1,1446024;1,8745871
"167";2171;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0954647;0;0;0;0;0;0;6,238306;3,2000365;0,7465357;0,8395852;8,7203703;26,0806255;1,4858234;NA;2171;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,3640077;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,2012253;8,4099894;2,1418736;8,7175064;2,3322759;2,3686409;0,8710666;-0,0082422;-0,0049984;-0,0080407;1,1413863;1,8712161
"168";2172;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0954647;0;0;0;0;0;0;6,2200427;3,1908829;0,7440422;0,8359098;8,6926556;25,9949017;1,4839252;NA;2172;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,3640077;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,2040062;8,40909;2,141706;8,7173481;2,3323619;2,3685434;0,8851925;-0,0082131;-0,0049808;-0,0080123;1,1381819;1,8679864
"169";2173;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;31,0954647;0;0;0;0;0;0;6,2363539;3,1997981;0,7457318;0,8384335;8,7115822;26,0740967;1,4839996;NA;2173;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,3640077;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,2067223;8,4082117;2,1415412;8,7171898;2,3324463;2,3684475;0,4958107;-0,0081839;-0,004963;-0,0079838;1,134925;1,8642917
"170";2174;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0954647;0;0;0;0;0;0;6,2411795;3,2011883;0,7462547;0,8396156;8,7195311;26,0888233;1,4862587;NA;2174;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,3640077;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,2093887;8,4073496;2,1413813;8,7170382;2,3325288;2,3683541;0,956056;-0,0081553;-0,0049457;-0,007956;1,1317302;1,8610334
"171";2175;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0954647;0;0;0;0;0;0;6,2223344;3,191808;0,7438146;0,835942;8,6920357;26,0014477;1,4842796;NA;2175;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,3640077;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,2120056;8,4065075;2,1412232;8,7168884;2,3326094;2,3682625;0,9666421;-0,0081265;-0,0049283;-0,0079279;1,1285356;1,8578776
"172";2176;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;31,0954647;0;0;0;0;0;0;6,2388783;3,2007887;0,7454321;0,8384247;8,7105017;26,080862;1,4844091;NA;2176;22,2359371;16,8309917;4,2924032;39,8054047;1,3915491;2,3640077;22,2358589;8,3672438;2,1338949;8,7099257;1,3915477;2,3640022;37,2145462;8,4056826;2,1410697;8,7167425;2,3326883;2,3681731;0,5807667;-0,0080982;-0,0049111;-0,0079003;1,1253504;1,8542522
