"";"Ca_L1";"Mg_L1";"K_L1";"Na_L1";"NO3_L1";"NH4_L1";"SO4_L1";"Cl_L1";"P_L1";"DOC_L1";"pH_L1";"Al_L1";"R_L1";"HR_L1";"Si_L1";"Ca_L2";"Mg_L2";"K_L2";"Na_L2";"NO3_L2";"NH4_L2";"SO4_L2";"Cl_L2";"P_L2";"DOC_L2";"pH_L2";"Al_L2";"R_L2";"HR_L2";"Si_L2";"Ca_L3";"Mg_L3";"K_L3";"Na_L3";"NO3_L3";"NH4_L3";"SO4_L3";"Cl_L3";"P_L3";"DOC_L3";"pH_L3";"Al_L3";"R_L3";"HR_L3";"Si_L3";"Ca_L4";"Mg_L4";"K_L4";"Na_L4";"NO3_L4";"NH4_L4";"SO4_L4";"Cl_L4";"P_L4";"DOC_L4";"pH_L4";"Al_L4";"R_L4";"HR_L4";"Si_L4";"Ca_L5";"Mg_L5";"K_L5";"Na_L5";"NO3_L5";"NH4_L5";"SO4_L5";"Cl_L5";"P_L5";"DOC_L5";"pH_L5";"Al_L5";"R_L5";"HR_L5";"Si_L5";"Ca_L6";"Mg_L6";"K_L6";"Na_L6";"NO3_L6";"NH4_L6";"SO4_L6";"Cl_L6";"P_L6";"DOC_L6";"pH_L6";"Al_L6";"R_L6";"HR_L6";"Si_L6";"Ca_L7";"Mg_L7";"K_L7";"Na_L7";"NO3_L7";"NH4_L7";"SO4_L7";"Cl_L7";"P_L7";"DOC_L7";"pH_L7";"Al_L7";"R_L7";"HR_L7";"Si_L7";"Ca_L8";"Mg_L8";"K_L8";"Na_L8";"NO3_L8";"NH4_L8";"SO4_L8";"Cl_L8";"P_L8";"DOC_L8";"pH_L8";"Al_L8";"R_L8";"HR_L8";"Si_L8";"Date"
"12";26,5183258;25,0691357;10,6006012;30,4250641;1,3058898;0,7938226;22,9157486;62,8537178;0,575133;426,0370178;5,0214844;0,7408276;46,8834877;13,9789448;28,0589581;38,2300072;37,9594345;13,9560308;15,8379192;0,8570681;0,2728961;23,3145695;72,1353836;0,6739534;890,7098999;4,7070312;2,3939459;89,4890289;37,7552452;126,9474945;49,3338318;50,9616089;14,1707067;32,4232025;0,2099546;0,0668206;22,4393597;78,5100555;0,3041106;1186,743042;5,1875;4,2684135;136,0125122;33,5222168;169,4159698;52,6255074;25,8654823;15,4152613;50,1194954;0,1138633;0,083203;12,2337132;62,6626549;0,2105234;1049,4338379;5,9394531;0,0592438;136,5657806;13,3533344;159,2204132;39,3214912;40,2162476;13,8757095;55,9373436;0,074852;0,1246906;12,0882292;64,9228516;0,1556188;985,0532227;7,7246094;0,0094785;139,7088013;1,0130891;155,1600037;42,3003082;25,2396355;13,8225775;49,6171837;0,0423712;0,2104467;12,0881815;68,9382553;0,1715238;904,423645;5,4414062;0,0199765;109,2687531;19,9346313;152,1263123;25,8257847;41,5118561;10,7490835;51,9349098;0,0270276;0,2838351;12,0906324;72,3645859;0,1625617;835,1488647;5,6015625;0,1336357;103,744278;15,5627155;148,0919495;21,7290497;41,1659775;12,9750957;54,1533012;0,017938;0,2676467;12,0926552;73,6507874;0,137459;759,6618042;5,7910156;0,0843791;97,0425949;11,4805412;145,4529419;2005-11-01
"13";19,8171711;18,6926899;8,7293663;27,3950462;1,3785273;0,8799947;20,8203049;56,2694435;0,673663;201,3240204;5,140625;0,4687671;22,8220634;5,9385123;12,3811674;24,4283161;24,237421;10,6813974;12,9314289;1,1513699;0,3677363;21,4208736;58,1902657;0,7436839;318,5119324;4,8964844;1,036141;33,8804283;11,6212769;33,042572;28,6132431;29,5436668;10,5754728;21,7292595;0,7734396;0,2467225;21,522522;60,9766731;0,3421399;415,1975098;5,4414062;2,0646095;50,1624603;9,151474;47,2580223;33,1636581;16,3723202;12,1914749;36,0425835;0,594744;0,1625877;12,3647022;59,9939117;0,2327956;470,0741882;6,2011719;0,0318722;62,8067322;4,3467307;61,2963028;25,4642181;25,8950653;11,1465549;43,4207954;0,4752907;0,199121;12,0313053;60,0312958;0,1661828;519,5997314;7,1757812;0,0334116;72,9770432;1,2514848;73,7386169;28,5319538;17,1957569;11,335598;41,4546242;0,3563944;0,3801265;12,0398397;61,2440872;0,1814529;530,1260376;5,3730469;0,023752;63,212841;12,5194464;84,1396866;18,8052769;29,552784;9,2017651;42,9351387;0,2711254;0,5030622;12,0498886;62,8459244;0,1687304;533,223999;5,5214844;0,1625081;65,3566132;10,8182335;92,695549;16,2469997;30,3859806;10,7421103;43,6286278;0,2167445;0,5013191;11,9435606;63,355896;0,1401404;502,8774414;5,65625;0,1154334;63,0080757;8,831562;96,4219971;2005-12-01
"14";16,7494202;15,7441044;8,1739969;27,8308353;0,9661204;0,9852872;21,6096325;47,7407875;0,5809941;148,8340302;5,2148438;0,3970166;17,1642094;4,0977945;7,5945902;20,2429485;20,0580616;9,8616409;13,0434628;0,8724338;0,5335913;22,1191635;47,5626297;0,6152257;215,2200623;4,9882812;0,778488;23,478014;7,2677121;14,9211569;22,5421734;23,2588768;9,4763374;17,5315971;0,7042654;0,4172403;21,9056206;47,7892303;0,3373297;252,5171204;5,5703125;1,5184851;31,2083187;4,8655562;17,2705574;25,1806927;12,4968243;10,7449808;28,0238991;0,6426597;0,289766;12,6888399;48,2690964;0,2366715;271,1379395;8,796875;8,19e-05;38,6893349;0,0446577;21,182909;18,1028595;18,2949371;9,49475;34,8624306;0,5929908;0,3074363;12,2528505;49,5198822;0,171417;299,7510986;8,0039062;0,0050485;42,6262207;0,1953683;25,9431858;19,4059658;11,8141146;9,4060717;34,5986443;0,526919;0,5389034;12,1695404;50,4646912;0,1857035;304,82547;5,3515625;0,0254034;36,1923714;7,3541293;31,1972408;13,2402391;20,3451061;7,7823858;35,2421417;0,4691086;0,7258163;12,0997066;51,5896149;0,1715651;312,726593;5,4902344;0,1765304;38,1202927;6,5549331;36,7972298;11,632143;21,4638252;8,7912302;35,5255585;0,4269015;0,7694575;12,0073223;52,1198196;0,1420777;299,8819885;5,6113281;0,129549;37,3105354;5,5297532;40,0761948;2006-01-01
"15";24,5614052;23,0620499;10,9609308;36,5939522;3,5646214;1,7453499;26,3967915;33,4288902;1,9860005;618,5490723;5,0332031;0,8402631;68,275444;20,0887127;28,0383739;31,1930389;30,8975449;13,4657154;18,1154594;2,3503344;0,7472847;26,7329617;44,3373375;2,3218677;727,3848267;4,8613281;1,4742236;76,5966568;27,3154678;53,4236336;37,0044518;38,1707268;13,6572113;24,6956749;1,2173785;0,4384901;27,6511059;53,6806679;1,0816478;757,4725952;5,3261719;3,5926261;89,4726486;18,73773;45,9784355;34,9613953;17,3701229;13,7454691;34,9723358;0,9097443;0,475526;14,9316244;53,034111;0,6116573;598,3538818;5,5488281;0,1832901;73,6840744;11,7950602;35,3080635;22,8138199;23,0236111;11,1414118;40,3230133;0,7301248;0,491348;13,3620729;51,3832855;0,3286564;542,4708862;5,6914062;1,1875691;68,3298874;9,1659584;31,0934715;22,7621765;13,8877592;10,6911926;39,3485184;0,6143754;1,0736185;13,3773508;53,8251381;0,3752344;476,6837158;5,0605469;0,0641683;52,984993;15,1126833;32,643856;15,8048506;24,1560383;8,9601183;39,5100861;0,540778;1,3461789;13,4004793;55,169548;0,3256453;451,6541138;5,3046875;0,3172345;53,1122475;11,409771;35,8125114;13,9598646;25,6743736;10,1541023;40,1726189;0,4999236;1,348646;13,5692444;56,5285568;0,2448622;418,3787537;5,4707031;0,2081905;50,8199348;8,9484606;38,6696815;2006-02-01
"16";26,8647709;25,1857147;11,7075739;39,9889908;2,9835353;2,1728239;27,46455;53,0050125;1,6268209;538,4922485;5,0703125;0,7825664;60,0026474;16,9248199;26,4554672;35,6999054;35,3426743;15,0949249;21,0178089;2,5915084;0,9778148;29,406126;54,4344749;1,942854;805,590271;4,8710938;1,5628232;85,0718613;30,0124702;57,2785912;45,6171608;47,035675;16,1060276;28,3276176;1,6235847;0,6083123;31,1306419;61,0983696;0,9455568;991,2532959;5,328125;4,0286684;117,1337891;24,4738331;63,0277443;43,5296631;21,6789207;15,5690308;37,8258133;1,1950054;0,6658371;15,4099197;54,4491692;0,5149089;821,9290771;5,5703125;0,1791892;101,5813293;15,8371134;50,5638199;28,3124161;28,4927578;12,4869919;44,0279884;0,9549549;0,7175935;13,4948807;51,2107811;0,2844129;756,9519653;5,6875;1,2127746;95,2907562;12,8452387;43,2311478;28,2989979;17,3338127;11,9952612;44,1306648;0,7905033;1,4964967;13,506959;52,6945648;0,3638229;692,8921509;5,0917969;0,0589351;77,6211472;21,3634396;41,886673;19,2131767;29,1290493;9,949255;44,1612625;0,6788435;1,9949225;13,5328932;55,2276039;0,3459852;654,685791;5,265625;0,3567106;76,3511429;17,1754169;41,6825981;16,9917908;31,112051;11,1676903;44,879612;0,6186892;2,0540891;13,7007303;57,8245621;0,2648239;609,2970581;5,4101562;0,2458691;73,1796036;13,8628492;42,7258034;2006-03-01
"17";60,3976669;56,5462341;20,2475109;69,7436829;5,3864655;2,9932804;35,5106659;90,7041855;5,4616323;1772,3233643;4,8789062;1,9876196;187,5814819;65,6075897;67,272995;76,5780487;75,7880478;25,3606281;36,0277977;0;0;37,4748764;91,037796;7,1604648;2605,8981934;4,6308594;5,6168919;255,3856201;116,8855743;164,1521912;96,7154617;99,6834259;26,2763786;45,7644424;0;0;37,653244;95,6438828;2,7689395;2937,0117188;5,0546875;11,0991049;325,9743958;93,5987396;153,062973;83,0599289;41,4232216;23,9924107;57,2128716;0,4445276;0,7613426;18,6348839;78,9830933;1,2552073;2100,4228516;5,015625;1,0323682;230,7896118;69,2708206;104,3361664;51,0985909;51,3349419;18,35779;63,8103065;0,5363871;1,0393164;15,6636877;67,2528152;0,3128458;1752,6066895;5,2285156;4,7301669;202,7375183;47,6348648;74,8775101;42,0178375;25,7865696;15,3359966;56,4379578;0,0603642;0,3355702;14,3824739;61,8704529;0,7095042;1319,3704834;4,8066406;0,173999;136,7102509;51,7712479;60,8136368;28,1203785;42,4644623;12,579484;55,2062073;0,1169207;1,012786;14,5183372;63,2799034;0,7835308;1199,1767578;4,9980469;0,8660775;131,1556244;40,1553726;55,9051208;24,611412;44,9873657;14,0500517;56,4561996;0,1421637;1,3089064;14,7308064;68,1059875;0,5043784;1100,0958252;5,1113281;0,6197524;123,8299103;33,3266411;56,1109734;2006-04-01
"18";68,86586;64,4118652;19,3842487;66,005867;1,3007879;0,7138166;26,9132843;55,4691772;7,4784279;2689,5541992;4,7480469;2,6812396;273,7350464;110,4869995;92,6341476;84,7434158;83,8867645;21,8430328;31,5585384;0;0;22,689024;71,1314926;7,7573791;3020,7226562;4,7089844;2,6473408;303,6791687;127,8526764;290,1877747;101,0682602;104,1791306;21,2078762;37,4268951;0;0;19,915617;84,5802383;0;2979,5341797;5,3476562;2,9926467;353,4860535;72,161705;227,1956635;85,9730072;42,8855362;19,8574009;47,8224907;0;0;10,7253895;70,5479736;0;1990,565918;5,3847656;0,2366923;237,904892;46,4616623;122,6679306;55,4500847;55,7026215;16,8140392;58,8194389;0;0;10,1983757;65,091301;0;1642,7440186;5,9570312;0,5903456;214,2055206;20,4722176;78,5515594;46,5245552;28,5527058;15,7757931;58,4456024;0;0;11,9115019;69,9474716;0;1408,1634521;4,8476562;0,1422926;147,6959534;53,4702454;74,7062454;34,7879295;52,5370941;14,0430727;66,2997284;0;0;13,7467909;74,5291519;0;1337,6018066;5,3535156;0,3102245;158,8777771;32,2082062;70,6058731;27,638073;50,59021;14,1232996;62,1566353;0;0;11,9458284;71,5456238;0;1133,6038818;5,5859375;0,158561;140,4621277;21,481287;65,6941757;2006-05-01
"19";161,8985138;151,1919861;34,9470024;117,1618881;0;0,0718479;38,970417;63,1209221;25,1030636;7942,8793945;4,4785156;13,4222937;738,2858276;396,4111938;199,9901581;174,6586914;172,8734589;36,3388214;53,2604828;0;0;32,6226959;92,3365784;29,3888664;9607,0888672;4,2578125;38,2722359;820,9750977;551,4662476;641,7129517;218,7541809;225,3891449;36,850174;64,5362701;0;0;31,1025791;120,6648254;13,0276089;8866,1044922;4,7285156;31,8411007;896,8616333;369,7246094;467,1243591;125,7792969;62,770977;27,0790138;65,0144577;0;0;15,0745659;93,3927155;2,5687404;3792,307373;4,6875;3,026926;378,629364;163,1288757;197,9879608;55,131012;55,3817825;16,4107933;57,5285873;0;0;10,8428211;65,625;0;1478,4696045;7,1796875;0,0331809;207,6696625;3,5402796;79,1262589;42,9722786;26,3731556;13,901742;51,7965164;0;0;10,8285904;66,40625;0;1267,3470459;4,8183594;0,1342961;131,7810059;49,2685738;77,8195648;33,9746017;51,3171959;12,4547462;63,7597542;0;0;11,4628782;71,875;0;1203,8415527;5,7890625;0,0845297;153,7436981;18,2336617;71,8237152;26,6550064;48,8590546;12,8564692;60,3978157;0;0;11,0938053;71,875;0;1020,2435913;5,8691406;0,069816;131,6532135;14,0958586;67,1807327;2006-06-01
"20";205,7668304;192,2219696;28,7597485;97,878334;0;0;17,8332672;50,5061798;12,9668131;7184,8828125;5,2910156;0,3299432;842,4795532;183,9324036;502,5082092;186,1243896;184,3728027;28,8617363;42,6836166;0;0;16,5499992;81,25;21,9260349;8646,3798828;4,3671875;11,9100294;771,1251831;464,0719604;1087,5784912;222,4484558;229,2268982;28,9846973;51,7205544;0;0;16,380476;109,3749924;0;7979,4931641;4,9628906;7,9375124;864,5542603;275,3734741;480,8607178;121,0452881;60,4085922;23,2297707;56,357151;0;0;10,9858751;89,84375;0;3413,076416;4,7753906;1,5938464;350,3190002;137,263382;206,8621521;54,5744553;54,8227463;16,3094597;57,2530136;0;0;10,5121117;65,0390625;0;1330,6225586;9,4472656;0,000179;190,0238647;0,0650693;79,6600418;39,1467361;24,0260391;13,2449598;49,5146828;0;0;10,4938965;66,796875;0;1140,6123047;4,7929688;0,1484669;117,7012787;45,2433434;81,758316;32,4741859;49,0628281;12,1565819;63,3134003;0;0;11,2589111;68,75;0;1083,4573975;6,4628906;0,0173854;147,6360779;7,1435461;73,0125198;25,4114342;46,6449814;12,4313602;59,9655304;0;0;10,8333721;71,875;0;918,2192383;6,2832031;0,0263949;123,5224609;7,651711;68,7549591;2006-07-01
"21";216,6487732;202,5449982;27,8967514;95,7122498;0;0;16,3392696;49,2246857;11,188838;6466,4589844;6,4492188;0,0179478;880,3652344;43,4146156;713,6882935;190,7316895;189,1191559;29,1962585;43,5204277;0;0;17,3012447;78,125;23,0848198;7781,7416992;4,59375;3,5813723;753,1582642;358,519104;1553,3485107;218,4167633;225,1194763;28,7003651;51,3518333;0;0;17,131464;110,9375;0;7181,543457;5,2363281;3,4407365;832,1853027;193,7494812;495,4432373;113,6750336;56,7303314;22,4935093;54,7506561;0;0;11,2239971;89,0625;0;3071,7685547;4,8535156;1,1736357;322,7359314;116,08815;216,6747742;53,9863358;54,2320938;16,2031555;56,9597321;0;0;10,795577;65,234375;0;1197,5603027;9,6894531;0,0001025;171,0435333;0,0365262;80,2197189;36,1945381;22,2145252;12,7129955;47,6753464;0;0;10,780777;66,6015625;0;1026,5510254;4,7871094;0,1519993;105,7429352;40,9072266;86,4295578;31,083498;46,9727135;11,8738194;62,8752785;0;0;11,4023514;68,75;0;975,1116333;8,046875;0,00045;138,7099915;0,591682;74,1974869;24,217144;44,5155945;12,0167427;59,5166893;0;0;11,0566006;68,75;0;826,3972778;8,0410156;0,0004561;117,5503922;0,5063632;70,256813;2006-08-01
"22";207,5033264;193,983139;35,9140778;121,8326035;0;0;31,6271877;56,1512375;18,489954;8653,2001953;4,7421875;3,1767919;879,0888062;357,0826416;640,8163452;221,671051;220,0150604;37,5779343;56,6284943;0;0;26,1482563;95,8816452;15,7697754;9156,1787109;4,5722656;5,6775146;879,6900635;428,3354187;2044,6655273;212,8799133;219,4564362;28,3165092;50,7905273;0;0;17,131464;110,15625;0;6463,3896484;5,6054688;1,3199595;803,4034424;119,9380035;505,6060181;106,5582199;53,1784668;21,7628517;53,133503;0;0;11,2239971;90,625;0;2764,5915527;4,9101562;0,953628;295,2088928;99,7327728;224,6817169;53,4440269;53,6874542;16,1057358;56,6874847;0;0;10,795577;65,0390625;0;1077,8041992;9,9023438;6,28e-05;153,9505005;0,0215303;80,6873093;33,7575836;20,7190704;12,2583313;46,0956764;0;0;10,780777;66,796875;0;923,895813;4,7929688;0,1484669;95,3380127;36,6470985;90,4059601;29,7604847;44,9832077;11,6016541;62,4335594;0;0;11,4023514;75;0;877,6004639;8,1621094;0,0003451;124,932663;0,4388207;75,3375168;23,1357422;42,5806313;11,6436396;59,0768547;0;0;11,0566006;69,53125;0;743,7575684;8,9023438;6,28e-05;106,1499481;0,1011263;71,5753479;2006-09-01
"23";136,518692;127,5032043;24,5347424;84,8550644;3,6026123;0,9932283;24,0402279;82,9413834;7,1297355;5432,5595703;4,6601562;3,2254062;537,5899658;238,4899597;347,0718994;176,0760956;174,9191742;31,2278404;47,8209076;0;0;25,3545151;96,8901062;10,9448404;8904,9560547;4,2753906;25,2921143;766,3214111;505,8152466;1491,3814697;234,5458221;241,768692;33,3059235;59,5730515;0;0;25,472065;123,5833282;5,1032662;8716,7978516;4,8476562;15,0642185;914,2660522;330,9909668;987,7819214;115,1886978;57,5056229;23,0569534;56,2119675;0;0;12,6772385;94,918396;0,051306;2971,8269043;4,921875;0,9499586;318,3798828;106,1668091;295,4075928;52,8331795;53,0747375;16,0135136;56,3754539;0;0;11,7877054;65,234375;0;970,0238037;10,1503906;3,54e-05;138,5631256;0,011704;80,9844131;31,788435;19,511528;11,8958893;44,7694664;0;0;11,7848587;66,6015625;0;831,5062256;4,7890625;0,1508103;85,7026062;33,0840034;92,9564972;28,4957199;43,0781288;11,3530607;61,9653854;0;0;11,9043922;73,6328125;0;789,8403931;9,1542969;3,51e-05;112,7669678;0,0673756;76,1027679;22,0934982;40,6620674;11,3818779;58,5930939;0;0;11,8379021;68,75;0;669,3817749;9,2304688;2,95e-05;95,5764923;0,0494795;72,5418549;2006-10-01
"24";24,9102345;23,1944962;10,1773529;38,3166809;1,4724013;0,8378119;23,4065228;57,8578453;0,650508;486,5209961;4,9824219;0,8736861;52,9909096;16,5120983;30,9776878;37,3546143;37,0518036;13,8409252;23,1313457;0,9437051;0,2772619;23,9304638;60,5547333;0,7517089;1011,7819824;4,7304688;2,2211981;102,4110184;42,1292763;134,8742065;45,9201622;47,2657928;13,2394438;22,9981518;0,2131651;0,0625998;21,0252819;57,1509933;0,3305777;1177,173584;5,1875;3,9995403;134,9157715;33,2519073;159,3152313;56,9525566;28,789566;15,8958645;33,1044044;0,1263949;0,1057158;12,5527515;59,5637207;0,2383252;1182,9864502;5,3554688;0,2499009;140,5679474;28,4301224;166,620575;41,6778946;41,2081032;14,2536163;44,0998726;0,0869023;0,1653381;12,0952463;60,3568344;0,1708181;1092,2180176;5,90625;0,6413838;141,5798187;14,4513483;161,6980896;40,4748611;25,4367809;13,473567;48,4122047;0,053618;0,2913372;12,0952387;60,9454765;0,1898594;988,0561523;5,2421875;0,0339637;114,6423569;26,5085201;157,7068787;26,6495152;38,4760246;11,0635757;49,6209106;0,0370084;0,3998111;12,0977907;62,3162041;0,1780865;901,315918;5,4335938;0,2039311;108,7343445;20,0250759;152,8234406;22,1007423;39,3639183;11,1881084;50,2103958;0,026804;0,3912772;12,1002045;50,1771622;0,1465605;814,4586182;6,4257812;0,0190158;110,7112579;5,639977;149,5982971;2006-11-01
"25";17,5964832;16,3531952;8,0430422;31,838623;1,1796963;0,9249328;20,2747822;51,0617065;0,6936089;221,9121704;5,1015625;0,5321804;24,9195194;6,7822199;12,6875629;23,0119152;22,8046875;10,3158751;18,0165672;0,9825869;0,3672381;21,635107;52,4470367;0,7789989;352,8646851;4,9179688;0,9691302;37,7621765;12,647068;34,9653702;28,4879112;29,304636;10,6092491;18,4918213;0,6134208;0,2278347;21,6734924;53,389473;0,3602452;447,4673462;5,4277344;2,1610761;53,9228287;10,0010805;48,2016029;35,0178566;17,7750263;12,4309521;24,3867569;0,464667;0,1770121;12,5461245;52,3995628;0,2420616;510,9681702;5,8789062;0,0682224;66,0154648;6,9799981;62,923378;27,2288342;26,7739925;11,5124006;33,5431328;0,3708539;0,2353533;12,066865;53,563179;0,1712205;567,444397;6,2441406;0,2893573;76,0935516;4,9699392;76,1292267;27,8042526;17,630558;11,1701651;39,1056252;0,2755427;0,4288387;12,0754366;56,33992;0,1875374;579,1483154;5,2207031;0,0360043;66,8778534;15,8576241;87,0607681;19,9316502;28,2254505;9,5947847;40,675457;0,2097262;0,5771906;12,0852728;57,1585312;0,1738059;581,2435303;5,4082031;0,2175005;69,7841187;13,2506771;95,9528885;17,1149673;30,0144176;9,7178822;41,2665443;0,1680055;0,5867005;11,9823446;56,1385117;0,1432399;547,3668823;5,6132812;0,1286669;68,1231995;10,0720701;99,815239;2006-12-01
"26";20,7201748;19,232954;9,2168741;36,9852943;1,5439682;1,3451519;22,7189236;53,7013474;1,1540229;340,3655396;5,0625;0,6715093;37,8514328;10,7722149;20,5088959;25,92663;25,6804123;11,564373;20,6917324;1,2515473;0,514973;24,1603718;54,9403725;1,2908164;436,9432678;4,9277344;1,045983;46,8872604;15,5332136;41,4515114;31,0337219;31,9114876;11,7330084;20,5496387;0,7552645;0,3073689;24,4022312;56,9348679;0,5209756;490,6621399;5,4277344;2,42539;59,1280937;10,9665022;44,8410683;32,9947701;16,784296;12,2804823;23,4098263;0,5717402;0,2454896;13,0515528;51,249733;0,3038671;454,4660034;5,9082031;0,0659936;58,9243317;5,9993858;45,6006966;24,7855854;24,3059196;11,1814842;31,5715866;0,4911615;0,3128738;12,4951038;52,2391129;0,202975;488,6345825;6,1113281;0,4087739;64,7521057;5,0528445;52,875164;24,3724995;15,5185165;10,6331034;36,7088394;0,3869557;0,602016;12,4635916;53,5211906;0,2273635;485,8943787;5,1875;0,0408474;55,6883163;13,725174;60,9398308;17,9762611;25,2281189;9,2564058;37,9150352;0,3111323;0,7996141;12,431201;56,3859329;0,2075334;488,434967;5,3398438;0,267701;57,8553429;11,9210749;69,2012253;15,6206551;27,1959534;9,3832674;38,4167061;0,26224;0,8132645;12,335433;56,2529182;0,1668502;461,6635132;5,5078125;0,1722017;56,4506149;9,5013113;73,5907822;2007-01-01
"27";19,910244;18,448019;8,9414473;37,3669586;1,8278489;1,6573991;22,082653;57,1509018;0,9308868;289,5733032;5,0683594;0,6492188;32,2504921;9,1171255;13,0644674;21,8655224;21,6498604;10,548274;19,6164055;1,6044734;0,7075775;23,8635082;0;0,9579592;415,2024231;9,5214844;1,74e-05;59,2970467;0,0175852;20,7865944;23,6281872;24,292017;10,1634941;18,2621651;1,1945605;0,5235164;24,0160465;14,4652481;0,5599647;484,3094788;5,9492188;0,6681885;63,0953407;6,0917282;24,2096291;27,2861557;13,9130545;11,2892342;20,9073219;0,9595032;0,3591322;13,3730879;23,6864853;0,352205;463,6157837;6,6367188;0,0123378;63,8129082;2,4179168;26,7235794;20,6616478;20,2018757;10,2563267;27,8884945;0,8302733;0,4274347;12,5969858;30,6302929;0,2304911;489,291748;6,1152344;0,4085005;64,8634796;5,035346;31,1243553;20,5267429;13,1266632;9,8203564;33,2720451;0,6969647;0,8744399;12,5981531;36,3526421;0,2672527;477,9546509;5,2285156;0,0367724;55,2887077;12,9905396;36,747921;15,6272478;21,726244;8,7060328;34,5089111;0,5894316;1,1929681;12,6021795;41,2979584;0,2469345;477,7211609;5,3632812;0,2551245;56,8537712;11,3921118;43,1216393;13,9614363;24,1284504;8,9386482;35,3342705;0,5219849;1,2452878;12,6193142;43,7595062;0,1945534;454,1819763;5,5136719;0,1736322;55,5928535;9,290287;47,2620888;2007-02-01
"28";41,7828293;38,6605873;14,9766665;63,2460976;5,1610985;3,4136643;29,4925613;88,2452774;3,3582156;1063,1286621;4,8867188;1,60022;112,7724609;39,103054;36,5006409;49,1755524;48,6674271;18,4021263;34,784771;3,5715415;1,2786897;32,1622887;65,2841873;4,1612048;1497,8757324;4,7304688;3,0017405;151,6126709;62,3695793;73,1762695;55,0657654;56,5931473;18,1634598;32,7326012;1,3504921;0,5042724;32,7228317;38,2449379;2,3313639;1637,5246582;5,1894531;6,2281656;187,7607117;46,1713829;64,5596313;41,6882591;21,2814922;14,4258614;26,4023952;0,9382454;0,654208;14,2525263;26,604578;1,0114347;1022,3937378;5,2363281;0,3905679;118,4732971;27,5829678;39,8743362;31,2411022;30,4988747;13,1679831;35,1537857;0,8878761;0,8281307;13,6702461;31,6149616;0,556999;1012,4174194;5,3730469;2,7112505;120,7218323;23,9092331;38,1695328;27,7104626;17,751976;11,9120607;40,0416756;0,7505188;2,0634356;13,6596346;36,8206787;0,6937289;857,7789917;4,9570312;0,0922388;92,7900772;29,749794;40,101017;20,6695156;28,616993;10,4514055;40,0083008;0,6543618;2,554054;13,6888132;41,7963371;0,6119508;801,7474976;5,1367188;0,5213358;90,8013611;23,7340069;44,3378258;18,13657;31,2516766;10,6490364;40,6888313;0,5935891;2,4484813;13,8003731;45,0760422;0,4421167;730,4767456;5,2890625;0,3416931;85,6182632;18,7355595;48,209137;2007-03-01
"29";48,6584091;44,9665833;16,3763409;70,0949707;4,0306153;2,8848133;29,6043377;98,1858902;3,5847001;1307,3577881;4,8847656;1,6574559;138,6020508;48,1633453;57,4409409;68,2462921;67,5181046;22,2245197;42,8475838;0;0;33,0081787;99,4392395;5,1534123;2195,3569336;4,6523438;4,4602733;216,6887665;96,9336548;142,1367493;92,7047501;95,2415009;24,8535919;45,4184113;0;0;35,2269287;81,7413254;1,9745666;2876,3361816;5,0820312;9,5193377;321,4418945;89,463295;144,1861572;64,8611526;33,1598167;18,3892517;33,3807106;0,2333107;0,5512131;14,4882488;40,775795;0,7373612;1717,737793;5,0449219;0,7195179;190,1752777;55,2158508;75,5389938;46,59795;45,4145164;16,330555;42,9935341;0,3925825;0,9300731;13,6866703;33,0652122;0,1450023;1660,6730957;5,2753906;3,6314533;194,0792084;43,1598244;60,8383827;39,3603859;25,2589588;14,4399958;48,2974472;0,0621084;0,4118192;13,6837406;37,9676933;0,525153;1379,2988281;4,8398438;0,1456307;144,337326;52,7053566;54,7367783;28,3848095;39,1612625;12,4705524;47,7587852;0,1177775;1,1496508;13,9460402;43,7697067;0,6292924;1255,0700684;5,0058594;0,8112944;137,5517731;41,743969;53,9803581;24,6119995;42,3260422;12,6712313;48,7322655;0,1370921;1,3910872;14,1003389;48,3406296;0,3802429;1141,9511719;5,140625;0,5439572;129,4514313;33,6844597;56,7894783;2007-04-01
"30";116,6075134;107,6988373;28,6242085;123,3692093;0,5565837;0,6981512;34,2298775;158,5409546;11,9314709;4288,3154297;4,6757812;4,9544096;426,5294495;186,0870667;171,8997955;130,7214661;129,3497162;31,6662884;61,7487984;0;0;31,0587769;152,4097443;14,2886457;5130,6508789;4,4921875;10,4299116;479,2452393;253,7049103;444,4533081;156,7130737;160,9993439;31,1045227;57,8143997;0;0;27,4994221;121,2297745;0,2550649;5415,7529297;4,9570312;13,2265263;585,8480225;187,8310699;304,6728821;103,6352234;52,992569;25,4585819;46,370285;0;0;15,7079983;57,8844261;1,287812;3300,21875;4,6972656;3,1616538;330,5359802;140,9238129;124,2347488;70,8005142;68,9829788;21,1016216;55,6252861;0,1275837;0,4696323;13,192543;41,4664307;0;2778,5126953;5,0703125;7,251339;309,6017456;87,3287048;79,3507462;50,7941055;32,5949936;17,1487827;57,6429253;0;0;13,1281185;45,6614227;0;2015,9915771;4,6542969;0,34765;199,1128845;88,88591;73,2651825;40,1092033;55,3163834;15,4343376;60,6766357;0;0;14,2366247;53,5831604;0;1912,7935791;4,8945312;1,2931324;203,3530884;69,9031372;70,586937;29,1207981;50,1458626;13,5620155;56,0584526;0;0;12,3685999;53,6316605;0;1341,8120117;5,2695312;0,3715129;156,6173859;35,0700417;68,7395172;2007-05-01
