"";"Ca";"Mg";"K";"Na";"NH4";"Al";"group_id";"Date"
"728";460,0229797;109,3891449;91,2421799;5,5612659;0;1291,5578613;"6";2010-08-01
"729";460,2248535;109,5231781;91,3282776;5,7114038;0;1291,3383789;"6";2010-09-01
"730";460,3943481;109,6269379;91,4601059;5,9359679;0;1291,1186523;"6";2010-10-01
"731";461,3625183;110,1482468;91,6297226;5,9986873;0,0008085;1290,5949707;"6";2010-11-01
"732";461,727478;110,3444824;91,7333374;6,1197958;0,0046902;1290,4295654;"6";2010-12-01
"733";461,985199;110,4793472;91,8409576;6,2671356;0,0130505;1290,3435059;"6";2011-01-01
"734";461,974884;110,465889;91,8284454;6,2189794;0,0182184;1290,3626709;"6";2011-02-01
"735";462,0530701;110,4990997;91,8567505;6,2290106;0,0249636;1290,3374023;"6";2011-03-01
"736";462,0618896;110,4992142;91,8562012;6,2067194;0;1290,3404541;"6";2011-04-01
"737";461,8657227;110,390152;91,7779617;6,0711064;0;1290,4838867;"6";2011-05-01
"738";461,7797241;110,3444214;91,7539215;6,025208;0;1290,5185547;"6";2011-06-01
"739";461,1987;110,0002518;91,6081009;5,7891049;0;1291,0114746;"6";2011-07-01
"740";460,6636963;109,6852341;91,5260849;5,6697993;0;1291,4215088;"6";2011-08-01
"741";460,8493042;109,8094177;91,6089859;5,8177018;0;1291,2164307;"6";2011-09-01
"742";461,0031738;109,9038849;91,736702;6,0393767;0;1291,0096436;"6";2011-10-01
"743";461,9017944;110,3779144;91,8925095;6,1853595;0;1290,5111084;"6";2011-11-01
"744";462,2414246;110,5575562;91,9880371;6,3255634;0,0043188;1290,3565674;"6";2011-12-01
"745";462,5059204;110,6929321;92,1033249;6,4760618;0,0115942;1290,2659912;"6";2012-01-01
"746";462,5167236;110,6912842;92,102211;6,4418993;0,015359;1290,2736816;"6";2012-02-01
"747";462,6257935;110,7407837;92,1449203;6,448174;0,0193906;1290,2365723;"6";2012-03-01
"748";462,41922;110,6069336;92,0440521;6,2405157;0;1290,4125977;"6";2012-04-01
"749";462,2634277;110,5226669;91,9916306;6,1544781;0;1290,5097656;"6";2012-05-01
"750";462,1800537;110,4778442;91,9727859;6,1179647;0;1290,5380859;"6";2012-06-01
"751";461,598877;110,1334381;91,8335114;5,8912277;0;1291,0267334;"6";2012-07-01
"752";461,0666809;109,8199615;91,7558975;5,7776031;0;1291,4307861;"6";2012-08-01
"753";461,26297;109,950531;91,8413467;5,9314103;0;1291,2141113;"6";2012-09-01
"754";461,4242249;110,0494537;91,9720001;6,1613369;0;1290,9959717;"6";2012-10-01
"755";462,3884583;110,5542145;92,1457596;6,2628551;0;1290,4655762;"6";2012-11-01
"756";462,7510376;110,745163;92,2491379;6,3701172;0,0042224;1290,3048096;"6";2012-12-01
"757";463,0214539;110,8833389;92,369545;6,4835153;0,0116722;1290,2181396;"6";2013-01-01
"758";463,0194092;110,8734283;92,3619995;6,4283938;0,0154915;1290,2346191;"6";2013-02-01
"759";463,1184082;110,9156494;92,4010239;6,422698;0,0201429;1290,2028809;"6";2013-03-01
"760";463,1595764;110,9329071;92,4126434;6,4005713;0;1290,1889648;"6";2013-04-01
"761";462,9655762;110,8244171;92,3387375;6,2682996;0;1290,3292236;"6";2013-05-01
"762";462,894043;110,7858887;92,3209839;6,2234149;0;1290,3540039;"6";2013-06-01
"763";462,3060303;110,4365921;92,1777344;5,986208;0;1290,852417;"6";2013-07-01
"764";461,783844;110,1287766;92,1013794;5,8729343;0;1291,246582;"6";2013-08-01
"765";461,9742126;110,2558212;92,1859055;6,0271702;0;1291,0338135;"6";2013-09-01
"766";462,1327209;110,3532333;92,3160934;6,2593031;0;1290,8193359;"6";2013-10-01
"767";463,0732117;110,8398895;92,4870834;6,3189993;0,000931;1290,31604;"6";2013-11-01
"768";463,4251099;111,0221863;92,5914078;6,4276757;0,0048438;1290,1602783;"6";2013-12-01
"769";463,6687622;111,1427994;92,6985474;6,5370564;0,0131657;1290,0831299;"6";2014-01-01
"770";463,6408386;111,1166687;92,6768265;6,4607959;0,0183713;1290,1147461;"6";2014-02-01
"771";463,6933899;111,1306;92,6941681;6,4379306;0,0252079;1290,1038818;"6";2014-03-01
"772";463,7015991;111,1286774;92,6945877;6,4113603;0;1290,1072998;"6";2014-04-01
"773";463,5022278;111,0168152;92,6143265;6,2674494;0;1290,2563477;"6";2014-05-01
"774";463,4146729;110,9684601;92,5903625;6,2176208;0;1290,2927246;"6";2014-06-01
"775";462,8412781;110,6278915;92,4455948;5,9772511;0;1290,7803955;"6";2014-07-01
"776";462,3099976;110,3141403;92,3636017;5,8545661;0;1291,1861572;"6";2014-08-01
"777";462,4902954;110,4350739;92,446167;6,0050001;0;1290,9831543;"6";2014-09-01
"778";462,6401978;110,5272598;92,5739517;6,2319322;0;1290,7775879;"6";2014-10-01
"779";463,5258789;110,9779434;92,7348099;6,3576035;0;1290,2962646;"6";2014-11-01
"780";463,8555603;111,1461029;92,8326035;6,4905658;0,0043796;1290,1485596;"6";2014-12-01
"781";464,1133423;111,271965;92,9522171;6,6276159;0,0116759;1290,0612793;"6";2015-01-01
"782";464,1206055;111,2664871;92,9504547;6,5861359;0,0155142;1290,0717773;"6";2015-02-01
"783";464,2230835;111,3084869;92,9931107;6,583456;0,0197086;1290,0378418;"6";2015-03-01
"784";464,0140686;111,1712112;92,8909073;6,3674617;0;1290,2171631;"6";2015-04-01
"785";463,8612366;111,0881653;92,8392334;6,2809749;0;1290,3126221;"6";2015-05-01
"786";463,7771301;111,0413818;92,8204727;6,2422266;0;1290,3414307;"6";2015-06-01
"787";463,1951904;110,6956177;92,6795044;6,009449;0;1290,8317871;"6";2015-07-01
"788";462,6684875;110,3847275;92,6023407;5,8948898;0;1291,2315674;"6";2015-08-01
"789";462,8594666;110,5121002;92,6874771;6,0496283;0;1291,0168457;"6";2015-09-01
"790";463,0174866;110,6092224;92,8184128;6,2825584;0;1290,800293;"6";2015-10-01
"791";463,959259;111,0853958;92,9950638;6,3772497;6,79e-05;1290,2866211;"6";2015-11-01
"792";464,3070984;111,2624435;93,0986786;6,4819937;0,0043044;1290,1329346;"6";2015-12-01
"793";188,7920837;90,4451599;39,8935204;7,506012;0,023396;1253,8336182;"7";2005-01-01
"794";188,7252502;90,4049759;39,8652115;7,4761996;0,0263138;1253,8764648;"7";2005-02-01
"795";188,6779327;90,3770142;39,8443031;7,5060515;0,0276625;1253,9030762;"7";2005-03-01
"796";188,5557098;90,3042068;39,7900276;7,3682928;0;1254,0054932;"7";2005-04-01
"797";188,326889;90,1736145;39,7027245;7,0902529;0;1254,2312012;"7";2005-05-01
"798";188,1687469;90,0859146;39,6620445;7,0153365;0;1254,331665;"7";2005-06-01
"799";187,5276794;89,7061081;39,5062599;6,5661926;0;1254,9643555;"7";2005-07-01
"800";186,9507904;89,3655167;39,4207001;6,3507152;0;1255,4586182;"7";2005-08-01
"801";187,1525421;89,4939346;39,4919014;6,5677781;0;1255,2321777;"7";2005-09-01
"802";187,2809448;89,5717163;39,6200905;6,955389;0;1254,9940186;"7";2005-10-01
"803";187,9712982;89,9940033;39,7422371;7,3118625;0;1254,5633545;"7";2005-11-01
"804";188,2654724;90,1749191;39,8465691;7,4910684;0,0015628;1254,4310303;"7";2005-12-01
"805";188,4641266;90,2976151;39,9579659;7,6171451;0,0061352;1254,3792725;"7";2006-01-01
"806";188,4638214;90,2981033;39,9607506;7,553544;0,0088465;1254,4022217;"7";2006-02-01
"807";188,5040894;90,3238754;39,9914055;7,5144796;0,0092451;1254,4111328;"7";2006-03-01
"808";188,4760284;90,3085022;39,9770699;7,4085784;0;1254,4520264;"7";2006-04-01
"809";188,2465668;90,1775665;39,8675232;7,0408311;0;1254,7077637;"7";2006-05-01
"810";188,0599823;90,0729141;39,8062744;6,8625331;0;1254,8601074;"7";2006-06-01
"811";187,4424133;89,7072678;39,6403351;6,3864684;0;1255,4830322;"7";2006-07-01
"812";186,8526001;89,3587875;39,5427475;6,1425276;0;1255,998291;"7";2006-08-01
"813";187,0305481;89,4730148;39,6095657;6,3425865;0;1255,796875;"7";2006-09-01
"814";187,1411743;89,5401382;39,7318115;6,7016726;0;1255,5830078;"7";2006-10-01
"815";187,8848419;90,0006561;39,885788;6,7283702;0;1255,2042236;"7";2006-11-01
"816";188,2163239;90,2069397;40,0191879;6,754457;0,0011799;1255,0826416;"7";2006-12-01
"817";188,47966;90,371666;40,1824837;6,7234774;0,0062179;1255,0251465;"7";2007-01-01
"818";188,4944916;90,3821259;40,1942596;6,6122475;0,0092367;1255,0488281;"7";2007-02-01
"819";188,5775299;90,4356842;40,248333;6,4767208;0,0108074;1255,0516357;"7";2007-03-01
"820";188,5686035;90,4327011;40,245594;6,3539872;0;1255,0853271;"7";2007-04-01
"821";188,3303986;90,2962418;40,1382179;6,0498524;0;1255,3280029;"7";2007-05-01
"822";188,1379547;90,1883621;40,0785255;5,8748999;0;1255,4829102;"7";2007-06-01
"823";187,4864197;89,8017883;39,9114189;5,4716239;0;1256,1069336;"7";2007-07-01
"824";186,8827515;89,4445953;39,8166313;5,2722645;0;1256,6162109;"7";2007-08-01
"825";187,0882874;89,57547;39,8894768;5,4550085;0;1256,3969727;"7";2007-09-01
"826";187,2284088;89,6604385;40,0201797;5,781291;0;1256,1690674;"7";2007-10-01
"827";188,1520386;90,2413712;40,2274933;5,5200014;0;1255,7336426;"7";2007-11-01
"828";188,567749;90,5039825;40,3897438;5,4067855;0,001472;1255,5889893;"7";2007-12-01
"829";188,883316;90,7041855;40,5725174;5,2754927;0,0076286;1255,5234375;"7";2008-01-01
"830";188,8885345;90,7097244;40,5765495;5,1373382;0,0123307;1255,553833;"7";2008-02-01
"831";188,9737549;90,7666321;40,6277313;4,9883509;0,0169171;1255,5550537;"7";2008-03-01
"832";188,9748993;90,7705841;40,6301193;4,8947706;0;1255,5780029;"7";2008-04-01
"833";188,6958313;90,6090927;40,5083427;4,6323605;0;1255,8417969;"7";2008-05-01
