"";"Year";"N_PP";"Ca_PP";"Mg_PP";"K_PP";"S_PP";"P_PP";"N_PU";"Ca_PU";"Mg_PU";"K_PU";"S_PU";"P_PU";"N_AU";"Ca_AU";"Mg_AU";"K_AU";"S_AU";"P_AU";"N_Diff";"Ca_Diff";"Mg_Diff";"K_Diff";"S_Diff";"P_Diff"
"29";2033;0;0;0;0;0;0;213717,0733642;42140,7805631;13533,4430846;35878,0735473;6605,7992705;11871,6408696;145540,0040282;48179,8117676;15684,2912292;53387,5621339;6605,7991179;6560,1448823;68177,069336;-6039,0312045;-2150,8481446;-17509,4885866;0,000152599999637459;5311,4959873
"30";2034;0;0;0;0;0;0;214359,2608642;42436,2058108;13591,052307;36049,5816038;6637,7900085;11924,7260748;145644,1889648;48503,2155762;15750,8000947;53623,4708252;6637,7896576;6570,4788208;68715,0718994;-6067,00976540001;-2159,7477877;-17573,8892214;0,00035089999983029;5354,247254
"31";2035;0;0;0;0;0;0;214223,1896973;42421,0079955;13584,6007692;36003,6049195;6632,1165773;11902,4355468;146949,8996582;48530,9642334;15758,5146331;53685,4527589;6632,1158143;6561,867096;67273,2900391;-6109,9562379;-2173,9138639;-17681,8478394;0,000762999999096792;5340,5684508
"32";2036;0;0;0;0;0;0;212982,7916259;41915,4179077;13472,9892581;35697,2294921;6581,1214446;11810,8725588;144368,5683594;48059,9097901;15658,4515684;53465,5012209;6581,1207429;6532,0529023;68614,2232665;-6144,4918824;-2185,4623103;-17768,2717288;0,00070170000071812;5278,8196565
"33";2037;0;0;0;0;0;0;213716,9801028;42140,7687834;13533,4384768;35878,0610963;6605,7974396;11871,6372072;144504,080078;48304,7954711;15724,8983459;53688,9069825;6605,7969666;6544,5933685;69212,9000248;-6164,0266877;-2191,4598691;-17810,8458862;0,000473000000056345;5327,0438387
"34";2038;0;0;0;0;0;0;213033,3994141;41943,4409638;13478,104126;35709,7850343;6583,7533721;11813,9523924;145680,9095461;48143,5410156;15681,8077241;53614,4624024;6583,7521516;6525,9664764;67352,489868;-6200,1000518;-2203,7035981;-17904,6773681;0,0012205000002723;5287,985916
"35";2039;0;0;0;0;0;0;211728,2182617;41401,6237182;13364,0144654;35368,3626098;6524,7420958;11705,4777828;143128,4204102;47625,3368528;15575,8046571;53331,6370849;6524,7415925;6489,9387817;68599,7978515;-6223,7131346;-2211,7901917;-17963,2744751;0,00050329999976384;5215,5390011
"36";2040;0;0;0;0;0;0;213205,9565431;41978,4598083;13492,3156129;35745,828552;6586,6755219;11825,4916992;143412,0999758;48213,2201537;15707,1215668;53727,7875977;6586,6745149;6520,8420258;69793,8565673;-6234,7603454;-2214,8059539;-17981,9590457;0,00100700000075449;5304,6496734
"37";2041;0;0;0;0;0;0;212796,1074221;41872,1947174;13461,4198608;35638,699646;6572,8162841;11785,5029292;144626,9976807;48134,678955;15685,0978545;53687,9995118;6572,8150023;6507,2070313;68169,1097414;-6262,4842376;-2223,6779937;-18049,2998658;0,00128180000046996;5278,2958979
"38";2042;0;0;0;0;0;0;213610,8709716;42202,6486204;13533,241852;35846,2570191;6607,7302245;11850,1289064;142553,7254639;48481,9849855;15761,2311707;53926,711914;6607,7292327;6522,4469298;71057,1455077;-6279,3363651;-2227,9893187;-18080,4548949;0,000991800000520016;5327,6819766
"39";2043;0;0;0;0;0;0;210964,0892333;41099,1983795;13297,3115844;35173,3592531;6492,4607851;11643,9331056;141899,9622804;47379,0324707;15524,3647768;53240,6813963;6492,4604495;6456,6027221;69064,1269529;-6279,83409120001;-2227,0531924;-18067,3221432;0,000335599999743863;5187,3303835
"40";2044;0;0;0;0;0;0;213049,1861574;42012,3122864;13486,9987485;35701,4680787;6585,9754637;11800,9013676;162080,4508058;48445,3991699;15771,2038727;54226,9918213;6585,9750517;6501,1849516;50968,7353516;-6433,08688349999;-2284,2051242;-18525,5237426;0,000412000000324042;5299,716416
"41";2045;0;0;0;0;0;0;212082,6051028;41597,7957459;13399,830963;35456,25;6543,1673585;11727,0380856;160774,5054933;48332,6657714;15799,3329315;54915,8076171;6543,1667939;6428,8864288;51308,0996095;-6734,8700255;-2399,5019685;-19459,5576171;0,000564599999961501;5298,1516568
"42";2046;0;0;0;0;0;0;214066,3605957;42454,8581544;13579,2829894;35959,2379761;6631,4154512;11877,84375;161545,5021973;49552,1332398;16121,173355;56580,1834716;6631,4148561;6469,4135741;52520,8583984;-7097,2750854;-2541,8903656;-20620,9454955;0,000595099999372906;5408,4301759
"43";2047;0;0;0;0;0;0;210929,2473143;41140,0466614;13301,0909117;35152,4956056;6492,0516664;11627,802246;161377,7672119;48644,364685;16007,5901949;57117,8713379;6492,0506593;6397,3134003;49551,4801024;-7504,3180236;-2706,4992832;-21965,3757323;0,00100709999969695;5230,4888457
"44";2048;0;0;0;0;0;0;212213,7155761;41730,9088135;13416,3143922;35495,5272216;6556,0350039;11733,9770508;160174,3477784;49633,7053833;16286,8584439;58804,9025881;6556,0342863;6420,9425352;52039,3677977;-7902,7965698;-2870,5440517;-23309,3753665;0,000717600000825769;5313,0345156
"45";2049;0;0;103,8082275;0;0;0;212487,5267333;41821,984558;13440,7585145;35556,682739;6564,2221223;11751,676758;160924,3743897;50104,6543579;16468,6886901;60162,3757323;6564,2210235;6472,8909607;51563,1523436;-8282,6697999;-3027,9301756;-24605,6929933;0,00109880000036355;5278,7857973
"46";2050;0;0;262,1016846;264,8876953;0;0;213115,5108642;42109,2064361;13501,0073242;35705,7061765;6590,8286591;11790,9287112;162185,1782225;50773,6638793;16688,3162841;61628,2590332;6590,828064;6477,8338012;50930,3326417;-8664,4574432;-3187,3089599;-25922,5528567;0,0005951000002824;5313,09491
"47";2051;0;0;276,4726562;315,9672852;0;0;209566,9396973;40627,4565581;13180,3836059;34822,6252444;6440,7654114;11527,7797848;159108,3599855;49633,7302855;16513,0905456;61945,9909668;6440,7646942;6399,9001466;50458,5797118;-9006,2737274;-3332,7069397;-27123,3657224;0,000717199999598961;5127,8796382
"48";2052;0;0;370,2672119;598,2783203;54,9603271;0;210503,5720216;40964,9049682;13261,2975463;35053,6715697;6475,9689638;11600,8623048;159770,1755372;50276,4060669;16725,8416137;63266,9904784;6475,968048;6416,6510316;50733,3964844;-9311,50109870001;-3464,5440674;-28213,3189087;0,000915799999347655;5184,2112732
"49";2053;0;0;409,083252;713,4492188;78,4224854;0;212077,616333;41715,7141877;13409,8619692;35449,545471;6550,3618165;11711,686524;161292,3071289;51319,070618;16999,3616028;64702,3935548;6550,3612521;6449,1318207;50785,3092041;-9603,35643029999;-3589,4996336;-29252,8480838;0,000564399999348097;5262,5547033
"50";2054;0;0;349,3616943;537,527832;43,2876587;0;210549,324707;41110,8549347;13276,4493407;35059,5341798;6485,7978973;11588,5949712;158881,9139405;50955,2377319;16968,8313294;65170,6323241;6485,7971802;6409,122589;51667,4107665;-9844,3827972;-3692,3819887;-30111,0981443;0,000717099999747006;5179,4723822
"51";2055;0;0;369,3994141;602,0698242;57,5968018;0;209005,2476806;40437,1212157;13134,1403199;34677,8320315;6419,010803;11478,552978;158332,5917969;50475,8174439;16910,6509095;65488,8627931;6419,0103303;6370,9049837;50672,6558837;-10038,6962282;-3776,5105896;-30811,0307616;0,000472700000500481;5107,6479943
"52";2056;0;0;427,5915527;776,2333984;92,8533325;0;210093,7767333;40858,6431275;13230,406036;34946,5458986;6462,1108397;11560,8764652;159725,828125;51085,5185546;17088,4661561;66437,1584472;6462,1101989;6393,9002989;50367,9486083;-10226,8754271;-3858,0601201;-31490,6125486;0,000640799999928277;5166,9761663
"53";2057;0;0;331,3729248;487,3051758;33,1934814;0;210751,7884521;41222,9492187;13296,9129332;35109,7499389;6496,3251496;11600,9135748;158246,9821778;51602,0589598;17219,747528;67144,6462401;6496,3247527;6403,0345764;52504,8062743;-10379,1097411;-3922,8345948;-32034,8963012;0,000396899999941525;5197,8789984
"54";2058;0;0;324,7172852;469,7910156;29,9276123;0;210275,5601807;41019,7877808;13252,0065614;34998,3819579;6477,6116485;11570,896728;158022,3092041;51511,7451171;17221,9652404;67431,5637207;6477,6108705;6389,2587434;52253,2509766;-10491,9573363;-3969,958679;-32433,1817628;0,000778000000536849;5181,6379846
"55";2059;0;0;358,4349365;568,4663086;50,6717529;0;210392,5494387;41144,7061918;13271,1337891;35015,170471;6485,097641;11564,0053716;158987,2636717;51747,7230835;17287,2242432;67836,3632813;6485,0966949;6385,1094055;51405,285767;-10603,0168917;-4016,0904541;-32821,1928103;0,000946099999964645;5178,8959661
"56";2060;0;0;312,793457;433,7646484;21,6980591;0;211465,3315431;41497,3548128;13358,5026857;35292,2028198;6525,9751283;11659,3798824;157689,242676;52192,5272828;17412,3638916;68434,4916993;6525,9743807;6411,1354828;53776,0888671;-10695,17247;-4053,8612059;-33142,2888795;0,000747600000067905;5248,2443996
"57";2061;0;0;271,0950928;309,5166016;0;0;210017,5611575;40997,5918428;13236,4591066;34928,9135745;6471,6476745;11540,146728;157071,6158449;51754,1538086;17314,9939879;68282,4787597;6471,6475218;6370,1974334;52945,9453126;-10756,5619658;-4078,5348813;-33353,5651852;0,000152699999489414;5169,9492946
"58";2062;0;0;285,3832397;392,7255859;48,0026855;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;139831,4536744;31933,5701904;13018,3321838;55977,4233398;4409,6875382;5096,6081848;21628,5449219;-10699,9764403;-4088,8811953;-33320,3374022;0,000327800000377465;2665,8918152
"59";2063;0;0;278,8857422;372,9035645;43,913147;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;138925,0098267;31816,2330935;13030,2446593;55834,3549805;4409,6875382;5094,271652;22534,9887696;-10582,6393434;-4100,7936708;-33177,2690429;0,000327800000377465;2668,228348
"60";2064;0;0;269,4452515;0;38,0081177;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;139055,5786743;31713,2971803;13038,3066712;50050,2976072;4409,6875382;5090,7228242;22404,419922;-10479,7034302;-4108,8556827;-27393,2116696;0,000327800000377465;2671,7771758
"61";2065;0;0;281,9616699;0;45,692749;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;139601,0049438;31629,9356689;13046,3059386;40324,6481934;4409,6875382;5088,7318422;21858,9936525;-10396,3419188;-4116,8549501;-17667,5622558;0,000327800000377465;2673,7681578
"62";2066;0;0;201,541626;0;0;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;138074,9458619;31539,6911012;13044,4285585;37987,7087402;4409,6875382;5086,3753815;23385,0527344;-10306,0973511;-4114,97757;-15330,6228026;0,000327800000377465;2676,1246185
"63";2067;0;0;104,6387939;0;0;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;137675,0840454;31416,458496;13023,0352782;36015,1291504;4409,6875382;5082,8061065;23784,9145509;-10182,8647459;-4093,5842897;-13358,0432128;0,000327800000377465;2679,6938935
"64";2068;0;0;57,6541748;0;0;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;138427,8096313;31280,3132934;12991,5111085;34319,2374269;4409,6875382;5080,780487;23032,188965;-10046,7195433;-4062,06012;-11662,1514893;0,000327800000377465;2681,719513
"65";2069;0;0;0;0;0;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;125170,2417603;30980,3253174;12887,1410523;32702,9193115;4409,6875382;5078,946747;36289,756836;-9746,7315673;-3957,6900638;-10045,8333739;0,000327800000377465;2683,553253
"66";2070;0;0;0;0;0;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;123240,5840455;30460,8959352;12688,452942;30887,4377441;4409,6875382;5075,3074798;38219,4145508;-9227,3021851;-3759,0019535;-8230,3518065;0,000327800000377465;2687,1925202
"67";2071;0;0;0;0;0;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;124515,3872681;29874,6188965;12459,6548462;29096,0095215;4409,6875382;5073,3111877;36944,6113282;-8641,0251464;-3530,2038577;-6438,9235839;0,000327800000377465;2689,1888123
"68";2072;0;0;0;0;0;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;122137,7861938;29275,7194824;12223,4520263;27491,4344482;4409,6875382;5071,0155487;39322,2124025;-8042,1257323;-3294,0010378;-4834,3485106;0,000327800000377465;2691,4844513
"69";2073;0;0;0;0;0;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;121979,3833618;28688,2759399;11990,2176208;25939,0672607;4409,6875382;5067,4502716;39480,6152345;-7454,6821898;-3060,7666323;-3281,9813231;0,000327800000377465;2695,0497284
"70";2074;0;0;0;0;0;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;122630,9971314;28143,5601195;11773,2332612;24460,0821534;4409,6875382;5065,5022889;38829,0014649;-6909,9663694;-2843,7822727;-1802,9962158;0,000327800000377465;2696,9977111
"71";2075;0;0;0;0;0;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;120824,1196901;27638,9818115;11571,5453491;23175,9334716;4409,6875382;5063,1655273;40635,8789062;-6405,3880614;-2642,0943606;-518,847534;0,000327800000377465;2699,3344727
"72";2076;0;0;0;0;0;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;120119,8584595;27171,3560792;11384,0527344;21948,9578858;4409,6875382;5059,6207274;41340,1401368;-5937,7623291;-2454,6017459;708,128051800002;0,000327800000377465;2702,8792726
"73";2077;0;0;0;0;0;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;121333,4614868;26754,3334047;11216,0656586;20781,1952514;4409,6875382;5057,693695;40126,5371095;-5520,7396546;-2286,6146701;1875,8906862;0,000327800000377465;2704,806305
"74";2078;0;0;0;0;0;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;118863,0899048;26376,9982911;11057,6475066;19780,8279419;4409,6875382;5055,3844299;42596,9086915;-5143,404541;-2128,1965181;2876,2579957;0,000327800000377465;2707,1155701
"75";2079;0;0;0;0;0;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;118843,6841431;26035,1923218;10914,8996279;18811,6164551;4409,6875382;5051,8746797;42616,3144532;-4801,5985717;-1985,4486394;3845,4694825;0,000327800000377465;2710,6253203
"76";2080;0;0;0;0;0;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;119562,6602173;25736,1330567;10795,6891936;17881,8969726;4409,6875382;5050,0490418;41897,338379;-4502,5393066;-1866,2382051;4775,188965;0,000327800000377465;2712,4509582
"77";2081;0;0;0;0;0;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;117856,1372681;25468,646698;10682,6418303;17090,3878784;4409,6875382;5047,7280121;43603,8613282;-4235,0529479;-1753,1908418;5566,6980592;0,000327800000377465;2714,7719879
"78";2082;0;0;0;0;0;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;117398,3643188;25226,7556762;10581,1578674;16317,4421388;4409,6875382;5044,2457733;44061,6342775;-3993,1619261;-1651,7068789;6339,6437988;0,000327800000377465;2718,2542267
"79";2083;0;0;0;0;0;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;118724,7974242;25018,019928;10499,2916565;15566,7974855;4409,6875382;5042,3986513;42735,2011721;-3784,4261779;-1569,840668;7090,2884521;0,000327800000377465;2720,1013487
"80";2084;0;0;0;0;0;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;116520,701233;24830,627594;10419,3157042;14932,5095823;4409,6875382;5040,1364288;44939,2973633;-3597,0338439;-1489,8647157;7724,5763553;0,000327800000377465;2722,3635712
"81";2085;0;0;0;0;0;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;116666,3999634;24659,1013183;10346,3887787;14357,0205384;4409,6875382;5036,6370848;44793,5986329;-3425,5075682;-1416,9377902;8300,0653992;0,000327800000377465;2725,8629152
"82";2086;0;0;0;0;0;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;129798,2090455;24554,4474182;10301,8666764;13838,1851808;4409,6875382;5034,6419676;31661,7895508;-3320,8536681;-1372,4156879;8818,9007568;0,000327800000377465;2727,8580324
"83";2087;0;0;0;0;0;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;129720,1987915;24508,9788514;10282,1903229;13450,294098;4409,6875382;5032,3203887;31739,7998048;-3275,3851013;-1352,7393344;9206,7918396;0,000327800000377465;2730,1796113
"84";2088;0;0;0;0;0;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;129425,3535767;24487,6787719;10272,6679688;13067,4473877;4409,6875382;5028,8765107;32034,6450196;-3254,0850218;-1343,2169803;9589,6385499;0,000327800000377465;2733,6234893
"85";2089;0;0;0;0;0;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;130057,0806273;24488,040039;10272,2727586;12707,7308046;4409,6875382;5007,8372345;31402,917969;-3254,4462889;-1342,8217701;9949,355133;0,000327800000377465;2754,6627655
"86";2090;0;0;0;0;0;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;128238,243225;24495,9279174;10275,049095;10184,3065797;4409,6875382;5004,3890839;33221,7553713;-3262,3341673;-1345,5981065;12472,7793579;0,000327800000377465;2758,1109161
"87";2091;0;0;0;0;0;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;128673,3657838;24507,5331117;10279,4570998;9873,2799377;4409,6875382;5000,9697723;32786,6328125;-3273,9393616;-1350,0061113;12783,8059999;0,000327800000377465;2761,5302277
"88";2092;0;0;0;0;0;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;129143,6426392;24526,6444092;10287,078987;9147,3598938;4409,6875382;4999,9909211;32316,3559571;-3293,0506591;-1357,6279985;13509,7260438;0,000327800000377465;2762,5090789
"89";2093;0;0;0;0;0;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;128173,0073853;24544,0794678;10294,0345536;9264,4054566;4409,6875382;5017,4084474;33286,991211;-3310,4857177;-1364,5835651;13392,680481;0,000327800000377465;2745,0915526
"90";2094;0;0;0;0;0;0;161459,9985963;21233,5937501;8929,4509885;22657,0859376;4409,687866;7762,5;128211,335022;24558,4479675;10299,769394;9152,8701784;4409,6875382;5014,0011138;33248,6635743;-3324,8542174;-1370,3184055;13504,2157592;0,000327800000377465;2748,4988862
