"";"id";"YEAR";"Month";"Ca";"Mg";"K";"Na";"NO3";"NH4";"SO4";"Cl";"P";"DOC";"Al";"Si";"H";"pH";"R";"HR";"group_id";"Date"
"23";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2006;11;2,2386451;1,3574916;2,9315987;4,0282426;0,1018345;0,0953193;1,0095452;9,7431555;0,0298044;4,5217547;0,0004568;4,6789274;NA;NA;NA;NA;1;2006-11-01
"24";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2006;12;1,0277276;0,623013;1,4615473;2,0575566;0,0468672;0,0578673;0,5389551;5,4181643;0,0213733;1,7893635;0,0005633;0,8505178;NA;NA;NA;NA;1;2006-12-01
"25";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2007;1;1,1563549;0,7009476;1,9388026;3,6305983;0,0684064;0,0890097;0,8253247;7,9013453;0,0256062;1,9094249;0,0003737;0,5110705;NA;NA;NA;NA;1;2007-01-01
"26";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2007;2;0,4312363;0,2612987;0,5302873;0,9566117;0,0239392;0,0315276;0,1689089;1,6996404;0,0112174;1,4628297;0,0008902;0,304402;NA;NA;NA;NA;1;2007-02-01
"27";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2007;3;0,8463428;0,5126542;1,0431772;1,9455104;0,066664;0,0769643;0,3388937;3,7473214;0,0165838;2,5033107;0,0007566;0,555773;NA;NA;NA;NA;1;2007-03-01
"28";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2007;4;0,4816877;0,2916522;0,5013816;0,920732;0,018021;0,0242906;0,1296344;1,5455638;0,003651;1,777822;0,00123;0,5262539;NA;NA;NA;NA;1;2007-04-01
"29";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2007;5;0,4554452;0,2756447;0,3714453;0,6545788;0;0,0002243;0,068451;0,9949885;0;1,8956757;0,0021766;0,6000501;NA;NA;NA;NA;1;2007-05-01
"30";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2007;6;0,4161417;0,2517678;0,2958236;0,5158634;0;0;0,0568202;0,5969859;0,011995;1,8454109;0,0026531;0,7061435;NA;NA;NA;NA;1;2007-06-01
"31";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2007;7;0;0;0;0;0;0;0;0;0;0;0,0104078;0;NA;NA;NA;NA;1;2007-07-01
"32";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2007;8;0;0;0;0;0;0;0;0;0;0;5,6e-06;0;NA;NA;NA;NA;1;2007-08-01
"33";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2007;9;0;0;0;0;0;0;0;0;0;0;1e-07;0;NA;NA;NA;NA;1;2007-09-01
"34";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2007;10;0,2714382;0,1642475;0,1430896;0,2326273;0,0037369;0,0033973;0,0221843;0,2891139;0,0030048;0,8559199;0,0003105;0,7300256;NA;NA;NA;NA;1;2007-10-01
"35";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2007;11;1,925786;1,1654441;2,6159341;5,8116264;0,1130167;0,088146;0,9378803;5,7774496;0,0258358;4,5466108;0;4,4821253;NA;NA;NA;NA;1;2007-11-01
"36";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2007;12;1,1450491;0,6930726;1,4838156;2,6019082;0,0411809;0,0580813;0,5127671;6,9740934;0,0222322;1,8003196;0,0007196;0,8538906;NA;NA;NA;NA;1;2007-12-01
"37";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2008;1;1,0140496;0,6132931;1,7470187;4,723341;0,1323167;0,0790738;0,7747024;5,1007571;0,0229526;1,9208229;0;0,3300959;NA;NA;NA;NA;1;2008-01-01
"38";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2008;2;0,2885996;0,1745087;0,4177101;1,0314077;0,042008;0,026099;0,1572952;1,11893;0,0111065;1,4708611;0,0008047;0,2885816;NA;NA;NA;NA;1;2008-02-01
"39";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2008;3;0,6777015;0,4097266;0,8991241;2,0054629;0,0842108;0,07009;0,3133983;3,1556387;0,0172136;2,5157356;0,0008233;0,575291;NA;NA;NA;NA;1;2008-03-01
"40";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2008;4;0,3936886;0,2379288;0,4366783;0,9484489;0,025101;0,0242882;0,1185644;1,1778461;0,0036554;1,7862748;0,0011441;0,5366082;NA;NA;NA;NA;1;2008-04-01
"41";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2008;5;0,3802407;0,2297176;0,3270366;0,6571122;0,0013276;0,0022411;0,062257;0,6834264;0;1,9029803;0,0021086;0,6121691;NA;NA;NA;NA;1;2008-05-01
"42";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2008;6;0,3845077;0,2322161;0,2739834;0,5223629;0;0;0,0504707;0,5223626;0,012935;1,8514762;0,0029118;0,7309291;NA;NA;NA;NA;1;2008-06-01
"43";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2008;7;0;0;0;0;0;0;0;0;0;0;0,0105959;0;NA;NA;NA;NA;1;2008-07-01
"44";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2008;8;0;0;0;0;0;0;0;0;0;0;1,05e-05;0;NA;NA;NA;NA;1;2008-08-01
