"";"Year";"Month";"Dry weight";"N";"Ca";"Mg";"K";"S";"P";"Date"
"204";2021;12;200619,078125;54,845253;89,7938614;9,7089176;39,2318954;6,4693775;6,025671;2021-12-01
"205";2022;1;200619,03125;54,845253;89,7938614;9,7089176;39,2318878;6,4693775;6,025671;2022-01-01
"206";2022;2;200618,984375;54,845253;89,7938614;9,7089176;39,2318802;6,469378;6,025671;2022-02-01
"207";2022;3;200618,90625;54,845253;89,7938614;9,7089176;39,2318687;6,469378;6,025671;2022-03-01
"208";2022;4;200705,75;54,8493996;89,7973099;9,7091694;39,2470818;6,4701977;6,0262551;2022-04-01
"209";2022;5;202534,40625;55,1922379;90,3109741;9,7633677;39,5674553;6,5213323;6,0643554;2022-05-01
"210";2022;6;203985,9375;55,48283;90,9558029;9,8322573;39,8132362;6,5650539;6,0896392;2022-06-01
"211";2022;7;205458;55,8553276;91,6109238;9,90238;40,0633469;6,6077161;6,1069064;2022-07-01
"212";2022;8;206511,75;56,1219711;92,1389389;9,9602938;40,2700119;6,6364179;6,1206617;2022-08-01
"213";2022;9;207362;56,3371201;92,5510864;10,0029917;40,4221344;6,6604018;6,1349669;2022-09-01
"214";2022;10;207361,71875;56,3370399;92,5510864;10,0029917;40,4220886;6,6603956;6,1349554;2022-10-01
"215";2022;11;207361,0625;56,3370132;92,5510788;10,0029917;40,4219742;6,6603937;6,1349497;2022-11-01
"216";2022;12;207360,859375;56,3370132;92,5510788;10,0029917;40,421936;6,6603937;6,1349497;2022-12-01
"217";2023;1;207360,796875;56,3370132;92,5510788;10,0029917;40,4219246;6,6603937;6,1349497;2023-01-01
"218";2023;2;207360,765625;56,3370132;92,5510788;10,0029917;40,4219208;6,6603937;6,1349497;2023-02-01
"219";2023;3;207360,6875;56,3370132;92,5510864;10,0029917;40,4219055;6,6603937;6,1349497;2023-03-01
"220";2023;4;207446,578125;56,341095;92,5544968;10,0032406;40,4369507;6,6612029;6,1355252;2023-04-01
"221";2023;5;209275,6875;56,682003;93,0715408;10,0579624;40,7574005;6,712831;6,1740117;2023-05-01
"222";2023;6;210386,5;56,9630928;93,5681152;10,1111784;40,9476509;6,7380991;6,1876545;2023-06-01
"223";2023;7;211099,4375;57,1434975;93,8874054;10,1454601;41,070179;6,7589564;6,1960382;2023-07-01
"224";2023;8;211742,03125;57,3061028;94,2093964;10,1811094;41,1976967;6,7766299;6,2044826;2023-08-01
"225";2023;9;212214,828125;57,4257469;94,4416122;10,2050743;41,2832298;6,7900858;6,2112494;2023-09-01
"226";2023;10;212214,5625;57,4256744;94,4416122;10,2050743;41,2831802;6,7900801;6,2112384;2023-10-01
"227";2023;11;212213,921875;57,4256554;94,4416122;10,2050743;41,2830696;6,7900786;6,2112336;2023-11-01
"228";2023;12;212213,75;57,4256554;94,4416122;10,2050743;41,2830429;6,7900786;6,2112336;2023-12-01
"229";2024;1;212213,6875;57,4256554;94,4416122;10,2050743;41,2830276;6,7900786;6,2112336;2024-01-01
"230";2024;2;212213,65625;57,4256554;94,4416122;10,2050743;41,28302;6,7900786;6,2112336;2024-02-01
"231";2024;3;212213,578125;57,4256554;94,4416122;10,2050743;41,2830086;6,7900786;6,2112336;2024-03-01
"232";2024;4;212300,59375;57,4298096;94,4450607;10,2053261;41,2982521;6,7909012;6,2118196;2024-04-01
"233";2024;5;214146,625;57,7800102;94,966835;10,260581;41,6216698;6,8430676;6,2506819;2024-05-01
"234";2024;6;215403,15625;58,0979767;95,527626;10,3206196;41,8361549;6,8715715;6,2658339;2024-06-01
"235";2024;7;216295,953125;58,3238983;95,926796;10,3634367;41,9890862;6,8976183;6,2762761;2024-07-01
"236";2024;8;216940,59375;58,487011;96,2498169;10,3991108;42,1165771;6,9152966;6,2847438;2024-08-01
"237";2024;9;217412,625;58,6064568;96,4808578;10,4229708;42,2017021;6,9286957;6,2914586;2024-09-01
"238";2024;10;217412,359375;58,6063881;96,4808578;10,4229708;42,2016563;6,92869;6,2914476;2024-10-01
"239";2024;11;217411,71875;58,6063766;96,4808578;10,4229708;42,2015495;6,928689;6,2914429;2024-11-01
"240";2024;12;217411,546875;58,6063843;96,4808502;10,4229708;42,2015114;6,928689;6,2914429;2024-12-01
"241";2025;1;217411,484375;58,6063843;96,4808502;10,4229708;42,2015076;6,928689;6,2914429;2025-01-01
"242";2025;2;217411,4375;58,6063843;96,4808502;10,4229708;42,2014961;6,928689;6,2914429;2025-02-01
"243";2025;3;217411,375;58,6063766;96,4808502;10,4229708;42,2014809;6,928689;6,2914429;2025-03-01
"244";2025;4;217496,078125;58,6103897;96,4841995;10,4232149;42,2163239;6,9294844;6,2920089;2025-04-01
"245";2025;5;219316,96875;58,9519043;97,0017014;10,4781399;42,5353317;6,9812593;6,3242469;2025-05-01
