"";"V1";"Ca_Wet";"Mg_Wet";"K_Wet";"NO3_Wet";"NH4_Wet";"Ntot_Wet";"SO4_Wet";"Na_Wet";"Cl_Wet";"K_Folx";"NO3_Folx";"NH4_Folx";"Ntot_Folx";"SO4_Folx";"Na_Folx";"Cl_Folx";"Ca_WTH";"Mg_WTH";"K_WTH";"Na_WTH";"Al_WTH";"Si_Wet";"P_WTH";"V79";"Year";"N_TU";"Ca_TU";"Mg_TU";"K_TU";"S_TU";"P_TU";"N_LF";"Ca_LF";"Mg_LF";"K_LF";"S_LF";"P_LF";"N_L_Min";"Ca_L_Min";"Mg_L_Min";"K_L_Min";"S_L_Min";"P_L_Min";"N_SOM_Min";"Ca_SOM_Min";"Mg_SOM_Min";"K_SOM_Min";"S_SOM_Min";"P_SOM_Min"
"61";2065;1,09009;1,7463391;0,7533804;0,670071;0,2597465;0,9298175;2,2871931;16,1095886;43,8582764;12,5783911;0;0;0;0;0;0;6,9993491;9,533824;15,725009;1,4486049;50,1086617;80,3009109;2,0487833;NA;2065;10,3048754;9,2003775;1,346288;18,6166077;0,8658442;1,1079812;2,5207276;0,7324941;0,1988403;0,9152864;0,1343339;0,2267592;2,6160567;0,887821;0,2438885;0,711067;0,1848173;0,2194795;16,8388615;-0,0071028;-0,0043074;-0,0069292;0,5951713;3,5259271
"62";2066;1,5408158;1,7721338;0,7109315;0,4765487;0,1978203;0,674369;2,2849896;10,7548733;43,2920837;12,5703821;0;0;0;0;0;0;7,0515947;9,6567993;15,9804049;1,4688597;50,799633;81,3829269;2,0434859;NA;2066;10,3048754;9,2003775;1,346288;18,6085987;0,8658442;1,1079741;2,5196395;0,7318006;0,1986276;0,9146981;0,1342209;0,2264978;2,6162732;0,8856378;0,2432398;0,7154455;0,1840216;0,2197769;16,8168221;-0,0071069;-0,0043099;-0,0069332;0,5945256;3,5214038
"63";2067;1,1733867;1,8159763;0,7206305;0,5274606;0,2351948;0,7626554;2,4055202;17,7023373;45,0762634;12,5624695;0;0;0;0;0;0;7,0354185;9,6161728;15,8969469;1,4627035;50,5776672;81,0331497;2,0447001;NA;2067;10,3048754;9,2003775;1,346288;18,6006851;0,8658442;1,1079842;2,5185804;0,7311216;0,1984203;0,9141249;0,1341105;0,2262421;2,6165168;0,883509;0,2426067;0,7197285;0,1832456;0,2200666;16,7941818;-0,0071109;-0,0043124;-0,0069371;0,5939278;3,5171947
"64";2068;1,09009;1,7463391;0,7533804;0,670071;0,2597465;0,9298175;2,2871931;16,1095886;43,8582764;12,5547113;0;0;0;0;0;0;6,9991198;9,5217953;15,6979332;1,4463918;50,0363274;80,1890945;2,0542028;NA;2068;10,3048754;9,2003775;1,346288;18,5929279;0,8658442;1,1079817;2,5175416;0,7304562;0,198217;0,9135634;0,1340021;0,2259915;2,6167831;0,8814328;0,2419885;0,723918;0,1824885;0,2203487;16,7716045;-0,0071149;-0,0043148;-0,006941;0,5932583;3,5128374
"65";2069;1,5408158;1,7721338;0,7109315;0,4765487;0,1978203;0,674369;2,2849896;10,7548733;43,2920837;12,5471039;0;0;0;0;0;0;7,0493116;9,6413107;15,9452324;1,4658042;50,7038956;81,235611;2,0492582;NA;2069;10,3048754;9,2003775;1,346288;18,5853195;0,8658442;1,1079744;2,516521;0,7298037;0,1980177;0,9130128;0,1338958;0,2257458;2,6170709;0,8794066;0,2413848;0,7280151;0,1817498;0,2206233;16,7496967;-0,0071188;-0,0043172;-0,0069448;0,5925983;3,5084252
"66";2070;1,1733867;1,8159763;0,7206305;0,5274606;0,2351948;0,7626554;2,4055202;17,7023373;45,0762634;12,5396528;0;0;0;0;0;0;7,0347133;9,6055555;15,8726988;1,4606674;50,5125313;80,9328461;2,0492504;NA;2070;10,3048754;9,2003775;1,346288;18,5778713;0,8658442;1,1079831;2,5155175;0,7291641;0,1978222;0,9124733;0,1337914;0,2255049;2,617377;0,8774296;0,2407949;0,7320226;0,1810289;0,2208906;16,7267914;-0,0071227;-0,0043195;-0,0069486;0,5920052;3,5040865
"67";2071;1,09009;1,7463391;0,7533804;0,670071;0,2597465;0,9298175;2,2871931;16,1095886;43,8582764;12,5323496;0;0;0;0;0;0;6,9990802;9,5120764;15,6758699;1,4445556;49,9770889;80,0977554;2,0588486;NA;2071;10,3048754;9,2003775;1,346288;18,5705643;0,8658442;1,1079803;2,5145323;0,7285373;0,1976305;0,9119446;0,133689;0,2252688;2,6176996;0,8754991;0,2402184;0,7359418;0,1803251;0,2211504;16,7048149;-0,0071265;-0,0043218;-0,0069523;0,59135;3,4997852
"68";2072;1,5408158;1,7721338;0,7109315;0,4765487;0,1978203;0,674369;2,2849896;10,7548733;43,2920837;12,5251837;0;0;0;0;0;0;7,0475898;9,62918;15,9180088;1,4634728;50,6297569;81,1213303;2,0537093;NA;2072;10,3048754;9,2003775;1,346288;18,5634003;0,8658442;1,1079727;2,5135648;0,7279225;0,1974425;0,9114258;0,1335885;0,2250374;2,6180358;0,8736137;0,2396549;0,7397747;0,179638;0,2214031;16,6832447;-0,0071302;-0,0043241;-0,0069559;0,5907283;3,4952989
"69";2073;1,1733867;1,8159763;0,7206305;0,5274606;0,2351948;0,7626554;2,4055202;17,7023373;45,0762634;12,518157;0;0;0;0;0;0;7,0334907;9,5928059;15,8440008;1,4582909;50,4355965;80,8140182;2,0542021;NA;2073;10,3048754;9,2003775;1,346288;18,5563717;0,8658442;1,1079817;2,5126133;0,72732;0,1972581;0,9109169;0,1334899;0,2248105;2,6183841;0,8717719;0,2391038;0,7435228;0,1789669;0,2216486;16,6605358;-0,0071339;-0,0043263;-0,0069595;0,5900827;3,4906282
"70";2074;1,09009;1,7463391;0,7533804;0,670071;0,2597465;0,9298175;2,2871931;16,1095886;43,8582764;12,5112715;0;0;0;0;0;0;6,9985223;9,5030756;15,6556997;1,4428953;49,9229927;80,0141525;2,0625837;NA;2074;10,3048754;9,2003775;1,346288;18,5494881;0,8658442;1,1079798;2,5116799;0,7267294;0,1970774;0,9104186;0,1333931;0,2245881;2,6187429;0,8699721;0,2385649;0,7471881;0,1783116;0,221887;16,6387596;-0,0071376;-0,0043285;-0,0069631;0,5894657;3,4863632
"71";2075;1,5408158;1,7721338;0,7109315;0,4765487;0,1978203;0,674369;2,2849896;10,7548733;43,2920837;12,5045195;0;0;0;0;0;0;7,04635;9,6181374;15,8928099;1,4613315;50,5616798;81,016571;2,0580642;NA;2075;10,3048754;9,2003775;1,346288;18,5427341;0,8658442;1,1079721;2,5107629;0,7261505;0,1969001;0,9099298;0,1332981;0,2243701;2,6191089;0,8682127;0,2380375;0,7507721;0,1776713;0,2221185;16,6171875;-0,0071412;-0,0043307;-0,0069666;0,5888106;3,4821169
"72";2076;1,1733867;1,8159763;0,7206305;0,5274606;0,2351948;0,7626554;2,4055202;17,7023373;45,0762634;12,497901;0;0;0;0;0;0;7,0325999;9,5810575;15,8177605;1,4561334;50,3650742;80,7049408;2,0589144;NA;2076;10,3048754;9,2003775;1,346288;18,5361156;0,8658442;1,1079781;2,5098615;0,7255831;0,1967263;0,9094507;0,1332048;0,2241564;2,619483;0,8664925;0,2375215;0,7542768;0,1770458;0,2223432;16,5942116;-0,0071446;-0,0043328;-0,00697;0,5881984;3,4778154
"73";2077;1,09009;1,7463391;0,7533804;0,670071;0,2597465;0,9298175;2,2871931;16,1095886;43,8582764;12,491415;0;0;0;0;0;0;6,9986138;9,4942312;15,635601;1,4412445;49,8693085;79,9313126;2,0668652;NA;2077;10,3048754;9,2003775;1,346288;18,5296326;0,8658442;1,1079764;2,5089772;0,725027;0,1965559;0,9089811;0,1331133;0,223947;2,6198621;0,8648097;0,2370163;0,7577033;0,1764344;0,2225611;16,5725727;-0,0071481;-0,0043349;-0,0069733;0,5875815;3,4733109
"74";2078;1,5408158;1,7721338;0,7109315;0,4765487;0,1978203;0,674369;2,2849896;10,7548733;43,2920837;12,485054;0;0;0;0;0;0;7,0451446;9,608634;15,8710146;1,4594437;50,5025826;80,9257584;2,06181;NA;2078;10,3048754;9,2003775;1,346288;18,5232677;0,8658442;1,1079705;2,5081072;0,7244819;0,1963887;0,9085206;0,1330235;0,2237416;2,6202438;0,8631632;0,2365216;0,7610536;0,1758368;0,2227724;16,5507336;-0,0071514;-0,0043369;-0,0069766;0,5869693;3,4689908
"75";2079;1,1733867;1,8159763;0,7206305;0,5274606;0,2351948;0,7626554;2,4055202;17,7023373;45,0762634;12,478817;0;0;0;0;0;0;7,0320807;9,5720778;15,7973242;1,4544123;50,3100853;80,620224;2,0628335;NA;2079;10,3048754;9,2003775;1,346288;18,5170326;0,8658442;1,1079786;2,5072529;0,7239475;0,1962247;0,9080692;0,1329354;0,2235403;2,6206281;0,8615522;0,2360371;0,7643291;0,1752526;0,2229772;16,5296268;-0,0071548;-0,004339;-0,0069799;0,5863092;3,4647815
"76";2080;1,09009;1,7463391;0,7533804;0,670071;0,2597465;0,9298175;2,2871931;16,1095886;43,8582764;12,4727058;0;0;0;0;0;0;6,9978428;9,485076;15,615202;1,4395378;49,8143578;79,8463821;2,070528;NA;2080;10,3048754;9,2003775;1,346288;18,5109215;0,8658442;1,1079767;2,5064139;0,7234234;0,1960641;0,9076266;0,1328489;0,223343;2,6210151;0,859975;0,2355625;0,7675316;0,1746812;0,2231755;16,5068531;-0,0071581;-0,004341;-0,0069832;0,5856684;3,4602768
"77";2081;1,5408158;1,7721338;0,7109315;0,4765487;0,1978203;0,674369;2,2849896;10,7548733;43,2920837;12,4667101;0;0;0;0;0;0;7,0439324;9,5988026;15,8489542;1,4575859;50,4430542;80,833847;2,0654709;NA;2081;10,3048754;9,2003775;1,346288;18,5049286;0,8658442;1,1079689;2,505589;0,7229095;0,1959064;0,9071927;0,1327641;0,2231496;2,6214013;0,8584308;0,2350974;0,7706622;0,1741225;0,2233676;16,4858799;-0,0071614;-0,004343;-0,0069863;0,5850801;3,4559567
"78";2082;1,1733867;1,8159763;0,7206305;0,5274606;0,2351948;0,7626554;2,4055202;17,7023373;45,0762634;12,4608307;0;0;0;0;0;0;7,0325489;9,5683575;15,7883987;1,453698;50,2866478;80,5843353;2,0650566;NA;2082;10,3048754;9,2003775;1,346288;18,4990463;0,8658442;1,107977;2,5047793;0,7224059;0,1957518;0,906767;0,1326807;0,2229599;2,6217856;0,8569179;0,2346413;0,7737227;0,1735759;0,2235534;16,4644413;-0,0071645;-0,0043449;-0,0069894;0,5844154;3,451766
"79";2083;1,09009;1,7463391;0,7533804;0,670071;0,2597465;0,9298175;2,2871931;16,1095886;43,8582764;12,4550734;0;0;0;0;0;0;6,9983377;9,4810505;15,6055269;1,438696;49,7883568;79,8067627;2,0731163;NA;2083;10,3048754;9,2003775;1,346288;18,4932899;0,8658442;1,1079746;2,5039847;0,7219124;0,1956003;0,9063501;0,132599;0,2227741;2,6221685;0,8554363;0,2341943;0,7767148;0,1730411;0,2237333;16,4424;-0,0071676;-0,0043468;-0,0069924;0,5838223;3,4474275
"80";2084;1,5408158;1,7721338;0,7109315;0,4765487;0,1978203;0,674369;2,2849896;10,7548733;43,2920837;12,4494228;0;0;0;0;0;0;7,0438352;9,5922661;15,8338366;1,4563365;50,4026756;80,7717896;2,0685542;NA;2084;10,3048754;9,2003775;1,346288;18,4876404;0,8658442;1,107968;2,5032034;0,7214285;0,1954517;0,9059411;0,1325188;0,2225919;2,6225474;0,8539839;0,2337559;0,7796393;0,1725179;0,223907;16,4204941;-0,0071707;-0,0043486;-0,0069954;0,5832294;3,4432182
"81";2085;1,1733867;1,8159763;0,7206305;0,5274606;0,2351948;0,7626554;2,4055202;17,7023373;45,0762634;12,4438829;0;0;0;0;0;0;7,0321445;9,5603399;15,7700901;1,4521834;50,2377205;80,5089874;2,0685453;NA;2085;10,3048754;9,2003775;1,346288;18,4820995;0,8658442;1,1079746;2,5024357;0,7209539;0,1953059;0,9055399;0,13244;0,2224132;2,6229236;0,8525602;0,2333259;0,7824981;0,1720058;0,224075;16,3985863;-0,0071737;-0,0043505;-0,0069984;0,5825359;3,4389534
"82";2086;1,09009;1,7463391;0,7533804;0,670071;0,2597465;0,9298175;2,2871931;16,1095886;43,8582764;12,4384518;0;0;0;0;0;0;6,9989595;9,4762926;15,5942335;1,4377432;49,7581787;79,7605591;2,0760984;NA;2086;10,3048754;9,2003775;1,346288;18,4766693;0,8658442;1,107972;2,501682;0,720489;0,195163;0,9051465;0,1323628;0,2222382;2,6232944;0,8511643;0,2329039;0,7852921;0,1715045;0,2242372;16,3764133;-0,0071767;-0,0043523;-0,0070013;0,5819476;3,4347627
"83";2087;1,5408158;1,7721338;0,7109315;0,4765487;0,1978203;0,674369;2,2849896;10,7548733;43,2920837;12,4331226;0;0;0;0;0;0;7,0426087;9,5837498;15,8146458;1,4546905;50,3506775;80,6916656;2,0716653;NA;2087;10,3048754;9,2003775;1,346288;18,4713383;0,8658442;1,1079651;2,5009418;0,7200331;0,1950229;0,9047612;0,132287;0,2220665;2,6236584;0,8497952;0,2324898;0,7880232;0,1710137;0,2243937;16,3554401;-0,0071796;-0,004354;-0,0070041;0,5813402;3,4305348
"84";2088;1,1733867;1,8159763;0,7206305;0,5274606;0,2351948;0,7626554;2,4055202;17,7023373;45,0762634;12,4279032;0;0;0;0;0;0;7,0322881;9,5559654;15,7598658;1,4512821;50,2100258;80,4665985;2,0709741;NA;2088;10,3048754;9,2003775;1,346288;18,4661198;0,8658442;1,107973;2,5002143;0,7195864;0,1948855;0,9043833;0,1322126;0,2218983;2,6240172;0,8484523;0,2320834;0,7906924;0,170533;0,2245447;16,3331318;-0,0071825;-0,0043558;-0,0070069;0,5807232;3,4264364
"85";2089;1,09009;1,7463391;0,7533804;0,670071;0,2597465;0,9298175;2,2871931;16,1095886;43,8582764;12,4227896;0;0;0;0;0;0;6,9995866;9,473135;15,5867672;1,437151;49,7385788;79,730545;2,0781567;NA;2089;10,3048754;9,2003775;1,346288;18,4610043;0,8658442;1,1079695;2,4995005;0,7191485;0,1947508;0,9040127;0,1321395;0,2217334;2,6243687;0,8471344;0,2316843;0,7933015;0,1700624;0,2246902;16,3114281;-0,0071853;-0,0043575;-0,0070097;0,5800681;3,4217842
"86";2090;1,5408158;1,7721338;0,7109315;0,4765487;0,1978203;0,674369;2,2849896;10,7548733;43,2920837;12,4177704;0;0;0;0;0;0;7,0433078;9,5810881;15,8079615;1,4541482;50,3331833;80,6651382;2,0736601;NA;2090;10,3048754;9,2003775;1,346288;18,455986;0,8658442;1,1079626;2,4987986;0,7187191;0,1946186;0,9036495;0,1320678;0,2215717;2,6247129;0,8458408;0,2312923;0,7958512;0,1696013;0,2248304;16,2907219;-0,007188;-0,0043591;-0,0070123;0,5794894;3,4176118
"87";2091;1,1733867;1,8159763;0,7206305;0,5274606;0,2351948;0,7626554;2,4055202;17,7023373;45,0762634;12,4128504;0;0;0;0;0;0;7,0319266;9,5493298;15,7449818;1,4501017;50,1704865;80,4054565;2,0736542;NA;2091;10,3048754;9,2003775;1,346288;18,451067;0,8658442;1,1079695;2,4981089;0,718298;0,194489;0,9032933;0,1319975;0,2214132;2,6250484;0,8445711;0,2309073;0,7983428;0,1691495;0,2249654;16,2690144;-0,0071908;-0,0043608;-0,007015;0,5788867;3,4134948
"88";2092;1,09009;1,7463391;0,7533804;0,670071;0,2597465;0,9298175;2,2871931;16,1095886;43,8582764;12,4080296;0;0;0;0;0;0;6,9981923;9,4621248;15,5629063;1,4351836;49,6740303;79,6303253;2,081964;NA;2092;10,3048754;9,2003775;1,346288;18,4462452;0,8658442;1,107967;2,4974318;0,7178854;0,194362;0,9029441;0,1319285;0,2212579;2,6253753;0,8433241;0,2305291;0,8007779;0,168707;0,2250953;16,247509;-0,0071935;-0,0043624;-0,0070176;0,5782603;3,4094515
"89";2093;1,5408158;1,7721338;0,7109315;0,4765487;0,1978203;0,674369;2,2849896;10,7548733;43,2920837;12,4033003;0;0;0;0;0;0;7,042232;9,5741987;15,7925711;1,4528207;50,2913094;80,6005325;2,076102;NA;2093;10,3048754;9,2003775;1,346288;18,4415169;0,8658442;1,1079606;2,4967668;0,7174809;0,1942374;0,9026019;0,1318607;0,2211056;2,6256936;0,8420995;0,2301574;0,8031574;0,1682732;0,2252202;16,2256031;-0,0071961;-0,004364;-0,0070202;0,5776003;3,4048176
"90";2094;1,1733867;1,8159763;0,7206305;0,5274606;0,2351948;0,7626554;2,4055202;17,7023373;45,0762634;12,3986654;0;0;0;0;0;0;7,0313749;9,5440521;15,7330828;1,4490439;50,1378937;80,3553696;2,0758779;NA;2094;10,3048754;9,2003775;1,346288;18,436882;0,8658442;1,1079682;2,4961128;0,7170843;0,1941151;0,9022664;0,1317942;0,2209562;2,626003;0,8408962;0,2297921;0,8054824;0,167848;0,2253402;16,2038288;-0,0071987;-0,0043656;-0,0070228;0,5769929;3,4006822
"91";2095;1,09009;1,7463391;0,7533804;0,670071;0,2597465;0,9298175;2,2871931;16,1095886;43,8582764;12,3941221;0;0;0;0;0;0;6,9989491;9,4608364;15,5593634;1,4348612;49,6645279;79,616188;2,0834711;NA;2095;10,3048754;9,2003775;1,346288;18,4323368;0,8658442;1,1079648;2,4954715;0,7166956;0,1939953;0,9019375;0,131729;0,2208099;2,6263025;0,8397143;0,229433;0,8077543;0,1674313;0,2254556;16,1827908;-0,0072012;-0,0043671;-0,0070252;0,5763998;3,3965468
"92";2096;1,5408158;1,7721338;0,7109315;0,4765487;0,1978203;0,674369;2,2849896;10,7548733;43,2920837;12,3896646;0;0;0;0;0;0;7,0428815;9,5713034;15,7857094;1,4523029;50,2735329;80,5732269;2,0779879;NA;2096;10,3048754;9,2003775;1,346288;18,4278793;0,8658442;1,1079583;2,4948406;0,7163146;0,1938778;0,9016148;0,1316649;0,2206665;2,6265917;0,8385524;0,2290799;0,8099742;0,1670226;0,2255662;16,1621513;-0,0072037;-0,0043687;-0,0070276;0,5757829;3,3922083
"93";2097;1,1733867;1,8159763;0,7206305;0,5274606;0,2351948;0,7626554;2,4055202;17,7023373;45,0762634;12,3852949;0;0;0;0;0;0;7,0318313;9,5425205;15,7291021;1,4486831;50,1271706;80,3393021;2,0772166;NA;2097;10,3048754;9,2003775;1,346288;18,4235134;0,8658442;1,1079644;2,4942207;0,7159411;0,1937625;0,9012985;0,1316021;0,2205259;2,6268699;0,8374104;0,2287327;0,812143;0,166622;0,2256721;16,1397781;-0,0072061;-0,0043701;-0,00703;0,5751324;3,3882389
"94";2098;1,09009;1,7463391;0,7533804;0,670071;0,2597465;0,9298175;2,2871931;16,1095886;43,8582764;12,3810139;0;0;0;0;0;0;6,99892;9,4559603;15,548336;1,4339774;49,6352997;79,5710068;2,0856874;NA;2098;10,3048754;9,2003775;1,346288;18,4192295;0,8658442;1,107962;2,4936123;0,7155748;0,1936496;0,9009885;0,1315404;0,220388;2,6271389;0,8362875;0,2283912;0,8142626;0,1662289;0,2257736;16,1200771;-0,0072086;-0,0043716;-0,0070324;0,5745586;3,3839004
"95";2099;1,5408158;1,7721338;0,7109315;0,4765487;0,1978203;0,674369;2,2849896;10,7548733;43,2920837;12,3768129;0;0;0;0;0;0;7,0428376;9,5677338;15,7774496;1,451614;50,2514114;80,5392914;2,0797098;NA;2099;10,3048754;9,2003775;1,346288;18,4150276;0,8658442;1,1079546;2,4930148;0,715216;0,1935388;0,9006845;0,1314799;0,2202529;2,6273959;0,8351834;0,2280552;0,8163329;0,1658435;0,2258708;16,0979671;-0,0072109;-0,004373;-0,0070346;0,5739416;3,3797278
"96";2100;1,1733867;1,8159763;0,7206305;0,5274606;0,2351948;0,7626554;2,4055202;17,7023373;45,0762634;12,3727007;0;0;0;0;0;0;7,0319672;9,5377054;15,7183075;1,4478661;50,0988846;80,2953949;2,0794065;NA;2100;10,3048754;9,2003775;1,346288;18,4109173;0,8658442;1,1079618;2,4924271;0,7148639;0,1934301;0,9003868;0,1314205;0,2201204;2,6276422;0,8340971;0,2277246;0,8183557;0,1654653;0,2259636;16,0774651;-0,0072133;-0,0043744;-0,0070369;0,5733534;3,3755925
"97";2101;1,09009;1,7463391;0,7533804;0,670071;0,2597465;0,9298175;2,2871931;16,1095886;43,8582764;12,3686686;0;0;0;0;0;0;6,9997468;9,4565344;15,5486755;1,4339553;49,6363297;79,5734024;2,0864751;NA;2101;10,3048754;9,2003775;1,346288;18,4068871;0,8658442;1,1079588;2,4918511;0,714519;0,1933235;0,9000949;0,1313622;0,2199906;2,6278765;0,8330289;0,2273992;0,8203318;0,1650942;0,2260524;16,0557575;-0,0072155;-0,0043758;-0,0070391;0,5727125;3,3712542
"98";2102;1,5408158;1,7721338;0,7109315;0,4765487;0,1978203;0,674369;2,2849896;10,7548733;43,2920837;12,3647156;0;0;0;0;0;0;7,0429726;9,5655975;15,77244;1,4511909;50,2380257;80,5188141;2,0809102;NA;2102;10,3048754;9,2003775;1,346288;18,4029331;0,8658442;1,1079526;2,4912846;0,7141807;0,193219;0,8998088;0,131305;0,2198633;2,6281011;0,8319774;0,2270789;0,8222622;0,1647301;0,226137;16,0343189;-0,0072178;-0,0043772;-0,0070414;0,5721147;3,3672664
"99";2103;1,1733867;1,8159763;0,7206305;0,5274606;0,2351948;0,7626554;2,4055202;17,7023373;45,0762634;12,3608418;0;0;0;0;0;0;7,0327563;9,5367918;15,7155752;1,4476;50,0914841;80,2845688;2,0808003;NA;2103;10,3048754;9,2003775;1,346288;18,3990555;0,8658442;1,1079589;2,4907277;0,7138492;0,1931165;0,8995282;0,1312488;0,2197385;2,6283126;0,8309425;0,2267637;0,8241478;0,1643727;0,2262177;16,0131474;-0,0072199;-0,0043785;-0,0070434;0,5715169;3,3629832
"100";2104;1,09009;1,7463391;0,7533804;0,670071;0,2597465;0,9298175;2,2871931;16,1095886;43,8582764;12,3570414;0;0;0;0;0;0;6,9998579;9,4540796;15,5429649;1,4334645;49,6209068;79,5498123;2,0878394;NA;2104;10,3048754;9,2003775;1,346288;18,3952579;0,8658442;1,1079558;2,4901812;0,7135242;0,193016;0,899253;0,1311937;0,2196162;2,6285133;0,8299239;0,2264533;0,8259898;0,164022;0,2262944;15,9930429;-0,0072221;-0,0043798;-0,0070455;0,5709047;3,3587737
"101";2105;1,5408158;1,7721338;0,7109315;0,4765487;0,1978203;0,674369;2,2849896;10,7548733;43,2920837;12,3533096;0;0;0;0;0;0;7,0433769;9,5643301;15,7691517;1,4509037;50,229248;80,5056305;2,0820112;NA;2105;10,3048754;9,2003775;1,346288;18,3915272;0,8658442;1,1079491;2,4896443;0,7132056;0,1929174;0,8989829;0,1311397;0,2194963;2,6287019;0,828921;0,2261477;0,8277894;0,1636775;0,2263675;15,9714031;-0,0072243;-0,0043811;-0,0070477;0,5703069;3,3546383
"102";2106;1,1733867;1,8159763;0,7206305;0,5274606;0,2351948;0,7626554;2,4055202;17,7023373;45,0762634;12,3496523;0;0;0;0;0;0;7,0330281;9,5340652;15,7093573;1,4471278;50,0752678;80,2595139;2,0822361;NA;2106;10,3048754;9,2003775;1,346288;18,3878708;0,8658442;1,1079565;2,4891164;0,7128931;0,1928207;0,8987184;0,1310866;0,2193787;2,6288803;0,8279337;0,2258466;0,829547;0,1633394;0,2264368;15,9506302;-0,0072263;-0,0043823;-0,0070496;0,5696708;3,3504663
"103";2107;1,09009;1,7463391;0,7533804;0,670071;0,2597465;0,9298175;2,2871931;16,1095886;43,8582764;12,346076;0;0;0;0;0;0;6,9996696;9,4497786;15,5333576;1,432687;49,5952454;79,5101624;2,0896544;NA;2107;10,3048754;9,2003775;1,346288;18,3842907;0,8658442;1,1079518;2,4885991;0,7125871;0,192726;0,898459;0,1310345;0,2192635;2,6290452;0,8269613;0,2255502;0,8312638;0,1630074;0,2265024;15,9295244;-0,0072283;-0,0043836;-0,0070516;0,5690921;3,3463123
"104";2108;1,5408158;1,7721338;0,7109315;0,4765487;0,1978203;0,674369;2,2849896;10,7548733;43,2920837;12,3425589;0;0;0;0;0;0;7,0435276;9,5615997;15,7629519;1,450408;50,2128448;80,4803467;2,0834064;NA;2108;10,3048754;9,2003775;1,346288;18,3807755;0,8658442;1,107946;2,4880896;0,7122871;0,192633;0,8982046;0,1309834;0,2191505;2,6291988;0,8260035;0,225258;0,8329405;0,1626813;0,2265646;15,9086208;-0,0072303;-0,0043848;-0,0070536;0,5684704;3,3423429
"105";2109;1,1733867;1,8159763;0,7206305;0,5274606;0,2351948;0,7626554;2,4055202;17,7023373;45,0762634;12,3391113;0;0;0;0;0;0;7,0327692;9,5325842;15,70578;1,4467357;50,0648918;80,2439499;2,0830355;NA;2109;10,3048754;9,2003775;1,346288;18,3773289;0,8658442;1,1079531;2,4875891;0,7119929;0,1925418;0,8979551;0,1309332;0,2190397;2,6293409;0,8250599;0,2249701;0,8345782;0,162361;0,2266233;15,8873806;-0,0072322;-0,0043859;-0,0070555;0,5679013;3,3382075
"106";2110;1,09009;1,7463391;0,7533804;0,670071;0,2597465;0,9298175;2,2871931;16,1095886;43,8582764;12,3357372;0;0;0;0;0;0;6,9995546;9,4476891;15,5284328;1,4322195;49,581543;79,4893875;2,0907683;NA;2110;10,3048754;9,2003775;1,346288;18,3739529;0,8658442;1,1079489;2,4870985;0,7117047;0,1924525;0,8977107;0,130884;0,2189312;2,6294713;0,8241306;0,2246864;0,8361775;0,1620464;0,2266787;15,866477;-0,0072342;-0,0043871;-0,0070574;0,5672796;3,3338134
"107";2111;1,5408158;1,7721338;0,7109315;0,4765487;0,1978203;0,674369;2,2849896;10,7548733;43,2920837;12,3324261;0;0;0;0;0;0;7,0445099;9,5612402;15,761673;1,4502861;50,2094879;80,4755707;2,0846045;NA;2111;10,3048754;9,2003775;1,346288;18,3706436;0,8658442;1,1079431;2,4866161;0,7114221;0,1923648;0,8974712;0,1308357;0,2188248;2,6295905;0,8232145;0,2244069;0,8377393;0,1617372;0,2267308;15,8474417;-0,0072361;-0,0043883;-0,0070592;0,5666817;3,3297889
"108";2112;1,1733867;1,8159763;0,7206305;0,5274606;0,2351948;0,7626554;2,4055202;17,7023373;45,0762634;12,3291864;0;0;0;0;0;0;7,0329084;9,5302076;15,7003736;1,4462947;50,0504913;80,2217865;2,0842869;NA;2112;10,3048754;9,2003775;1,346288;18,367403;0,8658442;1,1079502;2,4861426;0,7111449;0,1922789;0,8972366;0,1307883;0,2187206;2,629698;0,8223115;0,2241314;0,8392646;0,1614335;0,2267796;15,8252678;-0,007238;-0,0043894;-0,0070611;0,566084;3,3258195
"109";2113;1,09009;1,7463391;0,7533804;0,670071;0,2597465;0,9298175;2,2871931;16,1095886;43,8582764;12,3260078;0;0;0;0;0;0;7,0001402;9,4482441;15,5292978;1,4323047;49,5841446;79,4936981;2,09108;NA;2113;10,3048754;9,2003775;1,346288;18,3642235;0,8658442;1,1079458;2,4856777;0,7108734;0,1921946;0,8970064;0,1307418;0,2186184;2,6297948;0,8214217;0,2238597;0,8407542;0,161135;0,2268255;15,8040943;-0,0072397;-0,0043905;-0,0070628;0,5654766;3,3216472
"110";2114;1,5408158;1,7721338;0,7109315;0,4765487;0,1978203;0,674369;2,2849896;10,7548733;43,2920837;12,3228836;0;0;0;0;0;0;7,0455928;9,562151;15,7632351;1,4504519;50,2142143;80,4831238;2,0851457;NA;2114;10,3048754;9,2003775;1,346288;18,3611031;0,8658442;1,1079398;2,4852207;0,7106072;0,192112;0,8967804;0,1306961;0,2185182;2,6298788;0,8205441;0,2235919;0,8422086;0,1608417;0,2268683;15,7837906;-0,0072415;-0,0043916;-0,0070645;0,5648787;3,3173826
