 ;;µmol/kg;;;;;;;kg/ha;;;;;
 YEAR;Month;Ca;Mg;K;Na;NH4;Al;H;Ca;Mg;K;Na;NH4;Al
        2005;           1;   2035.5100098;   1007.2272339;   1818.5651855;    656.5787354;     28.6751099;  39567.7773438;   2195.6015625;     94.2901306;     28.2950230;     82.1814423;     17.4465256;      0.4642256;   1233.9417725
        2005;           2;   2022.1439209;    999.5128784;   1823.3786621;    675.0979004;     42.8009148;  39563.3515625;   2213.6418457;     93.6709747;     28.0783100;     82.3989563;     17.9386158;      0.6929104;   1233.8038330
        2005;           3;   1998.4855957;    987.3612671;   1833.0164795;    708.4107666;     66.7565231;  39556.1054688;   2239.8740234;     92.5750656;     27.7369499;     82.8344879;     18.8237991;      1.0807313;   1233.5778809
        2005;           4;   1983.5949707;    979.2186890;   1836.9619141;    722.7583618;     84.7849808;  39549.4023438;   2269.8332520;     91.8852844;     27.5082073;     83.0127869;     19.2050419;      1.3725967;   1233.3687744
        2005;           5;   1969.1027832;    968.0468140;   1832.2424316;    719.8887939;    115.6930237;  39542.7421875;   2317.8820801;     91.2139740;     27.1943645;     82.7995071;     19.1287937;      1.8729715;   1233.1611328
        2005;           6;   1964.3800049;    964.7362671;   1830.6805420;    725.3286743;     97.5272751;  39534.4921875;   2372.8708496;     90.9952011;     27.1013641;     82.7289276;     19.2733402;      1.5788836;   1232.9038086
        2005;           7;   1961.8796387;    963.2039795;   1829.2709961;    731.2680054;     78.2340622;  39524.8125000;   2424.7199707;     90.8793793;     27.0583210;     82.6652298;     19.4311600;      1.2665428;   1232.6019287
        2005;           8;   1961.6215820;    963.4655151;   1825.8582764;    731.8457642;     61.1891594;  39515.5117188;   2472.4372559;     90.8674164;     27.0656700;     82.5110092;     19.4465103;      0.9906004;   1232.3118896
        2005;           9;   1961.8945312;    964.0925293;   1822.9407959;    732.5419922;     47.0213928;  39506.6601562;   2513.6091309;     90.8800735;     27.0832825;     82.3791656;     19.4650116;      0.7612364;   1232.0358887
        2005;          10;   1963.7087402;    965.5611572;   1823.2003174;    733.2280273;     36.8947182;  39498.2500000;   2541.6530762;     90.9641113;     27.1245384;     82.3908920;     19.4832420;      0.5972941;   1231.7735596
