 ;;µmol/kg;;;;;;;kg/ha;;;;;
 YEAR;Month;Ca;Mg;K;Na;NH4;Al;H;Ca;Mg;K;Na;NH4;Al
        2005;           1;   1521.0026855;    578.6546021;   1384.5628662;     80.9395828;     36.5925140;  35898.1367188;    983.0809326;     73.4162598;     16.9383583;     65.1968765;      2.2410543;      0.6172847;   1166.5255127
        2005;           2;   1528.2404785;    566.6052856;   1389.8778076;     60.4866638;     54.1081657;  35894.1523438;   1002.4485474;     73.7656174;     16.5856514;     65.4471588;      1.6747540;      0.9127589;   1166.3959961
        2005;           3;   1535.7391357;    544.3959351;   1397.4094238;     46.0425797;     85.7674408;  35887.1796875;   1028.0518799;     74.1275635;     15.9355392;     65.8018036;      1.2748264;      1.4468241;   1166.1696777
        2005;           4;   1534.4548340;    528.7883301;   1399.7286377;     42.1724358;    111.8001404;  35880.3828125;   1057.6713867;     74.0655823;     15.4786739;     65.9110107;      1.1676699;      1.8859738;   1165.9486084
        2005;           5;   1521.9768066;    514.3522339;   1395.1533203;     40.6810188;    154.8594971;  35873.2539062;   1095.8922119;     73.4632874;     15.0561008;     65.6955719;      1.1263757;      2.6123488;   1165.7169189
        2005;           6;   1517.2667236;    509.8671265;   1392.5754395;     42.8451767;    146.8603821;  35864.5507812;   1148.8570557;     73.2359390;     14.9248123;     65.5741806;      1.1862968;      2.4774106;   1165.4342041
        2005;           7;   1513.9862061;    507.1709290;   1390.6444092;     46.7123489;    132.8108978;  35853.8515625;   1204.9166260;     73.0775909;     14.8458900;     65.4832611;      1.2933711;      2.2404077;   1165.0865479
        2005;           8;   1512.0131836;    506.0844727;   1386.8820801;     46.6864166;    119.3895187;  35843.1054688;   1260.4533691;     72.9823532;     14.8140869;     65.3060913;      1.2926531;      2.0140002;   1164.7373047
        2005;           9;   1510.3725586;    505.2383118;   1383.5981445;     46.6865349;    106.5996399;  35832.3554688;   1313.8183594;     72.9031601;     14.7893190;     65.1514587;      1.2926564;      1.7982458;   1164.3879395
        2005;          10;   1510.3345947;    505.1972351;   1383.6029053;     46.6777802;     97.1977158;  35821.5898438;   1355.7208252;     72.9013367;     14.7881165;     65.1516800;      1.2924139;      1.6396432;   1164.0380859
        2005;          11;   1557.6979980;    457.8334961;   1423.3707275;     41.1124344;    111.6115952;  35776.1210938;   1443.3963623;     75.1874847;     13.4016857;     67.0242767;      1.1383207;      1.8827933;   1162.5606689
        2005;          12;   1566.3653564;    433.0899353;   1444.1276855;     40.3733521;    119.3816681;  35755.7148438;   1509.0449219;     75.6058426;     12.6773939;     68.0016937;      1.1178570;      2.0138679;   1161.8974609
        2006;           1;   1566.2229004;    411.7290955;   1465.6204834;     39.7320633;    137.0275879;  35742.8750000;   1552.0651855;     75.5989685;     12.0521193;     69.0137558;      1.1001011;      2.3115396;   1161.4802246
        2006;           2;   1562.1868896;    404.0151978;   1468.4819336;     38.5257454;    148.9245911;  35738.7578125;   1574.4902344;     75.4041595;     11.8263197;     69.1485062;      1.0667005;      2.5122318;   1161.3464355
        2006;           3;   1557.6767578;    393.6765747;   1474.8479004;     38.5967979;    163.7665558;  35732.2070312;   1602.3581543;     75.1864624;     11.5236883;     69.4482651;      1.0686678;      2.7626033;   1161.1336670
        2006;           4;   1549.6253662;    383.7344360;   1476.0260010;     37.4550400;    186.0333710;  35726.0859375;   1634.4864502;     74.7978287;     11.2326612;     69.5037308;      1.0370548;      3.1382256;   1160.9345703
        2006;           5;   1536.2674561;    372.2709351;   1471.0511475;     35.8000107;    220.4322662;  35719.6562500;   1675.7263184;     74.1530609;     10.8971024;     69.2694855;      0.9912304;      3.7185061;   1160.7257080
        2006;           6;   1531.6315918;    368.8767395;   1469.3609619;     39.5019264;    205.4350128;  35711.1640625;   1730.1414795;     73.9293060;     10.7977467;     69.1898956;      1.0937289;      3.4655149;   1160.4498291
        2006;           7;   1528.3793945;    366.7331238;   1466.1221924;     40.7889519;    189.4851074;  35701.6445312;   1787.5301514;     73.7723236;     10.7349987;     69.0373840;      1.1293640;      3.1964536;   1160.1403809
